"","beta","delta","lambdaluce"
"beta",0.0424310264733613,-0.0272958638099113,-0.0434167538322315
"delta",-0.0272958638099113,0.0744317980065561,-0.0404402569603709
"lambdaluce",-0.0434167538322315,-0.0404402569603709,1.31271465258215
"beta",0.0594331265132537,-0.0323761617049151,0.0338071206386074
"delta",-0.0323761617049151,0.0540090901529106,-0.0926966783740925
"lambdaluce",0.0338071206386074,-0.0926966783740925,1.74823443855656
"beta",0.0066605313237806,-0.00246595405210105,-0.0954494946176782
"delta",-0.00246595405210105,0.00397974900198141,0.031472699276947
"lambdaluce",-0.0954494946176782,0.031472699276947,1.92182290340267
"beta",0.0091102092818362,-0.00291944163794318,-0.0466900764017939
"delta",-0.00291944163794318,0.00221893886985273,-0.0120621386072614
"lambdaluce",-0.0466900764017939,-0.0120621386072614,1.56652128658533
"beta",0.0738058601274691,-0.0148775203791524,0.0385460834666798
"delta",-0.0148775203791524,0.0220687001872128,-0.0616525742482993
"lambdaluce",0.0385460834666798,-0.0616525742482993,2.19805878612963
"beta",0.028784645371146,-0.0238743864501172,-0.0498879823075894
"delta",-0.0238743864501172,0.0786422868386137,0.0219259379912324
"lambdaluce",-0.0498879823075894,0.0219259379912324,1.90753828219112
"beta",0.0113084733491939,-0.00500496864479273,-0.123904122523303
"delta",-0.00500496864479273,0.00900607359670384,0.047551242360596
"lambdaluce",-0.123904122523303,0.047551242360596,1.83156716976986
"beta",0.00520183181631035,-0.00182395208443352,-0.0481176183667461
"delta",-0.00182395208443352,0.00154168689130313,0.0193608917144696
"lambdaluce",-0.0481176183667461,0.0193608917144696,1.47076254613221
"beta",0.0481594644551971,-0.0200327165022522,-0.0837126201733715
"delta",-0.0200327165022522,0.018421530600999,-0.0121333312733391
"lambdaluce",-0.0837126201733715,-0.0121333312733391,1.67669557521206
"beta",0.00248976067336447,-0.000824148883438204,-0.0202427461899307
"delta",-0.000824148883438204,0.000795851224423565,0.00254954134267881
"lambdaluce",-0.0202427461899307,0.00254954134267881,0.978088902980548
"beta",0.0874920609465737,-0.0249962636349615,0.0469993057324116
"delta",-0.0249962636349615,0.038396677927383,-0.0747761942447925
"lambdaluce",0.0469993057324116,-0.0747761942447925,1.9638131458431
"beta",0.0383566197844592,-0.0160814966577319,-0.137127696687607
"delta",-0.0160814966577319,0.0132946876551008,0.0148115644497555
"lambdaluce",-0.137127696687607,0.0148115644497555,2.07668193969128
"beta",0.0201743388793859,-0.0145781816954325,-0.0644407759166529
"delta",-0.0145781816954325,0.0635722542096525,0.00948746613868521
"lambdaluce",-0.0644407759166529,0.00948746613868521,1.74670551744812
"beta",0.0076760891566268,-0.0010806500842076,-0.0739258371248487
"delta",-0.0010806500842076,0.00380710298826459,-0.00148527366091198
"lambdaluce",-0.0739258371248487,-0.00148527366091198,1.57971757139425
"beta",0.00971874372424038,-0.00322577619036218,-0.0214143792043382
"delta",-0.00322577619036218,0.00238360508475995,-0.0255020361398256
"lambdaluce",-0.0214143792043382,-0.0255020361398256,1.57440024881473
"beta",0.00264066447065736,-0.000424886345822798,-0.0378130669023171
"delta",-0.000424886345822798,0.000415307885502839,0.00746824680867535
"lambdaluce",-0.0378130669023171,0.00746824680867535,1.73267005589069
"beta",0.0841515892629061,-0.0308945956968688,0.0700354266684786
"delta",-0.0308945956968688,0.0569452064151192,-0.100139668341586
"lambdaluce",0.0700354266684786,-0.100139668341586,2.14101819587217
"beta",0.0655103535922588,-0.0265726955906905,0.0260754737525187
"delta",-0.0265726955906905,0.0452439764496263,-0.10027389988419
"lambdaluce",0.0260754737525187,-0.10027389988419,1.85759310893901
"beta",0.0601275006809498,-0.0379133670862861,0.0307283780602364
"delta",-0.0379133670862861,0.100564510347875,-0.116894218412587
"lambdaluce",0.0307283780602364,-0.116894218412587,1.68636679148908
"beta",0.0254572718636641,-0.00852951058700705,-0.104354241114956
"delta",-0.00852951058700705,0.00689653849198637,-0.0108425476466973
"lambdaluce",-0.104354241114956,-0.0108425476466973,1.60925546856672
"beta",0.0479991022641064,-0.018422456587418,-0.0660357834226
"delta",-0.018422456587418,0.017996167499077,-0.0130194372453825
"lambdaluce",-0.0660357834226,-0.0130194372453825,2.02529618649354
"beta",0.00125487050160508,-0.000508829510756419,-0.00233720852088
"delta",-0.000508829510756419,0.000581582919476154,-0.00312034472764349
"lambdaluce",-0.00233720852088,-0.00312034472764349,0.409963466424508
"beta",0.0745755291281572,-0.0130780620292523,0.0234505530841289
"delta",-0.0130780620292523,0.0180518548489765,-0.0585445788524084
"lambdaluce",0.0234505530841289,-0.0585445788524084,1.96334988873526
"beta",0.0460216512620702,-0.0375337975323957,-0.0272983608637264
"delta",-0.0375337975323957,0.0819580938959214,0.011735874156532
"lambdaluce",-0.0272983608637264,0.011735874156532,1.81515305150753
"beta",0.0588470634128636,-0.0438956683538269,0.019928813057026
"delta",-0.0438956683538269,0.0981063114605024,-0.0954894105863139
"lambdaluce",0.019928813057026,-0.0954894105863139,1.75747009821223
"beta",0.00795415081602317,-0.00189069469528249,-0.102920955763631
"delta",-0.00189069469528249,0.0059840856978557,0.0149339628413391
"lambdaluce",-0.102920955763631,0.0149339628413391,1.97563403129593
"beta",0.0534608887508267,-0.0307101399014661,0.0339113481752229
"delta",-0.0307101399014661,0.0574719112267174,-0.0912905008729018
"lambdaluce",0.0339113481752229,-0.0912905008729018,1.88036888435516
"beta",0.00482641314881023,-0.00119062244514964,-0.0302774672695721
"delta",-0.00119062244514964,0.00139755866403723,0.00110327072255209
"lambdaluce",-0.0302774672695721,0.00110327072255209,1.467052735365
"beta",0.00434943214683591,-0.00124935005409385,-0.0239589341559346
"delta",-0.00124935005409385,0.00145705986160991,-0.000626017992591852
"lambdaluce",-0.0239589341559346,-0.000626017992591852,0.470546172640051
"beta",0.00885154551002717,-0.00202057043934882,-0.11669840414803
"delta",-0.00202057043934882,0.00606997544764742,0.0233656876917892
"lambdaluce",-0.11669840414803,0.0233656876917892,1.96938540195085
"beta",0.0058885472890721,-0.00132159710813474,-0.0837581802870572
"delta",-0.00132159710813474,0.0104059576917519,0.0233854879492883
"lambdaluce",-0.0837581802870572,0.0233854879492883,1.9896442506289
"beta",0.00782323208558059,-0.00215898160256748,-0.100599101788705
"delta",-0.00215898160256748,0.00578830084411212,0.0193758558261847
"lambdaluce",-0.100599101788705,0.0193758558261847,1.78108414640478
"beta",0.00922116782565008,-0.00346423642148783,-0.0991859447905312
"delta",-0.00346423642148783,0.00799015396609895,0.0163794967208778
"lambdaluce",-0.0991859447905312,0.0163794967208778,1.56804223862894
"beta",0.00751483872732776,-0.00283606566110119,-0.103058538490952
"delta",-0.00283606566110119,0.00533519859080106,0.0222134017011772
"lambdaluce",-0.103058538490952,0.0222134017011772,2.00215801448954
"beta",0.0612184099279229,-0.0487948722554709,-0.0102759419362291
"delta",-0.0487948722554709,0.0940795649237243,-0.029164836811687
"lambdaluce",-0.0102759419362291,-0.029164836811687,1.62941033288627
"beta",0.0236791949209306,-0.00728770126645648,-0.0612396804241597
"delta",-0.00728770126645648,0.00404173158735034,-0.0200034628599636
"lambdaluce",-0.0612396804241597,-0.0200034628599636,1.83673613076342
"beta",0.0130161858300574,-0.00322091077158744,-0.0216858724399519
"delta",-0.00322091077158744,0.00188595875170128,-0.0299006610796248
"lambdaluce",-0.0216858724399519,-0.0299006610796248,1.85276375310931
"beta",0.0579335646520973,-0.0265696341479955,0.0253456714058137
"delta",-0.0265696341479955,0.0448420077843461,-0.0887016430252435
"lambdaluce",0.0253456714058137,-0.0887016430252435,1.68102168303044
"beta",0.00386996925916228,-0.000608921469914065,-0.016950234369519
"delta",-0.000608921469914065,0.00137350935554028,0.004581692685209
"lambdaluce",-0.016950234369519,0.004581692685209,1.11359350967885
"beta",0.0683488349786213,-0.05692179768528,0.0223570871254326
"delta",-0.05692179768528,0.120203752557612,-0.0276857932001839
"lambdaluce",0.0223570871254326,-0.0276857932001839,1.77257370686555
"beta",0.00652875705522393,-0.00172821614700371,-0.101734950117447
"delta",-0.00172821614700371,0.0107760641237905,0.0208790503127689
"lambdaluce",-0.101734950117447,0.0208790503127689,2.14158285680423
"beta",0.0512569377149572,-0.034190120705574,-0.00151293465716386
"delta",-0.034190120705574,0.0789995680319311,-0.0636344227473995
"lambdaluce",-0.00151293465716386,-0.0636344227473995,1.71114492014047
"beta",0.00967565154873322,-0.00435234022178859,-0.109148105292937
"delta",-0.00435234022178859,0.00849595911715645,0.0378659832762402
"lambdaluce",-0.109148105292937,0.0378659832762402,1.71099397877555
"beta",0.00963356036621666,-0.00300292661146809,-0.0973800487935461
"delta",-0.00300292661146809,0.00222448371972279,0.0299853978629069
"lambdaluce",-0.0973800487935461,0.0299853978629069,1.43098732660178
"beta",0.00520484598828069,-0.00195363464009098,-0.0137875984111468
"delta",-0.00195363464009098,0.00244422105781859,-0.0186897658806425
"lambdaluce",-0.0137875984111468,-0.0186897658806425,0.776050705240684
"beta",0.0228827513715799,-0.0135393279468994,-0.0279833756382833
"delta",-0.0135393279468994,0.0540746152069865,-0.0512519712803928
"lambdaluce",-0.0279833756382833,-0.0512519712803928,1.11077545508161
"beta",0.0469277066026681,-0.0197011657016459,-0.0971992385525119
"delta",-0.0197011657016459,0.0187108273023115,-0.0154550220731385
"lambdaluce",-0.0971992385525119,-0.0154550220731385,1.73065475371261
"beta",0.019690237818445,-0.0100594594388079,-0.114948266040438
"delta",-0.0100594594388079,0.0364072347033452,0.0435044545224518
"lambdaluce",-0.114948266040438,0.0435044545224518,1.80368102163721
"beta",0.0429177858111479,-0.0428355765160504,-0.0302108146339271
"delta",-0.0428355765160504,0.111024183906594,0.0445957124704989
"lambdaluce",-0.0302108146339271,0.0445957124704989,1.9794289654846
"beta",0.00705597987378152,-0.00234388461530142,-0.0637324068212277
"delta",-0.00234388461530142,0.0045138203916662,0.0083173413490455
"lambdaluce",-0.0637324068212277,0.0083173413490455,1.33522659166434
"beta",0.0419490228708341,-0.0119891922058312,-0.0549776065261536
"delta",-0.0119891922058312,0.00564350236691686,-0.0239669199448137
"lambdaluce",-0.0549776065261536,-0.0239669199448137,2.00185940075284
"beta",0.0121220970536048,-0.004519221301679,-0.0973799830340927
"delta",-0.004519221301679,0.00394382366781991,0.021434241962463
"lambdaluce",-0.0973799830340927,0.021434241962463,1.42443984069219
"beta",0.00257595103888064,-0.000729569642550252,-0.00564329529301145
"delta",-0.000729569642550252,0.00169761254976523,0.00322670449274814
"lambdaluce",-0.00564329529301145,0.00322670449274814,1.67153684056527
"beta",0.0341226036608935,-0.0132318807410236,-0.0498278038308421
"delta",-0.0132318807410236,0.0113104969615647,-0.0335961351582272
"lambdaluce",-0.0498278038308421,-0.0335961351582272,1.66279066966839
"beta",0.00731579430475204,-0.00219283565629182,-0.0930483222819047
"delta",-0.00219283565629182,0.00588487296939829,0.0169052618047124
"lambdaluce",-0.0930483222819047,0.0169052618047124,1.71281663435903
"beta",0.00714822438036739,-0.000577695218670523,-0.0950575002562809
"delta",-0.000577695218670523,0.00296288060604648,0.00933560281647922
"lambdaluce",-0.0950575002562809,0.00933560281647922,1.92020883703462
"beta",0.0109175916891134,-0.00454425133073615,-0.096342949381988
"delta",-0.00454425133073615,0.0056517859624901,0.031855674823516
"lambdaluce",-0.096342949381988,0.031855674823516,1.16924300398261
"beta",0.030307764535305,-0.0189584627858761,-0.032125043978908
"delta",-0.0189584627858761,0.0689049116714208,-0.0542010961868839
"lambdaluce",-0.032125043978908,-0.0542010961868839,1.39003807082149
"beta",0.00540502908401265,-0.000304465515999593,-0.0469548189876657
"delta",-0.000304465515999593,0.00188230608849988,0.00618173211861979
"lambdaluce",-0.0469548189876657,0.00618173211861979,1.43233700217122
"beta",0.0105295921236507,-0.00199037536552278,-0.114640406287109
"delta",-0.00199037536552278,0.0057340052787992,0.0182856376801913
"lambdaluce",-0.114640406287109,0.0182856376801913,1.59325210735435
"beta",0.00778556843435714,-0.00139562006166086,-0.110581763222293
"delta",-0.00139562006166086,0.00465766780751857,0.0184432327099996
"lambdaluce",-0.110581763222293,0.0184432327099996,1.9985350303186
"beta",0.0131227442317696,-0.00408971157945824,-0.10997812944954
"delta",-0.00408971157945824,0.00468025564001939,0.0320828726432143
"lambdaluce",-0.10997812944954,0.0320828726432143,1.22774603544551
"beta",0.0062162270143173,-0.00188830998619685,-0.0831852036991898
"delta",-0.00188830998619685,0.00205638796255523,0.0263007840767107
"lambdaluce",-0.0831852036991898,0.0263007840767107,1.73887105123067
"beta",0.0475237059618602,-0.0220316758916071,-0.138287953443669
"delta",-0.0220316758916071,0.0228297628735592,0.024371942204664
"lambdaluce",-0.138287953443669,0.024371942204664,2.04255035290837
"beta",0.066418059711948,-0.0332918729702971,0.0370484885495955
"delta",-0.0332918729702971,0.0803435515080202,-0.145594891568083
"lambdaluce",0.0370484885495955,-0.145594891568083,1.91349922893086
"beta",0.0796942934283727,-0.0294731354959722,0.0319558984934909
"delta",-0.0294731354959722,0.0438461632356855,-0.0932223874138531
"lambdaluce",0.0319558984934909,-0.0932223874138531,2.01687040729067
"beta",0.0703080510687378,-0.0344220031409599,0.0197733182933346
"delta",-0.0344220031409599,0.0595749538865507,-0.0810147605041124
"lambdaluce",0.0197733182933346,-0.0810147605041124,1.68817898943308
"beta",0.00938212101003145,-0.00283102099711347,-0.109003380393906
"delta",-0.00283102099711347,0.00651197624652552,0.0221206045268258
"lambdaluce",-0.109003380393906,0.0221206045268258,1.71917776841425
"beta",0.00806880071727862,-0.0030400691185198,-0.102102615959338
"delta",-0.0030400691185198,0.00414006551594585,0.028272651770791
"lambdaluce",-0.102102615959338,0.028272651770791,1.85983701347893
"beta",0.0445045833277508,-0.035342710058779,-0.000389379046042491
"delta",-0.035342710058779,0.0927842118698602,-0.0551146083603209
"lambdaluce",-0.000389379046042491,-0.0551146083603209,1.64918725501376
"beta",0.0121814445691276,-0.00574075515003825,-0.0751585203677515
"delta",-0.00574075515003825,0.0198339884821927,0.0316842070912448
"lambdaluce",-0.0751585203677515,0.0316842070912448,0.861508970980698
"beta",0.00715860893690152,-0.00267067787504424,-0.0874279721463645
"delta",-0.00267067787504424,0.00174160726354146,0.0303254618519465
"lambdaluce",-0.0874279721463645,0.0303254618519465,1.76372601723197
"beta",0.00602193532585211,-0.00148336726745224,-0.092116319411643
"delta",-0.00148336726745224,0.00555142571595813,0.0105136833534437
"lambdaluce",-0.092116319411643,0.0105136833534437,2.02039340143068
"beta",0.0109339217492531,-0.00263223755671763,-0.088766995187915
"delta",-0.00263223755671763,0.00449452067210846,0.0124127272686004
"lambdaluce",-0.088766995187915,0.0124127272686004,1.05755156390387
"beta",0.0274946315227847,-0.0101561477560645,-0.1282172553621
"delta",-0.0101561477560645,0.00640171423821017,0.0204463706014449
"lambdaluce",-0.1282172553621,0.0204463706014449,2.06585973634531
"beta",0.0757639673468326,-0.0328587858185619,0.0494335507130357
"delta",-0.0328587858185619,0.0434209371801988,-0.0773808756245572
"lambdaluce",0.0494335507130357,-0.0773808756245572,1.68448114383254
"beta",0.0788959331655893,-0.0321433099340819,0.078399093726122
"delta",-0.0321433099340819,0.058610188487155,-0.0992258997237356
"lambdaluce",0.078399093726122,-0.0992258997237356,2.13748484596679
"beta",0.0205007914156678,-0.0133453017188333,-0.0693568514429231
"delta",-0.0133453017188333,0.0371329925016432,-0.0121293580676119
"lambdaluce",-0.0693568514429231,-0.0121293580676119,2.04468120387686
"beta",0.00632593023941446,-0.00224700214193458,-0.0888899428962886
"delta",-0.00224700214193458,0.00635371647213689,0.0137762810926491
"lambdaluce",-0.0888899428962886,0.0137762810926491,1.87871061789325
"beta",0.016036826492682,-0.00805347726589996,-0.127063830373328
"delta",-0.00805347726589996,0.00823385954552405,0.0409918481023124
"lambdaluce",-0.127063830373328,0.0409918481023124,1.81237191074574
"beta",0.040046761265893,-0.0183472627977006,-0.108177531610168
"delta",-0.0183472627977006,0.0164983852801809,0.00369714979612587
"lambdaluce",-0.108177531610168,0.00369714979612587,1.64585223371383
"beta",0.0359291587281294,-0.0127305946200768,-0.0924650722099515
"delta",-0.0127305946200768,0.00789493642599622,-0.00623901352496531
"lambdaluce",-0.0924650722099515,-0.00623901352496531,1.77088839882359
"beta",0.0445309855071081,-0.0359728785097831,0.00237198223592643
"delta",-0.0359728785097831,0.111395233936129,-0.123253082446684
"lambdaluce",0.00237198223592643,-0.123253082446684,1.65135542482736
"beta",0.0642379307071348,-0.0412845550446931,0.0058439323158445
"delta",-0.0412845550446931,0.0749774552584579,-0.083936972838331
"lambdaluce",0.0058439323158445,-0.083936972838331,2.03149774868002
"beta",0.0655447042866209,-0.0292091038406582,-0.00601419334118144
"delta",-0.0292091038406582,0.0365336506419591,-0.0696835178555299
"lambdaluce",-0.00601419334118144,-0.0696835178555299,1.64805240203644
"beta",0.00715080640531824,-0.00241602303845528,-0.090313881471957
"delta",-0.00241602303845528,0.00348680378453463,0.0184862069953121
"lambdaluce",-0.090313881471957,0.0184862069953121,1.76617628256133
"beta",0.0380736412567363,-0.0166875810513353,-0.0891752613105577
"delta",-0.0166875810513353,0.0190458657940069,-0.0220542188169117
"lambdaluce",-0.0891752613105577,-0.0220542188169117,1.94792318787209
"beta",0.0343934221079253,-0.0154193611784476,-0.0796074527284579
"delta",-0.0154193611784476,0.0171417627559122,-0.0234988902350747
"lambdaluce",-0.0796074527284579,-0.0234988902350747,1.9077863873327
"beta",0.084820566687896,-0.0504942410006549,0.0842029291385984
"delta",-0.0504942410006549,0.0893426111612229,-0.134426645952537
"lambdaluce",0.0842029291385984,-0.134426645952537,2.04761242910673
"beta",0.00832644330153044,-0.00236294323630266,-0.08400254581603
"delta",-0.00236294323630266,0.00387160298458824,0.0116468243630571
"lambdaluce",-0.08400254581603,0.0116468243630571,1.4038063383417
"beta",0.0106515892906155,-0.0039260972870619,-0.115095640213311
"delta",-0.0039260972870619,0.00627108098670882,0.0393784199301269
"lambdaluce",-0.115095640213311,0.0393784199301269,1.72686893118462
"beta",0.0102450385487982,-0.00390464181013269,-0.11517076795082
"delta",-0.00390464181013269,0.00452774991632512,0.0359919616442332
"lambdaluce",-0.11517076795082,0.0359919616442332,1.77044703069969
"beta",0.0102161567796955,-0.00426756975324086,-0.108623739162764
"delta",-0.00426756975324086,0.00795257894560066,0.0358376087808696
"lambdaluce",-0.108623739162764,0.0358376087808696,1.56326617168772
"beta",0.00696225921619759,-0.00102923401160248,-0.0956533664036242
"delta",-0.00102923401160248,0.00485935561674635,0.00989947990276648
"lambdaluce",-0.0956533664036242,0.00989947990276648,1.84680442763652
"beta",0.0431819712773342,-0.0158709567636798,-0.116579421399335
"delta",-0.0158709567636798,0.0143294649635037,-0.00129460701197974
"lambdaluce",-0.116579421399335,-0.00129460701197974,2.31781941367725
"beta",0.0301204865962069,-0.0074159213369779,-0.0562839960678414
"delta",-0.0074159213369779,0.00332847063554267,-0.025152074712398
"lambdaluce",-0.0562839960678414,-0.025152074712398,2.11716449791063
"beta",0.077164631307276,-0.0146846342865442,0.0144934079856556
"delta",-0.0146846342865442,0.0153211312075958,-0.0488155060818376
"lambdaluce",0.0144934079856556,-0.0488155060818376,1.94808840496484
"beta",0.00454907629600018,-0.00110782853009778,-0.0332052866721091
"delta",-0.00110782853009778,0.00219442076182099,-0.00134869962265631
"lambdaluce",-0.0332052866721091,-0.00134869962265631,1.85002064470478
"beta",0.00630133426925354,-0.00135738577758434,-0.0932189757987934
"delta",-0.00135738577758434,0.00952461719561186,0.0144363289390686
"lambdaluce",-0.0932189757987934,0.0144363289390686,1.92712845709271
"beta",0.0393125052055303,-0.0330885477704732,-0.00870133161207287
"delta",-0.0330885477704732,0.0797137064512297,-0.0528958816601543
"lambdaluce",-0.00870133161207287,-0.0528958816601543,1.4810196736053
"beta",0.00596856756363745,-0.00233981123652883,-0.0212739715826668
"delta",-0.00233981123652883,0.00215680317716628,-0.00376167042534962
"lambdaluce",-0.0212739715826668,-0.00376167042534962,0.48183389954985
"beta",0.05235289422908,-0.0220047499032691,-0.111998861174588
"delta",-0.0220047499032691,0.0172669306048083,0.0113793338063451
"lambdaluce",-0.111998861174588,0.0113793338063451,2.04975683824696
"beta",0.00882264309092602,-0.00160854555072361,-0.111917938410977
"delta",-0.00160854555072361,0.00629636289469136,0.0160275490891471
"lambdaluce",-0.111917938410977,0.0160275490891471,1.80836001073507
"beta",0.0163208630116101,-0.00366642129580018,-0.0103108710092518
"delta",-0.00366642129580018,0.00188141230953971,-0.0323493800490315
"lambdaluce",-0.0103108710092518,-0.0323493800490315,1.96312566899783
"beta",0.00703061850141552,-0.00181255226776484,-0.0515215710118381
"delta",-0.00181255226776484,0.00129233553099055,0.011026726793233
"lambdaluce",-0.0515215710118381,0.011026726793233,0.604627300425587
"beta",0.070639375659865,-0.0278758017895899,0.0729108688346897
"delta",-0.0278758017895899,0.0506524503881465,-0.116430436450272
"lambdaluce",0.0729108688346897,-0.116430436450272,2.12361609668159
"beta",0.0111905578282744,-0.00400136349546335,-0.100516489913358
"delta",-0.00400136349546335,0.00966637169674302,0.0215382471679934
"lambdaluce",-0.100516489913358,0.0215382471679934,1.22756305559358
"beta",0.0229909163425287,-0.0163488306590246,-0.0847256531608578
"delta",-0.0163488306590246,0.0390304918683561,0.0299245421899924
"lambdaluce",-0.0847256531608578,0.0299245421899924,1.88917540472783
"beta",0.0146410590830366,-0.00491444290225547,-0.0872833063867637
"delta",-0.00491444290225547,0.00439333374077082,0.00365444603040026
"lambdaluce",-0.0872833063867637,0.00365444603040026,1.19896420724973
"beta",0.0806852726446826,-0.0405407492695263,0.060988340585356
"delta",-0.0405407492695263,0.0803319448378469,-0.132061989947053
"lambdaluce",0.060988340585356,-0.132061989947053,2.05139109432389
"beta",0.0574444227867948,-0.0265562349776576,-0.00163729362563311
"delta",-0.0265562349776576,0.0355451893601951,-0.0601622826334834
"lambdaluce",-0.00163729362563311,-0.0601622826334834,1.65092021933467
"beta",0.00956782117849836,-0.00258405608454458,-0.108121589550352
"delta",-0.00258405608454458,0.0107601694360238,0.0294600338445023
"lambdaluce",-0.108121589550352,0.0294600338445023,1.77404776019611
"beta",0.00484936055226193,-0.00187363707336542,-0.023000171052227
"delta",-0.00187363707336542,0.00145112641891573,-0.00136321491295474
"lambdaluce",-0.023000171052227,-0.00136321491295474,1.32512228297431
"beta",0.0105006190285078,-0.0029958018512082,-0.0938760140169246
"delta",-0.0029958018512082,0.00880108627041531,0.0255609915553077
"lambdaluce",-0.0938760140169246,0.0255609915553077,1.12891607807
"beta",0.030929462407626,-0.0157938697793068,-0.0707552216102533
"delta",-0.0157938697793068,0.0236190311796102,0.00300086515831684
"lambdaluce",-0.0707552216102533,0.00300086515831684,2.03622667534245
"beta",0.0692495281476924,-0.0549360646060561,0.0376231929349263
"delta",-0.0549360646060561,0.114808388876618,-0.0686474452751157
"lambdaluce",0.0376231929349263,-0.0686474452751157,1.93321261904628
"beta",0.0113293573070939,-0.00376836238609616,-0.0926234481476873
"delta",-0.00376836238609616,0.0032622537235383,0.0226039722944463
"lambdaluce",-0.0926234481476873,0.0226039722944463,1.21116210168254
"beta",0.0541367426103467,-0.0241577178133094,-0.0182328241925314
"delta",-0.0241577178133094,0.037051477904473,-0.0681465502616599
"lambdaluce",-0.0182328241925314,-0.0681465502616599,1.7082722727778
"beta",0.0104943556597422,-0.0059747797225189,-0.110222705275795
"delta",-0.0059747797225189,0.0195945537163351,0.0463269407594215
"lambdaluce",-0.110222705275795,0.0463269407594215,1.88487260565541
"beta",0.00616347799570503,-0.0023889689534605,-0.0618988250029387
"delta",-0.0023889689534605,0.00388446616188761,0.00695605571329712
"lambdaluce",-0.0618988250029387,0.00695605571329712,1.67965062215364
"beta",0.0125697420008976,-0.00614282248417159,-0.108626102215528
"delta",-0.00614282248417159,0.0281416903666162,0.0406632627052503
"lambdaluce",-0.108626102215528,0.0406632627052503,2.02220711101316
"beta",0.0729520773532204,-0.0387182829408457,0.0597594580833635
"delta",-0.0387182829408457,0.0690269085503795,-0.114456029102495
"lambdaluce",0.0597594580833635,-0.114456029102495,2.15569742283569
"beta",0.00952729059364902,-0.00212631566357902,-0.113330714239667
"delta",-0.00212631566357902,0.00825744900916273,0.0226487792119915
"lambdaluce",-0.113330714239667,0.0226487792119915,1.76546764171752
"beta",0.0199394098897613,-0.00816074387262568,-0.130375672529119
"delta",-0.00816074387262568,0.00844982160788974,0.00935368285358046
"lambdaluce",-0.130375672529119,0.00935368285358046,2.06870320061714
"beta",0.000958459659451213,-0.000152324779808686,0.00181045692429704
"delta",-0.000152324779808686,0.000657410431512052,0.00323770599571824
"lambdaluce",0.00181045692429704,0.00323770599571824,2.00726548769543
"beta",0.00903392545968567,-0.00381913353651482,-0.115063337547667
"delta",-0.00381913353651482,0.0124930320128061,0.0391997328859686
"lambdaluce",-0.115063337547667,0.0391997328859686,2.01491151706823
"beta",0.00912127891934317,-0.0038667485847075,-0.0986717204561799
"delta",-0.0038667485847075,0.00954600496534394,0.0261918221851554
"lambdaluce",-0.0986717204561799,0.0261918221851554,1.45153628944767
"beta",0.0240569537691784,-0.00778860860159403,-0.0940891200966138
"delta",-0.00778860860159403,0.00439605746892682,-0.00483257837574278
"lambdaluce",-0.0940891200966138,-0.00483257837574278,2.01253956097517
"beta",0.0642344729159915,-0.034633257998181,0.0106728599463285
"delta",-0.034633257998181,0.0641784563262131,-0.0872207204593386
"lambdaluce",0.0106728599463285,-0.0872207204593386,1.93328360085309
"beta",0.0141410758464962,-0.00601484164783866,-0.112098288849498
"delta",-0.00601484164783866,0.00566155962019587,0.0231423605874383
"lambdaluce",-0.112098288849498,0.0231423605874383,1.71738680247686
"beta",0.0188176893778159,-0.0105593162554428,-0.118829309558486
"delta",-0.0105593162554428,0.0155298209769519,0.0344032477505302
"lambdaluce",-0.118829309558486,0.0344032477505302,1.66253852845094
"beta",0.082043779551186,-0.03137381362577,0.059624738952652
"delta",-0.03137381362577,0.05132313488281,-0.100482780994805
"lambdaluce",0.059624738952652,-0.100482780994805,1.91004715738612
"beta",0.00519175482236411,-0.00175494103990963,-0.0324812207080698
"delta",-0.00175494103990963,0.00324478789843074,0.00375094361414717
"lambdaluce",-0.0324812207080698,0.00375094361414717,1.6853473753852
"beta",0.0593375502376676,-0.0358099070644467,-0.0152867298456544
"delta",-0.0358099070644467,0.0609886980470895,-0.0428765651562915
"lambdaluce",-0.0152867298456544,-0.0428765651562915,1.61314524488345
"beta",0.00918174223305359,-0.00361687442957755,-0.03838097729619
"delta",-0.00361687442957755,0.00337032185311812,-0.00101551596437027
"lambdaluce",-0.03838097729619,-0.00101551596437027,0.543317856034871
"beta",0.0296231507503822,-0.0220844083803495,-0.00356998826387445
"delta",-0.0220844083803495,0.0773833354825741,-0.0998948552614755
"lambdaluce",-0.00356998826387445,-0.0998948552614755,1.23417145254527
"beta",0.0742165772864104,-0.0544318594736073,0.020470272917291
"delta",-0.0544318594736073,0.115571416591196,-0.0440657445222623
"lambdaluce",0.020470272917291,-0.0440657445222623,1.83598880084775
"beta",0.00793357984022709,-0.00259846543567758,-0.0255912141789976
"delta",-0.00259846543567758,0.00261302459007048,0.00583684572184059
"lambdaluce",-0.0255912141789976,0.00583684572184059,0.137402885328529
"beta",0.0112730741268557,-0.00590889595968996,-0.112179603186322
"delta",-0.00590889595968996,0.0113019647827389,0.0494460141108238
"lambdaluce",-0.112179603186322,0.0494460141108238,1.66836773215651
"beta",0.0458798798669117,-0.0311902853871586,0.0096711298294883
"delta",-0.0311902853871586,0.0771030449047564,-0.0889250539311049
"lambdaluce",0.0096711298294883,-0.0889250539311049,1.52246097604069
"beta",0.00627268251724721,-0.00106028958097537,-0.0419398337221706
"delta",-0.00106028958097537,0.00138822933831969,0.00286798389407747
