"","alpha","gamma","luce"
"gamma",-0.000485695174660487,0.00206186117281811,0.0026193424864929
"luce",-0.0318352314479504,0.0026193424864929,0.0368901730613266
"alpha",0.0330741885753639,-0.000584005744476622,-0.0339976230263733
"gamma",-0.000584005744476622,0.00555419531900059,0.00516760846333677
"luce",-0.0339976230263733,0.00516760846333677,0.0496145189205661
"alpha",0.0445097181022785,-0.000363828199936728,-0.035951458788518
"gamma",-0.000363828199936728,0.00190328544477521,0.00286320004544889
"luce",-0.035951458788518,0.00286320004544889,0.0433579861718231
"alpha",0.0197205445285859,-0.00357085029134892,-0.0140845640516481
"gamma",-0.00357085029134892,0.00967083659713828,0.000747787017092041
"luce",-0.0140845640516481,0.000747787017092041,0.0174786953845442
"alpha",0.0202097215770061,-0.00274430287083971,-0.0176806053536889
"gamma",-0.00274430287083971,0.0110491054710197,0.000538941558299736
"luce",-0.0176806053536889,0.000538941558299736,0.0234036201464545
"alpha",0.0188330008174192,0.00114730141823991,-0.0184124563057728
"gamma",0.00114730141823991,0.00434770072345738,0.00183512947804698
"luce",-0.0184124563057728,0.00183512947804698,0.0282495018810395
"alpha",0.00685728423163033,-0.0011081786160901,-0.00430123564783092
"gamma",-0.0011081786160901,0.0118608893292962,-0.00027970683931809
"luce",-0.00430123564783092,-0.00027970683931809,0.015491781566866
"alpha",0.0238594897241349,-8.47284308849311e-05,-0.0255369165636561
"gamma",-8.47284308849311e-05,0.00204292152560711,0.000465275559871265
"luce",-0.0255369165636561,0.000465275559871265,0.0362608773213176
"alpha",0.00618271902215739,-0.00137071793046194,-0.0056097157001615
"gamma",-0.00137071793046194,0.00414183290703837,0.000577177399645563
"luce",-0.0056097157001615,0.000577177399645563,0.0126934979280579
"alpha",0.00576335397007761,-0.000613992846947056,-0.00680637334176088
"gamma",-0.000613992846947056,0.000753105452018839,0.00118441758200785
"luce",-0.00680637334176088,0.00118441758200785,0.0186964077167007
"alpha",0.0380840349988111,0.00132010373578896,-0.0273370576010493
"gamma",0.00132010373578896,0.00417113325553232,0.00065850074012217
"luce",-0.0273370576010493,0.00065850074012217,0.0275828213159792
"alpha",0.0117406268155674,-0.00135023743507362,-0.0152740566593432
"gamma",-0.00135023743507362,0.00729437501419027,0.000624748288272483
"luce",-0.0152740566593432,0.000624748288272483,0.0293902519725551
"alpha",0.016085335768541,0.00011343786711938,-0.0118984945543546
"gamma",0.00011343786711938,0.00571446836022875,0.00342248124775428
"luce",-0.0118984945543546,0.00342248124775428,0.0208811935993886
"alpha",0.0388062711416181,-0.00111183810010405,-0.0408725008570322
"gamma",-0.00111183810010405,0.00325871482003859,0.00542886940904522
"luce",-0.0408725008570322,0.00542886940904522,0.0570684322194974
"alpha",0.0333715535682673,0.00319991723340011,-0.0179025668002363
"gamma",0.00319991723340011,0.00676426194049866,0.0029598542608561
"luce",-0.0179025668002363,0.0029598542608561,0.0207352848077646
"alpha",0.0200794042948589,-0.000182614441556021,-0.0123351711242136
"gamma",-0.000182614441556021,0.00625966492973463,0.00257833366022017
"luce",-0.0123351711242136,0.00257833366022017,0.0260588222420359
"alpha",0.0319340888171238,-0.00168392095100536,-0.0255493528177368
"gamma",-0.00168392095100536,0.0123295733352873,-0.000213410731807647
"luce",-0.0255493528177368,-0.000213410731807647,0.0319727755296929
"alpha",0.0233513631120525,-0.00523447649605076,-0.0278613210694844
"gamma",-0.00523447649605076,0.011120875037756,0.00477663227355068
"luce",-0.0278613210694844,0.00477663227355068,0.0457313025626672
