"","alpha","gamma","luce"
"luce",-0.00709576343311841,-0.00100640132295656,0.0808357474169612
"alpha",0.0449022217153551,-0.0245705182734045,-0.00373886859831473
"gamma",-0.0245705182734045,0.0894101779437206,-0.00364224716737224
"luce",-0.00373886859831473,-0.00364224716737224,0.0844100878486058
"alpha",0.0221630999900852,-0.0145959546666285,-0.0138470915627148
"gamma",-0.0145959546666285,0.0336691889802171,-0.000152439925441847
"luce",-0.0138470915627148,-0.000152439925441847,0.0789123544754957
"alpha",0.0591824109445908,-0.0360857059304685,-0.00173286649267752
"gamma",-0.0360857059304685,0.0790302825488846,-0.00360108746719609
"luce",-0.00173286649267752,-0.00360108746719609,0.0862452561248479
"alpha",0.0423703011124287,-0.0208410222249342,-0.00681450160405868
"gamma",-0.0208410222249342,0.0803171497471178,-0.00544375277449594
"luce",-0.00681450160405868,-0.00544375277449594,0.082859022728491
"alpha",0.00752903657589958,-0.000991691082716625,-0.0113656066351507
"gamma",-0.000991691082716625,0.0220924391670059,0.00274183975404108
"luce",-0.0113656066351507,0.00274183975404108,0.0753883337513583
"alpha",0.00849948011313779,0.00162892649572329,-0.0106798998659647
"gamma",0.00162892649572329,0.00820013885117111,0.00220994205611966
"luce",-0.0106798998659647,0.00220994205611966,0.0786803284075688
"alpha",0.0612918937093992,-0.0379998257093911,-0.00420021997456856
"gamma",-0.0379998257093911,0.0937371238826426,-0.00438932697027184
"luce",-0.00420021997456856,-0.00438932697027184,0.0787014493912114
"alpha",0.0659198523221778,-0.0390248795927501,-0.00525008672975296
"gamma",-0.0390248795927501,0.0759719810752422,-0.00298800492192455
"luce",-0.00525008672975296,-0.00298800492192455,0.0814444331658309
"alpha",0.0547226341467988,-0.0293659040568976,-0.00681459514920829
"gamma",-0.0293659040568976,0.0650884098624072,-0.00280465338960268
"luce",-0.00681459514920829,-0.00280465338960268,0.0801764767975615
"alpha",0.00216246136156218,-0.000715201240201166,-0.000908363441896534
"gamma",-0.000715201240201166,0.00773060441947744,0.000285647444544628
"luce",-0.000908363441896534,0.000285647444544628,0.061395341330987
"alpha",0.00265095089498358,-0.000663816871923694,-0.00118361582491623
"gamma",-0.000663816871923694,0.00733861540474554,-5.57714666066436e-05
"luce",-0.00118361582491623,-5.57714666066436e-05,0.0705200657274449
"alpha",0.0465374115642324,-0.0293059234099673,-0.00491239408337091
"gamma",-0.0293059234099673,0.0824791246637023,-0.00407627306924222
"luce",-0.00491239408337091,-0.00407627306924222,0.0811597298247691
"alpha",0.00448931746747001,-4.51354095358485e-05,-0.00467661212572829
"gamma",-4.51354095358485e-05,0.0116015221021627,0.00235369942221182
"luce",-0.00467661212572829,0.00235369942221182,0.075458496445193
"alpha",0.059779591364306,-0.0372015411914416,-0.00478405999582947
"gamma",-0.0372015411914416,0.0880412431157007,-0.00286370145645932
"luce",-0.00478405999582947,-0.00286370145645932,0.0818534592408904
"alpha",0.0436838829923503,-0.0254090944851516,-0.00492848976984444
"gamma",-0.0254090944851516,0.0867646552467666,-0.00589206526351952
"luce",-0.00492848976984444,-0.00589206526351952,0.0829501448703778
"alpha",0.0514658930349205,-0.0242109355563958,-0.00380220705938653
"gamma",-0.0242109355563958,0.0502492353988127,-0.00679358473370427
"luce",-0.00380220705938653,-0.00679358473370427,0.078908482048724
"alpha",0.0450476585517103,-0.0313263092532303,-0.00348444669801065
"gamma",-0.0313263092532303,0.105903367576212,-0.00141099590233369
"luce",-0.00348444669801065,-0.00141099590233369,0.081722004612967
"alpha",0.0473385900871169,-0.022806406723156,-0.00322465396931676
"gamma",-0.022806406723156,0.0842646672547144,-0.0105276546079186
"luce",-0.00322465396931676,-0.0105276546079186,0.0850192076233966
"alpha",0.010489712126516,-0.000122753689257736,-0.0156014110806839
"gamma",-0.000122753689257736,0.0239137990429877,-0.00199325908383117
"luce",-0.0156014110806839,-0.00199325908383117,0.0757265936881509
