"","beta","delta","lambdaluce"
"beta",0.00419127266992975,-0.000829075668073985,-0.064959364631701
"delta",-0.000829075668073985,0.0068836347303976,0.0228412247165328
"lambdaluce",-0.064959364631701,0.0228412247165328,1.90644882781033
"beta",0.0589538223524166,-0.00666294093550726,-0.118435130863128
"delta",-0.00666294093550726,0.0029358168281365,-0.00298253385885257
"lambdaluce",-0.118435130863128,-0.00298253385885257,2.26317079859514
"beta",0.0073755221676449,-0.00227063422313099,-0.0942001655482389
"delta",-0.00227063422313099,0.00144364469064441,0.034661715932795
"lambdaluce",-0.0942001655482389,0.034661715932795,2.08319477413831
"beta",0.0417074091759363,-0.00688745771935554,-0.105899365988781
"delta",-0.00688745771935554,0.00377069492694984,0.0124778362329221
"lambdaluce",-0.105899365988781,0.0124778362329221,2.19483874081097
"beta",0.0649264363016997,-0.00223805315085032,-0.0922418603819227
"delta",-0.00223805315085032,0.00167553951306388,-0.00243850087915866
"lambdaluce",-0.0922418603819227,-0.00243850087915866,2.29783554071663
"beta",0.00364870238821471,-0.000888435677724803,-0.0409220442067215
"delta",-0.000888435677724803,0.010285913605247,0.0191594208781728
"lambdaluce",-0.0409220442067215,0.0191594208781728,1.02322437201542
"beta",0.00799056740318563,-0.00267172881818375,-0.0974169133177205
"delta",-0.00267172881818375,0.00172276123926757,0.0362491733079597
"lambdaluce",-0.0974169133177205,0.0362491733079597,2.01019426472489
"beta",0.0399507572846457,-0.00721392939820596,-0.0974995452565607
"delta",-0.00721392939820596,0.00399645062344063,0.00639620402437904
"lambdaluce",-0.0974995452565607,0.00639620402437904,2.11853604207707
"beta",0.050216988662202,-0.0112775430372344,-0.15391501673496
"delta",-0.0112775430372344,0.00422557951593546,0.00660144990023546
"lambdaluce",-0.15391501673496,0.00660144990023546,2.11061650741002
"beta",0.0393514357164435,-0.00741777574085616,-0.0387439516674545
"delta",-0.00741777574085616,0.001671907640903,0.0162060553195048
"lambdaluce",-0.0387439516674545,0.0162060553195048,2.16096769962593
"beta",0.0643029519159506,-0.00535371583607591,-0.0864540117021405
"delta",-0.00535371583607591,0.00316633030742236,-0.00334494012230691
"lambdaluce",-0.0864540117021405,-0.00334494012230691,2.27009243723879
"beta",0.00744492790101808,-0.00204617931522348,-0.0762497751882752
"delta",-0.00204617931522348,0.00828981651548981,0.0309177884542093
"lambdaluce",-0.0762497751882752,0.0309177884542093,1.25376148240402
"beta",0.0139225891214699,-5.73814704193651e-05,-0.0711174443610445
"delta",-5.73814704193651e-05,0.00647070215905299,0.0110541732631046
"lambdaluce",-0.0711174443610445,0.0110541732631046,0.487365689563458
"beta",0.00705097429296035,-0.00367103035739915,-0.0341369079890826
"delta",-0.00367103035739915,0.0028989199379125,0.0204308433276383
"lambdaluce",-0.0341369079890826,0.0204308433276383,1.60198301065326
"beta",0.0397648997918295,-0.00675568121441877,-0.10223388891975
"delta",-0.00675568121441877,0.00376083168004086,0.0129056596171494
"lambdaluce",-0.10223388891975,0.0129056596171494,2.28238033717818
"beta",0.012323768899474,-0.00427363397523393,-0.0549723105765679
"delta",-0.00427363397523393,0.00176302491681958,0.0107740118153574
"lambdaluce",-0.0549723105765679,0.0107740118153574,2.08052793845609
"beta",0.0635335485205591,-0.00401053807471323,-0.100667019889272
"delta",-0.00401053807471323,0.00270040423600909,0.000759899736461968
"lambdaluce",-0.100667019889272,0.000759899736461968,2.31140155586873
"beta",0.0616973839974179,-0.00304228033743194,-0.104127438603049
"delta",-0.00304228033743194,0.00238289543372626,-0.00467339348212631
"lambdaluce",-0.104127438603049,-0.00467339348212631,2.13231095385193
"beta",0.0210371313693591,0.000249209017108304,-0.13356173273494
"delta",0.000249209017108304,0.00507418906583748,0.000887848978897639
"lambdaluce",-0.13356173273494,0.000887848978897639,1.22593585404526
"beta",0.021556605984773,-0.00317808494278088,-0.160337672747628
"delta",-0.00317808494278088,0.00219867741857708,0.0383886681889836
"lambdaluce",-0.160337672747628,0.0383886681889836,1.77059521574877
"beta",0.0621909412114763,-0.00385974157208046,-0.0886181829414338
"delta",-0.00385974157208046,0.00220571920472218,-0.006474968721299
"lambdaluce",-0.0886181829414338,-0.006474968721299,2.20864067113175
"beta",0.0222805156207579,-0.00599051225132642,-0.0610625386473833
"delta",-0.00599051225132642,0.0017047512922516,0.0128449890396229
"lambdaluce",-0.0610625386473833,0.0128449890396229,2.01962383689524
"beta",0.0219284643758613,-0.000840298146702412,-0.125454755107345
"delta",-0.000840298146702412,0.00293129849353263,0.0045093034598873
"lambdaluce",-0.125454755107345,0.0045093034598873,1.08037429333894
"beta",0.0627157311349065,-0.00271885614413559,-0.0728645105607773
"delta",-0.00271885614413559,0.00162775243126139,-0.00179493498275979
"lambdaluce",-0.0728645105607773,-0.00179493498275979,2.03736642030146
"beta",0.0606019654535851,-0.00628325702803729,-0.102093115558152
"delta",-0.00628325702803729,0.003080594065275,-0.0038166714854509
"lambdaluce",-0.102093115558152,-0.0038166714854509,2.12884786787974
"beta",0.00300883991334323,-0.00101790211541617,-0.0349944784262004
"delta",-0.00101790211541617,0.00279264282313726,0.0236623294383546
"lambdaluce",-0.0349944784262004,0.0236623294383546,1.79686695003312
"beta",0.0132544807335136,1.75206676243372e-06,-0.0820405406240984
"delta",1.75206676243372e-06,0.00373209947366197,0.010107451307486
"lambdaluce",-0.0820405406240984,0.010107451307486,0.675107757252628
"beta",0.0037985981337539,-0.000719034949730461,0.00439368796190537
"delta",-0.000719034949730461,0.000193499067966558,0.000671330906585394
"lambdaluce",0.00439368796190537,0.000671330906585394,2.41641977644483
"beta",0.0217926955253736,-0.00629425885622682,-0.115371036525546
"delta",-0.00629425885622682,0.00204392936938312,0.0376492241603095
"lambdaluce",-0.115371036525546,0.0376492241603095,2.27788693399753
"beta",0.00673264547377831,-0.00286730297723975,-0.0749975983141583
"delta",-0.00286730297723975,0.00664165248658548,0.0338738865256456
"lambdaluce",-0.0749975983141583,0.0338738865256456,1.37879401028513
"beta",0.00431356575411017,-0.00193613799197121,-0.0653119683312886
"delta",-0.00193613799197121,0.0081376583837401,0.0432642432045127
"lambdaluce",-0.0653119683312886,0.0432642432045127,1.69543661875549
"beta",0.00584257423025845,-0.00116695993881947,-0.0620523303300589
"delta",-0.00116695993881947,0.00294007302392125,0.0200116571857822
"lambdaluce",-0.0620523303300589,0.0200116571857822,1.41576806277512
"beta",0.00844008896261235,-0.00195826256692409,-0.0531068471263861
"delta",-0.00195826256692409,0.000874445037434402,0.0166915370363108
"lambdaluce",-0.0531068471263861,0.0166915370363108,1.99393912887671
"beta",0.00684890350895675,-0.00241000822953651,-0.0370476735913674
"delta",-0.00241000822953651,0.00149732326168668,0.00899563649977197
"lambdaluce",-0.0370476735913674,0.00899563649977197,1.72178648559069
"beta",0.0157717535140001,-0.000973577041907148,-0.125527423492061
"delta",-0.000973577041907148,0.00159334838313328,0.0108661268132639
"lambdaluce",-0.125527423492061,0.0108661268132639,1.30105044223278
"beta",0.0437860859409092,-0.0105159033286875,-0.146501920817783
"delta",-0.0105159033286875,0.00443014094314239,0.00945896437912379
"lambdaluce",-0.146501920817783,0.00945896437912379,2.05289803123475
"beta",0.040958211907198,-0.00591353926614739,-0.0929167746824964
"delta",-0.00591353926614739,0.00363638525015248,0.0115727026639485
"lambdaluce",-0.0929167746824964,0.0115727026639485,2.20489465628051
"beta",0.0640863635762577,-0.00507608051607191,-0.119135880024503
"delta",-0.00507608051607191,0.00347306906563164,-0.00526660481597961
"lambdaluce",-0.119135880024503,-0.00526660481597961,2.0935235480865
"beta",0.00859371529823868,-0.000524054539562052,-0.0287306335821447
"delta",-0.000524054539562052,0.00324387214325046,0.019032334984675
"lambdaluce",-0.0287306335821447,0.019032334984675,1.53066167332271
"beta",0.0200611142451593,-0.000284793765339362,-0.119313210365764
"delta",-0.000284793765339362,0.00335537535909816,0.00166582610937894
"lambdaluce",-0.119313210365764,0.00166582610937894,1.06667843541802
"beta",0.00537575388815552,-0.0011877670319852,-0.0471204500568036
"delta",-0.0011877670319852,0.005599030129393,0.0158805837143253
"lambdaluce",-0.0471204500568036,0.0158805837143253,0.696590801396533
"beta",0.00603434840584468,0.000177171422242145,-0.024662874183993
"delta",0.000177171422242145,0.0157311328440055,-0.00126631813452905
"lambdaluce",-0.024662874183993,-0.00126631813452905,0.200663640358571
"beta",0.00500285843968262,-0.00177395081822995,-0.0758601758383158
"delta",-0.00177395081822995,0.00684305793772017,0.0351188354125088
"lambdaluce",-0.0758601758383158,0.0351188354125088,1.81716154458893
"beta",0.0177774305273483,-0.00488583685563168,-0.0494007896286764
"delta",-0.00488583685563168,0.00149156119035455,0.0176842646767402
"lambdaluce",-0.0494007896286764,0.0176842646767402,1.53134416269493
"beta",0.0418759157982881,-0.00543694629720719,-0.107887890643707
"delta",-0.00543694629720719,0.00148786880404382,0.0311571979816222
"lambdaluce",-0.107887890643707,0.0311571979816222,2.00807364961182
"beta",0.00655700607236191,-0.0015469592333394,-0.0645253888134411
"delta",-0.0015469592333394,0.00981505235116003,0.0268240591171371
"lambdaluce",-0.0645253888134411,0.0268240591171371,1.13727794388959
"beta",0.00981658706830747,-0.0019531788274206,-0.106599781287695
"delta",-0.0019531788274206,0.00237419294442345,0.0470545842189749
"lambdaluce",-0.106599781287695,0.0470545842189749,1.97689957051879
"beta",0.00803891710634612,-0.00240656755404778,-0.100063799319811
"delta",-0.00240656755404778,0.00265039989073883,0.050036466955315
"lambdaluce",-0.100063799319811,0.050036466955315,1.97752206501111
"beta",0.00710414847231797,4.92352802508134e-05,-0.0715490068324515
"delta",4.92352802508134e-05,0.00737804081080989,0.013461101103246
"lambdaluce",-0.0715490068324515,0.013461101103246,1.24048350066089
"beta",0.00720056073496835,-0.00318863782572226,-0.0238618894738364
"delta",-0.00318863782572226,0.00535995164316148,0.0246634499069852
"lambdaluce",-0.0238618894738364,0.0246634499069852,1.95214932834515
"beta",0.04757904021146,-0.0103964044994519,-0.155550141700564
"delta",-0.0103964044994519,0.00406901555005764,0.00378672679745447
"lambdaluce",-0.155550141700564,0.00378672679745447,2.24249230952659
"beta",0.0257207254782783,-0.00696976302376728,-0.12772732506153
"delta",-0.00696976302376728,0.00218773491711013,0.0366003282310618
"lambdaluce",-0.12772732506153,0.0366003282310618,2.09799433232766
"beta",0.00624103141206258,-0.00307829302013541,-0.0217029408742065
"delta",-0.00307829302013541,0.00543661352780128,0.0113911248937459
"lambdaluce",-0.0217029408742065,0.0113911248937459,2.02536291081058
"beta",0.0532019258163034,-0.00785539212468858,-0.127005956913626
"delta",-0.00785539212468858,0.00274947169881477,-0.00742262598303832
"lambdaluce",-0.127005956913626,-0.00742262598303832,2.25099513126918
"beta",0.00609188440803302,-0.00216631952275102,-0.08151692268219
"delta",-0.00216631952275102,0.00568238786875275,0.0380613543563955
"lambdaluce",-0.08151692268219,0.0380613543563955,1.9486676576479
"beta",0.00380200632422074,-0.00243021680777519,-0.0275103975125398
"delta",-0.00243021680777519,0.00437592149386566,0.0202923325626993
"lambdaluce",-0.0275103975125398,0.0202923325626993,0.582027155598729
"beta",0.011936798755091,-0.00418430516191189,-0.0811375727663761
"delta",-0.00418430516191189,0.00176035845337437,0.0263165348015743
"lambdaluce",-0.0811375727663761,0.0263165348015743,2.00330378146676
"beta",0.0068757736381211,-0.00215288921200137,-0.0880229468351184
"delta",-0.00215288921200137,0.00278929127766926,0.0443561952804027
"lambdaluce",-0.0880229468351184,0.0443561952804027,1.771657992676
"beta",0.0071704434044755,-0.00323408462495088,-0.0315830833440141
"delta",-0.00323408462495088,0.00584754205139842,0.0183789521184384
"lambdaluce",-0.0315830833440141,0.0183789521184384,2.10469600381091
"beta",0.00705169011894516,-9.0662263846132e-05,-0.0537838604314096
"delta",-9.0662263846132e-05,0.0030909514208177,0.00527018904592452
"lambdaluce",-0.0537838604314096,0.00527018904592452,0.617455033486746
"beta",0.0081681791570685,-0.00257540975934179,-0.106295313572902
"delta",-0.00257540975934179,0.00565386290087122,0.0426297426440305
"lambdaluce",-0.106295313572902,0.0426297426440305,2.07869450072135
"beta",0.0342690209749682,-0.00651163533175954,-0.0951751345545941
"delta",-0.00651163533175954,0.00158671376327569,0.0287555133226214
"lambdaluce",-0.0951751345545941,0.0287555133226214,2.16732519242251
"beta",0.0157854072468065,-0.00515804357731281,-0.100282841024105
"delta",-0.00515804357731281,0.0018853741262415,0.0350465731515758
"lambdaluce",-0.100282841024105,0.0350465731515758,1.66509416485531
"beta",0.0510756662341663,-0.00932573683476744,-0.155062447177626
"delta",-0.00932573683476744,0.00350699018435033,0.00223196969746401
"lambdaluce",-0.155062447177626,0.00223196969746401,2.18427562706922
"beta",0.0031687853415193,-0.000808208796776257,-0.0107400960714545
"delta",-0.000808208796776257,0.0277345505963108,0.0123060479949109
"lambdaluce",-0.0107400960714545,0.0123060479949109,0.146047050425978
"beta",0.0647681042746071,-0.00460880042060008,-0.0804888418995548
"delta",-0.00460880042060008,0.0027496538554611,-0.00606999564099224
"lambdaluce",-0.0804888418995548,-0.00606999564099224,2.06367814264384
"beta",0.0633028197342364,-0.00239016987359371,-0.0806383178035138
"delta",-0.00239016987359371,0.00164955122352331,-0.00310695016231576
"lambdaluce",-0.0806383178035138,-0.00310695016231576,2.1903298534979
"beta",0.0106273045087846,-0.00289992134527725,-0.0978844037618243
"delta",-0.00289992134527725,0.00143872708737298,0.026701405697178
"lambdaluce",-0.0978844037618243,0.026701405697178,1.92357869295418
"beta",0.00776617234356438,-0.0023426166780584,-0.085619194004536
"delta",-0.0023426166780584,0.00113098676059507,0.0243485883416219
"lambdaluce",-0.085619194004536,0.0243485883416219,1.77226341878778
"beta",0.0615615907558451,-0.00429845627855517,-0.10754629253584
"delta",-0.00429845627855517,0.00281566656091109,-0.00254784758001231
"lambdaluce",-0.10754629253584,-0.00254784758001231,2.12380771428265
"beta",0.00684673318225956,-0.00261509253251345,-0.0921719599562036
"delta",-0.00261509253251345,0.00251791923441817,0.038807380162772
"lambdaluce",-0.0921719599562036,0.038807380162772,1.71948691306384
"beta",0.0153584524740307,-0.00478089978313471,-0.109192929320003
"delta",-0.00478089978313471,0.00168389266656801,0.036312575502015
"lambdaluce",-0.109192929320003,0.036312575502015,2.06759296307608
"beta",0.00686076947354763,-0.000729635877596894,-0.03948453543614
"delta",-0.000729635877596894,0.00256165037769514,0.00888201917930827
"lambdaluce",-0.03948453543614,0.00888201917930827,0.522788999208342
"beta",0.00496497894589447,-0.00170854013842902,-0.0101259916629913
"delta",-0.00170854013842902,0.0012053497867978,-0.00691158623055776
"lambdaluce",-0.0101259916629913,-0.00691158623055776,1.80731756588507
"beta",0.0461198940996434,-0.0104860462052887,-0.153822643139196
"delta",-0.0104860462052887,0.00446042889180841,0.00898552822143455
"lambdaluce",-0.153822643139196,0.00898552822143455,2.10890844703871
"beta",0.0645126886375633,-0.00320946358369784,-0.0806260869696565
"delta",-0.00320946358369784,0.0023793815479489,-0.00519767489515478
"lambdaluce",-0.0806260869696565,-0.00519767489515478,2.19617711818404
"beta",0.0620270174599986,-0.00296234525175289,-0.0832213950583979
"delta",-0.00296234525175289,0.00197532968319432,-0.00265311650340093
"lambdaluce",-0.0832213950583979,-0.00265311650340093,2.22222549566245
"beta",0.00505430992670421,-0.00129583681335758,-0.0528363191810286
"delta",-0.00129583681335758,0.00813570783002739,0.0394196042322356
"lambdaluce",-0.0528363191810286,0.0394196042322356,1.19305980398493
"beta",0.00943944336001129,-0.0033024529672218,-0.0970796324273013
"delta",-0.0033024529672218,0.0023331080979793,0.0299630763982657
"lambdaluce",-0.0970796324273013,0.0299630763982657,1.55856997416297
"beta",0.0388379035398127,-0.0071898618365909,-0.100442610065558
"delta",-0.0071898618365909,0.00407776443687398,0.0052351685592868
"lambdaluce",-0.100442610065558,0.0052351685592868,2.25585021522137
"beta",0.0183352441414911,-0.00355370760308496,-0.158329807325777
"delta",-0.00355370760308496,0.00206611152386608,0.0470864233286867
"lambdaluce",-0.158329807325777,0.0470864233286867,2.11966367326511
"beta",0.0125348833007993,-0.00113935683849859,-0.133650822925177
"delta",-0.00113935683849859,0.00198604483263957,0.0194401892959616
"lambdaluce",-0.133650822925177,0.0194401892959616,1.88691642870365
"beta",0.0640349333278664,-0.00502561743591025,-0.104459091762109
"delta",-0.00502561743591025,0.00294331593847653,-0.00353429398792614
"lambdaluce",-0.104459091762109,-0.00353429398792614,2.09061651327822
"beta",0.0664680092149864,-0.0025805974719973,-0.106844739279178
"delta",-0.0025805974719973,0.00157044463466649,-0.00208682473305433
"lambdaluce",-0.106844739279178,-0.00208682473305433,2.24091206538634
"beta",0.0659415211153589,-0.0038840366946718,-0.0898425270370437
"delta",-0.0038840366946718,0.00232753108489516,-0.00296090167793519
"lambdaluce",-0.0898425270370437,-0.00296090167793519,2.10276180183822
"beta",0.0124172452950052,-0.00441197147964376,-0.0433512713908202
"delta",-0.00441197147964376,0.00229848337006383,0.00738625555136721
"lambdaluce",-0.0433512713908202,0.00738625555136721,0.782689323626085
"beta",0.0523749130669561,-0.0102842859433669,-0.154782684063321
"delta",-0.0102842859433669,0.00345765361800236,0.00352047603351024
"lambdaluce",-0.154782684063321,0.00352047603351024,2.20544872896548
"beta",0.0409250930686675,-0.00596367313896132,-0.106351562484047
"delta",-0.00596367313896132,0.00367150464648818,0.00660707645592435
"lambdaluce",-0.106351562484047,0.00660707645592435,2.2953945281851
"beta",0.0644131072500561,-0.00280600036427234,-0.105591402053383
"delta",-0.00280600036427234,0.00207796356237023,-0.00295888082093787
"lambdaluce",-0.105591402053383,-0.00295888082093787,2.0519182917347
"beta",0.0121957498862973,-0.00598672253460058,-0.013216613371246
"delta",-0.00598672253460058,0.00453212686970221,-0.0124928292502404
"lambdaluce",-0.013216613371246,-0.0124928292502404,2.00060852191697
"beta",0.00943437622202671,-0.00344285237957778,-0.111129685728002
"delta",-0.00344285237957778,0.00185118124782078,0.0475358030539568
"lambdaluce",-0.111129685728002,0.0475358030539568,2.05553400015593
"beta",0.0030535764357456,-0.00130855224668819,0.000873576576753383
"delta",-0.00130855224668819,0.00105155289221661,0.00355769085308374
"lambdaluce",0.000873576576753383,0.00355769085308374,1.7133318431832
"beta",0.00547573366176728,-0.00323484616199995,-0.0279366630374861
"delta",-0.00323484616199995,0.00538630254361538,0.0159196037113974
"lambdaluce",-0.0279366630374861,0.0159196037113974,0.26931572661906
"beta",0.00823308879727045,-0.00370186607418004,-0.0641713582856822
"delta",-0.00370186607418004,0.00391577623057455,0.0287593420532183
"lambdaluce",-0.0641713582856822,0.0287593420532183,2.01771182493912
"beta",0.0092460657062188,-0.000365642522487146,-0.0733345231506058
"delta",-0.000365642522487146,0.00240463768911447,0.0112613562295581
"lambdaluce",-0.0733345231506058,0.0112613562295581,0.801694106228118
"beta",0.0460203304413429,-0.0107782133123302,-0.151099436203205
"delta",-0.0107782133123302,0.00431315565558565,0.00768303807360133
"lambdaluce",-0.151099436203205,0.00768303807360133,2.04890692739518
"beta",0.0102880765187789,5.24676352168712e-05,-0.0712874305589305
"delta",5.24676352168712e-05,0.005468230407125,0.0114154410144274
"lambdaluce",-0.0712874305589305,0.0114154410144274,0.710572175085633
"beta",0.00727634451009678,-0.00326480758436867,-0.0227486040246238
"delta",-0.00326480758436867,0.00235623235635586,0.00851807191960368
"lambdaluce",-0.0227486040246238,0.00851807191960368,2.1056612776759
"beta",0.00781532026495379,-0.00332944780446542,-0.104654100466373
"delta",-0.00332944780446542,0.00672535110780912,0.0433441109860293
"lambdaluce",-0.104654100466373,0.0433441109860293,1.92688307032304
"beta",0.0631958405991818,-0.00459368068865344,-0.114467406416435
"delta",-0.00459368068865344,0.0028999806646904,-0.000749150338370391
"lambdaluce",-0.114467406416435,-0.000749150338370391,2.0472269311332
"beta",0.0172109783980238,-0.00437629009828447,-0.0547556162297427
"delta",-0.00437629009828447,0.00124667426716903,0.0147138028008685
"lambdaluce",-0.0547556162297427,0.0147138028008685,2.01849510484623
"beta",0.009830066892473,-0.00229369806826654,-0.102740908999821
"delta",-0.00229369806826654,0.00244309321869279,0.0452445490695022
"lambdaluce",-0.102740908999821,0.0452445490695022,1.72820122727488
"beta",0.00426924481153013,-0.0018570494867676,-0.0341166493754755
"delta",-0.0018570494867676,0.00499395987011872,0.0173898877085506
"lambdaluce",-0.0341166493754755,0.0173898877085506,0.512949951592099
"beta",0.0460243268282687,-0.00917345291682089,-0.14809201132237
"delta",-0.00917345291682089,0.00390511024173474,-0.00370300512088295
"lambdaluce",-0.14809201132237,-0.00370300512088295,2.30075670957828
"beta",0.0183382465389283,-0.00660365747630125,-0.0766281021938744
"delta",-0.00660365747630125,0.00273299651013124,0.02146242664747
"lambdaluce",-0.0766281021938744,0.02146242664747,2.07073887449597
"beta",0.00606194024091509,9.69269460069484e-05,-0.0268019263247601
"delta",9.69269460069484e-05,0.00560926278393667,0.00416480495264272
"lambdaluce",-0.0268019263247601,0.00416480495264272,0.186853098868606
"beta",0.00463164063265424,-0.00222255819993662,-0.0457306137537249
"delta",-0.00222255819993662,0.00513569951663086,0.0354836739964116
"lambdaluce",-0.0457306137537249,0.0354836739964116,1.99636151949808
"beta",0.00871138794213611,-0.000817067713076083,-0.0714722881347609
"delta",-0.000817067713076083,0.00285931180642144,0.0151435530192846
"lambdaluce",-0.0714722881347609,0.0151435530192846,0.831440427372882
"beta",0.0395817138889634,-0.0066453957108415,-0.094059736413653
"delta",-0.0066453957108415,0.00383931287634159,0.0115284688028313
"lambdaluce",-0.094059736413653,0.0115284688028313,2.08153515834828
"beta",0.0225747421961972,0.000143373349197124,-0.136865765915564
"delta",0.000143373349197124,0.00460008921099096,0.000299357669345651
"lambdaluce",-0.136865765915564,0.000299357669345651,1.2080072766879
"beta",0.0622858031986999,-0.00170464985155234,-0.0811793969163083
"delta",-0.00170464985155234,0.00136152472993964,-0.00380952084020879
"lambdaluce",-0.0811793969163083,-0.00380952084020879,2.34934202303881
"beta",0.00692304923800386,-0.0015342985854526,-0.0709206230362729
"delta",-0.0015342985854526,0.00697581855934702,0.0239570116794931
"lambdaluce",-0.0709206230362729,0.0239570116794931,1.20458374459971
"beta",0.0399084033730016,-0.00704869636258403,-0.0951665952898107
"delta",-0.00704869636258403,0.0039168033238551,0.00814775073677059
"lambdaluce",-0.0951665952898107,0.00814775073677059,2.24749459872445
"beta",0.00688757836060217,-0.00151705591763145,-0.0917044551838592
"delta",-0.00151705591763145,0.00468124758652883,0.0222983717719897
"lambdaluce",-0.0917044551838592,0.0222983717719897,1.71754910856934
"beta",0.0101542038323948,0.000206523522779563,-0.061097873912943
"delta",0.000206523522779563,0.00319355315893606,0.00906668311505832
"lambdaluce",-0.061097873912943,0.00906668311505832,0.533036702730194
"beta",0.00675320622333684,-0.000238577791506816,-0.0535210464405699
"delta",-0.000238577791506816,0.00922805696142849,0.00764710402559006
"lambdaluce",-0.0535210464405699,0.00764710402559006,0.707803226782088
"beta",0.0404057092883078,-0.00682271346746277,-0.103956787287991
"delta",-0.00682271346746277,0.00404503813757878,0.0115615965354754
"lambdaluce",-0.103956787287991,0.0115615965354754,2.18349047615215
"beta",0.0618236103677105,-0.00498998526172707,-0.0905637197947029
"delta",-0.00498998526172707,0.0031247719976013,-0.00807504636047291
"lambdaluce",-0.0905637197947029,-0.00807504636047291,2.11984926530377
"beta",0.00822402193375719,-0.00301381454915184,-0.0795216654731005
"delta",-0.00301381454915184,0.00219920679558963,0.0318662273083286
"lambdaluce",-0.0795216654731005,0.0318662273083286,1.26788546797832
"beta",0.00545949733868148,-0.00132112305931127,-0.0284742033403878
"delta",-0.00132112305931127,0.000510796149756389,0.00714572342311683
"lambdaluce",-0.0284742033403878,0.00714572342311683,1.83829917653436
"beta",0.00554699648653447,-0.00138783041111933,-0.0685971422582754
"delta",-0.00138783041111933,0.00503040207247614,0.0203160746064816
"lambdaluce",-0.0685971422582754,0.0203160746064816,1.272959906062
"beta",0.0568099486948674,-0.00765498010585587,-0.118971969508655
"delta",-0.00765498010585587,0.00208459390117968,-0.00801021368189109
"lambdaluce",-0.118971969508655,-0.00801021368189109,2.22103097454324
"beta",0.00614666464567053,-0.00105558574371754,-0.0606699981322494
"delta",-0.00105558574371754,0.00414039033100611,0.0130084082970328
"lambdaluce",-0.0606699981322494,0.0130084082970328,0.89809511092799
"beta",0.042468710677376,-0.00721123402555427,-0.114706247064883
"delta",-0.00721123402555427,0.00382394554608937,0.0144455282553377
"lambdaluce",-0.114706247064883,0.0144455282553377,2.18201959441202
"beta",0.0103803165714644,-0.00346252955287645,-0.033088124398723
"delta",-0.00346252955287645,0.00617703564139283,0.0245613112254784
"lambdaluce",-0.033088124398723,0.0245613112254784,2.18396183988268
"beta",0.00463775009764518,-0.000832655054593804,-0.0748271366391658
"delta",-0.000832655054593804,0.00452833408133867,0.0218685353025249
"lambdaluce",-0.0748271366391658,0.0218685353025249,1.88734298371805
"beta",0.0115326454228546,-0.00498039778669362,-0.0933751468031541
"delta",-0.00498039778669362,0.00541580816049612,0.0385581325943462
"lambdaluce",-0.0933751468031541,0.0385581325943462,1.15712408368582
"beta",0.0381232722147904,-0.00577559519855717,-0.0820202926805813
"delta",-0.00577559519855717,0.00359892013662657,0.0047544566995434
"lambdaluce",-0.0820202926805813,0.0047544566995434,2.19035038536601
"beta",0.0637524951924113,-0.00490633532319481,-0.0912522766635505
"delta",-0.00490633532319481,0.00305053728714155,-0.0124003752106642
"lambdaluce",-0.0912522766635505,-0.0124003752106642,2.17772364002465
"beta",0.0381376882646315,-0.00650576877168049,-0.0758910297944261
"delta",-0.00650576877168049,0.0041487956500474,0.00578115807277151
"lambdaluce",-0.0758910297944261,0.00578115807277151,2.17059518536764
"beta",0.0126993251711185,-0.00419078294577649,-0.118160424750378
"delta",-0.00419078294577649,0.00239007478857293,0.0502006811273242
"lambdaluce",-0.118160424750378,0.0502006811273242,1.72267850918931
"beta",0.0121656779875597,0.000464723998259895,-0.0847087318623752
"delta",0.000464723998259895,0.00536424980344615,0.00461253375911562
"lambdaluce",-0.0847087318623752,0.00461253375911562,0.862467814209872
"beta",0.0062750599676963,-0.00292460521603148,-0.0185073596328831
"delta",-0.00292460521603148,0.00547529748781381,0.011836844104571
"lambdaluce",-0.0185073596328831,0.011836844104571,2.17674061181324
"beta",0.00421032942699391,-0.00250195553295688,-0.0584463270380719
"delta",-0.00250195553295688,0.00904812540704704,0.0418845924442007
"lambdaluce",-0.0584463270380719,0.0418845924442007,1.76868504374365
"beta",0.0424670978669394,-0.00710300824294621,-0.0974101475228117
"delta",-0.00710300824294621,0.00429720849358186,0.0120736957759233
"lambdaluce",-0.0974101475228117,0.0120736957759233,2.28141143236329
"beta",0.00768130754460382,-0.00205157055748959,-0.0644415590974461
"delta",-0.00205157055748959,0.00270422234425995,0.026460886525311
"lambdaluce",-0.0644415590974461,0.026460886525311,0.836474925889148
"beta",0.0641362059971596,-0.00222665345867302,-0.0736547879295252
"delta",-0.00222665345867302,0.00137989913549789,-0.00407271357396004
"lambdaluce",-0.0736547879295252,-0.00407271357396004,2.12565856637416
"beta",0.0349395032224104,-0.00544355631119593,-0.181150602792775
"delta",-0.00544355631119593,0.00199106501902042,0.0472852779332306
"lambdaluce",-0.181150602792775,0.0472852779332306,2.24687628268959
"beta",0.00840442177029214,-0.00306517070232283,-0.106170606451239
"delta",-0.00306517070232283,0.00165069447724057,0.0421122400877844
"lambdaluce",-0.106170606451239,0.0421122400877844,2.01526240501114
"beta",0.0131093974567128,0.000252434774269204,-0.0892134580752838
"delta",0.000252434774269204,0.00354524687808135,0.00917984334512324
"lambdaluce",-0.0892134580752838,0.00917984334512324,0.830216566066211
"beta",0.00486868485199079,-0.00202334570674919,-0.00338784298191312
"delta",-0.00202334570674919,0.00181965378463205,-0.0186099893775346
