"","alpha","beta","gamma","delta","lambda","luce"
"beta",0.00560710100670832,0.0185310056828641,0.000842542914296715,-0.00644667026623931,-0.0559911855587592,-0.0110910436137225
"gamma",-0.0191606042470821,0.000842542914296715,0.0318316755820415,-0.000799045450944209,-0.0115403172314598,-0.00359520372962198
"delta",0.00903264849324907,-0.00644667026623931,-0.000799045450944209,0.0396063058244209,-0.00556311935522949,-0.00257068992832424
"lambda",0.0267143035585703,-0.0559911855587592,-0.0115403172314598,-0.00556311935522949,1.25455219887852,0.00708981300243774
"luce",-0.00579403393471473,-0.0110910436137225,-0.00359520372962198,-0.00257068992832424,0.00708981300243774,0.0767248253140383
"alpha",0.053572444634278,0.00307571044773218,-0.0257214030175683,-0.000588600362603067,0.013775216110148,-0.00654960648862412
"beta",0.00307571044773218,0.0200546651753011,0.00250060958109483,-0.00627629030590167,-0.0495291370146122,-0.0102155863605986
"gamma",-0.0257214030175683,0.00250060958109483,0.0947139777168137,0.00474678473632781,-0.0200390862186264,0.000147391938944374
"delta",-0.000588600362603067,-0.00627629030590167,0.00474678473632781,0.0434987721673586,0.0271659655698954,0.00312208922405661
"lambda",0.013775216110148,-0.0495291370146122,-0.0200390862186264,0.0271659655698954,1.26690736278374,-0.0117137388436717
"luce",-0.00654960648862412,-0.0102155863605986,0.000147391938944374,0.00312208922405661,-0.0117137388436717,0.0809386855662132
"alpha",0.0613153167724641,0.00197459042616981,-0.0310411265116097,-0.00130227505896391,-0.00177890077108256,-0.00289202929432975
"beta",0.00197459042616981,0.0655152301751366,0.000794432215970419,-0.0339546249253024,0.0160799700388164,-0.000541495688062428
"gamma",-0.0310411265116097,0.000794432215970419,0.0628393439134652,0.000553145993043578,-0.0132280485208761,-0.0046067552328954
"delta",-0.00130227505896391,-0.0339546249253024,0.000553145993043578,0.0687303038658927,-0.0669364139260477,-0.0101518599474327
"lambda",-0.00177890077108256,0.0160799700388164,-0.0132280485208761,-0.0669364139260477,1.32882115116109,0.00410891271808661
"luce",-0.00289202929432975,-0.000541495688062428,-0.0046067552328954,-0.0101518599474327,0.00410891271808661,0.084006997388591
"alpha",0.00776254423615025,-0.000941014727330654,0.00024086312342198,0.00123393964876281,0.000974241273464127,-0.00139463725284617
"beta",-0.000941014727330654,0.0641576455124249,0.00188709016018831,-0.0366692730188074,0.00581044972339079,-0.000685529732768445
"gamma",0.00024086312342198,0.00188709016018831,0.0176899848131853,-0.00108985892968752,0.00198381793857437,-0.00372144200873914
"delta",0.00123393964876281,-0.0366692730188074,-0.00108985892968752,0.0805581687783069,-0.0516325958550313,-0.00885658800564717
"lambda",0.000974241273464127,0.00581044972339079,0.00198381793857437,-0.0516325958550313,1.34143972180261,0.0067200966228628
"luce",-0.00139463725284617,-0.000685529732768445,-0.00372144200873914,-0.00885658800564717,0.0067200966228628,0.0792272686609238
"alpha",0.04791045705101,0.00415513982044479,-0.0235182082920761,-0.000583907649400326,-0.00160364438409987,-0.00756675512545074
"beta",0.00415513982044479,0.0535513025535287,-0.00187213317534912,-0.0196865723011605,-0.0699696110012656,-0.00909445078492342
"gamma",-0.0235182082920761,-0.00187213317534912,0.0522179790542801,0.00201112336851818,-0.0031877315706472,-0.00499644383049275
"delta",-0.000583907649400326,-0.0196865723011605,0.00201112336851818,0.0263082505765903,-0.0169459498225393,-0.00451520291972245
"lambda",-0.00160364438409987,-0.0699696110012656,-0.0031877315706472,-0.0169459498225393,1.3577601612323,-0.0178017704885263
"luce",-0.00756675512545074,-0.00909445078492342,-0.00499644383049275,-0.00451520291972245,-0.0178017704885263,0.0828890487630187
"alpha",0.0204262059146847,-0.00108986180627545,-0.0118379246062701,0.00373260948753769,0.00651400309451178,-0.0124397382396876
"beta",-0.00108986180627545,0.0745203716618352,-0.00218542433233776,-0.0265616211227034,0.0116374928888742,0.000613252529765436
"gamma",-0.0118379246062701,-0.00218542433233776,0.0335215684971801,0.00173942544246509,0.000982698939508916,-0.00450512395493279
"delta",0.00373260948753769,-0.0265616211227034,0.00173942544246509,0.0490248134830052,-0.0616859563815015,-0.00921186095812851
"lambda",0.00651400309451178,0.0116374928888742,0.000982698939508916,-0.0616859563815015,1.37991395528455,-0.0119794496067171
"luce",-0.0124397382396876,0.000613252529765436,-0.00450512395493279,-0.00921186095812851,-0.0119794496067171,0.0821562050478639
"alpha",0.0605249350146118,-0.00111014854730233,-0.0321902192918911,0.00530336904093705,-0.00158135294667526,-0.00323596013749977
"beta",-0.00111014854730233,0.0260181346452457,0.00315029185121702,-0.0156502956278015,-0.0376438810754119,-0.00380556665749109
"gamma",-0.0321902192918911,0.00315029185121702,0.0686972310204406,-0.0057587420883184,-0.00309389569129838,-0.00583585949989471
"delta",0.00530336904093705,-0.0156502956278015,-0.0057587420883184,0.0571077667435868,-0.0122471842079099,-0.00184790780678941
"lambda",-0.00158135294667526,-0.0376438810754119,-0.00309389569129838,-0.0122471842079099,1.29687657164967,-0.0423401814471493
"luce",-0.00323596013749977,-0.00380556665749109,-0.00583585949989471,-0.00184790780678941,-0.0423401814471493,0.0802267674765418
"alpha",0.0645072157606586,-6.17476918001742e-05,-0.0343022706620052,0.00511235009938926,-0.00765887072110402,-0.000542733644834855
"beta",-6.17476918001742e-05,0.0343154035768379,0.00177222996961991,-0.0074575705914129,-0.0531939577146301,-0.0077117423752282
"gamma",-0.0343022706620052,0.00177222996961991,0.0741860734254608,-0.0046893358255081,0.00456927294487742,-0.00689946870744045
"delta",0.00511235009938926,-0.0074575705914129,-0.0046893358255081,0.0516342148758943,-0.0660044046833208,-0.0123779963500858
"lambda",-0.00765887072110402,-0.0531939577146301,0.00456927294487742,-0.0660044046833208,1.21770199864553,-0.0222070386445767
"luce",-0.000542733644834855,-0.0077117423752282,-0.00689946870744045,-0.0123779963500858,-0.0222070386445767,0.0773178044563241
"alpha",0.0201508756204785,0.0012166151033498,-0.00620806147594146,0.00188717308472944,0.00893563077256248,-0.00590871680631729
"beta",0.0012166151033498,0.00999054871858676,0.00018897207970445,0.00480749113294733,-0.00873612893099462,0.00443862991391152
"gamma",-0.00620806147594146,0.00018897207970445,0.0230253038387984,-0.00162378407403365,-0.00432729494349558,-0.00195043865263741
"delta",0.00188717308472944,0.00480749113294733,-0.00162378407403365,0.00886870264011478,0.0187921301484275,0.00181924945971072
"lambda",0.00893563077256248,-0.00873612893099462,-0.00432729494349558,0.0187921301484275,1.26626306467736,-0.0410853568534575
"luce",-0.00590871680631729,0.00443862991391152,-0.00195043865263741,0.00181924945971072,-0.0410853568534575,0.0805308950799771
"alpha",0.060602856320929,0.000471915847680103,-0.0379556587514021,-0.00162830161778293,0.00752986366515223,-0.00302391793775337
"beta",0.000471915847680103,0.0149359941271294,9.49973852696769e-05,-0.00248894987655854,-0.045238238459582,-0.00943739795106932
"gamma",-0.0379556587514021,9.49973852696769e-05,0.0830933392549598,0.000183535697653535,-0.00952103979627033,-0.00323945157194696
"delta",-0.00162830161778293,-0.00248894987655854,0.000183535697653535,0.0468146940596276,0.0158507451518677,0.00349751777138272
"lambda",0.00752986366515223,-0.045238238459582,-0.00952103979627033,0.0158507451518677,1.29217533257154,-0.0123640280278784
"luce",-0.00302391793775337,-0.00943739795106932,-0.00323945157194696,0.00349751777138272,-0.0123640280278784,0.0811643078045539
"alpha",0.0619347583990859,-0.00214908948932082,-0.0240172131506685,0.00116626104209867,0.00759028540765922,-0.00787151525532568
"beta",-0.00214908948932082,0.0164728828490694,0.00282683384247861,-0.00573373470347721,-0.0191937824435106,-0.0052976705449017
"gamma",-0.0240172131506685,0.00282683384247861,0.0666503775695332,-0.000548384294292677,-0.00130318254071,-0.00678294939951105
"delta",0.00116626104209867,-0.00573373470347721,-0.000548384294292677,0.00770698719003222,-0.00444388231570911,-0.0009791477326107
"lambda",0.00759028540765922,-0.0191937824435106,-0.00130318254071,-0.00444388231570911,0.946248461350579,-0.010503195560945
"luce",-0.00787151525532568,-0.0052976705449017,-0.00678294939951105,-0.0009791477326107,-0.010503195560945,0.0718089169092983
"alpha",0.0285371180459065,-0.000528130167752908,-0.00873006232165339,0.00360844355157885,0.0104703571943793,-0.00806704541793539
"beta",-0.000528130167752908,0.0504210226073892,0.00605540825945861,-0.029217437700697,-0.0146701651376856,-0.00291194499309645
"gamma",-0.00873006232165339,0.00605540825945861,0.0712079355148055,-0.00834190849953107,-0.00852349887106018,0.00354373491253771
"delta",0.00360844355157885,-0.029217437700697,-0.00834190849953107,0.0595185308261651,-0.02897329281483,-0.00757280815797981
"lambda",0.0104703571943793,-0.0146701651376856,-0.00852349887106018,-0.02897329281483,1.35583498347193,-0.0188417705263529
"luce",-0.00806704541793539,-0.00291194499309645,0.00354373491253771,-0.00757280815797981,-0.0188417705263529,0.0792260529278486
"alpha",0.0668593175253672,0.000643540974305988,-0.0302068239540049,-0.000147444924795214,0.00711514465094153,-0.000589965074893924
"beta",0.000643540974305988,0.0242195349000237,0.00554068078584126,-0.00349747236537821,-0.0393187457317094,-0.00913647062282279
"gamma",-0.0302068239540049,0.00554068078584126,0.069517683765451,-0.00134323912849607,-0.00510418640623614,-0.00879056220768329
"delta",-0.000147444924795214,-0.00349747236537821,-0.00134323912849607,0.0118539679191513,0.00126504750089626,0.00081881652239343
"lambda",0.00711514465094153,-0.0393187457317094,-0.00510418640623614,0.00126504750089626,0.493580979771002,-0.0294675349594967
"luce",-0.000589965074893924,-0.00913647062282279,-0.00879056220768329,0.00081881652239343,-0.0294675349594967,0.0530585353719938
"alpha",0.0334223483907643,0.00533585178733614,0.0115982112181692,0.00217508530100452,0.0077927113724112,-0.00868825470351269
"beta",0.00533585178733614,0.0166455736048116,0.00168819771224357,-0.00131931272696847,-0.063452075641259,-0.0107296081028591
"gamma",0.0115982112181692,0.00168819771224357,0.0393124182293275,-0.000737342295881712,-0.00265467859037132,0.00221410401288308
"delta",0.00217508530100452,-0.00131931272696847,-0.000737342295881712,0.0224402560730326,0.00388103233714142,0.0010490303870518
"lambda",0.0077927113724112,-0.063452075641259,-0.00265467859037132,0.00388103233714142,1.23803284703146,-0.025459323283035
"luce",-0.00868825470351269,-0.0107296081028591,0.00221410401288308,0.0010490303870518,-0.025459323283035,0.0761854676430301
"alpha",0.0124713385132121,0.00199059093937712,0.0014271920069804,0.00496063771279033,0.00519142559287133,-0.0132384362974676
"beta",0.00199059093937712,0.039424280204359,0.00116075487059458,-0.0228806094673967,-0.0386229440377129,-0.00454613079948114
"gamma",0.0014271920069804,0.00116075487059458,0.0198293270794003,-0.00438428947196591,-0.00366665892211335,0.00120033927663049
"delta",0.00496063771279033,-0.0228806094673967,-0.00438428947196591,0.0830753035687228,-0.0188793688459552,-0.00441104565686358
"lambda",0.00519142559287133,-0.0386229440377129,-0.00366665892211335,-0.0188793688459552,1.33888830583033,-0.0268078558931432
"luce",-0.0132384362974676,-0.00454613079948114,0.00120033927663049,-0.00441104565686358,-0.0268078558931432,0.0773087737824839
"alpha",0.039680346931703,0.00034082095766704,-0.0175021641380214,-0.0011745756527117,0.00909315919542391,-0.00685511333546964
"beta",0.00034082095766704,0.0140488928823175,0.000561398643735932,0.000343560139491784,-0.0205879151055534,-0.00428233120211072
"gamma",-0.0175021641380214,0.000561398643735932,0.0748516893370189,-0.00141500601276547,-0.00594982952082351,0.00293646631253932
"delta",-0.0011745756527117,0.000343560139491784,-0.00141500601276547,0.0179010590735092,0.00283828190643623,0.000166468786202953
"lambda",0.00909315919542391,-0.0205879151055534,-0.00594982952082351,0.00283828190643623,1.09851952107419,-0.0104651899374573
"luce",-0.00685511333546964,-0.00428233120211072,0.00293646631253932,0.000166468786202953,-0.0104651899374573,0.0767485671431527
"alpha",0.038683964024931,0.00483396329999581,-0.0187762182307195,0.00349662388768021,0.00521655089372769,-0.00597214229011667
"beta",0.00483396329999581,0.0191328046925989,0.00315365091868632,-0.0044669726188618,-0.0738594049958889,-0.00980607504457237
"gamma",-0.0187762182307195,0.00315365091868632,0.0334622037199398,-0.000247922128175133,-0.0129701699497538,-0.00936658270796595
"delta",0.00349662388768021,-0.0044669726188618,-0.000247922128175133,0.0299760276509013,0.00474393485700788,0.000448530449835064
"lambda",0.00521655089372769,-0.0738594049958889,-0.0129701699497538,0.00474393485700788,1.27533184735478,-0.0333465891182345
"luce",-0.00597214229011667,-0.00980607504457237,-0.00936658270796595,0.000448530449835064,-0.0333465891182345,0.0824341707713325
"alpha",0.0548289981587791,0.00106923775194183,-0.0283101901857706,0.000265089313085378,-0.0017969852802269,-0.00439313457989473
"beta",0.00106923775194183,0.0720647626530853,0.000531835639514853,-0.0324357849779534,0.0460227524300845,0.00521497880840392
"gamma",-0.0283101901857706,0.000531835639514853,0.0860945532978465,-0.000983306744517685,0.0105656967981234,-0.00876490628107547
"delta",0.000265089313085378,-0.0324357849779534,-0.000983306744517685,0.0574717654673178,-0.0734887037722086,-0.0109548769130266
"lambda",-0.0017969852802269,0.0460227524300845,0.0105656967981234,-0.0734887037722086,1.33360209222939,-0.0158929658804761
"luce",-0.00439313457989473,0.00521497880840392,-0.00876490628107547,-0.0109548769130266,-0.0158929658804761,0.0801150304722891
"alpha",0.0225729523161623,0.00141632007763139,0.00179131846080792,0.0028137362945382,-0.00197929222064974,-0.011216662318652
"beta",0.00141632007763139,0.0622328319545468,0.00169624679591577,-0.0359197327692272,-0.0190023417432406,0.000652438913547758
"gamma",0.00179131846080792,0.00169624679591577,0.0315763985142407,-0.000912199601528334,0.0114303982182421,0.00558155129715983
"delta",0.0028137362945382,-0.0359197327692272,-0.000912199601528334,0.0811666173878353,-0.035292607999752,-0.00996031940369307
"lambda",-0.00197929222064974,-0.0190023417432406,0.0114303982182421,-0.035292607999752,1.27413139345108,-0.020375297436009
"luce",-0.011216662318652,0.000652438913547758,0.00558155129715983,-0.00996031940369307,-0.020375297436009,0.0823602588677128
"alpha",0.00869351649630293,-0.000424629062293894,0.000976629121828831,0.00138953922472237,0.000920733683031627,-0.00373385438520693
"beta",-0.000424629062293894,0.0708131741578125,0.00238007435367281,-0.0282610389897058,0.0300740427410692,0.00669980707624819
"gamma",0.000976629121828831,0.00238007435367281,0.0347478881238846,-0.00145463077720027,0.00782117485898306,0.00134221425526238
"delta",0.00138953922472237,-0.0282610389897058,-0.00145463077720027,0.0504730072844863,-0.0721537849460158,-0.0105673106877383
"lambda",0.000920733683031627,0.0300740427410692,0.00782117485898306,-0.0721537849460158,1.35580618341521,-0.0124445981562439
"luce",-0.00373385438520693,0.00669980707624819,0.00134221425526238,-0.0105673106877383,-0.0124445981562439,0.0764991289169017
"alpha",0.0083461607049408,-0.000373721392592368,-0.00158353840424584,0.000825021003949254,-0.00314326798358729,-0.00687335301372129
"beta",-0.000373721392592368,0.0750203491548783,0.00208233062533075,-0.0317680952604593,0.0285026308864748,0.0056997117728488
"gamma",-0.00158353840424584,0.00208233062533075,0.019002687579413,0.00121225331525389,0.00263221280310069,0.00210808038371416
"delta",0.000825021003949254,-0.0317680952604593,0.00121225331525389,0.0610827392491051,-0.0679516415892513,-0.0111345699094501
"lambda",-0.00314326798358729,0.0285026308864748,0.00263221280310069,-0.0679516415892513,1.26400517919928,0.0222702992983631
"luce",-0.00687335301372129,0.0056997117728488,0.00210808038371416,-0.0111345699094501,0.0222702992983631,0.0748821724411653
"alpha",0.0445304201759269,0.000363027631749842,-0.00494400704106225,0.000599590176215259,0.00799350704165331,-0.00742467638731768
"beta",0.000363027631749842,0.00535461787717841,0.00145855217159711,0.000150869167925506,-0.00234908851754684,0.00137627231657883
"gamma",-0.00494400704106225,0.00145855217159711,0.0665592779156392,-0.000296828261707938,0.0179341860218066,0.00160224232248791
"delta",0.000599590176215259,0.000150869167925506,-0.000296828261707938,0.010556348420188,-0.00159053710451948,-0.000449277181514448
"lambda",0.00799350704165331,-0.00234908851754684,0.0179341860218066,-0.00159053710451948,1.19608935826533,-0.043418936317453
"luce",-0.00742467638731768,0.00137627231657883,0.00160224232248791,-0.000449277181514448,-0.043418936317453,0.0793869118101038
"alpha",0.0598192050602172,-0.000899604777345033,-0.0322872552428716,0.000597533355381435,0.0230522008489923,-0.00369439095742947
"beta",-0.000899604777345033,0.0223767677601595,0.00354093418951245,-0.00885058265884525,-0.0502538303001844,-0.00599896713098397
"gamma",-0.0322872552428716,0.00354093418951245,0.0961410994663374,-0.000505098858425872,-0.0233428670016203,-0.00564433655590707
"delta",0.000597533355381435,-0.00885058265884525,-0.000505098858425872,0.0129025233778059,-0.00193407776749487,-0.00055761173845177
"lambda",0.0230522008489923,-0.0502538303001844,-0.0233428670016203,-0.00193407776749487,1.23163786102079,-0.0605862092000142
"luce",-0.00369439095742947,-0.00599896713098397,-0.00564433655590707,-0.00055761173845177,-0.0605862092000142,0.0767550356089119
"alpha",0.0106819628455527,0.00674423112450524,0.00440793889053933,-0.00254861598176622,0.00884967822625606,-0.00513391455353437
"beta",0.00674423112450524,0.0163318743969514,0.00122942365138404,-0.00789116277367925,-0.0774300953873156,-0.00767145086469586
"gamma",0.00440793889053933,0.00122942365138404,0.025512053168698,-0.00104604290561545,0.0120841293677469,0.00615199638209003
"delta",-0.00254861598176622,-0.00789116277367925,-0.00104604290561545,0.0171664033220311,0.0148531358637237,0.00331906082899419
"lambda",0.00884967822625606,-0.0774300953873156,0.0120841293677469,0.0148531358637237,1.23259473962929,-0.0112270962776643
"luce",-0.00513391455353437,-0.00767145086469586,0.00615199638209003,0.00331906082899419,-0.0112270962776643,0.0705462806834195
"alpha",0.0506493682788786,-0.000125720573877808,-0.026943836751308,0.000373907442423527,0.0120119862305261,-0.00547916128113716
"beta",-0.000125720573877808,0.0102775204458873,0.00311431257752218,9.14572745934776e-05,-0.0298026174925037,-0.00236564452963749
"gamma",-0.026943836751308,0.00311431257752218,0.0823312390872574,-0.00124324103851362,-0.00475553187580502,-0.00231388791225985
"delta",0.000373907442423527,9.14572745934776e-05,-0.00124324103851362,0.00538783470783592,-0.0141969455933195,-0.00357359073364017
"lambda",0.0120119862305261,-0.0298026174925037,-0.00475553187580502,-0.0141969455933195,1.1941419949898,-0.0614029685817579
"luce",-0.00547916128113716,-0.00236564452963749,-0.00231388791225985,-0.00357359073364017,-0.0614029685817579,0.0803384033168726
"alpha",0.0542095843092447,0.00106050387264571,-0.0331174378035653,0.00593991696169097,-0.00702002866056694,0.00201760618289578
"beta",0.00106050387264571,0.0298663130878585,0.00291408148944387,-0.0141958589444292,-0.0415007527235112,-0.008273591493788
"gamma",-0.0331174378035653,0.00291408148944387,0.097670574061399,-0.0066716686694777,0.00579926757615346,-0.0100498307450137
"delta",0.00593991696169097,-0.0141958589444292,-0.0066716686694777,0.0688667339084448,0.0084078969804564,-0.00086221902557994
"lambda",-0.00702002866056694,-0.0415007527235112,0.00579926757615346,0.0084078969804564,1.27081967471425,-0.0222270967230268
"luce",0.00201760618289578,-0.008273591493788,-0.0100498307450137,-0.00086221902557994,-0.0222270967230268,0.0806874412730984
"alpha",0.0600383091827941,0.00160358331006321,-0.0316150514373366,0.000442373223300178,-0.0016364615490257,-0.00535526359838579
"beta",0.00160358331006321,0.0542243174680387,0.00184139909242551,-0.0162767980675024,-0.0466453646664402,-0.00688486266478628
"gamma",-0.0316150514373366,0.00184139909242551,0.0710169254193113,-0.00167256905445034,0.00333445980443506,-0.00209800805599697
"delta",0.000442373223300178,-0.0162767980675024,-0.00167256905445034,0.0124940964037816,-0.0135665088226665,-0.00412616136887036
"lambda",-0.0016364615490257,-0.0466453646664402,0.00333445980443506,-0.0135665088226665,1.34430054735567,-0.0228723707038917
"luce",-0.00535526359838579,-0.00688486266478628,-0.00209800805599697,-0.00412616136887036,-0.0228723707038917,0.0826654531047275
"alpha",0.0200741341960642,0.000445966222418691,0.00577495719572932,0.00844428752290344,0.00503964273348579,-0.0129347026448587
"beta",0.000445966222418691,0.042124877079827,0.00121670553130383,-0.0301972705384695,-0.0399206522357256,-0.00790073560414862
"gamma",0.00577495719572932,0.00121670553130383,0.025224993524993,-0.00594347008972008,-0.00270312908847607,-0.000563870595320455
"delta",0.00844428752290344,-0.0301972705384695,-0.00594347008972008,0.105964329474281,0.0249070990698964,0.000806563434104672
"lambda",0.00503964273348579,-0.0399206522357256,-0.00270312908847607,0.0249070990698964,1.27363663397562,-0.00375380085509536
"luce",-0.0129347026448587,-0.00790073560414862,-0.000563870595320455,0.000806563434104672,-0.00375380085509536,0.0851557994429256
"alpha",0.0548777755953827,0.000637265224062944,-0.0297449222376951,0.000712237825110778,0.00661080410655482,-0.00703132329053464
"beta",0.000637265224062944,0.0102912914371475,-0.000162666599683019,0.00197082744492328,-0.0121273580115275,-0.0031516033774457
"gamma",-0.0297449222376951,-0.000162666599683019,0.0848493498938631,-0.00102463139879442,-0.012190628422093,-0.000938562245888501
"delta",0.000712237825110778,0.00197082744492328,-0.00102463139879442,0.00485713608076917,0.013641878918952,0.00102132936923434
"lambda",0.00661080410655482,-0.0121273580115275,-0.012190628422093,0.013641878918952,1.23487053064422,-0.0268809368745464
"luce",-0.00703132329053464,-0.0031516033774457,-0.000938562245888501,0.00102132936923434,-0.0268809368745464,0.0760223816658497
"alpha",0.0512361303600214,0.00258856377418991,-0.0316953035563983,0.000859203012313667,0.00309812768504256,-0.00421221487409615
"beta",0.00258856377418991,0.0284026071914899,-0.001458611666401,-0.0121692548699929,-0.0387249823448764,-0.00646331477315167
"gamma",-0.0316953035563983,-0.001458611666401,0.0871972875653758,-0.0021976758889499,-0.0100346648099099,-0.00272872994439221
"delta",0.000859203012313667,-0.0121692548699929,-0.0021976758889499,0.0628266516515439,0.0118952313510854,-0.00194362019737736
"lambda",0.00309812768504256,-0.0387249823448764,-0.0100346648099099,0.0118952313510854,1.28872934655673,-0.0281255289707229
"luce",-0.00421221487409615,-0.00646331477315167,-0.00272872994439221,-0.00194362019737736,-0.0281255289707229,0.078286518142538
"alpha",0.0594354647141314,-0.00142168283651029,-0.0264210693426778,0.00124607337481616,0.010785187590237,0.00212714356021692
"beta",-0.00142168283651029,0.0659255996240707,0.00288681350575049,-0.0275469940869013,-0.000892255898581458,0.00089572622354382
"gamma",-0.0264210693426778,0.00288681350575049,0.0758072445618106,0.000856061489438372,-0.00102857946609151,-0.0169243141516296
"delta",0.00124607337481616,-0.0275469940869013,0.000856061489438372,0.0591457260631483,-0.0563334398233703,-0.00829506480744119
"lambda",0.010785187590237,-0.000892255898581458,-0.00102857946609151,-0.0563334398233703,1.31210827587265,-0.00546084881396795
"luce",0.00212714356021692,0.00089572622354382,-0.0169243141516296,-0.00829506480744119,-0.00546084881396795,0.0806674724864394
"alpha",0.0319112168497924,-0.00133871525037327,0.00108814303126348,0.0032853446666791,0.0168978896597807,-0.00989645389598309
"beta",-0.00133871525037327,0.0491534360474316,0.00107625245426514,-0.0133286832716276,-0.0550448409800217,-0.0105730424319824
"gamma",0.00108814303126348,0.00107625245426514,0.0497099791000241,-0.000992472912434584,-0.00344576323870314,0.00238031927905548
"delta",0.0032853446666791,-0.0133286832716276,-0.000992472912434584,0.0333443871903375,-0.0371134643835799,-0.00739578764921224
"lambda",0.0168978896597807,-0.0550448409800217,-0.00344576323870314,-0.0371134643835799,1.36615832326935,-0.024651761330046
"luce",-0.00989645389598309,-0.0105730424319824,0.00238031927905548,-0.00739578764921224,-0.024651761330046,0.0784588189060425
"alpha",0.0489925245991538,0.000702600953283348,-0.0240146170919138,-0.00089046278979086,0.000272643884477889,-0.00236035635651481
"beta",0.000702600953283348,0.0140603502146078,0.00154930369834464,-0.00114920737511852,-0.0511477696057589,-0.00915799075126154
"gamma",-0.0240146170919138,0.00154930369834464,0.075560893947986,0.000521286574505367,-0.00225370010218859,-0.00382775725954715
"delta",-0.00089046278979086,-0.00114920737511852,0.000521286574505367,0.00877378946967407,-0.0054249729875578,-0.00279816612809659
"lambda",0.000272643884477889,-0.0511477696057589,-0.00225370010218859,-0.0054249729875578,1.20084904913657,-0.0318496482358511
"luce",-0.00236035635651481,-0.00915799075126154,-0.00382775725954715,-0.00279816612809659,-0.0318496482358511,0.0806226115162935
"alpha",0.0117011820043747,-0.00219104453779916,-0.00219373091683178,0.00662125332368954,0.00218266142779851,-0.00866040075802354
"beta",-0.00219104453779916,0.0533124737446044,0.00188626222579698,-0.0293892209610361,-0.0263952980905,-0.0031176473261472
"gamma",-0.00219373091683178,0.00188626222579698,0.0166089655647148,-0.00326667203497682,-0.00861631924160937,-0.00434447593383192
"delta",0.00662125332368954,-0.0293892209610361,-0.00326667203497682,0.0676687232087569,-0.0369729054548873,-0.0051747784246533
"lambda",0.00218266142779851,-0.0263952980905,-0.00861631924160937,-0.0369729054548873,1.34762075208795,0.00243864393878081
"luce",-0.00866040075802354,-0.0031176473261472,-0.00434447593383192,-0.0051747784246533,0.00243864393878081,0.0780192390692207
"alpha",0.0148186226681103,-0.00137121054246448,-0.00608892011495818,0.00710661833144817,0.00636520534952977,-0.0141520705311754
"beta",-0.00137121054246448,0.0593132616557921,0.00122887071656348,-0.0451352355934436,-0.0103896327236443,-0.00644776717282871
"gamma",-0.00608892011495818,0.00122887071656348,0.0215226738786636,-0.00713679437100729,-0.00868035326808551,-0.00285709545807048
"delta",0.00710661833144817,-0.0451352355934436,-0.00713679437100729,0.100762975095421,-0.00483151116391487,0.00235686224137997
"lambda",0.00636520534952977,-0.0103896327236443,-0.00868035326808551,-0.00483151116391487,1.31315388182033,-0.00204842176416112
"luce",-0.0141520705311754,-0.00644776717282871,-0.00285709545807048,0.00235686224137997,-0.00204842176416112,0.0767927111738572
"alpha",0.0426204256356653,-0.00211286119269575,-0.0149251764187153,0.00444296136950275,0.0100723664753793,-0.0080617449082928
"beta",-0.00211286119269575,0.0557897012284803,-9.36569278871605e-05,-0.027043409616102,-0.0391658736428594,-0.00524919945889817
"gamma",-0.0149251764187153,-9.36569278871605e-05,0.0726414659095245,0.000942537919768702,-0.00570854839403828,-0.00593102513267642
"delta",0.00444296136950275,-0.027043409616102,0.000942537919768702,0.065180569462162,-0.0478653588866121,-0.00751261406001565
"lambda",0.0100723664753793,-0.0391658736428594,-0.00570854839403828,-0.0478653588866121,1.30732604543103,-0.0277063238421404
"luce",-0.0080617449082928,-0.00524919945889817,-0.00593102513267642,-0.00751261406001565,-0.0277063238421404,0.0792469610752435
"alpha",0.065748107365369,0.00774055044266654,-0.0224020850999989,0.000449394226788139,0.01785269293511,-0.000126119217132869
"beta",0.00774055044266654,0.0192062023602431,0.00012371530721467,-0.00232823202153686,-0.0551807468064514,-0.0109343516094394
"gamma",-0.0224020850999989,0.00012371530721467,0.0424742196021941,-0.000338193024956736,-0.00245951582184556,-0.00259710559680432
"delta",0.000449394226788139,-0.00232823202153686,-0.000338193024956736,0.016932728056453,0.0076449359274507,0.000433805019864321
"lambda",0.01785269293511,-0.0551807468064514,-0.00245951582184556,0.0076449359274507,1.12207784292134,-0.0283949625972034
"luce",-0.000126119217132869,-0.0109343516094394,-0.00259710559680432,0.000433805019864321,-0.0283949625972034,0.0826414639763509
"alpha",0.0596013620952781,0.00107612927866197,-0.0238402320374865,0.00129941292359889,-0.00613716986132895,-0.00722205391648223
"beta",0.00107612927866197,0.0239587884447872,0.00491361127720779,-0.00489547539702956,-0.0330101736255125,-0.00613080300003693
"gamma",-0.0238402320374865,0.00491361127720779,0.107777693713763,0.000427947178798217,0.0221643994892518,-0.0105709880575001
"delta",0.00129941292359889,-0.00489547539702956,0.000427947178798217,0.00475791092790037,-0.0227969870510972,-0.00539952945918693
"lambda",-0.00613716986132895,-0.0330101736255125,0.0221643994892518,-0.0227969870510972,1.26988345963951,-0.0107486401910324
"luce",-0.00722205391648223,-0.00613080300003693,-0.0105709880575001,-0.00539952945918693,-0.0107486401910324,0.0832165076909403
