"","alpha","beta","gamma","delta","lambda","luce"
"lambda",0.0106271284261103,0.00874474216730386,-0.0122702890374824,-0.032263687005622,1.39557228575941,-0.00355336807973689
"luce",-0.0090092695757116,0.00219667898860206,0.00358220209337851,-0.00341912199929762,-0.00355336807973689,0.0389667031020875
"alpha",0.0645642853888188,0.00335997974922505,0.0014637376916877,0.000230519921787226,0.0122836417606767,-0.00229049626988515
"beta",0.00335997974922505,0.072619791351404,0.00715981028457865,-0.00830284343958338,-0.083472423816915,-0.0113293416785662
"gamma",0.0014637376916877,0.00715981028457865,0.0674404739525982,0.00561347197397508,0.0626863473009626,0.00855596214777445
"delta",0.000230519921787226,-0.00830284343958338,0.00561347197397508,0.0441895066694478,-0.0420876874722856,-0.00571574058010357
"lambda",0.0122836417606767,-0.083472423816915,0.0626863473009626,-0.0420876874722856,1.1785848030871,-0.0554789790211164
"luce",-0.00229049626988515,-0.0113293416785662,0.00855596214777445,-0.00571574058010357,-0.0554789790211164,0.0666837491966793
"alpha",0.070293483187581,-0.0021264596479607,0.00609207761769773,0.000752068963174905,0.000837478586071629,-0.0185354637551206
"beta",-0.0021264596479607,0.079030966893061,-0.00165019754170976,-0.00970109058559592,0.0176113054357755,0.0040345277432525
"gamma",0.00609207761769773,-0.00165019754170976,0.0537548374757382,0.00237047606052242,-0.00695028738693658,0.00862114610151205
"delta",0.000752068963174905,-0.00970109058559592,0.00237047606052242,0.0215497214696713,-0.0555340892581345,-0.0075832697231331
"lambda",0.000837478586071629,0.0176113054357755,-0.00695028738693658,-0.0555340892581345,1.39451121778651,0.0128621598024632
"luce",-0.0185354637551206,0.0040345277432525,0.00862114610151205,-0.0075832697231331,0.0128621598024632,0.0596892670249872
"alpha",0.0501202068571093,-0.000555333471068169,0.00431452770147323,0.00138366463365045,-0.00257673807899557,-0.0153825482448575
"beta",-0.000555333471068169,0.0747137869739838,-0.00143176423724616,-0.0138103069895849,0.00369544144362258,0.00206572518228842
"gamma",0.00431452770147323,-0.00143176423724616,0.0536011974780485,0.00255300540983811,-0.0107568494044826,0.00712117145559396
"delta",0.00138366463365045,-0.0138103069895849,0.00255300540983811,0.0396698461210897,-0.0827736297820216,-0.0135839364758221
"lambda",-0.00257673807899557,0.00369544144362258,-0.0107568494044826,-0.0827736297820216,1.32135689941787,0.00936936431305461
"luce",-0.0153825482448575,0.00206572518228842,0.00712117145559396,-0.0135839364758221,0.00936936431305461,0.0569809728712278
"alpha",0.0456013990984675,0.00135273694342929,0.00523317038047912,0.000225031972680469,0.00362670507980228,-0.00654300394020897
"beta",0.00135273694342929,0.0754421783590828,5.73096791630264e-05,-0.00660761932379674,0.0159278890287398,3.01470218614869e-05
"gamma",0.00523317038047912,5.73096791630264e-05,0.0213395710668283,4.90284258089026e-05,0.00399036300282056,0.00586066911546654
"delta",0.000225031972680469,-0.00660761932379674,4.90284258089026e-05,0.0126440924599468,-0.0381091219002992,-0.00688901205966817
"lambda",0.00362670507980228,0.0159278890287398,0.00399036300282056,-0.0381091219002992,1.42198750009239,0.0191685593699656
"luce",-0.00654300394020897,3.01470218614869e-05,0.00586066911546654,-0.00688901205966817,0.0191685593699656,0.0712091636890266
"alpha",0.0639218726994943,0.00504130881816455,0.00516027641188287,0.00122680598520715,0.0369193192735214,-0.0117297843121708
"beta",0.00504130881816455,0.0702334813758631,0.00557071689940672,-0.00268675495273518,-0.0782921458070061,-0.0136509732325287
"gamma",0.00516027641188287,0.00557071689940672,0.0648974390667337,0.00110684719623816,0.0352636991196392,0.0124827220739462
"delta",0.00122680598520715,-0.00268675495273518,0.00110684719623816,0.0355959577006436,-0.0073118255515829,-0.00468346773223391
"lambda",0.0369193192735214,-0.0782921458070061,0.0352636991196392,-0.0073118255515829,1.11527680530725,-0.088860770921585
"luce",-0.0117297843121708,-0.0136509732325287,0.0124827220739462,-0.00468346773223391,-0.088860770921585,0.0753780002339272
"alpha",0.0662088805440693,0.000441436212315762,0.00349954498457574,0.00147125086720072,-0.00625413610687402,-0.0196239353724197
"beta",0.000441436212315762,0.0776904515958003,-0.000318739878925098,-0.0142740045544069,0.00679414190571066,0.00207088969576621
"gamma",0.00349954498457574,-0.000318739878925098,0.0515625770464251,0.00438523900517359,-0.00422451759771904,0.00708556713627615
"delta",0.00147125086720072,-0.0142740045544069,0.00438523900517359,0.0368184378575361,-0.0744744801863829,-0.0145438188182383
"lambda",-0.00625413610687402,0.00679414190571066,-0.00422451759771904,-0.0744744801863829,1.33701978960396,0.00577877131240995
"luce",-0.0196239353724197,0.00207088969576621,0.00708556713627615,-0.0145438188182383,0.00577877131240995,0.072373779652779
"alpha",0.0759237335465247,9.23257318836235e-05,-0.0149207917105987,-0.000354647045700649,-0.0181367974220828,-0.00274630067875463
"beta",9.23257318836235e-05,0.0603002612702736,0.0137865078951323,-0.0038656414616075,-0.0205670976553049,-0.00585496587224151
"gamma",-0.0149207917105987,0.0137865078951323,0.0655427777945803,-0.00032738471597124,0.0339386675590175,0.0010883923434787
"delta",-0.000354647045700649,-0.0038656414616075,-0.00032738471597124,0.0321681007985874,-0.00963525047000254,-0.00317816813389477
"lambda",-0.0181367974220828,-0.0205670976553049,0.0339386675590175,-0.00963525047000254,0.799857039107108,-0.0330257917718513
"luce",-0.00274630067875463,-0.00585496587224151,0.0010883923434787,-0.00317816813389477,-0.0330257917718513,0.0561202228806791
"alpha",0.0744927966266895,0.000446722731689223,-0.0134531064522711,0.000186917373358663,-0.0229575603040806,-0.00208264656276624
"beta",0.000446722731689223,0.0566383757103189,0.0115704747651506,-0.00214295217991718,-0.0103842413248385,-0.00706046076714153
"gamma",-0.0134531064522711,0.0115704747651506,0.068490610093727,-0.00051857999874188,0.043826142056348,-0.000338731936384056
"delta",0.000186917373358663,-0.00214295217991718,-0.00051857999874188,0.0327751731682928,-0.0195592709248187,-0.00396898556125727
"lambda",-0.0229575603040806,-0.0103842413248385,0.043826142056348,-0.0195592709248187,0.816058374835475,-0.0255425285043298
"luce",-0.00208264656276624,-0.00706046076714153,-0.000338731936384056,-0.00396898556125727,-0.0255425285043298,0.0555064822075442
"alpha",0.0676641077902962,0.00510134134088728,0.00871635402065563,-0.00193995607970805,0.0267361870850427,-0.0109975571567328
"beta",0.00510134134088728,0.066461334947506,0.00276562353680698,-0.00235255972287785,-0.0869774936974518,-0.0121104229357046
"gamma",0.00871635402065563,0.00276562353680698,0.0499296208313594,0.00195174950261781,0.0171786800977925,0.00774635496554908
"delta",-0.00193995607970805,-0.00235255972287785,0.00195174950261781,0.0358388445561173,-0.00994835150783942,-0.00373457409055179
"lambda",0.0267361870850427,-0.0869774936974518,0.0171786800977925,-0.00994835150783942,1.07732341114244,-0.086177987416873
"luce",-0.0109975571567328,-0.0121104229357046,0.00774635496554908,-0.00373457409055179,-0.086177987416873,0.0673291325172421
"alpha",0.0707057284942106,0.00672648912786713,0.0052906591350486,-0.00145079303227215,0.0245646933459272,-0.00381612327161226
"beta",0.00672648912786713,0.0684035000205004,0.00532802177397834,-0.00269533617516231,-0.0945089111931378,-0.0119214089115344
"gamma",0.0052906591350486,0.00532802177397834,0.0616262645434393,0.0023853580580553,0.046094465175541,0.014379067550611
"delta",-0.00145079303227215,-0.00269533617516231,0.0023853580580553,0.0386694925751857,-0.0120944633922698,-0.00339003464322342
"lambda",0.0245646933459272,-0.0945089111931378,0.046094465175541,-0.0120944633922698,1.05260870422682,-0.0487614821720861
"luce",-0.00381612327161226,-0.0119214089115344,0.014379067550611,-0.00339003464322342,-0.0487614821720861,0.0649867465471268
"alpha",0.0650136264588106,0.00375529291242982,0.00633506170237294,0.000447548370376786,0.0101164878006101,-0.0147978846276232
"beta",0.00375529291242982,0.0772742638365771,0.00237171212264177,-0.013616812332906,-0.0578967331741203,-0.00838203031539063
"gamma",0.00633506170237294,0.00237171212264177,0.0659080028908063,0.00811142262120233,0.02004756436685,0.0066255201202554
"delta",0.000447548370376786,-0.013616812332906,0.00811142262120233,0.0612705439334913,-0.0642072540322547,-0.0162396918614176
"lambda",0.0101164878006101,-0.0578967331741203,0.02004756436685,-0.0642072540322547,1.14894327844471,-0.0608445388302395
"luce",-0.0147978846276232,-0.00838203031539063,0.0066255201202554,-0.0162396918614176,-0.0608445388302395,0.0691789933331905
"alpha",0.0564862414894161,0.00294279828564282,-0.00686068007942897,-0.00548106488180611,0.00162491407905799,-0.00154270317853964
"beta",0.00294279828564282,0.0707242732684299,0.0111459367571862,-0.00961194608574332,-0.0475818148795249,-0.00778198286530566
"gamma",-0.00686068007942897,0.0111459367571862,0.0638748184507274,0.0102937803728483,0.066824928035422,0.00296545605977856
"delta",-0.00548106488180611,-0.00961194608574332,0.0102937803728483,0.0523135901513603,-0.0584500320472493,-0.00928572408657141
"lambda",0.00162491407905799,-0.0475818148795249,0.066824928035422,-0.0584500320472493,1.20985294269507,-0.0358594235415447
"luce",-0.00154270317853964,-0.00778198286530566,0.00296545605977856,-0.00928572408657141,-0.0358594235415447,0.05656187006469
"alpha",0.0777787521303867,-0.00122008796897113,-0.0133857841569366,-0.000566915971550942,-0.00883810131391448,-0.00747955172642503
"beta",-0.00122008796897113,0.0586358750402837,0.0109169394806928,-0.00349424010639712,-0.0106828136998807,-0.00642885528621836
"gamma",-0.0133857841569366,0.0109169394806928,0.0640949699654748,-0.000723696194321197,0.0450595781468252,0.00581031089173778
"delta",-0.000566915971550942,-0.00349424010639712,-0.000723696194321197,0.0321246992959886,-0.0107882443475501,-0.0012669017463357
"lambda",-0.00883810131391448,-0.0106828136998807,0.0450595781468252,-0.0107882443475501,0.833154837196638,-0.0227152201598083
"luce",-0.00747955172642503,-0.00642885528621836,0.00581031089173778,-0.0012669017463357,-0.0227152201598083,0.0587776199461202
"alpha",0.0625426294944574,0.0029345734194946,-0.00489982099386708,0.000151953604916172,0.00966062126683031,-0.0143050299322894
"beta",0.0029345734194946,0.0705691710495015,0.0121347463620006,-0.00600752942281405,-0.0633204019564487,-0.0104306596003485
"gamma",-0.00489982099386708,0.0121347463620006,0.0764856975653785,0.00298419478058774,0.0418001550642211,0.0038587419089409
"delta",0.000151953604916172,-0.00600752942281405,0.00298419478058774,0.0412013683708805,-0.0279550856231596,-0.00860364611233667
"lambda",0.00966062126683031,-0.0633204019564487,0.0418001550642211,-0.0279550856231596,1.11357465491269,-0.0802029457491474
"luce",-0.0143050299322894,-0.0104306596003485,0.0038587419089409,-0.00860364611233667,-0.0802029457491474,0.0686987318160542
"alpha",0.0676081040480646,0.00211157640634982,0.00563815914142684,0.00267973785644822,0.0030849308872393,-0.0116152205397406
"beta",0.00211157640634982,0.0760494421739667,0.0025945999389308,-0.0141900081577478,-0.0196831198270648,-0.00287843995468757
"gamma",0.00563815914142684,0.0025945999389308,0.05200472976095,0.00884807848114083,-0.00148855801739293,0.0105071463622613
"delta",0.00267973785644822,-0.0141900081577478,0.00884807848114083,0.0623249178667717,-0.116115994356374,-0.0193639200521052
"lambda",0.0030849308872393,-0.0196831198270648,-0.00148855801739293,-0.116115994356374,1.2343481597232,-0.00795832116254293
"luce",-0.0116152205397406,-0.00287843995468757,0.0105071463622613,-0.0193639200521052,-0.00795832116254293,0.0757650745384624
"alpha",0.0612352462302557,0.00189893888452783,0.00403269279427046,0.00247500719843677,-0.00911943670379098,-0.0146485777657976
"beta",0.00189893888452783,0.0789154299740596,-0.00775611304996926,-0.0196622829711816,0.00859155665201518,0.00112424494232536
"gamma",0.00403269279427046,-0.00775611304996926,0.0547315141555643,0.0105608029363866,-0.0166508665806121,0.00878693740893787
"delta",0.00247500719843677,-0.0196622829711816,0.0105608029363866,0.0459872600417453,-0.090490346317461,-0.0151265525821751
"lambda",-0.00911943670379098,0.00859155665201518,-0.0166508665806121,-0.090490346317461,1.37868128376718,0.00175083879555049
"luce",-0.0146485777657976,0.00112424494232536,0.00878693740893787,-0.0151265525821751,0.00175083879555049,0.0744403604321174
"alpha",0.0620292478035301,0.000334408082795185,0.00420566144625285,0.00192426665844423,-0.00914416024625085,-0.0201155604136208
"beta",0.000334408082795185,0.0722424029372298,0.00127272334244392,-0.014042986685163,0.0200191723171464,0.000714507800570523
"gamma",0.00420566144625285,0.00127272334244392,0.0552798495657063,0.00626497129469152,0.00126910610763884,0.00637382642703667
"delta",0.00192426665844423,-0.014042986685163,0.00626497129469152,0.0364685046827169,-0.0825391134972921,-0.0154196441316661
"lambda",-0.00914416024625085,0.0200191723171464,0.00126910610763884,-0.0825391134972921,1.38949313880978,0.0144055834997551
"luce",-0.0201155604136208,0.000714507800570523,0.00637382642703667,-0.0154196441316661,0.0144055834997551,0.0740428934765476
"alpha",0.0654210517755553,0.00195392946429503,-0.00853351539280567,-0.000403276313674826,-0.00371308920440501,-0.0110024628001379
"beta",0.00195392946429503,0.0641813069400047,0.00899094550971527,-0.00384234994634968,-0.0446918754312901,-0.0144478960809206
"gamma",-0.00853351539280567,0.00899094550971527,0.0730328593192867,0.00132264921518427,0.0572215484263761,0.00509294624859798
"delta",-0.000403276313674826,-0.00384234994634968,0.00132264921518427,0.0359027359760053,-0.0106325140650976,-0.00570188895367903
"lambda",-0.00371308920440501,-0.0446918754312901,0.0572215484263761,-0.0106325140650976,0.972835570034077,-0.0579733075397449
"luce",-0.0110024628001379,-0.0144478960809206,0.00509294624859798,-0.00570188895367903,-0.0579733075397449,0.0697692094042243
"alpha",0.0509433930196238,0.00174905439142941,0.00200802465094125,0.0013711876657665,0.00674756508024792,-0.0160873995478525
"beta",0.00174905439142941,0.0693415547475575,-0.00217689664269265,-0.0194935173943054,-0.0255430346771559,0.00175093305240356
"gamma",0.00200802465094125,-0.00217689664269265,0.0734528665431764,0.0112981051045404,0.0010403322265763,0.00501793414193803
"delta",0.0013711876657665,-0.0194935173943054,0.0112981051045404,0.0610356744671272,-0.0830216292937306,-0.0206495868857918
"lambda",0.00674756508024792,-0.0255430346771559,0.0010403322265763,-0.0830216292937306,1.26530484092359,-0.0185714312661272
"luce",-0.0160873995478525,0.00175093305240356,0.00501793414193803,-0.0206495868857918,-0.0185714312661272,0.0639767365901042
"alpha",0.0662102618451789,-0.00274328779990851,0.00149058060109837,0.00085524084709287,0.00664552067493268,-0.0131095511858296
"beta",-0.00274328779990851,0.073100806587879,0.0116864444087159,-0.0109424377200855,-0.0500575007868791,-0.0052916651803829
"gamma",0.00149058060109837,0.0116864444087159,0.0711451114076568,0.00200206558629784,0.0442015137489264,0.00384180437197114
"delta",0.00085524084709287,-0.0109424377200855,0.00200206558629784,0.0501769971462906,-0.0608304214902777,-0.0112452546144902
"lambda",0.00664552067493268,-0.0500575007868791,0.0442015137489264,-0.0608304214902777,1.14271443591723,-0.0447481162675874
"luce",-0.0131095511858296,-0.0052916651803829,0.00384180437197114,-0.0112452546144902,-0.0447481162675874,0.0475248380428136
"alpha",0.0725661408809606,0.00275731664753533,0.0113180822463206,-0.000381167586677765,0.0178623979474991,-0.0141415066382235
"beta",0.00275731664753533,0.0770073791691261,-0.00284678042687478,-0.0154217382548345,-0.00361877521868749,-0.00371534236991858
"gamma",0.0113180822463206,-0.00284678042687478,0.0433645540103386,0.00486871543477402,0.00141389289982464,0.00393368098882694
"delta",-0.000381167586677765,-0.0154217382548345,0.00486871543477402,0.0730228649952654,-0.135820398370444,-0.0195032686400208
"lambda",0.0178623979474991,-0.00361877521868749,0.00141389289982464,-0.135820398370444,1.31978767461425,-0.0115137094697938
"luce",-0.0141415066382235,-0.00371534236991858,0.00393368098882694,-0.0195032686400208,-0.0115137094697938,0.0653208707144562
"alpha",0.0648506282753137,0.00606765360632231,0.00317571193575958,-0.00221967312721294,0.0142699256113833,0.000934118027538453
"beta",0.00606765360632231,0.0685549614735525,0.0114347101660091,-0.00337662809204609,-0.0685566078633497,-0.00926788451407444
"gamma",0.00317571193575958,0.0114347101660091,0.0693162223533072,0.00412481348565625,0.0571197235713345,0.00715885825181784
"delta",-0.00221967312721294,-0.00337662809204609,0.00412481348565625,0.0391343314619061,-0.0162422919769889,-0.002598091792653
"lambda",0.0142699256113833,-0.0685566078633497,0.0571197235713345,-0.0162422919769889,1.04253002231621,-0.0392131600544402
"luce",0.000934118027538453,-0.00926788451407444,0.00715885825181784,-0.002598091792653,-0.0392131600544402,0.0571149744462417
"alpha",0.0707445914022913,0.00615561418070286,0.00378517785233886,0.000804041285500998,0.0232037852624403,-0.0116918028575093
"beta",0.00615561418070286,0.0686633760189646,0.00551130132923346,-0.00165669330646683,-0.0853339845448039,-0.0176188976163964
"gamma",0.00378517785233886,0.00551130132923346,0.0672688183261442,-5.22211053569905e-05,0.0237665028683163,0.0152381108845617
"delta",0.000804041285500998,-0.00165669330646683,-5.22211053569905e-05,0.0373047851353929,-0.0214563438073901,-0.00324185595756667
"lambda",0.0232037852624403,-0.0853339845448039,0.0237665028683163,-0.0214563438073901,1.03679335968873,-0.0657401393346384
"luce",-0.0116918028575093,-0.0176188976163964,0.0152381108845617,-0.00324185595756667,-0.0657401393346384,0.0757062515153145
"alpha",0.0704506429331224,-0.000335610260981345,-0.0120186766772363,-0.00402124949623051,-0.0139726917305639,-0.0111169747223133
"beta",-0.000335610260981345,0.0742556577670878,0.00586419387778845,-0.0131661698305359,-0.0635399828042634,-0.0110147985911117
"gamma",-0.0120186766772363,0.00586419387778845,0.0527792611788725,0.00551113828793874,0.0476589347277624,-9.44907278102588e-05
"delta",-0.00402124949623051,-0.0131661698305359,0.00551113828793874,0.0492118781226366,-0.0499365472371251,-0.0124863344013563
"lambda",-0.0139726917305639,-0.0635399828042634,0.0476589347277624,-0.0499365472371251,1.22508129539461,-0.0541989024833706
"luce",-0.0111169747223133,-0.0110147985911117,-9.44907278102588e-05,-0.0124863344013563,-0.0541989024833706,0.0693998869998018
"alpha",0.0649198204989383,0.00284176962830492,-0.000195487150511403,-0.000850669506981276,0.0115679089423518,-0.0172168824954241
"beta",0.00284176962830492,0.0722374377171316,0.00596608540251687,-0.00897720170494414,-0.046481100962707,-0.00655797184836089
"gamma",-0.000195487150511403,0.00596608540251687,0.073019569238585,0.00906226456964179,0.00594577931033049,0.00793541496344843
"delta",-0.000850669506981276,-0.00897720170494414,0.00906226456964179,0.0609497721186995,-0.0907463515547154,-0.0196825676143187
"lambda",0.0115679089423518,-0.046481100962707,0.00594577931033049,-0.0907463515547154,1.24040052213679,-0.0421276136567242
"luce",-0.0172168824954241,-0.00655797184836089,0.00793541496344843,-0.0196825676143187,-0.0421276136567242,0.0698786549910943
"alpha",0.0685784379432643,0.00315592351640914,0.00429150297797775,0.00148988874643552,-0.00352500594965198,-0.0189635836298369
"beta",0.00315592351640914,0.0735967347704758,-0.000147260401829402,-0.0122075211534742,-0.0185397406184876,-0.000931732199902521
"gamma",0.00429150297797775,-0.000147260401829402,0.063895177221359,0.0128051845623548,0.0017089570728156,0.00888695610373987
"delta",0.00148988874643552,-0.0122075211534742,0.0128051845623548,0.0562461848379502,-0.114036445517417,-0.0201110710379611
"lambda",-0.00352500594965198,-0.0185397406184876,0.0017089570728156,-0.114036445517417,1.37336767850318,0.00647063906199681
"luce",-0.0189635836298369,-0.000931732199902521,0.00888695610373987,-0.0201110710379611,0.00647063906199681,0.0795476302569071
"alpha",0.0642338736458613,0.00849899621905637,0.00626720091170665,0.000509849579785887,0.0184585980796357,-0.0131676290356953
"beta",0.00849899621905637,0.0655197109262413,0.00705362406379582,-0.00189400638685872,-0.0454666642418429,-0.0163454958367322
"gamma",0.00626720091170665,0.00705362406379582,0.0678285895501242,0.000917228574254689,0.0301045603275519,0.0103063393790801
"delta",0.000509849579785887,-0.00189400638685872,0.000917228574254689,0.0344940468695187,-0.0129967319201922,-0.00403898932616917
"lambda",0.0184585980796357,-0.0454666642418429,0.0301045603275519,-0.0129967319201922,0.981645229459397,-0.0831657309620496
"luce",-0.0131676290356953,-0.0163454958367322,0.0103063393790801,-0.00403898932616917,-0.0831657309620496,0.0678297659041674
"alpha",0.0737993362154655,0.000771813100691545,-0.0107842870698757,-0.00246337272508217,-0.0211527159491024,-0.00214515605600859
"beta",0.000771813100691545,0.0719505412756317,0.0127195932850399,-0.00460871357823281,-0.0468534485280256,-0.0113347319848776
"gamma",-0.0107842870698757,0.0127195932850399,0.073273124747955,0.0019230392271028,0.0610615689271278,0.00819678277769626
"delta",-0.00246337272508217,-0.00460871357823281,0.0019230392271028,0.0387524408026774,-0.00866009021766215,-0.00429361066883962
"lambda",-0.0211527159491024,-0.0468534485280256,0.0610615689271278,-0.00866009021766215,1.03516297282021,-0.0426868864548996
"luce",-0.00214515605600859,-0.0113347319848776,0.00819678277769626,-0.00429361066883962,-0.0426868864548996,0.0617480360699572
"alpha",0.0716240416139801,0.00247893704048622,-0.00890771966237302,-0.00162619347019133,0.00181435058240584,-0.00460972277187269
"beta",0.00247893704048622,0.069985707532784,0.0121504919264363,-0.00349777066701122,-0.0578585956735256,-0.0120280589474396
"gamma",-0.00890771966237302,0.0121504919264363,0.0692028312129713,0.0017739012086821,0.0581442003672184,0.00517442077014739
"delta",-0.00162619347019133,-0.00349777066701122,0.0017739012086821,0.0372429484520903,-0.00180341506809402,-0.00498289142574091
"lambda",0.00181435058240584,-0.0578585956735256,0.0581442003672184,-0.00180341506809402,1.01922797245131,-0.0381191275772123
"luce",-0.00460972277187269,-0.0120280589474396,0.00517442077014739,-0.00498289142574091,-0.0381191275772123,0.0592934065736389
"alpha",0.0609027598319161,0.00291726815481882,-0.0038836346690217,-0.00365523005915965,0.0113553067955744,-0.0213083950628582
"beta",0.00291726815481882,0.079360623275546,-3.93810810096251e-05,-0.013980025532061,-0.015724543194706,-0.00545166218513874
"gamma",-0.0038836346690217,-3.93810810096251e-05,0.0656986889822536,0.013375306546358,0.0161759868443167,0.000702304290247443
"delta",-0.00365523005915965,-0.013980025532061,0.013375306546358,0.0527743623277693,-0.0891646879139909,-0.0209238473532041
"lambda",0.0113553067955744,-0.015724543194706,0.0161759868443167,-0.0891646879139909,1.27382760389531,-0.0123980955573184
"luce",-0.0213083950628582,-0.00545166218513874,0.000702304290247443,-0.0209238473532041,-0.0123980955573184,0.0746130638613074
"alpha",0.0644466081997928,0.00226708830715877,-0.00667990380314598,-0.000335540434091189,-0.0112371153149157,-0.0140053968925809
"beta",0.00226708830715877,0.0787199042428898,0.00557382099790272,-0.0126893999159911,-0.0398247878500417,-0.00251488994097914
"gamma",-0.00667990380314598,0.00557382099790272,0.0652650077085257,0.0105998577166966,0.0369144711998519,0.00391443943015058
"delta",-0.000335540434091189,-0.0126893999159911,0.0105998577166966,0.0529876356496443,-0.0812314150883656,-0.0222792303714201
"lambda",-0.0112371153149157,-0.0398247878500417,0.0369144711998519,-0.0812314150883656,1.30158318354335,-0.0232858921896179
"luce",-0.0140053968925809,-0.00251488994097914,0.00391443943015058,-0.0222792303714201,-0.0232858921896179,0.0755213079099738
"alpha",0.0755748930395984,0.00783880496940262,0.00108976757590185,-4.4994307929125e-05,0.0179747561254468,-0.00757233809230657
"beta",0.00783880496940262,0.0684971316350604,0.00974056000094175,-0.00233409834585065,-0.0691171718330761,-0.011190433049992
"gamma",0.00108976757590185,0.00974056000094175,0.0723702003307982,0.00366224686303696,0.050756004699688,0.0098893699449221
"delta",-4.4994307929125e-05,-0.00233409834585065,0.00366224686303696,0.0355077889918944,-0.00360852553448044,-0.00404713114321658
"lambda",0.0179747561254468,-0.0691171718330761,0.050756004699688,-0.00360852553448044,1.00210580427165,-0.0575264745107751
"luce",-0.00757233809230657,-0.011190433049992,0.0098893699449221,-0.00404713114321658,-0.0575264745107751,0.0688615788402841
"alpha",0.0608942346099407,-0.00215637966385445,0.00281487519694976,0.00219744719886583,0.00032108633523713,-0.0221343790142771
"beta",-0.00215637966385445,0.0747702895000914,-0.000787790052147123,-0.0107996746265065,0.00849797801255185,0.00325396445857752
"gamma",0.00281487519694976,-0.000787790052147123,0.0596212086714323,0.00885729195484389,-0.00335669537870492,0.00536087447683911
"delta",0.00219744719886583,-0.0107996746265065,0.00885729195484389,0.0361177578967426,-0.0785121467247216,-0.0174540232132898
"lambda",0.00032108633523713,0.00849797801255185,-0.00335669537870492,-0.0785121467247216,1.30505128975682,0.0115770849849072
"luce",-0.0221343790142771,0.00325396445857752,0.00536087447683911,-0.0174540232132898,0.0115770849849072,0.0779086395622938
"alpha",0.0771453673654405,-0.00224603365809893,-0.0129239737303931,-0.00118640683554035,-0.00575161610677463,-0.00298407247988916
"beta",-0.00224603365809893,0.0602386420107441,0.0116442135323564,-0.00381432690831964,-0.0106438366898537,-0.00558718518188632
"gamma",-0.0129239737303931,0.0116442135323564,0.0647951407228546,-0.000280840439084511,0.0506376099872894,0.000945010692625756
"delta",-0.00118640683554035,-0.00381432690831964,-0.000280840439084511,0.0337936894947251,-0.0124419580676714,-0.00125066881542793
"lambda",-0.00575161610677463,-0.0106438366898537,0.0506376099872894,-0.0124419580676714,0.84738741083932,-0.0257422169346871
"luce",-0.00298407247988916,-0.00558718518188632,0.000945010692625756,-0.00125066881542793,-0.0257422169346871,0.0509091415041854
"alpha",0.0722818068053655,0.00600524667803877,0.00454745113260939,-0.00337669134879933,0.0205953506369106,-0.00290187445917173
"beta",0.00600524667803877,0.0686190773074715,0.0101726871809396,-0.00398639271551618,-0.0672234089125064,-0.0128030593648235
"gamma",0.00454745113260939,0.0101726871809396,0.0666362512718462,0.00326621006444467,0.053160423304433,0.0112132806571346
"delta",-0.00337669134879933,-0.00398639271551618,0.00326621006444467,0.0396269183207077,-0.0147568240557354,-0.00308640452869608
"lambda",0.0205953506369106,-0.0672234089125064,0.053160423304433,-0.0147568240557354,1.05355821006087,-0.0531772998570584
"luce",-0.00290187445917173,-0.0128030593648235,0.0112132806571346,-0.00308640452869608,-0.0531772998570584,0.0711715788542412
"alpha",0.0548463100794033,0.00317130847980505,0.0030761330274828,0.00176360488199485,0.00239057369454981,-0.0158025875362711
"beta",0.00317130847980505,0.0745766066229959,-0.000486768373165662,-0.0179073328203185,-0.0119040124571222,-0.000389378051274893
"gamma",0.0030761330274828,-0.000486768373165662,0.0673240422265384,0.0123279173959615,0.002391196404448,0.00232777211786011
"delta",0.00176360488199485,-0.0179073328203185,0.0123279173959615,0.0583985424790585,-0.0980733333450051,-0.0212246892595736
"lambda",0.00239057369454981,-0.0119040124571222,0.002391196404448,-0.0980733333450051,1.28827082614279,-0.0102975429257814
"luce",-0.0158025875362711,-0.000389378051274893,0.00232777211786011,-0.0212246892595736,-0.0102975429257814,0.0664145421486389
"alpha",0.0577231364433641,0.00335430395403579,0.000833017403954084,-0.00105823621310712,0.00275170567806451,-0.0147330370517419
"beta",0.00335430395403579,0.0743581214761541,0.000585375203713967,-0.0124794675660502,0.00581940871858197,0.000373371053747141
"gamma",0.000833017403954084,0.000585375203713967,0.0664512054217114,0.0111029216292749,-0.0108894128281848,-0.000281001598442585
"delta",-0.00105823621310712,-0.0124794675660502,0.0111029216292749,0.0378375329158184,-0.0797402396904785,-0.0127765999119083
"lambda",0.00275170567806451,0.00581940871858197,-0.0108894128281848,-0.0797402396904785,1.32464185690677,0.00241433739476571
"luce",-0.0147330370517419,0.000373371053747141,-0.000281001598442585,-0.0127765999119083,0.00241433739476571,0.051702833366918
"alpha",0.0761533019515795,-0.000152642748211625,-0.0138791442416938,0.000118179674444934,-0.0126829103627145,-0.0021462558036579
"beta",-0.000152642748211625,0.0588622853776626,0.0115463977916887,-0.00303630780548082,-0.0208879587781666,-0.00571020721498508
"gamma",-0.0138791442416938,0.0115463977916887,0.0652055626834211,0.00147388806844491,0.0388290917204774,0.00135199518899413
"delta",0.000118179674444934,-0.00303630780548082,0.00147388806844491,0.0305738070007465,-0.00283168038376791,-0.00217406159795545
"lambda",-0.0126829103627145,-0.0208879587781666,0.0388290917204774,-0.00283168038376791,0.818392922235552,-0.0194076003375895
