"","alpha","beta","gamma","delta","lambda","luce"
"luce",-0.00698388276518505,-0.0050027605401889,-0.000901869561427246,0.00399722764817566,-0.0251823924319448,0.0779331457919861
"alpha",0.0132361606203468,0.00211042862300879,0.00259366730145757,-0.000198870932342211,0.00562189073830581,-0.0116972098088954
"beta",0.00211042862300879,0.0644529113702449,0.00270525165564015,-0.0115440395061668,-0.0608968392434643,-0.00978221547450366
"gamma",0.00259366730145757,0.00270525165564015,0.0519343251618015,0.0013175108814083,-0.0043532708719612,0.00266359487223961
"delta",-0.000198870932342211,-0.0115440395061668,0.0013175108814083,0.0116229015158192,-0.00675893579710081,-0.00129645596015911
"lambda",0.00562189073830581,-0.0608968392434643,-0.0043532708719612,-0.00675893579710081,1.31313173610037,-0.0190657672295776
"luce",-0.0116972098088954,-0.00978221547450366,0.00266359487223961,-0.00129645596015911,-0.0190657672295776,0.0803006684283079
"alpha",0.010969542423902,0.00166187469678827,-0.00223047693858517,0.000769034497893926,-0.00132102531650933,-0.00134263710235555
"beta",0.00166187469678827,0.0585900614659235,-0.000291899491339157,-0.0220886591510077,-0.0745337097918562,-0.00539712849295122
"gamma",-0.00223047693858517,-0.000291899491339157,0.00657814164176132,-0.000443511457009261,0.00150855445704981,0.00133585190253579
"delta",0.000769034497893926,-0.0220886591510077,-0.000443511457009261,0.0236854881431587,0.00541285366668366,0.000125264291730888
"lambda",-0.00132102531650933,-0.0745337097918562,0.00150855445704981,0.00541285366668366,1.21403732666728,-0.0134742745991662
"luce",-0.00134263710235555,-0.00539712849295122,0.00133585190253579,0.000125264291730888,-0.0134742745991662,0.0707837548446548
"alpha",0.0287703366195027,0.00176518132289626,-0.00612158167108744,0.00612687175382366,0.000456157318048458,-0.00569573999224258
"beta",0.00176518132289626,0.0603238624213717,0.00085299170896729,-0.0139866228120605,-0.0502277682653658,-0.00726981207623524
"gamma",-0.00612158167108744,0.00085299170896729,0.00846644806561378,0.00107125499692175,0.000258673415497143,-0.000507651515666971
"delta",0.00612687175382366,-0.0139866228120605,0.00107125499692175,0.0239984875135478,-0.00460099028955987,0.00243955523087148
"lambda",0.000456157318048458,-0.0502277682653658,0.000258673415497143,-0.00460099028955987,1.26916131651404,-0.00377062597374899
"luce",-0.00569573999224258,-0.00726981207623524,-0.000507651515666971,0.00243955523087148,-0.00377062597374899,0.0739129853218212
"alpha",0.0167459173598977,0.0131291795408883,-0.0021699576784978,0.000102597093317695,0.0271264317492365,-0.00584139290814739
"beta",0.0131291795408883,0.0484628595551645,-0.0013117649114936,-0.0172497936620912,-0.0537763450806922,-0.00567281305346446
"gamma",-0.0021699576784978,-0.0013117649114936,0.0115335992069957,-0.000394486986372402,-0.00250837397588684,0.000521972943321635
"delta",0.000102597093317695,-0.0172497936620912,-0.000394486986372402,0.0178019215224839,-0.00120989073001487,-0.000334702124658183
"lambda",0.0271264317492365,-0.0537763450806922,-0.00250837397588684,-0.00120989073001487,1.24515954745747,0.00214047895395205
"luce",-0.00584139290814739,-0.00567281305346446,0.000521972943321635,-0.000334702124658183,0.00214047895395205,0.0784743384214706
"alpha",0.0197748507095763,0.00578248685554086,0.00366256658057856,-0.00121358478660749,0.00792949375607865,-0.0142499170033303
"beta",0.00578248685554086,0.0143973700127987,-0.000104965582503293,-0.003997750355656,-0.0696649191096318,-0.0119945706035215
"gamma",0.00366256658057856,-0.000104965582503293,0.0222444208066517,0.000751192029104297,0.0189992449109476,0.00478077516879768
"delta",-0.00121358478660749,-0.003997750355656,0.000751192029104297,0.0170667309120722,0.0259370609931699,0.00509868411422971
"lambda",0.00792949375607865,-0.0696649191096318,0.0189992449109476,0.0259370609931699,1.28401293724163,-0.00272243546887743
"luce",-0.0142499170033303,-0.0119945706035215,0.00478077516879768,0.00509868411422971,-0.00272243546887743,0.082367639247067
"alpha",0.0159221674963853,-5.01142012066002e-05,0.00270877322475205,5.03187275525258e-05,-0.00237243338677058,-0.0147667980955995
"beta",-5.01142012066002e-05,0.0696245372977174,-0.00179876236724072,-0.00550079570068314,-0.0253211145675362,-0.00126150753682513
"gamma",0.00270877322475205,-0.00179876236724072,0.0336998210175817,0.000381267989175153,-0.00191422153953074,0.00451425074303215
"delta",5.03187275525258e-05,-0.00550079570068314,0.000381267989175153,0.00314493453801976,-0.00611570870859668,-0.000958897191600576
"lambda",-0.00237243338677058,-0.0253211145675362,-0.00191422153953074,-0.00611570870859668,1.31837216084392,-0.00636943179602725
"luce",-0.0147667980955995,-0.00126150753682513,0.00451425074303215,-0.000958897191600576,-0.00636943179602725,0.0789714591474578
"alpha",0.0120089624772492,0.00568306857822897,-0.00475451724798716,0.000148712231775163,0.0140519994203765,-0.00436720461015665
"beta",0.00568306857822897,0.0315207812501474,-0.000301176638283513,-0.00598129438295668,-0.0816947359302965,-0.00781741864126022
"gamma",-0.00475451724798716,-0.000301176638283513,0.0150540440869329,0.00022761839226419,-0.00353451843305201,-0.000624752463767158
"delta",0.000148712231775163,-0.00598129438295668,0.00022761839226419,0.0131925513268642,0.0386720771563451,0.00622447777290293
"lambda",0.0140519994203765,-0.0816947359302965,-0.00353451843305201,0.0386720771563451,1.21186219391193,-0.0174281698668399
"luce",-0.00436720461015665,-0.00781741864126022,-0.000624752463767158,0.00622447777290293,-0.0174281698668399,0.0790704871451964
"alpha",0.0210353963653379,0.00851748239978166,-0.000557732518526259,-0.000811685179307185,0.0161908192548529,-0.00769193067638755
"beta",0.00851748239978166,0.0290946106088407,-0.000739770513524666,-0.00998160005773989,-0.11424368767081,-0.0108318689545069
"gamma",-0.000557732518526259,-0.000739770513524666,0.00977963462187402,0.000291074905225721,0.00133932090279837,0.00350611390305322
"delta",-0.000811685179307185,-0.00998160005773989,0.000291074905225721,0.0107772752218407,0.0389722217570922,0.00396055915116147
"lambda",0.0161908192548529,-0.11424368767081,0.00133932090279837,0.0389722217570922,1.28211606693136,-0.0248278148168082
"luce",-0.00769193067638755,-0.0108318689545069,0.00350611390305322,0.00396055915116147,-0.0248278148168082,0.0679492124608718
"alpha",0.0418438644284399,0.00223833411106015,-0.00393162971234016,0.00305260850265627,-0.000542394267907142,-0.00806227907472096
"beta",0.00223833411106015,0.0660120670773056,-0.00102262369052779,-0.00874411783622748,-0.0279256265275734,-0.00761251845928656
"gamma",-0.00393162971234016,-0.00102262369052779,0.0123330812883723,0.00156086988394613,-0.00104961471811106,0.00073199402274119
"delta",0.00305260850265627,-0.00874411783622748,0.00156086988394613,0.0114941318471251,-0.00832156852852539,0.000821987392839084
"lambda",-0.000542394267907142,-0.0279256265275734,-0.00104961471811106,-0.00832156852852539,1.30211181291209,-0.0197428153294673
"luce",-0.00806227907472096,-0.00761251845928656,0.00073199402274119,0.000821987392839084,-0.0197428153294673,0.0759886465474723
"alpha",0.0187316921849904,0.000218163687447495,0.00609984312728025,0.000335763382911758,-0.00178800269852517,-0.0132799752704385
"beta",0.000218163687447495,0.0739137867391175,-0.00127114120076983,-0.00602645662123209,-0.0452129080509523,-0.0053232991773693
"gamma",0.00609984312728025,-0.00127114120076983,0.0331579264742589,9.08516752640489e-06,0.000501943564315417,0.0030930714882247
"delta",0.000335763382911758,-0.00602645662123209,9.08516752640489e-06,0.00388990166218155,-0.00718475369194886,-0.000864232329646243
"lambda",-0.00178800269852517,-0.0452129080509523,0.000501943564315417,-0.00718475369194886,1.34513615899935,-0.00293298743484032
"luce",-0.0132799752704385,-0.0053232991773693,0.0030930714882247,-0.000864232329646243,-0.00293298743484032,0.0701470215797692
"alpha",0.0175222583263294,0.000829334296265531,0.00287781875730293,0.00050912139245632,0.00322662176710295,-0.0138113285979562
"beta",0.000829334296265531,0.0681468005847462,-0.00056893769165326,-0.00718657210701796,-0.0483327466218906,-0.00819068433912223
"gamma",0.00287781875730293,-0.00056893769165326,0.040932354504718,0.00110445843682081,0.00383951515331781,0.00133943619560819
"delta",0.00050912139245632,-0.00718657210701796,0.00110445843682081,0.00606598054803526,-0.0084357942921826,-0.00135354936425826
"lambda",0.00322662176710295,-0.0483327466218906,0.00383951515331781,-0.0084357942921826,1.26880084121234,-0.00839973604951279
"luce",-0.0138113285979562,-0.00819068433912223,0.00133943619560819,-0.00135354936425826,-0.00839973604951279,0.0821967697239777
"alpha",0.0368575260992487,0.00443315964214704,0.0106687658017295,-0.00175239244303098,0.0396004338469581,-0.00771645938578295
"beta",0.00443315964214704,0.00723784069949112,0.00148890435541102,-0.00212887047433945,-0.0115121904983462,-0.00135713945172668
"gamma",0.0106687658017295,0.00148890435541102,0.0257574970584379,-0.000848429490991737,0.00885192309247243,0.00412587535089474
"delta",-0.00175239244303098,-0.00212887047433945,-0.000848429490991737,0.00607426922915734,0.00186554193991544,-0.000624387685562426
"lambda",0.0396004338469581,-0.0115121904983462,0.00885192309247243,0.00186554193991544,1.1081512461703,-0.0181773778984406
"luce",-0.00771645938578295,-0.00135713945172668,0.00412587535089474,-0.000624387685562426,-0.0181773778984406,0.0740804886084951
"alpha",0.0199273419345211,0.00284203344182015,0.00848984128298315,-0.000701745809450668,0.00532530269306553,-0.0132797872199744
"beta",0.00284203344182015,0.0308761304220512,0.00093552038723971,-0.0168624390611691,-0.019892053105447,-0.00465579481415016
"gamma",0.00848984128298315,0.00093552038723971,0.0580257742757866,-0.000325927359373621,0.0130708439514975,0.00498410376852613
"delta",-0.000701745809450668,-0.0168624390611691,-0.000325927359373621,0.0153814945905818,-0.00619281431618546,-0.000988097149930529
"lambda",0.00532530269306553,-0.019892053105447,0.0130708439514975,-0.00619281431618546,1.25656360337595,-0.0084002901897107
"luce",-0.0132797872199744,-0.00465579481415016,0.00498410376852613,-0.000988097149930529,-0.0084002901897107,0.08368721867822
"alpha",0.0528912788316303,0.00133427454505909,-0.00726616624225513,-0.00052563328456663,0.00622964981607154,-0.0112801039069368
"beta",0.00133427454505909,0.056228516514673,0.000232105942249953,-0.0146734481632203,-0.0498611473904573,-0.0104572915350283
"gamma",-0.00726616624225513,0.000232105942249953,0.0107498083077075,0.000406543135989003,-0.000442359863386608,-0.00126232442623605
"delta",-0.00052563328456663,-0.0146734481632203,0.000406543135989003,0.0119938689594012,0.00394597154266787,0.000270182843700621
"lambda",0.00622964981607154,-0.0498611473904573,-0.000442359863386608,0.00394597154266787,1.16257809228397,-0.00492372906980079
"luce",-0.0112801039069368,-0.0104572915350283,-0.00126232442623605,0.000270182843700621,-0.00492372906980079,0.0784517987035431
"alpha",0.0518520411022173,0.00265547572700949,-0.00578230403766159,-0.00339830384355374,-0.0043111800261661,-0.0112939459062192
"beta",0.00265547572700949,0.0682133244206892,-0.000501060741723237,-0.0204552243441978,-0.0486473497035023,-0.00847590436076502
"gamma",-0.00578230403766159,-0.000501060741723237,0.0056810638597578,0.000855171168131664,0.0027912951975481,-0.000648610672110549
"delta",-0.00339830384355374,-0.0204552243441978,0.000855171168131664,0.0289310447180208,-0.00690284322386658,-0.00280003207362445
"lambda",-0.0043111800261661,-0.0486473497035023,0.0027912951975481,-0.00690284322386658,1.32722890562329,-0.0218869383304251
"luce",-0.0112939459062192,-0.00847590436076502,-0.000648610672110549,-0.00280003207362445,-0.0218869383304251,0.0826985415576509
"alpha",0.0219743579477742,-0.000400833022948133,-0.00140633809952016,0.000450046618808131,-0.00409390922429455,-0.0176176141604749
"beta",-0.000400833022948133,0.0135615630716768,0.000809638557807045,-0.00819792620060233,0.0269247299521093,0.00312991567070984
"gamma",-0.00140633809952016,0.000809638557807045,0.0311380638154654,-0.000564898932829175,-0.0050732385386551,0.00110007510555464
"delta",0.000450046618808131,-0.00819792620060233,-0.000564898932829175,0.00894220963981643,-0.0241671406898268,-0.00356499601659714
"lambda",-0.00409390922429455,0.0269247299521093,-0.0050732385386551,-0.0241671406898268,1.31838334375756,0.00636449534856779
"luce",-0.0176176141604749,0.00312991567070984,0.00110007510555464,-0.00356499601659714,0.00636449534856779,0.0822221797082948
"alpha",0.021308294164049,0.00283761743332854,-0.00366668759168406,0.000392506958389042,0.0248372497745364,-0.0160088470564075
"beta",0.00283761743332854,0.0109506311464721,-0.000134149456147571,7.35188707448152e-05,-0.051088296988628,-0.00752834228731627
"gamma",-0.00366668759168406,-0.000134149456147571,0.0326300145348269,-0.000500975518111025,-0.0058482512073301,0.00424508010160528
"delta",0.000392506958389042,7.35188707448152e-05,-0.000500975518111025,0.0234585353384108,0.0164769139436058,0.00354754515839942
"lambda",0.0248372497745364,-0.051088296988628,-0.0058482512073301,0.0164769139436058,1.22210259808813,-0.0532337386860159
"luce",-0.0160088470564075,-0.00752834228731627,0.00424508010160528,0.00354754515839942,-0.0532337386860159,0.0811826742026368
"alpha",0.026591125492479,0.0111982556980459,-0.00171591854020939,0.00115582333841943,0.0135932052972698,-0.00745481860992077
"beta",0.0111982556980459,0.0472403712949996,-0.000649035380956971,-0.0222980107083669,-0.0507293527309837,-0.00438149781677569
"gamma",-0.00171591854020939,-0.000649035380956971,0.0157203576930697,-0.00031725295654939,-0.000825347818032696,0.000726753064950106
"delta",0.00115582333841943,-0.0222980107083669,-0.00031725295654939,0.0452711406390513,0.0151585453455226,0.00069672636684755
"lambda",0.0135932052972698,-0.0507293527309837,-0.000825347818032696,0.0151585453455226,1.16442293873072,-0.0114823092873365
"luce",-0.00745481860992077,-0.00438149781677569,0.000726753064950106,0.00069672636684755,-0.0114823092873365,0.0740293105696796
"alpha",0.0170535876305031,0.00044999167866,0.00461780925123158,-0.000122305183235819,0.0041197785339938,-0.0116110151052831
"beta",0.00044999167866,0.0089661829332643,0.000960108383989533,-0.00329262174848529,-0.0075088022936948,-9.15638569156066e-05
"gamma",0.00461780925123158,0.000960108383989533,0.0488168057586317,-0.000660961611305474,-0.00165225335697347,0.00713127869194448
"delta",-0.000122305183235819,-0.00329262174848529,-0.000660961611305474,0.0166148355000206,-0.00135299497868828,-0.00057878660891457
"lambda",0.0041197785339938,-0.0075088022936948,-0.00165225335697347,-0.00135299497868828,1.31353901050934,0.00147517145184671
"luce",-0.0116110151052831,-9.15638569156066e-05,0.00713127869194448,-0.00057878660891457,0.00147517145184671,0.085831779416596
"alpha",0.0348472156839231,0.00562168131341566,-0.00532588618702375,-0.000251077464954383,0.00589230869423022,-0.00770529465701067
"beta",0.00562168131341566,0.0289149374862817,-0.000675263009877755,-0.00473804737518395,-0.0369763890091875,-0.00454287064251958
"gamma",-0.00532588618702375,-0.000675263009877755,0.0275473011063274,-0.000840218744713718,0.00451518330274236,0.000445157593717226
"delta",-0.000251077464954383,-0.00473804737518395,-0.000840218744713718,0.0127417784308998,0.00492417444768619,0.000607153679679601
"lambda",0.00589230869423022,-0.0369763890091875,0.00451518330274236,0.00492417444768619,1.15337179139827,-0.00252381730364688
"luce",-0.00770529465701067,-0.00454287064251958,0.000445157593717226,0.000607153679679601,-0.00252381730364688,0.0807969893190172
"alpha",0.0368206083702238,-0.000927924401317741,-0.00221012531257041,0.00098246010028835,-0.000355864132924512,-0.00503354008350035
"beta",-0.000927924401317741,0.070337197619305,5.56125090606294e-05,-0.00586354750607353,-0.0279756448704557,-0.00352847320214778
"gamma",-0.00221012531257041,5.56125090606294e-05,0.0124736197625866,0.000520841133741271,0.000481490621252487,-0.000311878867290256
"delta",0.00098246010028835,-0.00586354750607353,0.000520841133741271,0.00486494073430272,-0.00839640651223168,-0.00111009392314625
"lambda",-0.000355864132924512,-0.0279756448704557,0.000481490621252487,-0.00839640651223168,1.27989914353521,-0.0180583571378349
"luce",-0.00503354008350035,-0.00352847320214778,-0.000311878867290256,-0.00111009392314625,-0.0180583571378349,0.0755043819545422
"alpha",0.0261368930472651,0.00123115565838469,-0.00999751711670551,-0.000419282456542464,0.00633032193874292,-0.00638266688069473
"beta",0.00123115565838469,0.0102997795745393,-0.000280565923328573,-0.00129223398540445,-0.0414889661795159,-0.00678091366694168
"gamma",-0.00999751711670551,-0.000280565923328573,0.016759126205943,0.000157352959208203,0.00145332889126218,-0.000778923831780003
"delta",-0.000419282456542464,-0.00129223398540445,0.000157352959208203,0.0231461138295407,0.0317781695506023,0.00482752025370097
"lambda",0.00633032193874292,-0.0414889661795159,0.00145332889126218,0.0317781695506023,1.28898074179978,-0.0171415900266492
"luce",-0.00638266688069473,-0.00678091366694168,-0.000778923831780003,0.00482752025370097,-0.0171415900266492,0.0813654087827701
"alpha",0.0199464104619457,0.00112343793438276,-0.0115023852325476,0.0038223075514834,0.0110497015734987,-0.00665069211929556
"beta",0.00112343793438276,0.0619800442674058,-0.000118121651902631,-0.0126564038597837,-0.0554613426827659,-0.00553213303291151
"gamma",-0.0115023852325476,-0.000118121651902631,0.0163171869848036,-0.00158691503477125,-0.00397785669715532,0.00323756793356749
"delta",0.0038223075514834,-0.0126564038597837,-0.00158691503477125,0.0173015467851786,0.00346341160958155,0.000116331206677016
"lambda",0.0110497015734987,-0.0554613426827659,-0.00397785669715532,0.00346341160958155,1.25352318085154,0.000724679063804843
"luce",-0.00665069211929556,-0.00553213303291151,0.00323756793356749,0.000116331206677016,0.000724679063804843,0.0778967271186085
"alpha",0.00839820625426298,-0.000210645304646213,-0.00244490213988826,0.000159000738534686,0.0014031734620168,-0.00275409075704276
"beta",-0.000210645304646213,0.0713085004709984,-0.00124929813564081,-0.00831180217060884,-0.0202526189417389,-0.00397580331448595
"gamma",-0.00244490213988826,-0.00124929813564081,0.0157997756188618,0.0003102011406053,0.00104859457431711,-0.000608435003737161
"delta",0.000159000738534686,-0.00831180217060884,0.0003102011406053,0.00678921751244739,-0.0125522663064701,-0.00110738384450077
"lambda",0.0014031734620168,-0.0202526189417389,0.00104859457431711,-0.0125522663064701,1.31215978717997,-0.00687535332278138
"luce",-0.00275409075704276,-0.00397580331448595,-0.000608435003737161,-0.00110738384450077,-0.00687535332278138,0.0820927783160408
"alpha",0.0576248236879626,0.000408461024290977,-0.00947440140503467,-0.000117616228620247,-0.00426463171904511,-0.00949623389244293
"beta",0.000408461024290977,0.0153046457421446,2.07185799487291e-05,-0.00205792846557273,0.00295603128522144,-1.103347815603e-05
"gamma",-0.00947440140503467,2.07185799487291e-05,0.0109629856688033,0.000250813150814531,0.00176038624155246,-0.00149894101448614
"delta",-0.000117616228620247,-0.00205792846557273,0.000250813150814531,0.0119596359539086,-0.00121048487644867,2.30968851701629e-05
"lambda",-0.00426463171904511,0.00295603128522144,0.00176038624155246,-0.00121048487644867,1.35323517965995,-0.0172746250971652
"luce",-0.00949623389244293,-1.103347815603e-05,-0.00149894101448614,2.30968851701629e-05,-0.0172746250971652,0.0829091040219004
"alpha",0.0298201832360326,0.0107477611761353,-0.00293534846271548,-0.00217203231119363,0.0466026317875392,-0.00560510986540914
"beta",0.0107477611761353,0.0272367603343924,0.00269350155747902,-0.00854004262954325,-0.0177148395879833,-0.00152481712865122
"gamma",-0.00293534846271548,0.00269350155747902,0.0360146448388628,-0.000695272280903619,0.005308268809024,0.00489610622037227
"delta",-0.00217203231119363,-0.00854004262954325,-0.000695272280903619,0.00900249997097808,0.00026435033594127,-0.000387338644421995
"lambda",0.0466026317875392,-0.0177148395879833,0.005308268809024,0.00026435033594127,1.05332235419861,0.00381416442147463
"luce",-0.00560510986540914,-0.00152481712865122,0.00489610622037227,-0.000387338644421995,0.00381416442147463,0.0735608941707181
"alpha",0.0378655828283117,-0.000204452755230579,-0.0053270252477005,-0.000453427933420061,0.0109149838075968,-0.0132932198241822
"beta",-0.000204452755230579,0.0438632880344029,-0.000364282025395728,-0.00536276532386326,-0.00931634074533997,-0.00426429696839141
"gamma",-0.0053270252477005,-0.000364282025395728,0.0221810715563439,-4.46150027611063e-05,-0.0019376835087528,0.0032242583965301
"delta",-0.000453427933420061,-0.00536276532386326,-4.46150027611063e-05,0.00703525977590784,0.0156534137152612,0.00290877767745436
"lambda",0.0109149838075968,-0.00931634074533997,-0.0019376835087528,0.0156534137152612,1.25917820724707,-0.0246272177060804
"luce",-0.0132932198241822,-0.00426429696839141,0.0032242583965301,0.00290877767745436,-0.0246272177060804,0.0809452514553325
"alpha",0.0192411947545942,0.000644116063942433,0.00272927704860292,0.000425371617449017,0.00644376033412951,-0.0133156542955733
"beta",0.000644116063942433,0.0437917321911791,-0.000868467789306009,-0.0109592779749923,-0.0282232777225732,-0.00553492109314488
"gamma",0.00272927704860292,-0.000868467789306009,0.0298157112417292,0.000699851087760438,0.00177586463623459,0.0012615933494767
"delta",0.000425371617449017,-0.0109592779749923,0.000699851087760438,0.0112651002434935,0.00856872489805586,0.00170093192071817
"lambda",0.00644376033412951,-0.0282232777225732,0.00177586463623459,0.00856872489805586,1.20460075550478,0.00058606016200488
"luce",-0.0133156542955733,-0.00553492109314488,0.0012615933494767,0.00170093192071817,0.00058606016200488,0.0780263847247581
"alpha",0.0207536405777298,0.000769439494108472,0.00128578729901604,-0.000573400818166476,-0.00476426821231847,-0.0125095470270206
"beta",0.000769439494108472,0.0599170771730589,0.000801251651791007,-0.00922949954837588,-0.0511526296379194,-0.00975202537692693
"gamma",0.00128578729901604,0.000801251651791007,0.0176730201724555,0.000508390035514746,0.00331716743843577,0.00159600017661537
"delta",-0.000573400818166476,-0.00922949954837588,0.000508390035514746,0.0107251154032001,0.00861908938448326,0.00136199184169656
"lambda",-0.00476426821231847,-0.0511526296379194,0.00331716743843577,0.00861908938448326,1.23947795585066,-0.0119693216886247
"luce",-0.0125095470270206,-0.00975202537692693,0.00159600017661537,0.00136199184169656,-0.0119693216886247,0.0797606752148539
"alpha",0.0142401749072086,0.00131898761488681,0.00356708716506465,-0.000647659272299738,0.00049389113211256,-0.0109818295589803
"beta",0.00131898761488681,0.0582738541538117,0.00083349025027359,-0.0129182538633226,-0.0487236137858153,-0.00901298272039745
"gamma",0.00356708716506465,0.00083349025027359,0.0550089646186223,0.001264483651921,0.00250856294943302,0.00645401578633967
"delta",-0.000647659272299738,-0.0129182538633226,0.001264483651921,0.0145371158155692,0.00724252732132202,-0.000137747024656727
"lambda",0.00049389113211256,-0.0487236137858153,0.00250856294943302,0.00724252732132202,1.26078492377839,-0.0161434777284414
"luce",-0.0109818295589803,-0.00901298272039745,0.00645401578633967,-0.000137747024656727,-0.0161434777284414,0.0789354641692112
"alpha",0.0156035638395532,0.0016904558434716,0.0060188794892632,0.000106457728839486,-0.00415406795209174,-0.0118216078804061
"beta",0.0016904558434716,0.0653037507493821,-0.000575082564151278,-0.00907472664877134,-0.0469915439253574,-0.00856903836152572
"gamma",0.0060188794892632,-0.000575082564151278,0.0338725265536611,0.000792713014303596,0.00194757733577091,0.00639848698104349
"delta",0.000106457728839486,-0.00907472664877134,0.000792713014303596,0.00887905965270735,-0.00388345192442801,-0.00237692761121449
"lambda",-0.00415406795209174,-0.0469915439253574,0.00194757733577091,-0.00388345192442801,1.30686494844571,-0.00505585857375207
"luce",-0.0118216078804061,-0.00856903836152572,0.00639848698104349,-0.00237692761121449,-0.00505585857375207,0.086961591948823
"alpha",0.0590653205664459,8.23440118140362e-05,-0.0101848084314878,7.5720367994666e-05,0.00162012693946793,-0.0124906755639231
"beta",8.23440118140362e-05,0.037258175420209,0.000156307361777597,-0.00211347703320535,-0.0234338647194462,-0.0048192920759737
"gamma",-0.0101848084314878,0.000156307361777597,0.0131423959412307,0.000196830623928125,-0.000326522084959319,0.00120681816430701
"delta",7.5720367994666e-05,-0.00211347703320535,0.000196830623928125,0.0103687835005929,0.00227062053470939,0.00102034394979462
"lambda",0.00162012693946793,-0.0234338647194462,-0.000326522084959319,0.00227062053470939,1.25842164605438,-0.00929046255000762
"luce",-0.0124906755639231,-0.0048192920759737,0.00120681816430701,0.00102034394979462,-0.00929046255000762,0.0802335707575076
"alpha",0.0197912217402165,0.00369211701408225,-0.00299748588457348,-0.000963565563276443,0.00434672898396731,-0.018123511736627
"beta",0.00369211701408225,0.0723609191610116,0.000162951614316198,-0.0129768602891517,-0.0387950334038316,-0.00836372195360033
"gamma",-0.00299748588457348,0.000162951614316198,0.0118095037207982,7.38224000349616e-05,0.00661132947225557,0.000461336224012895
"delta",-0.000963565563276443,-0.0129768602891517,7.38224000349616e-05,0.0123062807462978,-0.0127995873544656,-0.00278491983744835
"lambda",0.00434672898396731,-0.0387950334038316,0.00661132947225557,-0.0127995873544656,1.2636146056451,-0.0292061778398011
"luce",-0.018123511736627,-0.00836372195360033,0.000461336224012895,-0.00278491983744835,-0.0292061778398011,0.080962199576794
"alpha",0.0596453591088522,0.00407631705809237,-0.00674197551460745,-0.00149279343668543,-0.00242522643238376,-0.0093674700983721
"beta",0.00407631705809237,0.0668873331556008,-0.000795423114065106,-0.0121422306719741,-0.0392167281905135,-0.00622239285742928
"gamma",-0.00674197551460745,-0.000795423114065106,0.00550162237611898,0.000666786454800144,0.0010132902128921,-0.000825664830448226
"delta",-0.00149279343668543,-0.0121422306719741,0.000666786454800144,0.0129155650204372,-0.0229149748742458,-0.0031946094435461
"lambda",-0.00242522643238376,-0.0392167281905135,0.0010132902128921,-0.0229149748742458,1.36995899993497,-0.0124747991006668
"luce",-0.0093674700983721,-0.00622239285742928,-0.000825664830448226,-0.0031946094435461,-0.0124747991006668,0.085428482869154
"alpha",0.0266102752278305,0.00374177265526777,0.00759194218669329,0.000482173310203462,-0.0120165199635527,-0.0177427445756391
"beta",0.00374177265526777,0.0155825986863865,9.24338534886438e-05,0.000221822672831663,-0.0493502137875573,-0.0105719453904435
"gamma",0.00759194218669329,9.24338534886438e-05,0.0353357792900881,0.000813721981153644,-0.0137184857693004,0.00266165930269949
"delta",0.000482173310203462,0.000221822672831663,0.000813721981153644,0.0193540450970013,0.0298715705295633,0.0042184739202592
"lambda",-0.0120165199635527,-0.0493502137875573,-0.0137184857693004,0.0298715705295633,1.28273578060062,-0.0302084474572485
"luce",-0.0177427445756391,-0.0105719453904435,0.00266165930269949,0.0042184739202592,-0.0302084474572485,0.0820092593396808
"alpha",0.00972964286507148,0.000596446144236696,-0.000457718217920391,0.000581698163842757,0.00307405168086153,-0.00956458533525226
"beta",0.000596446144236696,0.055249001085476,-0.000826422985011449,-0.0118116503315483,-0.0434255461075084,-0.0104722419952758
"gamma",-0.000457718217920391,-0.000826422985011449,0.039113856932454,0.000848756813850069,0.00539165735149095,-0.00193513503778984
"delta",0.000581698163842757,-0.0118116503315483,0.000848756813850069,0.014995457293509,0.00833589355951159,0.00204425723281518
"lambda",0.00307405168086153,-0.0434255461075084,0.00539165735149095,0.00833589355951159,1.17297862910447,-0.00469078142261455
"luce",-0.00956458533525226,-0.0104722419952758,-0.00193513503778984,0.00204425723281518,-0.00469078142261455,0.0798586385212102
"alpha",0.0212850347462103,-0.00100847418145381,-0.00288169531340223,0.000712941218310724,-0.000622263425646008,-0.00587526327331203
"beta",-0.00100847418145381,0.0698813341932437,0.000164504472337352,-0.0114327477851335,-0.045222592320534,-0.00526112133106847
"gamma",-0.00288169531340223,0.000164504472337352,0.0259837843820399,-0.000500232824595613,8.58891552118417e-05,0.000601989599072353
"delta",0.000712941218310724,-0.0114327477851335,-0.000500232824595613,0.011289966060378,-0.00607762860050712,-0.00138268275304079
"lambda",-0.000622263425646008,-0.045222592320534,8.58891552118417e-05,-0.00607762860050712,1.34777475964471,-0.0205249993716252
"luce",-0.00587526327331203,-0.00526112133106847,0.000601989599072353,-0.00138268275304079,-0.0205249993716252,0.0805860158496711
"alpha",0.0322579243078511,0.00028375373841543,-0.000532065055148069,-0.00278343899597905,-0.00566256235465312,-0.00894044856375096
"beta",0.00028375373841543,0.00951918179389641,-0.000212257010284694,0.000557027888106222,-0.0345310052753143,-0.00579421302186148
"gamma",-0.000532065055148069,-0.000212257010284694,0.0112793196767326,0.00124123585730732,-0.00145907982568759,0.00292581035969973
"delta",-0.00278343899597905,0.000557027888106222,0.00124123585730732,0.0279382021170481,0.0240417031549823,0.00466274268332941
