"","beta","delta","lambdaluce"
"beta",0.0140704683006468,-0.00798895466937018,-0.00230701022891409
"delta",-0.00798895466937018,0.00857120955218223,-0.00686643238679549
"lambdaluce",-0.00230701022891409,-0.00686643238679549,1.95373355057393
"beta",0.00614233844774556,-0.00319587229796721,-0.0280396682922239
"delta",-0.00319587229796721,0.00838883693310946,0.00528300505769066
"lambdaluce",-0.0280396682922239,0.00528300505769066,2.02164022207569
"beta",0.0322816359974961,-0.00696115038339676,-0.0990126332962716
"delta",-0.00696115038339676,0.00609583159426592,0.0239258256214373
"lambdaluce",-0.0990126332962716,0.0239258256214373,1.99251935677577
"beta",0.0525851613586993,-0.0105557847560665,-0.088025289292822
"delta",-0.0105557847560665,0.00587918871898357,0.014480051006652
"lambdaluce",-0.088025289292822,0.014480051006652,2.07074371974172
"beta",0.0108065293256221,-0.00199780355720457,-0.0851463006832724
"delta",-0.00199780355720457,0.0112403728199424,0.0237606127460423
"lambdaluce",-0.0851463006832724,0.0237606127460423,1.26810230044559
"beta",0.0648559416213717,-0.00493323053886005,-0.0570803140761298
"delta",-0.00493323053886005,0.00413528968055903,-0.00820435986424854
"lambdaluce",-0.0570803140761298,-0.00820435986424854,2.25104617247168
"beta",0.0155313378716858,-0.000724048783177877,-0.0680736204208984
"delta",-0.000724048783177877,0.0125203947080969,0.0121365660382485
"lambdaluce",-0.0680736204208984,0.0121365660382485,0.661542346911856
"beta",0.0114601294630246,-0.00317951259698891,-0.00870612487122701
"delta",-0.00317951259698891,0.0125083435391187,0.00360204295470545
"lambdaluce",-0.00870612487122701,0.00360204295470545,2.20159996795776
"beta",0.0309850361561702,-0.0109052151548449,-0.126471815270841
"delta",-0.0109052151548449,0.00534968835521526,0.0460633481890503
"lambdaluce",-0.126471815270841,0.0460633481890503,2.11475608018576
"beta",0.0112967266029467,-0.0026129611918551,-0.0136507612885079
"delta",-0.0026129611918551,0.0104364297194263,0.00544560406747157
"lambdaluce",-0.0136507612885079,0.00544560406747157,2.05388852986421
"beta",0.0548659333853744,-0.00744826820240957,-0.0974560752183366
"delta",-0.00744826820240957,0.00549331910355755,0.0156481533910545
"lambdaluce",-0.0974560752183366,0.0156481533910545,2.19544274004068
"beta",0.0251506183524445,-0.00132479779172997,-0.143943496520205
"delta",-0.00132479779172997,0.00858545522244453,0.0634171712003305
"lambdaluce",-0.143943496520205,0.0634171712003305,2.15913083330776
"beta",0.0174133197414078,0.0015517995900037,-0.0984092341361861
"delta",0.0015517995900037,0.00793254888013368,0.00844430424731871
"lambdaluce",-0.0984092341361861,0.00844430424731871,1.29076778683609
"beta",0.0515916286503932,-0.00938968989204985,-0.0819535186692502
"delta",-0.00938968989204985,0.00538739020228322,0.0100522469508859
"lambdaluce",-0.0819535186692502,0.0100522469508859,2.2181135488688
"beta",0.0121045655127271,-0.0024110420247034,-0.0931410013013605
"delta",-0.0024110420247034,0.010910704609643,0.0320163874566252
"lambdaluce",-0.0931410013013605,0.0320163874566252,1.80276414376432
"beta",0.0654896851593773,-0.0106337403870106,-0.101880600176457
"delta",-0.0106337403870106,0.00640788569403669,-0.00536346674417786
"lambdaluce",-0.101880600176457,-0.00536346674417786,1.94303733310259
"beta",0.0285626319028499,-0.00949303359610158,-0.0506642342460835
"delta",-0.00949303359610158,0.00409867298650292,0.00864052502242841
"lambdaluce",-0.0506642342460835,0.00864052502242841,2.29476401646705
"beta",0.0158703707814831,-0.00256200242114816,-0.00634146601923677
"delta",-0.00256200242114816,0.00633777609307381,0.00792379374341151
"lambdaluce",-0.00634146601923677,0.00792379374341151,2.15987261692427
"beta",0.0220163396472468,-0.00740972555187825,-0.0585803542347653
"delta",-0.00740972555187825,0.00647230603189328,0.0244158872763091
"lambdaluce",-0.0585803542347653,0.0244158872763091,2.19048922454843
"beta",0.027851313480162,-0.00754673100024461,-0.105863795131947
"delta",-0.00754673100024461,0.00264693209371685,0.0366881333259181
"lambdaluce",-0.105863795131947,0.0366881333259181,2.1765230581155
