"","beta","delta","lambdaluce"
"beta",0.00455230695284487,-0.000540664660517986,-0.0416801892645879
"delta",-0.000540664660517986,0.000845099828296952,0.00496122939071105
"lambdaluce",-0.0416801892645879,0.00496122939071105,1.13433505735636
"beta",0.00458802828698722,-0.000949753589472334,-0.0634240852796783
"delta",-0.000949753589472334,0.00245996855939961,0.0123564419274354
"lambdaluce",-0.0634240852796783,0.0123564419274354,1.64498427754598
"beta",0.0091969384572397,-0.00376545193868582,-0.114382584786403
"delta",-0.00376545193868582,0.00535067045343805,0.0460393620830671
"lambdaluce",-0.114382584786403,0.0460393620830671,1.82779005209895
"beta",0.0149248409544698,-0.00603160584476718,-0.0753099278624742
"delta",-0.00603160584476718,0.00453205994288625,-0.000391436871890097
"lambdaluce",-0.0753099278624742,-0.000391436871890097,1.38420389915018
"beta",0.00558096920177669,-0.0010955636890647,-0.0890668587227924
"delta",-0.0010955636890647,0.00681516437962087,0.0130182096557365
"lambdaluce",-0.0890668587227924,0.0130182096557365,1.87837831558452
"beta",0.0665773792124862,-0.0278107928501491,0.0548851744046228
"delta",-0.0278107928501491,0.0405244634298666,-0.100982971905864
"lambdaluce",0.0548851744046228,-0.100982971905864,1.99444718104144
"beta",0.0225324080633028,-0.0174442236314024,-0.0199035968499741
"delta",-0.0174442236314024,0.0658631778421118,-0.0327784238685262
"lambdaluce",-0.0199035968499741,-0.0327784238685262,1.27526196241853
"beta",0.00226195574530447,-0.000674628719863929,-0.0161998763673097
"delta",-0.000674628719863929,0.000883850407017988,0.00639250423004016
"lambdaluce",-0.0161998763673097,0.00639250423004016,1.66903876045029
"beta",0.00586300423976859,-0.00249266362198866,-0.0883919347065428
"delta",-0.00249266362198866,0.00329689268701769,0.0374894112381828
"lambdaluce",-0.0883919347065428,0.0374894112381828,1.72654542142697
"beta",0.00395177022130681,-0.00091908035369024,-0.0437472514776252
"delta",-0.00091908035369024,0.00171208171306777,0.0162073921379437
"lambdaluce",-0.0437472514776252,0.0162073921379437,1.60133275850454
"beta",0.00903895861280218,-0.00264831207042159,-0.0171037274382412
"delta",-0.00264831207042159,0.00208970713610001,-0.0323441061015973
"lambdaluce",-0.0171037274382412,-0.0323441061015973,1.5509806733618
"beta",0.00623790631387062,-0.00290196252931594,-0.0847553260776288
"delta",-0.00290196252931594,0.00777460275974322,0.0311081298204335
"lambdaluce",-0.0847553260776288,0.0311081298204335,1.7926222018845
"beta",0.00559733055875219,-0.00229486646888356,-0.0930419032053059
"delta",-0.00229486646888356,0.00443977523507537,0.0296350515024869
"lambdaluce",-0.0930419032053059,0.0296350515024869,1.96569738281392
"beta",0.00260554777542476,-0.000855170191306123,-0.000425525050983007
"delta",-0.000855170191306123,0.00120481129022162,-0.0248416721115283
"lambdaluce",-0.000425525050983007,-0.0248416721115283,0.992807605494448
"beta",0.00959536199005494,-0.00245677819497188,-0.0807221217368281
"delta",-0.00245677819497188,0.0109329266074576,0.0148956378646949
"lambdaluce",-0.0807221217368281,0.0148956378646949,0.859009397378242
"beta",0.0767254895885113,-0.0293530776441802,0.0578978724912489
"delta",-0.0293530776441802,0.0490397075508955,-0.113173512285339
"lambdaluce",0.0578978724912489,-0.113173512285339,2.21920527413614
"beta",0.00562498859331666,-0.00184701106625762,-0.0465638916458668
"delta",-0.00184701106625762,0.00117014626016596,0.0147530494393429
"lambdaluce",-0.0465638916458668,0.0147530494393429,0.547837766276099
"beta",0.00467945294275489,-0.00069444395674545,-0.051658032476437
"delta",-0.00069444395674545,0.00155487842414639,0.00744933565477456
"lambdaluce",-0.051658032476437,0.00744933565477456,1.25175475850617
"beta",0.00469724461092105,-0.000824815953700654,-0.0254531810940897
"delta",-0.000824815953700654,0.00130804379613066,0.00208430732115975
"lambdaluce",-0.0254531810940897,0.00208430732115975,0.250764611877277
"beta",0.00323875161301574,-0.00114244390535017,-0.0486404374986916
"delta",-0.00114244390535017,0.000919731142869989,0.0195297401891539
"lambdaluce",-0.0486404374986916,0.0195297401891539,1.34558420419496
