"","alpha","gamma","luce"
"alpha",0.0575521093292863,-0.000666933357064809,-0.0305397951060631
"gamma",-0.000666933357064809,0.01848270497003,0.000683385104406759
"luce",-0.0305397951060631,0.000683385104406759,0.0742806068641623
"alpha",0.0663444977368951,0.00387545816725218,-0.0207737864723298
"gamma",0.00387545816725218,0.0459090807681194,0.00855638123466858
"luce",-0.0207737864723298,0.00855638123466858,0.0747479873009938
"alpha",0.0668840064367983,0.000897755478566913,-0.016316660298773
"gamma",0.000897755478566913,0.0257929544216255,0.00624125945860179
"luce",-0.016316660298773,0.00624125945860179,0.0726269795870314
"alpha",0.0612506656369657,0.00365409413788062,-0.0188858942339667
"gamma",0.00365409413788062,0.0235131502510584,0.004355506930498
"luce",-0.0188858942339667,0.004355506930498,0.0746699331704611
"alpha",0.0557518873935541,0.00171996771961861,-0.00955978269177264
"gamma",0.00171996771961861,0.0298050991613395,0.00395307966492593
"luce",-0.00955978269177264,0.00395307966492593,0.0713397754562286
"alpha",0.0635771135993,0.0038270197952789,-0.0171550729750186
"gamma",0.0038270197952789,0.0341298238116647,0.00515043368652929
"luce",-0.0171550729750186,0.00515043368652929,0.0810170400613154
"alpha",0.0260320010386057,0.00248521802048538,-0.00101852584717232
"gamma",0.00248521802048538,0.0139471490591638,0.00648483707649116
"luce",-0.00101852584717232,0.00648483707649116,0.0398446828161688
"alpha",0.0504302954486841,0.00165183230293432,-0.0171982291791567
"gamma",0.00165183230293432,0.0104112618182715,0.00086702039670411
"luce",-0.0171982291791567,0.00086702039670411,0.0573776156070207
"alpha",0.0666871271739708,0.00259315751747742,-0.0266629263749493
"gamma",0.00259315751747742,0.0389562144182273,0.00794426590384564
"luce",-0.0266629263749493,0.00794426590384564,0.0740991142747952
"alpha",0.0545201702141125,0.0027026875717724,-0.00750967530581118
"gamma",0.0027026875717724,0.0341294635673141,0.00678103523446376
"luce",-0.00750967530581118,0.00678103523446376,0.0634990166061154
"alpha",0.0662836017497467,0.00187495664722031,-0.0235917644103317
"gamma",0.00187495664722031,0.0352130378576391,0.00764104503880464
"luce",-0.0235917644103317,0.00764104503880464,0.0753782443232538
"alpha",0.0334652437543808,-0.00235017844217941,-0.00216702013129716
"gamma",-0.00235017844217941,0.022485998153783,0.00337356827869245
"luce",-0.00216702013129716,0.00337356827869245,0.0461363769845863
"alpha",0.0668113518581262,0.0039345923071417,-0.0159190569890267
"gamma",0.0039345923071417,0.0208485633958055,0.00544466349217803
"luce",-0.0159190569890267,0.00544466349217803,0.0757757807099745
"alpha",0.0527796627827231,-7.96728791157735e-05,-0.00748519240415921
"gamma",-7.96728791157735e-05,0.0252096222009773,0.00286860783065328
"luce",-0.00748519240415921,0.00286860783065328,0.0602225771582793
"alpha",0.0568504710042529,3.44708394433532e-05,-0.00905988987322652
"gamma",3.44708394433532e-05,0.0264572661216237,0.00469528241096455
"luce",-0.00905988987322652,0.00469528241096455,0.0701282655326916
"alpha",0.046519811732887,0.00111303243483762,-0.0186088711989985
"gamma",0.00111303243483762,0.0545428539120617,0.00945546298595961
"luce",-0.0186088711989985,0.00945546298595961,0.0733141815465679
"alpha",0.0371740901652232,0.00344634735517319,-0.00691810977859761
"gamma",0.00344634735517319,0.0601079112464763,0.00269813837038376
"luce",-0.00691810977859761,0.00269813837038376,0.0305450663232593
"alpha",0.0645930352517767,0.00535804963828749,-0.0141114827881939
"gamma",0.00535804963828749,0.0284671947647607,0.00615911108236777
"luce",-0.0141114827881939,0.00615911108236777,0.073060297558622
"alpha",0.0698119232246313,0.00352674229533596,-0.0172684241475564
"gamma",0.00352674229533596,0.0356089932892199,0.00496543424562317
"luce",-0.0172684241475564,0.00496543424562317,0.0816567762177991
"alpha",0.0604512090419226,0.00289647140553644,-0.0163779353053875
"gamma",0.00289647140553644,0.0302003463524956,0.00276419403610478
"luce",-0.0163779353053875,0.00276419403610478,0.0776444438145975
"alpha",0.0499070246843527,0.00252651166643851,-0.0163314946654983
"gamma",0.00252651166643851,0.0280762326259222,0.00428398089519807
"luce",-0.0163314946654983,0.00428398089519807,0.0716162877908208
"alpha",0.0556906893033651,0.00605226821799727,-0.00906432749350967
"gamma",0.00605226821799727,0.0351277219891117,0.00844596576365919
"luce",-0.00906432749350967,0.00844596576365919,0.0685793898490079
"alpha",0.0657838254328042,0.00261714440867003,-0.021760648684748
"gamma",0.00261714440867003,0.0358260042134701,0.00572593723815894
"luce",-0.021760648684748,0.00572593723815894,0.0729513458135217
"alpha",0.0635987470327066,0.00556896278590562,-0.0201351263429488
"gamma",0.00556896278590562,0.0238198410981784,0.00811635028474818
"luce",-0.0201351263429488,0.00811635028474818,0.0701269596095289
"alpha",0.065032480143316,0.000589790517086555,-0.0276651815946016
"gamma",0.000589790517086555,0.0164927026150779,0.00471584077778807
"luce",-0.0276651815946016,0.00471584077778807,0.0724028392226373
"alpha",0.0545829058682071,0.00257655472896381,-0.015244353175717
"gamma",0.00257655472896381,0.0417478321226449,0.00647806496361081
"luce",-0.015244353175717,0.00647806496361081,0.0662133935416994
"alpha",0.0655547952011534,0.00582305868757791,-0.020708340724908
"gamma",0.00582305868757791,0.0518609994024364,0.0089265932152188
"luce",-0.020708340724908,0.0089265932152188,0.0726912653807643
"alpha",0.0717015609043756,0.00524008839000069,-0.0149522945173114
"gamma",0.00524008839000069,0.0385976161219888,0.00554780127834571
"luce",-0.0149522945173114,0.00554780127834571,0.0732403810504174
"alpha",0.074870459508285,0.00760506009405823,-0.0133206865440438
"gamma",0.00760506009405823,0.0421961253628904,0.00493985830437233
"luce",-0.0133206865440438,0.00493985830437233,0.058906375576632
"alpha",0.0570423361369896,-0.000502408556265421,-0.0112766619306392
"gamma",-0.000502408556265421,0.0301284922866731,0.00474326975339306
"luce",-0.0112766619306392,0.00474326975339306,0.0673857985888016
"alpha",0.0611424298207451,0.00407586062535726,-0.0188096295843907
"gamma",0.00407586062535726,0.050946781089606,0.0117027580472269
"luce",-0.0188096295843907,0.0117027580472269,0.0720993275966944
"alpha",0.069248456320817,0.00635082581953769,-0.0104329334227382
"gamma",0.00635082581953769,0.0378719302394226,0.00393052269202976
"luce",-0.0104329334227382,0.00393052269202976,0.0470671267782307
"alpha",0.056044349559887,0.00029716636915116,-0.0219324302412296
"gamma",0.00029716636915116,0.0542220608650308,0.0116775847828971
"luce",-0.0219324302412296,0.0116775847828971,0.0770971060452368
"alpha",0.0584584661436741,0.00329229605828206,-0.019978260687608
"gamma",0.00329229605828206,0.0367225184548192,0.00578420674435004
"luce",-0.019978260687608,0.00578420674435004,0.0774004554314832
"alpha",0.0397338678531612,0.00122915806703357,-0.0108687812773202
"gamma",0.00122915806703357,0.0584837497454725,0.00425156736378003
"luce",-0.0108687812773202,0.00425156736378003,0.042338297135649
"alpha",0.0638455690783417,0.00498907522324575,-0.020821758152137
"gamma",0.00498907522324575,0.0168337438917294,0.00507586191395293
"luce",-0.020821758152137,0.00507586191395293,0.0653922553264904
"alpha",0.0319867704953526,0.00117442047424117,-0.0114621607376931
"gamma",0.00117442047424117,0.0612426639410903,0.00642327118689723
"luce",-0.0114621607376931,0.00642327118689723,0.0488815128701568
"alpha",0.0707731688000285,0.0057428077317565,-0.0172910841362893
"gamma",0.0057428077317565,0.029304350060109,0.00573700440833672
"luce",-0.0172910841362893,0.00573700440833672,0.0732840739185013
"alpha",0.040572538515697,0.00216898508320883,-0.00364836148437337
"gamma",0.00216898508320883,0.0239906453686869,0.00230736897043159
"luce",-0.00364836148437337,0.00230736897043159,0.0626756636386127
"alpha",0.064941974076253,0.00443397596301042,-0.0130817965623001
"gamma",0.00443397596301042,0.0169860677760002,0.00489394875388412
"luce",-0.0130817965623001,0.00489394875388412,0.0729204379021731
"alpha",0.034864649513019,0.000553940711020426,-0.00100175450994273
"gamma",0.000553940711020426,0.0244234600775409,0.00189613601642506
"luce",-0.00100175450994273,0.00189613601642506,0.0448975639979938
"alpha",0.0553499826063444,0.00195204831909794,-0.0163823265293528
"gamma",0.00195204831909794,0.0120498834198399,0.00441491917470668
"luce",-0.0163823265293528,0.00441491917470668,0.0591151561314104
"alpha",0.056482948483198,4.65396238351437e-05,-0.0159664256031076
"gamma",4.65396238351437e-05,0.0299091927871552,0.00409989065758582
"luce",-0.0159664256031076,0.00409989065758582,0.0746127325780951
"alpha",0.0530527944103459,0.00102475462687326,-0.0163209010242515
"gamma",0.00102475462687326,0.0418277292543366,0.00805005891764303
"luce",-0.0163209010242515,0.00805005891764303,0.0771384112797216
"alpha",0.0304439652442332,0.00295597928918771,-0.00319808713281199
"gamma",0.00295597928918771,0.0112116341673095,0.00371587450230536
"luce",-0.00319808713281199,0.00371587450230536,0.0397798864840001
"alpha",0.0592923640157073,0.00557915781054923,-0.0193141094518946
"gamma",0.00557915781054923,0.0247181754213111,0.00703891005445246
"luce",-0.0193141094518946,0.00703891005445246,0.0726162601867284
"alpha",0.0656597925922492,0.00136843539638235,-0.0132391365639134
"gamma",0.00136843539638235,0.0437866103634096,0.0122844788538486
"luce",-0.0132391365639134,0.0122844788538486,0.0760473584558289
"alpha",0.0549210780203461,0.00251295392906197,-0.00888288006233036
"gamma",0.00251295392906197,0.0227781286577073,0.00426781035451684
"luce",-0.00888288006233036,0.00426781035451684,0.0767764868015929
"alpha",0.0547215589368553,-0.00117505805796679,-0.00548696707050563
"gamma",-0.00117505805796679,0.0325075327371944,0.00927621016108244
"luce",-0.00548696707050563,0.00927621016108244,0.0671400409741869
"alpha",0.0687520962497326,0.000425786708762418,-0.0186180045254008
"gamma",0.000425786708762418,0.0291257892766362,0.00152510905744401
"luce",-0.0186180045254008,0.00152510905744401,0.074236306342081
"alpha",0.0541446365439306,0.000320543277516279,-0.0200792468574916
"gamma",0.000320543277516279,0.0560860150757887,0.0107576917547297
"luce",-0.0200792468574916,0.0107576917547297,0.0759383720268543
"alpha",0.0471514947560223,0.00363257316108,-0.00473929135793495
"gamma",0.00363257316108,0.0260703125839659,0.00577723654780642
"luce",-0.00473929135793495,0.00577723654780642,0.0653324239074267
"alpha",0.0504221685628195,-0.000227659193660666,-0.00656904123326494
"gamma",-0.000227659193660666,0.0275508157750622,0.00492125983757792
"luce",-0.00656904123326494,0.00492125983757792,0.0681748265543175
"alpha",0.0605770451370546,0.0046521918755068,-0.0175745148341899
"gamma",0.0046521918755068,0.0496572631416246,0.00664051855221207
"luce",-0.0175745148341899,0.00664051855221207,0.0697262635646031
"alpha",0.0543253290207792,-5.02886696689961e-05,-0.0110086218652358
"gamma",-5.02886696689961e-05,0.0277376476885188,0.00677987302937358
"luce",-0.0110086218652358,0.00677987302937358,0.0727603021720503
"alpha",0.0582790867372479,0.00240531794807634,-0.0176924380708894
"gamma",0.00240531794807634,0.0444755962508907,0.00829143511153357
"luce",-0.0176924380708894,0.00829143511153357,0.0741717808126061
"alpha",0.0660595554782658,0.00226822133310085,-0.0176687705031358
"gamma",0.00226822133310085,0.0375799687237353,0.00496566858997869
"luce",-0.0176687705031358,0.00496566858997869,0.0774129475515258
"alpha",0.0503539823802642,0.00295471039854905,-0.0113836315205631
"gamma",0.00295471039854905,0.048827789537918,0.00545199778978434
"luce",-0.0113836315205631,0.00545199778978434,0.0448319489099219
"alpha",0.0490258655187028,0.00140122726166974,-0.0175814515251578
"gamma",0.00140122726166974,0.0334662614658518,0.00591148899861001
"luce",-0.0175814515251578,0.00591148899861001,0.075477575558257
"alpha",0.0671096207680039,0.000699355797329625,-0.0165964001776093
"gamma",0.000699355797329625,0.043574609509206,0.00540502769788843
"luce",-0.0165964001776093,0.00540502769788843,0.0670895893004671
"alpha",0.0359246016849249,0.000155263768727727,-0.0156467953894429
"gamma",0.000155263768727727,0.0528616046182903,0.00688979047800334
"luce",-0.0156467953894429,0.00688979047800334,0.0691988604166533
"alpha",0.0311498650925664,-0.000534658052565452,0.000824686759023272
"gamma",-0.000534658052565452,0.0256078011786068,0.00303893063928339
"luce",0.000824686759023272,0.00303893063928339,0.045631949756125
"alpha",0.0390400009977722,0.000609145691506244,-0.0114363237573636
"gamma",0.000609145691506244,0.0569919187939792,0.00725224922664789
"luce",-0.0114363237573636,0.00725224922664789,0.052309268687829
"alpha",0.0510515098588714,0.00226813178377352,-0.0174394026778868
"gamma",0.00226813178377352,0.0296686302871004,0.00653411743364608
"luce",-0.0174394026778868,0.00653411743364608,0.0801832875392136
"alpha",0.0324976487074592,0.000977601359762506,-0.00454673774072303
"gamma",0.000977601359762506,0.00748700730970672,0.00141231428493556
"luce",-0.00454673774072303,0.00141231428493556,0.0333632914191076
"alpha",0.0580493584988408,-0.000293376207322017,-0.0171382727360307
"gamma",-0.000293376207322017,0.0378009231366936,0.00533606369041465
"luce",-0.0171382727360307,0.00533606369041465,0.0810922715381601
"alpha",0.0553803505902362,0.00166796746550656,-0.0049948744493871
"gamma",0.00166796746550656,0.0148595301204163,0.00235664713054008
"luce",-0.0049948744493871,0.00235664713054008,0.0610488630147871
"alpha",0.0358829231531636,0.00255443385352183,-0.00512340267332081
"gamma",0.00255443385352183,0.0101782866785343,0.00364183882899446
"luce",-0.00512340267332081,0.00364183882899446,0.0400946506226857
"alpha",0.0579641226918283,0.00149448298577838,-0.0215952363404735
"gamma",0.00149448298577838,0.0471519334657389,0.00535577299754825
"luce",-0.0215952363404735,0.00535577299754825,0.0702166728887619
"alpha",0.0600191812980383,0.00224887513895934,-0.0201588318554846
"gamma",0.00224887513895934,0.0256184022460398,0.00414211836029548
"luce",-0.0201588318554846,0.00414211836029548,0.0794277563868927
"alpha",0.0674092165309454,0.00583448228635436,-0.0153740606091603
"gamma",0.00583448228635436,0.0354112794652056,0.0080104986995455
"luce",-0.0153740606091603,0.0080104986995455,0.0727022000301308
"alpha",0.0546352171361892,0.0026179027628997,-0.0157903715932798
"gamma",0.0026179027628997,0.0572593331773858,0.00859495031634999
"luce",-0.0157903715932798,0.00859495031634999,0.0667155869800545
"alpha",0.0666686889278296,0.000166508759721872,-0.019071363267868
"gamma",0.000166508759721872,0.0329775789124338,0.00596702867081536
"luce",-0.019071363267868,0.00596702867081536,0.0748126024765599
"alpha",0.0507875636284266,0.00265486696902181,-0.0204270974559343
"gamma",0.00265486696902181,0.0511731439022363,0.00500132479210458
"luce",-0.0204270974559343,0.00500132479210458,0.0717049128732722
"alpha",0.0695744325167287,0.00382598535533234,-0.0173039180107784
"gamma",0.00382598535533234,0.0178831398976279,0.00341199668605026
"luce",-0.0173039180107784,0.00341199668605026,0.0730655463000021
"alpha",0.0564512409942017,0.00252632301560987,-0.0155199023992311
"gamma",0.00252632301560987,0.0248757124857834,0.00554120631407339
"luce",-0.0155199023992311,0.00554120631407339,0.0665930471998524
"alpha",0.0443892801072108,0.00272365129904555,-0.00893758735969664
"gamma",0.00272365129904555,0.0116329270311413,0.00345457437643919
"luce",-0.00893758735969664,0.00345457437643919,0.0427345781393601
"alpha",0.0462110474505397,0.00277230643046837,-0.0154945952543192
"gamma",0.00277230643046837,0.0386977887059801,0.00741701592370153
"luce",-0.0154945952543192,0.00741701592370153,0.0789454469747621
"alpha",0.0583345236559876,0.00266622366821112,-0.0116783782790606
"gamma",0.00266622366821112,0.0304736939378074,0.00579855861007821
"luce",-0.0116783782790606,0.00579855861007821,0.0725570288266173
"alpha",0.0598142489892973,0.00287324357925356,-0.021021954419455
"gamma",0.00287324357925356,0.0411362274430499,0.00633993957986471
"luce",-0.021021954419455,0.00633993957986471,0.0800519963500119
"alpha",0.0532483554839811,0.00357677382371878,-0.015456076649841
"gamma",0.00357677382371878,0.0523912070011178,0.00443751537968999
"luce",-0.015456076649841,0.00443751537968999,0.056540354311132
"alpha",0.0378333091469558,0.00113985004864131,-0.0173352694425787
"gamma",0.00113985004864131,0.0358782415104389,0.00644361050874336
"luce",-0.0173352694425787,0.00644361050874336,0.0726796848135474
"alpha",0.0664362334839133,0.00130359889387456,-0.0156601049874727
"gamma",0.00130359889387456,0.0407317063498869,0.00622846834389962
"luce",-0.0156601049874727,0.00622846834389962,0.0771852195659654
"alpha",0.0329529345942055,-0.000198704403053419,-0.00489914662868045
"gamma",-0.000198704403053419,0.00600050770106872,0.000678035777038439
"luce",-0.00489914662868045,0.000678035777038439,0.0378297840133943
"alpha",0.0614315287479103,0.00349864514585138,-0.0209118144294409
"gamma",0.00349864514585138,0.0139639388913321,0.00342560263290609
"luce",-0.0209118144294409,0.00342560263290609,0.0676526207583057
"alpha",0.0579516644079699,0.00487338175440889,-0.00907657971062552
"gamma",0.00487338175440889,0.0400888862841045,0.00723671793165641
"luce",-0.00907657971062552,0.00723671793165641,0.0701262979133232
"alpha",0.0645794422830743,0.00353432932308923,-0.0215873367225588
"gamma",0.00353432932308923,0.0374238087748225,0.00753058899640478
"luce",-0.0215873367225588,0.00753058899640478,0.0758417959854482
"alpha",0.056237881132669,0.0027634973450132,-0.0142199917039474
"gamma",0.0027634973450132,0.0562272154035901,0.00441419958863796
"luce",-0.0142199917039474,0.00441419958863796,0.0549248503238178
"alpha",0.0541724293394554,0.00390288860761518,-0.0193039568419386
"gamma",0.00390288860761518,0.0338773218043288,0.00671910223594946
"luce",-0.0193039568419386,0.00671910223594946,0.0788005310680608
"alpha",0.0315714287719694,0.000216332024854219,-0.00599769485310607
"gamma",0.000216332024854219,0.0060952594701172,0.000436941477958319
"luce",-0.00599769485310607,0.000436941477958319,0.0334287022532381
"alpha",0.06088966370624,0.000303483950810733,-0.0299059037472163
"gamma",0.000303483950810733,0.0087544149360043,0.00224088989246933
"luce",-0.0299059037472163,0.00224088989246933,0.0693575365586033
"alpha",0.059691499659028,0.00400611324355669,-0.0208633619812387
"gamma",0.00400611324355669,0.0487593728532795,0.00602121802304279
"luce",-0.0208633619812387,0.00602121802304279,0.0797529470479826
"alpha",0.0638682599270697,0.00374275005467151,-0.0141303646625086
"gamma",0.00374275005467151,0.0229823274795048,0.00447608351734449
"luce",-0.0141303646625086,0.00447608351734449,0.0764802214206867
"alpha",0.0298301317356935,0.00267770151354774,-0.00271381178053713
"gamma",0.00267770151354774,0.0112144646289605,0.00363114424054848
"luce",-0.00271381178053713,0.00363114424054848,0.0299408295878845
"alpha",0.0480758980544466,0.00235792331812013,-0.0194407025085052
"gamma",0.00235792331812013,0.0547898094579384,0.00520970436374702
"luce",-0.0194407025085052,0.00520970436374702,0.0622912650601089
"alpha",0.0531256945101272,0.00296933820550091,-0.00707796850088634
"gamma",0.00296933820550091,0.0173664914919978,0.00364555091263224
"luce",-0.00707796850088634,0.00364555091263224,0.0678483028822362
"alpha",0.0673639083839955,0.00184886501466116,-0.0201775829741257
"gamma",0.00184886501466116,0.0373052027593176,0.00670052506261288
"luce",-0.0201775829741257,0.00670052506261288,0.0730000236497599
"alpha",0.0429830493778793,0.000638456713440387,-0.00292655731822205
"gamma",0.000638456713440387,0.0253545913066501,0.00358374285021693
"luce",-0.00292655731822205,0.00358374285021693,0.0580284543693057
"alpha",0.046633224268714,0.00290898143208677,-0.0151574800415298
"gamma",0.00290898143208677,0.0367492235910751,0.00578233527147815
"luce",-0.0151574800415298,0.00578233527147815,0.060406073750941
"alpha",0.049264120577839,0.00139867194029276,-0.0145936617129671
"gamma",0.00139867194029276,0.0506321817312681,0.0100882527621024
"luce",-0.0145936617129671,0.0100882527621024,0.0741999089801234
"alpha",0.0490353583034176,-0.00206723145115137,-0.0185058570156278
"gamma",-0.00206723145115137,0.0291632424606913,-0.0010412065888639
"luce",-0.0185058570156278,-0.0010412065888639,0.0491100119011421
"alpha",0.0591084645816647,0.00431994760860691,-0.0105257612486272
"gamma",0.00431994760860691,0.0454257030660833,0.00602931051498611
"luce",-0.0105257612486272,0.00602931051498611,0.0542053760257383
"alpha",0.0638662345587426,0.00155848108173991,-0.0181847325787926
"gamma",0.00155848108173991,0.0338030548054965,0.00599566036355777
"luce",-0.0181847325787926,0.00599566036355777,0.0783167631473052
"alpha",0.0448201899078904,-0.00331778947541544,-0.0180095022482648
"gamma",-0.00331778947541544,0.041178873716459,0.0019105021845161
"luce",-0.0180095022482648,0.0019105021845161,0.0559695947418431
"alpha",0.0625893519248185,0.00332848321826195,-0.017652966664384
"gamma",0.00332848321826195,0.0454433936241471,0.0105365157345825
"luce",-0.017652966664384,0.0105365157345825,0.0829215225653642
"alpha",0.0639810040202837,0.00291427025340553,-0.0185270381052098
"gamma",0.00291427025340553,0.0200859403759224,0.00534371547301517
"luce",-0.0185270381052098,0.00534371547301517,0.0798523230403054
"alpha",0.0559110553717995,0.00168173398810807,-0.0271253127713743
"gamma",0.00168173398810807,0.0241368540338556,0.00592991595885833
"luce",-0.0271253127713743,0.00592991595885833,0.0724134990442367
"alpha",0.0510470643961977,0.00174531339882068,-0.0222241707489177
"gamma",0.00174531339882068,0.0436362258745093,0.00288044871863505
"luce",-0.0222241707489177,0.00288044871863505,0.0693293753082822
"alpha",0.0521775100844108,-0.000205316943051752,-0.0295362303116481
"gamma",-0.000205316943051752,0.0136002783092253,0.000454681218533465
"luce",-0.0295362303116481,0.000454681218533465,0.0744689469633363
"alpha",0.0710727251604906,0.00755515044458112,-0.013086084540416
"gamma",0.00755515044458112,0.0455154511550722,0.00886770468407502
"luce",-0.013086084540416,0.00886770468407502,0.0737302434616362
"alpha",0.053112667616054,-0.00046704355452821,-0.0222437545071632
"gamma",-0.00046704355452821,0.0317524170841883,0.00433767034162604
"luce",-0.0222437545071632,0.00433767034162604,0.0661976164714277
"alpha",0.0460624766615384,0.000973978788911043,-0.0147632333253349
"gamma",0.000973978788911043,0.0554502914468421,0.00481053169176204
"luce",-0.0147632333253349,0.00481053169176204,0.0583807872344958
"alpha",0.0691433667531869,0.00804783692052186,-0.0161477372959764
"gamma",0.00804783692052186,0.0476089387773721,0.00893036521145436
"luce",-0.0161477372959764,0.00893036521145436,0.0723297403649724
"alpha",0.0575485425026436,-6.44399814994006e-05,-0.018057300982224
"gamma",-6.44399814994006e-05,0.0378728910392757,0.00682350003136848
"luce",-0.018057300982224,0.00682350003136848,0.0755444317837641
"alpha",0.0647054940591012,0.00413478689261587,-0.0196222661017425
"gamma",0.00413478689261587,0.0224467727737509,0.00383015862803029
"luce",-0.0196222661017425,0.00383015862803029,0.0625478168787349
"alpha",0.068218228040657,0.00743807459716187,-0.0163942609186763
"gamma",0.00743807459716187,0.0505515746559456,0.0091154420114892
"luce",-0.0163942609186763,0.0091154420114892,0.0728737578449156
"alpha",0.0520023019000589,-0.00335760541497438,-0.0207373647773168
"gamma",-0.00335760541497438,0.0476167441281067,0.0115127659596572
"luce",-0.0207373647773168,0.0115127659596572,0.0795469381367773
"alpha",0.0605882909890068,0.00199547635664893,-0.0118468009398011
"gamma",0.00199547635664893,0.0296029545702533,0.00677624039441062
"luce",-0.0118468009398011,0.00677624039441062,0.0706268349477876
"alpha",0.0601469162855124,0.00202939513006746,-0.0263136054929037
"gamma",0.00202939513006746,0.0108893436198478,0.00204374617527929
"luce",-0.0263136054929037,0.00204374617527929,0.0709401800065406
"alpha",0.0634105123843064,-0.0029410525649636,-0.021459152106079
"gamma",-0.0029410525649636,0.0482273590598454,0.00879014389278489
"luce",-0.021459152106079,0.00879014389278489,0.073638238477473
"alpha",0.0536706175548921,0.00218227711496325,-0.0081470932942028
"gamma",0.00218227711496325,0.022994319265325,0.00329166433877189
"luce",-0.0081470932942028,0.00329166433877189,0.0606476007931582
"alpha",0.0547571526510615,0.00347915567949241,-0.01834406202811
"gamma",0.00347915567949241,0.0273584279998792,0.00761614699370899
"luce",-0.01834406202811,0.00761614699370899,0.0749609079525938
"alpha",0.0496255298457984,0.00268946587211211,-0.00395451703933844
"gamma",0.00268946587211211,0.0229586752496124,0.00484348681716832
"luce",-0.00395451703933844,0.00484348681716832,0.0614445398965811
"alpha",0.0622733736087558,0.00196632535968004,-0.0120071667566581
"gamma",0.00196632535968004,0.0310577511996129,0.00647251388929031
"luce",-0.0120071667566581,0.00647251388929031,0.0709430379707606
"alpha",0.0533831560369408,0.00230770175850593,-0.0159173365357854
"gamma",0.00230770175850593,0.0307707461239433,0.00727290120723315
"luce",-0.0159173365357854,0.00727290120723315,0.0750558082856354
"alpha",0.065574003359382,0.00324960200741272,-0.0182818932950105
"gamma",0.00324960200741272,0.0399355066607034,0.00642655129813401
"luce",-0.0182818932950105,0.00642655129813401,0.0739914923577648
"alpha",0.0433645722199496,0.0024783960715361,-0.00547696273457116
"gamma",0.0024783960715361,0.0151919036257314,0.00361535525811617
"luce",-0.00547696273457116,0.00361535525811617,0.068799691377331
"alpha",0.0622392452074571,0.00315839274022632,-0.013771649788439
"gamma",0.00315839274022632,0.02658068552442,0.00643726299280195
"luce",-0.013771649788439,0.00643726299280195,0.075533191043918
"alpha",0.0541087976428801,0.00507237929179773,-0.014543250530317
"gamma",0.00507237929179773,0.0130458577399769,0.00415476992290093
"luce",-0.014543250530317,0.00415476992290093,0.0556811453152152
"alpha",0.0596941269972619,0.000620774189667636,-0.0104014845353866
"gamma",0.000620774189667636,0.0407028549184663,0.00920307895469813
"luce",-0.0104014845353866,0.00920307895469813,0.0715190472357635
"alpha",0.0678343999654913,0.00365971017653295,-0.0159150084763971
"gamma",0.00365971017653295,0.0385401122078915,0.00875933107138447
"luce",-0.0159150084763971,0.00875933107138447,0.0783832231814416
"alpha",0.0572146579893049,0.00388366652464624,-0.0171713951510854
"gamma",0.00388366652464624,0.0474661187427167,0.00537956993266916
"luce",-0.0171713951510854,0.00537956993266916,0.0641005376152515
"alpha",0.0531853058712894,-0.000295779334916977,-0.0207479227337303
"gamma",-0.000295779334916977,0.0445062829069696,0.00849607650391113
"luce",-0.0207479227337303,0.00849607650391113,0.0815965072249412
"alpha",0.0511704573149811,-0.000488419985006058,-0.0198384295704245
"gamma",-0.000488419985006058,0.00527732424802393,0.000311242491890475
"luce",-0.0198384295704245,0.000311242491890475,0.0565057725511624
"alpha",0.0262805374946983,0.000775481023826622,-0.00567778328149135
"gamma",0.000775481023826622,0.05496487128934,0.00308009572111359
"luce",-0.00567778328149135,0.00308009572111359,0.0351917258443418
"alpha",0.0558730335964914,0.00320111593260927,-0.0112852403415031
"gamma",0.00320111593260927,0.0228003077717514,0.00573682078162456
"luce",-0.0112852403415031,0.00573682078162456,0.0732429194696883
"alpha",0.067826138223009,0.00508174273125983,-0.0166730181754455
"gamma",0.00508174273125983,0.0297540116364793,0.00243453075548994
"luce",-0.0166730181754455,0.00243453075548994,0.0754796518671108
"alpha",0.0494720332601622,0.000948036819764609,-0.0208039836845169
"gamma",0.000948036819764609,0.023810072545778,0.00504282126963842
"luce",-0.0208039836845169,0.00504282126963842,0.0824026494765228
"alpha",0.0519081094893657,0.00275366211937288,-0.0188352560709831
"gamma",0.00275366211937288,0.0537411906030863,0.00925652986179828
"luce",-0.0188352560709831,0.00925652986179828,0.0789942439397052
"alpha",0.0547365798769152,0.000322588718125769,-0.028299013144296
"gamma",0.000322588718125769,0.006861811942145,0.000307983456575701
"luce",-0.028299013144296,0.000307983456575701,0.067503149687856
"alpha",0.0614085262006554,0.00189233234027702,-0.0191069664890852
"gamma",0.00189233234027702,0.0424529784257488,0.00811993102529961
"luce",-0.0191069664890852,0.00811993102529961,0.0790594622911419
"alpha",0.0581356817925761,0.00253770615256621,-0.0172372261436517
"gamma",0.00253770615256621,0.0202295901931975,0.00368316953687275
"luce",-0.0172372261436517,0.00368316953687275,0.0791438709247361
"alpha",0.0690814269283416,0.00327793995663838,-0.0131579728977978
"gamma",0.00327793995663838,0.0363898410314636,0.00539905854018798
"luce",-0.0131579728977978,0.00539905854018798,0.0660094924257795
"alpha",0.0376916631529967,0.00338685804522141,-0.00561316878629339
"gamma",0.00338685804522141,0.0101431747108285,0.00320478653413873
"luce",-0.00561316878629339,0.00320478653413873,0.0389031814345879
"alpha",0.0594471250557282,-0.00128736979152411,-0.021680675198002
