"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"lambdaTemp",3.35059861244238,1.06439120447646,1.27209599711663,2.5325814100786,3.43957434104982,4.26964838972043,4.93878628835647
"lambdaTemp",2.22907624752982,0.925108270045857,1.04857263368532,1.46736427230011,2.03028411453941,2.79546446820407,4.45000211715833
"lambdaTemp",2.74023567432845,1.08746582155677,1.06782020971689,1.81718616594607,2.64350725462338,3.59688418696288,4.78210023808679
"lambdaTemp",3.68627198534013,0.931768963443659,1.67997196649451,3.03899778459392,3.87008189838079,4.45336966094403,4.94764251948805
"lambdaTemp",2.49208898781694,1.05877602207404,1.07046068209981,1.6282320882642,2.27439880267387,3.22271252658908,4.77250456352493
"lambdaTemp",3.64902816679349,0.986449947756201,1.46651009387887,2.95890195213709,3.83753046772137,4.48484256467953,4.94893416459788
"lambdaTemp",2.6764013020318,1.1135272405296,1.08067093008964,1.71334564831919,2.51277098351354,3.5263827434961,4.83405324162094
"lambdaTemp",3.82272211168085,0.898076062861359,1.70739145306709,3.24457901612593,4.02406173757501,4.56859033259994,4.95828924920834
"lambdaTemp",3.6254543947001,0.980678863826863,1.4661986887943,2.98614939660995,3.80277488593655,4.44853674463068,4.94307515193495
"lambdaTemp",3.22223205579177,1.11867741517238,1.17010055315561,2.28584544211832,3.29870064934974,4.22614850651054,4.9174033450284
"lambdaTemp",2.8854684403457,1.14734639030336,1.07517031884829,1.87953696206328,2.82614683974834,3.85534047583222,4.86727836799428
"lambdaTemp",3.26232055207818,1.05873467104053,1.24038343162704,2.43403169763281,3.34923703049798,4.1830885953932,4.89033196304911
"lambdaTemp",2.82627928665945,1.14624863974688,1.08362882762968,1.80156359078239,2.748766093748,3.78118959814985,4.88006530135223
"lambdaTemp",2.88228395209256,1.18220392308219,1.06507306952984,1.834716626513,2.82693910905691,3.93020090564274,4.85073987469151
"lambdaTemp",2.84541714412038,1.16754586152715,1.08118394155588,1.78458365208291,2.81721014963969,3.81570759237636,4.84686342230606
"lambdaTemp",2.88658211169067,1.09836410618836,1.12150761853133,1.9651066376691,2.85152182570893,3.79536529411548,4.8598591539586
"lambdaTemp",2.74145527949218,1.14481164790089,1.05695950162385,1.72070450679199,2.65891844561136,3.64840476375063,4.84764879445311
"lambdaTemp",2.48681900362137,1.05137040673769,1.06687432617779,1.57561336929269,2.31604966740907,3.22411915927966,4.71610682246449
"lambdaTemp",2.71403990959559,1.1520686173652,1.04480094188101,1.70335010289812,2.58202654051877,3.64903421607177,4.82382422585014
"lambdaTemp",3.92105502080322,0.848176273905353,1.84639267366912,3.42550585178968,4.12021768415895,4.61154179129341,4.97208293579982
"lambdaTemp",3.33729494504075,1.0734412223924,1.2655495588168,2.48571860178428,3.48595592062472,4.27269431897022,4.89352204777285
"lambdaTemp",2.71226635423805,1.14978260891516,1.06910551806614,1.68232225385826,2.59025472328908,3.63649113323257,4.82795494457997
"lambdaTemp",2.58175905432701,1.06970780764699,1.05400437485817,1.66526371057562,2.43998338857008,3.37125461549017,4.78892425213171
"lambdaTemp",3.19604654452977,1.08648717520645,1.2029359057185,2.27736745505605,3.28053968237539,4.10105898578318,4.90766430594998
"lambdaTemp",3.06016904483403,1.10596286414582,1.14507918552189,2.11979130071758,3.09854080802058,3.99639129233768,4.87881966754663
"lambdaTemp",2.82031166776484,1.15167430635833,1.08226232610834,1.79510959321967,2.73496604162284,3.8062439870213,4.84608700811258
