"","alpha","beta","gamma","delta","lambda","luce"
"gamma",-0.00139185233093617,0.00128534366167907,0.00834520325137713,-0.00284066405437822,-0.00365009641840212,-0.00248870081562794
"delta",0.00884517337897974,-0.0152164793015981,-0.00284066405437822,0.0814303660016133,-0.0206082790254053,-0.00108832667410259
"lambda",0.00646374753170481,-0.0357715376073823,-0.00365009641840212,-0.0206082790254053,1.32635370792594,-0.00446278382558579
"luce",-0.00227057879084488,-0.00133481270599838,-0.00248870081562794,-0.00108832667410259,-0.00446278382558579,0.0646249875078583
"alpha",0.0673228385685047,0.000369266844943645,-0.0303251582163321,-0.00122422709542945,0.0145014170252358,0.00255012993941947
"beta",0.000369266844943645,0.00345429634647463,0.00122648597801626,-4.99350845731259e-05,0.00374678019642776,0.000763350508492063
"gamma",-0.0303251582163321,0.00122648597801626,0.0742063364128916,-0.000194790113499133,0.00709855092188439,-0.00338663663398803
"delta",-0.00122422709542945,-4.99350845731259e-05,-0.000194790113499133,0.00344554609643022,-0.0132842921722039,-0.00265858311436517
"lambda",0.0145014170252358,0.00374678019642776,0.00709855092188439,-0.0132842921722039,1.03310412482894,-0.005836937749068
"luce",0.00255012993941947,0.000763350508492063,-0.00338663663398803,-0.00265858311436517,-0.005836937749068,0.0769195882717271
"alpha",0.0106784898528279,-0.00226959986816203,-0.00424394635094244,0.00524952790241893,0.00162541520842548,-0.00786293928960068
"beta",-0.00226959986816203,0.0685982172066777,0.000568874195132809,-0.0259654849780633,0.00261069700107823,0.00181279201444631
"gamma",-0.00424394635094244,0.000568874195132809,0.00461619615987207,-0.000453764573669433,-0.00307938961331774,-0.00463943304295872
"delta",0.00524952790241893,-0.0259654849780633,-0.000453764573669433,0.0487053549498125,-0.0612228945181421,-0.00970095137551166
"lambda",0.00162541520842548,0.00261069700107823,-0.00307938961331774,-0.0612228945181421,1.37641926424492,0.00228148973060269
"luce",-0.00786293928960068,0.00181279201444631,-0.00463943304295872,-0.00970095137551166,0.00228148973060269,0.0815803075280506
"alpha",0.0396698665452972,0.00775705832789075,-0.0124341675585568,0.0059701272299418,0.0036746658147827,-0.0102049887421141
"beta",0.00775705832789075,0.0195393265532378,0.00787403533606182,-0.00143246462014963,-0.0672025508483036,-0.00921690864912795
"gamma",-0.0124341675585568,0.00787403533606182,0.0679325116147486,-0.00568323860071339,-0.0286986005124332,-0.00659469450880858
"delta",0.0059701272299418,-0.00143246462014963,-0.00568323860071339,0.0289308741947249,-0.0352247848046396,-0.00793521058171275
"lambda",0.0036746658147827,-0.0672025508483036,-0.0286986005124332,-0.0352247848046396,1.22726467112448,-0.0498178045507426
"luce",-0.0102049887421141,-0.00921690864912795,-0.00659469450880858,-0.00793521058171275,-0.0498178045507426,0.0792623730434766
"alpha",0.0502978897593263,-0.00216817040036714,-0.0192784127481453,0.00215025949645663,-0.000136294486857739,-0.00518765487922397
"beta",-0.00216817040036714,0.069731556566211,0.00328214142330316,-0.0218944260839086,-0.0111792319888693,-0.000799941878659589
"gamma",-0.0192784127481453,0.00328214142330316,0.0922335160540353,-0.00304498914459528,-0.00273563132628012,-0.0109263009243881
"delta",0.00215025949645663,-0.0218944260839086,-0.00304498914459528,0.0276456317880966,-0.0351272323590478,-0.00537655940655669
"lambda",-0.000136294486857739,-0.0111792319888693,-0.00273563132628012,-0.0351272323590478,1.27033107998096,-0.0199914960518554
"luce",-0.00518765487922397,-0.000799941878659589,-0.0109263009243881,-0.00537655940655669,-0.0199914960518554,0.0754863265884068
"alpha",0.0583147193174244,0.00554974618015671,-0.0164350124265161,0.0106832334949285,0.0350770444082403,-0.00436416828816349
"beta",0.00554974618015671,0.00937985341686196,0.00451854539892846,0.00139550124281179,-0.0541212605953936,-0.00448891514253077
"gamma",-0.0164350124265161,0.00451854539892846,0.047455276686519,-0.00443715681805622,-0.00508969445872544,-0.00761695507309224
"delta",0.0106832334949285,0.00139550124281179,-0.00443715681805622,0.0119006228113078,-0.00475460115130098,-0.00124961780870342
"lambda",0.0350770444082403,-0.0541212605953936,-0.00508969445872544,-0.00475460115130098,1.16940732450092,-0.0721819204901821
"luce",-0.00436416828816349,-0.00448891514253077,-0.00761695507309224,-0.00124961780870342,-0.0721819204901821,0.0741990791764862
"alpha",0.00513692882001236,0.0003145892831807,-2.69118892559943e-05,0.00269496807119964,0.00421156510830937,-0.00388963631987811
"beta",0.0003145892831807,0.0173992669753248,0.00223581432381239,-0.00550700416949009,-0.0514519898872875,0.00182427518431793
"gamma",-2.69118892559943e-05,0.00223581432381239,0.00677055264616247,0.00109084603081899,-0.0114642993757782,-0.002173992548872
"delta",0.00269496807119964,-0.00550700416949009,0.00109084603081899,0.00831197609760024,-0.0243813063552232,-0.00189847146648239
"lambda",0.00421156510830937,-0.0514519898872875,-0.0114642993757782,-0.0243813063552232,1.30091706003654,0.0148877762829388
"luce",-0.00388963631987811,0.00182427518431793,-0.002173992548872,-0.00189847146648239,0.0148877762829388,0.0749755864278586
"alpha",0.0654495284690888,0.000117968276635272,-0.0238244230606039,-0.000537760012413685,0.0159242154817158,-0.000343335385017548
"beta",0.000117968276635272,0.00307547269771645,0.0013525822794545,0.00039749626259968,0.00534603230121524,0.00176472313392214
"gamma",-0.0238244230606039,0.0013525822794545,0.0687711400710726,2.9967555534476e-05,0.019999006754637,-4.90343559808361e-05
"delta",-0.000537760012413685,0.00039749626259968,2.9967555534476e-05,0.00379277428243412,-0.00287091390921222,0.000555625659628613
"lambda",0.0159242154817158,0.00534603230121524,0.019999006754637,-0.00287091390921222,1.10917866064117,-0.0206369625578001
"luce",-0.000343335385017548,0.00176472313392214,-4.90343559808361e-05,0.000555625659628613,-0.0206369625578001,0.0825335265793481
"alpha",0.0134466694051306,-0.00273313447547786,0.000692257404587719,0.0101843816784105,-0.00224017779908647,-0.0136839341213253
"beta",-0.00273313447547786,0.0701701852710966,0.00208072010804207,-0.0425102851405508,0.00045104212103429,0.00387438712850992
"gamma",0.000692257404587719,0.00208072010804207,0.0222025604342398,-0.00209130428407754,0.00362050424733556,0.00215646587016062
"delta",0.0101843816784105,-0.0425102851405508,-0.00209130428407754,0.0841751319577599,-0.0514735180592061,-0.017828170423293
"lambda",-0.00224017779908647,0.00045104212103429,0.00362050424733556,-0.0514735180592061,1.33272457512942,0.00337876586607213
"luce",-0.0136839341213253,0.00387438712850992,0.00215646587016062,-0.017828170423293,0.00337876586607213,0.0814211366662111
"alpha",0.0212051214650563,0.00380536009032746,-0.00713601740427728,0.021105316412802,-0.00717115853549225,-0.0145584939560883
"beta",0.00380536009032746,0.0445231951077384,0.0045553375644928,-0.0143917656771358,-0.0352520213970319,-0.00405197880644986
"gamma",-0.00713601740427728,0.0045553375644928,0.038403228492575,-0.00890317327050505,-0.0125834816304058,-0.00279301110033673
"delta",0.021105316412802,-0.0143917656771358,-0.00890317327050505,0.0851200749191641,-0.0702356573911344,-0.0236529159367418
"lambda",-0.00717115853549225,-0.0352520213970319,-0.0125834816304058,-0.0702356573911344,1.30231392513124,-0.0158813330930386
"luce",-0.0145584939560883,-0.00405197880644986,-0.00279301110033673,-0.0236529159367418,-0.0158813330930386,0.0787882131166461
"alpha",0.00743936588573935,0.000727959394216624,0.00113257478452815,0.0117008503430581,0.0197272343620532,-0.00668259429581893
"beta",0.000727959394216624,0.0363254519993107,-0.000651436962495489,-0.0202462566514201,-0.0311158431119417,-0.0039446838812624
"gamma",0.00113257478452815,-0.000651436962495489,0.0101927366049199,0.00196073427199322,-0.00339871939382073,0.00158561732174892
"delta",0.0117008503430581,-0.0202462566514201,0.00196073427199322,0.0779412083823656,0.0204940632886642,0.00220852092791103
"lambda",0.0197272343620532,-0.0311158431119417,-0.00339871939382073,0.0204940632886642,1.2966700532973,-0.00374672466382348
"luce",-0.00668259429581893,-0.0039446838812624,0.00158561732174892,0.00220852092791103,-0.00374672466382348,0.0702359232565388
"alpha",0.0559193298115902,-0.00360077772851724,-0.0327544996920962,0.00220914961466209,-0.0114657353763937,-0.00480460246757972
"beta",-0.00360077772851724,0.0389813676504346,0.0106435306595971,-0.00774538108332988,-0.0330512155739285,-0.00284500308013995
"gamma",-0.0327544996920962,0.0106435306595971,0.0806258948403333,-0.00244408424802609,0.0134553362776596,-0.00246090321567191
"delta",0.00220914961466209,-0.00774538108332988,-0.00244408424802609,0.00538769476392285,-0.0209530226470889,-0.00381012476867475
"lambda",-0.0114657353763937,-0.0330512155739285,0.0134553362776596,-0.0209530226470889,1.30436588182808,-0.0214445758646151
"luce",-0.00480460246757972,-0.00284500308013995,-0.00246090321567191,-0.00381012476867475,-0.0214445758646151,0.0818462878236943
"alpha",0.0658955803912762,0.00284121875343962,-0.033884266453727,-0.000288430786166711,0.00353874904328442,0.000880412415979533
"beta",0.00284121875343962,0.0697920875745134,-0.00154171848230128,-0.0250442977884215,0.0201950767776468,0.00192214215567127
"gamma",-0.033884266453727,-0.00154171848230128,0.0590476752136222,-0.000413453078475139,-0.00226747502279414,-0.00862227042756007
"delta",-0.000288430786166711,-0.0250442977884215,-0.000413453078475139,0.0401348762438171,-0.0626020402872074,-0.0109774797739988
"lambda",0.00353874904328442,0.0201950767776468,-0.00226747502279414,-0.0626020402872074,1.30172923913722,0.00352151233118706
"luce",0.000880412415979533,0.00192214215567127,-0.00862227042756007,-0.0109774797739988,0.00352151233118706,0.0830500879657111
"alpha",0.00655245369722826,0.000791375271485636,-6.56808484881928e-05,0.00321374725457439,0.0128280392963312,-0.00427186034720097
"beta",0.000791375271485636,0.00659226558499407,0.00140509989899924,-0.00228025937276549,-0.0286677988447923,-0.00200810822995563
"gamma",-6.56808484881928e-05,0.00140509989899924,0.0104249478077951,-5.91825425588954e-05,-0.00118073934059996,-0.00181867373513198
"delta",0.00321374725457439,-0.00228025937276549,-5.91825425588954e-05,0.00543487755759166,-0.0206256241004337,-0.00160650752655371
"lambda",0.0128280392963312,-0.0286677988447923,-0.00118073934059996,-0.0206256241004337,1.0540702629957,0.0129016430661149
"luce",-0.00427186034720097,-0.00200810822995563,-0.00181867373513198,-0.00160650752655371,0.0129016430661149,0.0726892064195633
"alpha",0.00702015004192195,-0.00254539039343702,-0.0040443497337986,0.00979706263480055,0.0141218027513893,-0.00523120927067614
"beta",-0.00254539039343702,0.0497920941690654,0.00294282072315716,-0.0398742475194546,-0.0240273569380792,-0.00273374913298845
"gamma",-0.0040443497337986,0.00294282072315716,0.0119238180633888,-0.00801863204897375,-0.011933527113701,-0.00453144320338429
"delta",0.00979706263480055,-0.0398742475194546,-0.00801863204897375,0.115423854388853,0.00778440881465378,0.00125900470507475
"lambda",0.0141218027513893,-0.0240273569380792,-0.011933527113701,0.00778440881465378,1.32812009366242,0.00710574503870048
"luce",-0.00523120927067614,-0.00273374913298845,-0.00453144320338429,0.00125900470507475,0.00710574503870048,0.0779978092029703
"alpha",0.00894993752797376,0.00275634449180316,0.00123425146362234,0.0139619968198815,0.00338937296266371,-0.00968013721628607
"beta",0.00275634449180316,0.0436348885560172,0.00112447552125414,-0.0118812717116833,-0.0401002222028052,-0.00148634764190849
"gamma",0.00123425146362234,0.00112447552125414,0.00805700754349644,-1.8044081053894e-06,0.00159487914135604,0.000938416232317782
"delta",0.0139619968198815,-0.0118812717116833,-1.8044081053894e-06,0.0780237681289263,-0.0570502326313467,-0.00854813077896263
"lambda",0.00338937296266371,-0.0401002222028052,0.00159487914135604,-0.0570502326313467,1.33869624150157,-0.0149856205025634
"luce",-0.00968013721628607,-0.00148634764190849,0.000938416232317782,-0.00854813077896263,-0.0149856205025634,0.0769986609997547
"alpha",0.00977409031059864,-0.00197381420769516,0.0019093788664052,0.00508028829869365,-0.000902493963858567,-0.0131121991762695
"beta",-0.00197381420769516,0.0613260797300876,0.00102408219506113,-0.0238815736597333,-0.0245568457292029,0.00444375770779102
"gamma",0.0019093788664052,0.00102408219506113,0.0151689008732333,-0.00114768932047154,-0.00620988316021213,-0.00247237248162237
"delta",0.00508028829869365,-0.0238815736597333,-0.00114768932047154,0.0464385479144013,-0.031186289408385,-0.00772948077302397
"lambda",-0.000902493963858567,-0.0245568457292029,-0.00620988316021213,-0.031186289408385,1.2802297841137,0.00259629118017026
"luce",-0.0131121991762695,0.00444375770779102,-0.00247237248162237,-0.00772948077302397,0.00259629118017026,0.0634211735005377
"alpha",0.0424507576357148,0.00275638572653922,-0.0041029477086518,0.00134177720876659,0.0170320548008266,-0.00188574437157221
"beta",0.00275638572653922,0.00465936326651231,0.00735656330494599,0.00115864651559211,-0.0232606562418894,-0.00358207319852245
"gamma",-0.0041029477086518,0.00735656330494599,0.0946824895813617,-0.000168853459136665,-0.00297456945012687,-0.00256930473621085
"delta",0.00134177720876659,0.00115864651559211,-0.000168853459136665,0.0064928040393581,0.00035007370945854,-0.00121477286582095
"lambda",0.0170320548008266,-0.0232606562418894,-0.00297456945012687,0.00035007370945854,0.974955865924777,-0.0352333178470635
"luce",-0.00188574437157221,-0.00358207319852245,-0.00256930473621085,-0.00121477286582095,-0.0352333178470635,0.0739725201444396
"alpha",0.0607532327477749,-0.00359691709521798,-0.0346244278744868,0.00452419212068192,0.000941840762035534,-0.0031372638580196
"beta",-0.00359691709521798,0.0563439587825821,0.0011384085064493,-0.0296130916599829,-0.025017924223771,-0.00390155301824564
"gamma",-0.0346244278744868,0.0011384085064493,0.0797252052567523,-0.00345804531147481,-0.00685493608470959,-0.00663950817476275
"delta",0.00452419212068192,-0.0296130916599829,-0.00345804531147481,0.0517121719444717,-0.0297871790927547,-0.00771597601422753
"lambda",0.000941840762035534,-0.025017924223771,-0.00685493608470959,-0.0297871790927547,1.2711215300883,0.00388846261423168
"luce",-0.0031372638580196,-0.00390155301824564,-0.00663950817476275,-0.00771597601422753,0.00388846261423168,0.0802289282594469
"alpha",0.0557888742474585,0.000263277006831859,-0.0197957363128895,0.00178296122383188,-0.000995744702097016,-0.00475296349922279
"beta",0.000263277006831859,0.00664950265927999,0.00472797683438366,-0.00186972793437544,-0.0118539887225136,0.000697407010709654
"gamma",-0.0197957363128895,0.00472797683438366,0.0816633899225717,-0.00122743268675489,0.00857573154431355,-0.00238470733267596
"delta",0.00178296122383188,-0.00186972793437544,-0.00122743268675489,0.00362378716500645,0.00397151051908206,0.00046142521818585
"lambda",-0.000995744702097016,-0.0118539887225136,0.00857573154431355,0.00397151051908206,1.16331575117018,-0.0599874162392607
"luce",-0.00475296349922279,0.000697407010709654,-0.00238470733267596,0.00046142521818585,-0.0599874162392607,0.0835707088640187
"alpha",0.0519543000274828,0.000670373434168278,-0.0212621420171948,-0.00018976341891716,0.0191055283331296,-0.0040793604585995
"beta",0.000670373434168278,0.00954769786072703,0.00452629977620335,-0.00131325710919946,-0.0189208814723283,-0.00435534646900942
"gamma",-0.0212621420171948,0.00452629977620335,0.0798558549135588,-0.00199134948398663,-0.0096536373428121,-0.00295186454652007
"delta",-0.00018976341891716,-0.00131325710919946,-0.00199134948398663,0.00653505486372026,-0.017640075958211,-0.00350516700487188
"lambda",0.0191055283331296,-0.0189208814723283,-0.0096536373428121,-0.017640075958211,1.07640659864283,-0.0227558268114067
"luce",-0.0040793604585995,-0.00435534646900942,-0.00295186454652007,-0.00350516700487188,-0.0227558268114067,0.0791434880676705
"alpha",0.0358313163389529,0.00614801710990826,-0.00369458497260573,0.00285919414768197,-0.00537183209526819,-0.00768749640778232
"beta",0.00614801710990826,0.0204609086743248,0.0156654224025972,-0.00904807464551091,-0.0615667528490798,-0.00590823948311751
"gamma",-0.00369458497260573,0.0156654224025972,0.0909017498448022,-0.0100734601362594,-0.0139101655352055,-0.00102557313127883
"delta",0.00285919414768197,-0.00904807464551091,-0.0100734601362594,0.0273155456651448,-0.0292321229794695,-0.0125530981336342
"lambda",-0.00537183209526819,-0.0615667528490798,-0.0139101655352055,-0.0292321229794695,1.26502978178421,-0.0246106985080877
"luce",-0.00768749640778232,-0.00590823948311751,-0.00102557313127883,-0.0125530981336342,-0.0246106985080877,0.0823240716123654
"alpha",0.00795595091154802,0.00425835959485097,-0.00335733059564016,0.00885099742063352,0.0219082215136459,-0.00712918132503649
"beta",0.00425835959485097,0.0231897024646442,0.00119232839037826,-0.00188547518041811,-0.0441595162797932,-0.00390809945666389
"gamma",-0.00335733059564016,0.00119232839037826,0.0107762022748019,-0.00140437562976548,-0.00892528972185649,-0.00134274997066412
"delta",0.00885099742063352,-0.00188547518041811,-0.00140437562976548,0.0460767433002549,-0.0209530799973234,-0.00292853110285287
"lambda",0.0219082215136459,-0.0441595162797932,-0.00892528972185649,-0.0209530799973234,1.29258675542562,-0.0127846509882937
"luce",-0.00712918132503649,-0.00390809945666389,-0.00134274997066412,-0.00292853110285287,-0.0127846509882937,0.0640766559286254
"alpha",0.015024242540656,0.0090032774205954,0.00553933982305334,0.00333866454723278,0.026074045664315,-0.00297846175694013
"beta",0.0090032774205954,0.0116568160865728,0.00503083446066472,0.00218985461304725,-0.0381913602377038,0.00258664426893128
"gamma",0.00553933982305334,0.00503083446066472,0.011018530883794,0.000112000316332556,-0.00605151002930165,1.19715545803645e-05
"delta",0.00333866454723278,0.00218985461304725,0.000112000316332556,0.00630880890254031,0.00152520480944201,6.85731889182848e-06
"lambda",0.026074045664315,-0.0381913602377038,-0.00605151002930165,0.00152520480944201,0.69813273971002,-0.064742036361072
"luce",-0.00297846175694013,0.00258664426893128,1.19715545803645e-05,6.85731889182848e-06,-0.064742036361072,0.0528483820600787
"alpha",0.0628771353939817,0.000575138354246281,-0.031693715491821,0.00152695582064646,-0.0074522746400708,-0.000223932995871353
"beta",0.000575138354246281,0.0095712217164788,0.00433690311867838,-0.00110558231060667,-0.0538565056213101,-0.00883581750986241
"gamma",-0.031693715491821,0.00433690311867838,0.0793157043518744,-0.00303131343668455,0.00298381481929376,-0.00975638329128328
"delta",0.00152695582064646,-0.00110558231060667,-0.00303131343668455,0.0102145501997457,-0.0130200570770551,-0.00329024236918831
"lambda",-0.0074522746400708,-0.0538565056213101,0.00298381481929376,-0.0130200570770551,1.21137314798258,-0.0511498792953229
"luce",-0.000223932995871353,-0.00883581750986241,-0.00975638329128328,-0.00329024236918831,-0.0511498792953229,0.0808899509618917
"alpha",0.0500530453731855,0.00181771934084216,-0.0182214319988188,0.0029737994766971,0.010142417785847,-0.00126130104170453
"beta",0.00181771934084216,0.00479692205312762,0.00614018256874843,0.000467703696660397,-0.0230057406243644,-0.00391390610275598
"gamma",-0.0182214319988188,0.00614018256874843,0.0818118644956956,-0.00278698006433301,-0.0220387032818775,-0.00266511515555083
"delta",0.0029737994766971,0.000467703696660397,-0.00278698006433301,0.0107542434099295,-0.0117169312803858,-0.00460723703942667
"lambda",0.010142417785847,-0.0230057406243644,-0.0220387032818775,-0.0117169312803858,0.864312590366945,-0.0126042070968534
"luce",-0.00126130104170453,-0.00391390610275598,-0.00266511515555083,-0.00460723703942667,-0.0126042070968534,0.0645490722749155
"alpha",0.0577085907220801,0.000420411225272098,-0.0270184260632536,0.0019651628274194,0.0236580586750087,-0.00294968578271423
"beta",0.000420411225272098,0.0185786458249302,0.00983269735105597,-0.00226154983704015,-0.0644395965017622,-0.00803209417303075
"gamma",-0.0270184260632536,0.00983269735105597,0.0813469133122958,-0.00381004974542784,-0.0231100095586187,-0.0112722937732766
"delta",0.0019651628274194,-0.00226154983704015,-0.00381004974542784,0.0165047986709662,-0.0323518014690254,-0.00766701684305103
"lambda",0.0236580586750087,-0.0644395965017622,-0.0231100095586187,-0.0323518014690254,1.30112439868101,-0.0568771775180641
"luce",-0.00294968578271423,-0.00803209417303075,-0.0112722937732766,-0.00766701684305103,-0.0568771775180641,0.0852160952039345
"alpha",0.010324074520205,0.00352838753337253,0.00193080333853961,0.0031581783015736,0.00320217953696214,-0.0158621423728096
"beta",0.00352838753337253,0.0305194448254531,0.00398998201219438,-0.00667788928451189,-0.0249930003006823,0.00327412385070088
"gamma",0.00193080333853961,0.00398998201219438,0.0184259294838768,0.00010985825555443,-0.00665302357753725,-0.00415321915633707
"delta",0.0031581783015736,-0.00667788928451189,0.00010985825555443,0.00683836870786772,-0.0260269004137153,-0.00695297191758886
"lambda",0.00320217953696214,-0.0249930003006823,-0.00665302357753725,-0.0260269004137153,1.31887061280523,-0.00872624672135123
"luce",-0.0158621423728096,0.00327412385070088,-0.00415321915633707,-0.00695297191758886,-0.00872624672135123,0.0788024775264938
"alpha",0.0426477178867292,0.00390101123099444,-0.0101216726489615,0.00186508641954738,0.0139017374449789,-0.00632038179715179
"beta",0.00390101123099444,0.0186125281408953,0.00778013867604265,-0.00242728400680621,-0.0261975663555441,-0.00687751792865432
"gamma",-0.0101216726489615,0.00778013867604265,0.036079685733258,0.00074120641208463,0.00713575536616955,-0.0150481722997821
"delta",0.00186508641954738,-0.00242728400680621,0.00074120641208463,0.00171882922403028,-0.00802663933806664,-0.00316039381903743
"lambda",0.0139017374449789,-0.0261975663555441,0.00713575536616955,-0.00802663933806664,1.06879584578497,-0.0180124745169547
"luce",-0.00632038179715179,-0.00687751792865432,-0.0150481722997821,-0.00316039381903743,-0.0180124745169547,0.0794700424075186
"alpha",0.0510987263327782,-0.000320841689479399,-0.0314416032665438,0.00381964524864343,0.0130090586889036,-0.00503017319441545
"beta",-0.000320841689479399,0.0716371431467348,0.00244354159630987,-0.0313295150990389,0.0229046957640967,0.000663170669430251
"gamma",-0.0314416032665438,0.00244354159630987,0.0836151854218318,-0.00468998389592427,-0.00798545462616357,-0.0065178192574355
"delta",0.00381964524864343,-0.0313295150990389,-0.00468998389592427,0.0532790130610678,-0.0620305182015737,-0.0124734797100321
"lambda",0.0130090586889036,0.0229046957640967,-0.00798545462616357,-0.0620305182015737,1.33493349732002,-0.0141478914957567
"luce",-0.00503017319441545,0.000663170669430251,-0.0065178192574355,-0.0124734797100321,-0.0141478914957567,0.0809218241493549
"alpha",0.0626110238240087,0.00362414398492117,-0.00537790661983802,0.00141087378523625,0.0578753347008853,0.00829894614541889
"beta",0.00362414398492117,0.00552667888673356,0.00210541941973455,0.00219465425541803,-0.0125246629216692,0.000126715205542102
"gamma",-0.00537790661983802,0.00210541941973455,0.0420568355520843,-0.0018129114740751,0.0146394105957118,-0.00393871774259722
"delta",0.00141087378523625,0.00219465425541803,-0.0018129114740751,0.00599267803054196,0.00216958491366245,0.000417022024148349
"lambda",0.0578753347008853,-0.0125246629216692,0.0146394105957118,0.00216958491366245,1.13430361485454,-0.0666349733384417
"luce",0.00829894614541889,0.000126715205542102,-0.00393871774259722,0.000417022024148349,-0.0666349733384417,0.0806435730573921
"alpha",0.0655191410045704,-0.0107052145220293,-0.0293981896689796,0.0159056178252936,-0.0108494538860494,-0.00398870321923381
"beta",-0.0107052145220293,0.0656833062269687,0.0061049404562112,-0.0261941188479973,0.00842171383344399,-0.00214578665242009
"gamma",-0.0293981896689796,0.0061049404562112,0.0516262719803805,-0.00839956637633212,0.00898783422493527,-0.00356723514927326
"delta",0.0159056178252936,-0.0261941188479973,-0.00839956637633212,0.0502685412919483,-0.0671625695554836,-0.0119414178616716
"lambda",-0.0108494538860494,0.00842171383344399,0.00898783422493527,-0.0671625695554836,1.37465804350999,0.00308309390432756
"luce",-0.00398870321923381,-0.00214578665242009,-0.00356723514927326,-0.0119414178616716,0.00308309390432756,0.0836222529096107
"alpha",0.0567114512337714,0.00201096321886029,-0.0311118153258256,0.00225365438402658,0.0113302438933375,-0.0036889758217827
"beta",0.00201096321886029,0.0114230423124517,0.00612386170056656,0.00113884426819923,-0.0536891405896068,-0.00828050877051407
"gamma",-0.0311118153258256,0.00612386170056656,0.0803005248619146,-0.00246134999694511,-0.0290093357906973,-0.00879892984982257
"delta",0.00225365438402658,0.00113884426819923,-0.00246134999694511,0.016162362984455,-0.00680943902397299,-0.00346611355619238
"lambda",0.0113302438933375,-0.0536891405896068,-0.0290093357906973,-0.00680943902397299,1.12894729523553,-0.0685282137338252
"luce",-0.0036889758217827,-0.00828050877051407,-0.00879892984982257,-0.00346611355619238,-0.0685282137338252,0.0749704927643807
"alpha",0.066655047388445,-8.30257402517759e-06,-0.0367902815799055,0.00384757570418509,0.00617817315812862,0.0043534987263116
"beta",-8.30257402517759e-06,0.00993033014764661,0.00100566331234187,0.00213125039596083,-0.0297113624009419,-0.00489008328530234
"gamma",-0.0367902815799055,0.00100566331234187,0.0835912777754424,-0.00687059994610212,-0.0118295132646974,-0.0114565942647443
"delta",0.00384757570418509,0.00213125039596083,-0.00687059994610212,0.0590155180608054,0.00589400843075798,0.00148114041006224
"lambda",0.00617817315812862,-0.0297113624009419,-0.0118295132646974,0.00589400843075798,0.958731686393118,-0.0592695063374472
"luce",0.0043534987263116,-0.00489008328530234,-0.0114565942647443,0.00148114041006224,-0.0592695063374472,0.0675370868613574
"alpha",0.0176564568218873,-0.000450918544827626,-0.0104389048627546,0.0161869129753897,0.0108633072040767,-0.0143062751100317
"beta",-0.000450918544827626,0.0459304754918614,0.00190877991116837,-0.02598657741306,-0.0284631882486879,-0.000538759329568575
"gamma",-0.0104389048627546,0.00190877991116837,0.0364536613531048,-0.00597188358384405,-0.00711762519673801,0.00220354328524166
"delta",0.0161869129753897,-0.02598657741306,-0.00597188358384405,0.0766925980212317,-0.0364317182965323,-0.0168015365134899
"lambda",0.0108633072040767,-0.0284631882486879,-0.00711762519673801,-0.0364317182965323,1.35933314681681,-0.0472878428204851
"luce",-0.0143062751100317,-0.000538759329568575,0.00220354328524166,-0.0168015365134899,-0.0472878428204851,0.0813769025113665
"alpha",0.0535481495350977,-2.90432256960331e-05,-0.0273969765468492,0.0014887641131332,0.0154277042418539,-0.00203245639778478
"beta",-2.90432256960331e-05,0.00784572031203843,0.0046839725837241,0.000413321337650658,-0.047198339416676,-0.00615310753207054
"gamma",-0.0273969765468492,0.0046839725837241,0.0827871443097347,-0.00223627519788325,-0.0121417409779124,-0.00464788039219476
"delta",0.0014887641131332,0.000413321337650658,-0.00223627519788325,0.00815159540940529,-0.00293635060217444,-0.00229413175045564
"lambda",0.0154277042418539,-0.047198339416676,-0.0121417409779124,-0.00293635060217444,1.20683137952183,-0.0588713550706114
"luce",-0.00203245639778478,-0.00615310753207054,-0.00464788039219476,-0.00229413175045564,-0.0588713550706114,0.0798611083193214
"alpha",0.0587550332544577,0.0017781181494497,-0.0216347186721025,0.0023939885144127,0.0259703989446602,-0.00172007694728416
"beta",0.0017781181494497,0.00866341463593166,0.00468520174390579,-0.00110322598872341,-0.0440697157892808,-0.0069360814168249
"gamma",-0.0216347186721025,0.00468520174390579,0.0682923905397804,-0.00196579041781756,-0.00853180016229715,-0.00530142569370189
"delta",0.0023939885144127,-0.00110322598872341,-0.00196579041781756,0.00639288968409608,-0.0155720796304969,-0.00425589066927572
"lambda",0.0259703989446602,-0.0440697157892808,-0.00853180016229715,-0.0155720796304969,1.17108884889549,-0.045206646421256
"luce",-0.00172007694728416,-0.0069360814168249,-0.00530142569370189,-0.00425589066927572,-0.045206646421256,0.0779854191569779
"alpha",0.0432728255702603,0.000758732069833637,-0.0294639248871019,0.00335125579942897,0.0209247843320639,-0.00546229519708685
"beta",0.000758732069833637,0.0154644690246508,0.00616689863432529,-0.00833325636148199,-0.0500291175925097,-0.00666017435159508
"gamma",-0.0294639248871019,0.00616689863432529,0.0904531616576216,-0.0112732898625733,-0.0574850774473992,-0.00345193398874032
"delta",0.00335125579942897,-0.00833325636148199,-0.0112732898625733,0.0435485919322059,-0.0105936599248735,-0.00521469891253757
"lambda",0.0209247843320639,-0.0500291175925097,-0.0574850774473992,-0.0105936599248735,1.14771594810779,-0.0209078927400658
"luce",-0.00546229519708685,-0.00666017435159508,-0.00345193398874032,-0.00521469891253757,-0.0209078927400658,0.0741070453155755
"alpha",0.013482268027698,-0.00253341808788544,0.00079469602141081,0.0096365550308692,-0.000213248733144958,-0.013717314441621
