"","alpha","beta","gamma","delta","lambda","luce"
"delta",-0.000277976678093082,-0.000266265663554868,4.64970586869777e-05,0.00246209253474532,0.00329458753337784,0.00015612631240377
"lambda",0.0367464211661732,-0.0063530006722381,-5.97862577725271e-05,0.00329458753337784,0.712604916058085,-0.1892072167159
"luce",-0.0126769089323652,-0.00129181610432731,2.21241915545069e-06,0.00015612631240377,-0.1892072167159,0.0669910228883721
"alpha",0.0190759188459408,0.00061347591476448,-0.000960265439182969,0.000143906976114572,0.00361544667289825,-0.0110873866138369
"beta",0.00061347591476448,0.0480080100444133,0.000147378958360918,-0.00382766289128152,-0.0789019243325945,-0.0120863882904228
"gamma",-0.000960265439182969,0.000147378958360918,0.00147125263190688,3.26247343014126e-05,-0.000849578389193488,-0.000386441876399318
"delta",0.000143906976114572,-0.00382766289128152,3.26247343014126e-05,0.000493790579859697,-0.00242077548719627,-0.0003455389751914
"lambda",0.00361544667289825,-0.0789019243325945,-0.000849578389193488,-0.00242077548719627,1.24883736953657,-0.0126284370957908
"luce",-0.0110873866138369,-0.0120863882904228,-0.000386441876399318,-0.0003455389751914,-0.0126284370957908,0.0731005671139139
"alpha",0.0217295634523464,0.000345962926246934,-0.00151566247092879,-0.00022017116091074,0.0119291192381828,-0.00636238297650047
"beta",0.000345962926246934,0.000723176159918518,3.62831403238896e-05,-0.000364776589619986,-0.0077974316842968,-0.00214726777142924
"gamma",-0.00151566247092879,3.62831403238896e-05,0.00158353294906263,-2.77314919773567e-06,-0.000943255114053842,0.000184371782848714
"delta",-0.00022017116091074,-0.000364776589619986,-2.77314919773567e-06,0.000247007074373154,0.00435458610323342,0.00112495535812841
"lambda",0.0119291192381828,-0.0077974316842968,-0.000943255114053842,0.00435458610323342,0.410869501519002,-0.055381521416902
"luce",-0.00636238297650047,-0.00214726777142924,0.000184371782848714,0.00112495535812841,-0.055381521416902,0.0350813597237387
"alpha",0.000491862006603279,-4.12284930404703e-05,-0.000149365844490754,9.02228836251038e-05,0.00509349124284119,-0.00146010112843481
"beta",-4.12284930404703e-05,0.00468013000823987,3.18327277070744e-05,-0.00124680274744425,-0.0362771649334951,7.59787039936267e-05
"gamma",-0.000149365844490754,3.18327277070744e-05,8.70553144812691e-05,-3.64758431523473e-05,-0.0014212086778964,0.000409304862305584
"delta",9.02228836251038e-05,-0.00124680274744425,-3.64758431523473e-05,0.00077759633904032,0.000889367528620781,-5.00395819730389e-05
"lambda",0.00509349124284119,-0.0362771649334951,-0.0014212086778964,0.000889367528620781,0.57668368189814,-0.019980976370397
"luce",-0.00146010112843481,7.59787039936267e-05,0.000409304862305584,-5.00395819730389e-05,-0.019980976370397,0.0196365546705455
"alpha",0.00440053137294407,0.00260803406932918,-0.000113878247927001,0.000102050620406933,0.00516408021835386,-0.0157603126568722
"beta",0.00260803406932918,0.0544547668444734,-0.000202840005522006,-0.00153917121035649,-0.0685073135477215,-0.00991375938624862
"gamma",-0.000113878247927001,-0.000202840005522006,0.000278428897607194,3.197520979801e-05,-0.000127539086304022,0.000830836576547325
"delta",0.000102050620406933,-0.00153917121035649,3.197520979801e-05,0.00119727997314374,-0.0020218086393855,-0.000425814090556017
"lambda",0.00516408021835386,-0.0685073135477215,-0.000127539086304022,-0.0020218086393855,1.25548756449956,-0.0177913523489199
"luce",-0.0157603126568722,-0.00991375938624862,0.000830836576547325,-0.000425814090556017,-0.0177913523489199,0.0606249681419949
"alpha",0.00446574576902862,0.000128139550482404,0.000132732648651988,-0.000231771299151297,0.0470950151624527,-0.0160809017824246
"beta",0.000128139550482404,0.00082718916658538,2.59589619210515e-05,-0.00018114071506961,-0.00805806018883132,-0.000372302849805984
"gamma",0.000132732648651988,2.59589619210515e-05,0.00318686312398105,2.24705113948322e-05,-0.00447385381557309,0.00101688162315517
"delta",-0.000231771299151297,-0.00018114071506961,2.24705113948322e-05,0.00185290940794115,0.000569152988163552,0.000839394473194676
"lambda",0.0470950151624527,-0.00805806018883132,-0.00447385381557309,0.000569152988163552,0.692521099176935,-0.180450544731511
"luce",-0.0160809017824246,-0.000372302849805984,0.00101688162315517,0.000839394473194676,-0.180450544731511,0.0625543527439374
"alpha",0.000463514099988897,-0.000200232376916283,-0.000109353657199255,8.41912432973291e-05,0.00533289612597785,-0.00112418390711443
"beta",-0.000200232376916283,0.00110333314491919,2.5901231584656e-05,-0.000401386676806722,-0.0110523623934991,-0.000168190262646985
"gamma",-0.000109353657199255,2.5901231584656e-05,6.90317221554641e-05,-1.10063561968447e-05,-0.000965684444771359,0.000319703322413867
"delta",8.41912432973291e-05,-0.000401386676806722,-1.10063561968447e-05,0.000200763999628229,0.00406364961867022,8.02381165277475e-05
"lambda",0.00533289612597785,-0.0110523623934991,-0.000965684444771359,0.00406364961867022,0.152025118926175,-0.00961237344875928
"luce",-0.00112418390711443,-0.000168190262646985,0.000319703322413867,8.02381165277475e-05,-0.00961237344875928,0.00844357526096862
"alpha",0.00109340652546269,0.00061864369250831,-0.000141917191271259,-3.08796563608365e-05,0.00136600381539366,-0.00480145532067573
"beta",0.00061864369250831,0.0183026997363137,-0.000242408560714581,-0.00347305549244113,-0.0358735246724637,-0.00309375006828652
"gamma",-0.000141917191271259,-0.000242408560714581,0.00254838644860047,5.80045768556897e-06,0.0029003500893677,0.000596078242470557
"delta",-3.08796563608365e-05,-0.00347305549244113,5.80045768556897e-06,0.00172236723680135,0.00222347005334487,0.000178569902994802
"lambda",0.00136600381539366,-0.0358735246724637,0.0029003500893677,0.00222347005334487,0.732032670863954,-0.00535844607701061
"luce",-0.00480145532067573,-0.00309375006828652,0.000596078242470557,0.000178569902994802,-0.00535844607701061,0.0282378261890843
"alpha",0.000364491285411364,8.29380480881146e-05,-0.00012697851111362,4.16874502991903e-05,0.000793231259815972,-0.00132605913565448
"beta",8.29380480881146e-05,0.0406282698478585,-5.24942044094144e-06,-0.00681551916851039,-0.10121792904987,-0.00201779678186461
"gamma",-0.00012697851111362,-5.24942044094144e-06,8.16734792971746e-05,-6.45670855645432e-06,-0.000389045973028128,0.000266838149486584
"delta",4.16874502991903e-05,-0.00681551916851039,-6.45670855645432e-06,0.00159281905735846,0.000941038734860592,-0.00021340410524638
"lambda",0.000793231259815972,-0.10121792904987,-0.000389045973028128,0.000941038734860592,1.21293045728331,-0.00657032518474983
"luce",-0.00132605913565448,-0.00201779678186461,0.000266838149486584,-0.00021340410524638,-0.00657032518474983,0.0186802623931989
"alpha",0.00147293363124743,0.000486405346849203,-0.00032581003384559,-8.99913732906846e-05,0.00676733061550261,-0.00608877841055956
"beta",0.000486405346849203,0.00224037756979684,-0.000138068240134517,-0.000413347132235542,-0.0113659122399776,-0.00254240684077096
"gamma",-0.00032581003384559,-0.000138068240134517,0.0010018730134886,2.56628198003796e-05,-0.00204829510569724,0.00150653198820778
"delta",-8.99913732906846e-05,-0.000413347132235542,2.56628198003796e-05,7.7244305446566e-05,0.00211446982199648,0.000471368236085827
"lambda",0.00676733061550261,-0.0113659122399776,-0.00204829510569724,0.00211446982199648,0.397997690518005,-0.0343654691836637
"luce",-0.00608877841055956,-0.00254240684077096,0.00150653198820778,0.000471368236085827,-0.0343654691836637,0.0312982633826526
"alpha",0.00417171819748647,4.0925009314709e-05,-0.000794727043660599,-2.15292649505139e-05,-0.00135529974534324,-0.00424937043536098
"beta",4.0925009314709e-05,0.0554926652375406,0.000148875959704709,-0.00302038356181207,-0.0641116430906168,-0.00482325707499742
"gamma",-0.000794727043660599,0.000148875959704709,0.000601301824694932,1.35015368100518e-05,0.000699938553050454,-0.000605900293819424
"delta",-2.15292649505139e-05,-0.00302038356181207,1.35015368100518e-05,0.00163918096778677,-0.00365986736809197,0.000254436312471511
"lambda",-0.00135529974534324,-0.0641116430906168,0.000699938553050454,-0.00365986736809197,1.21824154605491,-0.0123801614099523
"luce",-0.00424937043536098,-0.00482325707499742,-0.000605900293819424,0.000254436312471511,-0.0123801614099523,0.040110383097661
"alpha",0.0113121746520975,0.000135103942324474,-0.00209617665515978,-4.56189417623918e-05,0.0387227874702131,-0.0135416365110087
"beta",0.000135103942324474,0.000938235822399413,7.71403698372599e-06,-0.000368026345743871,-0.00891450701489733,-0.000709185382780508
"gamma",-0.00209617665515978,7.71403698372599e-06,0.000617372958319315,1.01267715384153e-07,0.00214304804049099,-0.000610036405965731
"delta",-4.56189417623918e-05,-0.000368026345743871,1.01267715384153e-07,0.000670839283190675,0.004381101116655,0.000435647046182714
"lambda",0.0387227874702131,-0.00891450701489733,0.00214304804049099,0.004381101116655,0.754993312077856,-0.196072421639905
"luce",-0.0135416365110087,-0.000709185382780508,-0.000610036405965731,0.000435647046182714,-0.196072421639905,0.0697893382631679
"alpha",0.00422088839609061,0.00301138816343546,-2.8372508476593e-05,-0.000202186037450767,0.00614229532608522,-0.0139712942493056
"beta",0.00301138816343546,0.00430030243989732,-0.000152623906572475,-0.000179059327465076,-0.00563837278069623,-0.0105262582835765
"gamma",-2.8372508476593e-05,-0.000152623906572475,0.00241369271686147,1.31621733302292e-05,-0.000349505382523788,0.000730186774210419
"delta",-0.000202186037450767,-0.000179059327465076,1.31621733302292e-05,0.000175302455498139,0.000193212774439345,0.000653841535767934
"lambda",0.00614229532608522,-0.00563837278069623,-0.000349505382523788,0.000193212774439345,0.0679453214827078,-0.0211117763548864
"luce",-0.0139712942493056,-0.0105262582835765,0.000730186774210419,0.000653841535767934,-0.0211117763548864,0.0495695950601346
"alpha",0.00131739031194938,-0.00025314146815065,-0.000497455919651894,0.000145161456247776,0.0195971336014491,-0.00565294078127602
"beta",-0.00025314146815065,0.000786678114744502,8.95210080840675e-05,-0.000460925852257344,-0.0135778830651136,0.0012207532567195
"gamma",-0.000497455919651894,8.95210080840675e-05,0.00032185377041783,-5.09552028920798e-05,-0.00690589154225482,0.0019422745768571
"delta",0.000145161456247776,-0.000460925852257344,-5.09552028920798e-05,0.000331222951894451,0.00792204482164847,-0.00065280366788386
"lambda",0.0195971336014491,-0.0135778830651136,-0.00690589154225482,0.00792204482164847,0.444954015012992,-0.0867739996516499
"luce",-0.00565294078127602,0.0012207532567195,0.0019422745768571,-0.00065280366788386,-0.0867739996516499,0.0329673060025099
"alpha",0.00100633867927137,-6.35855537565413e-05,-0.000262037272943287,0.000200829933001675,0.00529432446525696,-0.00358641571323016
"beta",-6.35855537565413e-05,0.0110843807724691,2.60023396586737e-06,-0.00292914749791745,-0.0544937964755834,-0.000792164247295651
"gamma",-0.000262037272943287,2.60023396586737e-06,0.000106775841496577,-5.3795377648989e-05,-0.000919748510239653,0.00104624854933605
"delta",0.000200829933001675,-0.00292914749791745,-5.3795377648989e-05,0.00149002043441719,-0.00401697565707773,-0.000312157944988063
"lambda",0.00529432446525696,-0.0544937964755834,-0.000919748510239653,-0.00401697565707773,0.940680799993282,-0.0179559707898377
"luce",-0.00358641571323016,-0.000792164247295651,0.00104624854933605,-0.000312157944988063,-0.0179559707898377,0.021376221496558
"alpha",0.00116580344958889,0.000141111626180161,-0.000366747730924926,-3.5771553619711e-05,0.00534352870561055,-0.00500362477217958
"beta",0.000141111626180161,0.000998233362816232,-3.23864951365831e-05,-0.000241169604656716,-0.00587084229067202,-0.000873557468643256
"gamma",-0.000366747730924926,-3.23864951365831e-05,0.000168086437822574,8.56825322750176e-06,-0.00165073555803279,0.00164003681223453
"delta",-3.5771553619711e-05,-0.000241169604656716,8.56825322750176e-06,6.00946869410048e-05,0.0014674152926656,0.000227842054197805
"lambda",0.00534352870561055,-0.00587084229067202,-0.00165073555803279,0.0014674152926656,0.479496602328662,-0.0269077773108672
"luce",-0.00500362477217958,-0.000873557468643256,0.00164003681223453,0.000227842054197805,-0.0269077773108672,0.0289372347950853
"alpha",0.00101255067677689,0.00212017534569502,-0.000732024548354972,4.16624034041144e-05,-0.00913568128850923,-0.00530265807250797
"beta",0.00212017534569502,0.0588868790915138,-0.00144259137975908,-0.0032145496040259,-0.102829868548348,-0.0121208828399093
"gamma",-0.000732024548354972,-0.00144259137975908,0.00251123235099007,-4.54187594720647e-05,0.00809640584598026,0.00404556865571432
"delta",4.16624034041144e-05,-0.0032145496040259,-4.54187594720647e-05,0.0010237867444242,-0.00267072472449641,-0.000148291330120753
"lambda",-0.00913568128850923,-0.102829868548348,0.00809640584598026,-0.00267072472449641,1.27414007917896,0.047603730106648
"luce",-0.00530265807250797,-0.0121208828399093,0.00404556865571432,-0.000148291330120753,0.047603730106648,0.0321768225119596
"alpha",0.000787622782642988,0.000721671766505015,-0.000318006057463709,3.61419253460145e-05,-0.000489673926105606,-0.0041008750585825
"beta",0.000721671766505015,0.0594335219982978,-0.000470219157277029,-0.0020625954543511,-0.0715244504031594,-0.00398290589187059
"gamma",-0.000318006057463709,-0.000470219157277029,0.00149006734826352,1.59959497108551e-05,0.000616512119168839,0.00177000709326166
"delta",3.61419253460145e-05,-0.0020625954543511,1.59959497108551e-05,0.00100026754101441,0.00145727940731074,-0.000215115740003991
"lambda",-0.000489673926105606,-0.0715244504031594,0.000616512119168839,0.00145727940731074,1.27424557833176,-0.00148108830399837
"luce",-0.0041008750585825,-0.00398290589187059,0.00177000709326166,-0.000215115740003991,-0.00148108830399837,0.0268416967757881
"alpha",0.000716512033931808,0.000568804368765715,-0.000309727207417818,-2.55965312272504e-05,0.00180380220142856,-0.001854396182183
"beta",0.000568804368765715,0.00874162524904834,-0.000276309735645829,-0.000435717660389241,-0.0474744048570566,-0.00195873018569572
"gamma",-0.000309727207417818,-0.000276309735645829,0.000577705438396275,3.52696772017083e-05,-0.000636604313710989,0.000848556155565581
"delta",-2.55965312272504e-05,-0.000435717660389241,3.52696772017083e-05,0.000142077023440376,0.00212144956431269,0.000115868326104753
"lambda",0.00180380220142856,-0.0474744048570566,-0.000636604313710989,0.00212144956431269,0.336831871136877,-0.00578664902344494
"luce",-0.001854396182183,-0.00195873018569572,0.000848556155565581,0.000115868326104753,-0.00578664902344494,0.00632621541689507
"alpha",0.00451898484959432,0.00208343561920717,0.000286269414462061,-0.000184855212621991,0.0227381478273113,-0.0131989712821687
"beta",0.00208343561920717,0.0127106540871401,-0.000367913980025264,-0.00128634707883983,-0.0907934860284582,-0.00707416003060446
"gamma",0.000286269414462061,-0.000367913980025264,0.00141569505878433,4.16331995355875e-05,0.000331626413397752,0.000900071741620996
"delta",-0.000184855212621991,-0.00128634707883983,4.16331995355875e-05,0.00026242775758169,0.00890827911573448,0.000606630866827312
"lambda",0.0227381478273113,-0.0907934860284582,0.000331626413397752,0.00890827911573448,1.11197688561626,-0.0736559536424873
"luce",-0.0131989712821687,-0.00707416003060446,0.000900071741620996,0.000606630866827312,-0.0736559536424873,0.0444877314314627
"alpha",0.00148604659681893,0.000889903001349768,-0.000403029170044298,-3.22277148488564e-06,0.000647263038088412,-0.0040118481857952
"beta",0.000889903001349768,0.0439828984310635,-0.000795063336643396,-0.00117365959409062,-0.0689383403941682,-0.00477346565343436
"gamma",-0.000403029170044298,-0.000795063336643396,0.0110942940287037,0.000120829982609558,-0.0038385360698541,0.000755908080443449
"delta",-3.22277148488564e-06,-0.00117365959409062,0.000120829982609558,0.00100197849354367,-0.0027673190936246,-6.38836830789108e-05
"lambda",0.000647263038088412,-0.0689383403941682,-0.0038385360698541,-0.0027673190936246,1.26558965500572,0.00327898841005656
"luce",-0.0040118481857952,-0.00477346565343436,0.000755908080443449,-6.38836830789108e-05,0.00327898841005656,0.0204639134997495
"alpha",0.000940813110892474,-0.000209337237534511,-0.000589882469707768,3.89665044476379e-05,0.0140571269643839,-0.00379623826136209
"beta",-0.000209337237534511,0.00263648223653456,0.000195021435934232,-0.000494444298905896,-0.0323118997934544,-0.000221035673300042
"gamma",-0.000589882469707768,0.000195021435934232,0.00117596311644596,-3.67341158173596e-05,-0.00792693618480905,0.00235815956048048
"delta",3.89665044476379e-05,-0.000494444298905896,-3.67341158173596e-05,9.34940450127545e-05,0.00606180326728333,6.17977324854396e-05
"lambda",0.0140571269643839,-0.0323118997934544,-0.00792693618480905,0.00606180326728333,0.556581403130098,-0.0462070371517779
"luce",-0.00379623826136209,-0.000221035673300042,0.00235815956048048,6.17977324854396e-05,-0.0462070371517779,0.0338746270709676
"alpha",0.00067589196062834,0.000376291143413088,-0.000184276117629818,1.93636362394152e-05,0.000697196194336788,-0.00101421418581503
"beta",0.000376291143413088,0.00949691510053054,-7.90658504697756e-05,3.29576253941391e-06,-0.0591758591686181,-0.00129459771258758
"gamma",-0.000184276117629818,-7.90658504697756e-05,0.000102671341630665,1.87501622482747e-06,-0.000262600950275367,0.000232560097122286
"delta",1.93636362394152e-05,3.29576253941391e-06,1.87501622482747e-06,0.00159068397997464,0.000595178313076271,-5.30832690929211e-05
"lambda",0.000697196194336788,-0.0591758591686181,-0.000262600950275367,0.000595178313076271,0.44628578271668,-0.00376793301277682
"luce",-0.00101421418581503,-0.00129459771258758,0.000232560097122286,-5.30832690929211e-05,-0.00376793301277682,0.00400394171723674
"alpha",0.000593803830227801,0.000386582585065265,-0.000347748374823928,-1.01956150272297e-05,0.00214323000695847,-0.00141060891658798
"beta",0.000386582585065265,0.0120036605816158,-0.00014708208211401,-2.60307754022155e-05,-0.105933748482405,-0.00142393701697213
"gamma",-0.000347748374823928,-0.00014708208211401,0.00131291787795763,4.80239578046868e-05,-0.00202362923242157,0.000769579496525681
"delta",-1.01956150272297e-05,-2.60307754022155e-05,4.80239578046868e-05,0.00188374833034302,0.000445914817896116,-1.30054275454929e-05
"lambda",0.00214323000695847,-0.105933748482405,-0.00202362923242157,0.000445914817896116,1.10662717050347,-0.0062383100195662
"luce",-0.00141060891658798,-0.00142393701697213,0.000769579496525681,-1.30054275454929e-05,-0.0062383100195662,0.00477084106641017
"alpha",0.000444597724677205,0.000145500133960175,-0.000259862238182495,1.54242754391849e-05,0.000317000137527035,-0.00105927560951381
"beta",0.000145500133960175,0.0397646408341964,-0.000633482990762419,-0.00175563014292801,-0.0747500476295227,-0.00164619782020997
"gamma",-0.000259862238182495,-0.000633482990762419,0.00213815300514469,6.86481944965651e-05,0.00259877979939734,0.000268161168437419
"delta",1.54242754391849e-05,-0.00175563014292801,6.86481944965651e-05,0.00120086496230165,-0.000239858805347328,-4.00653742097544e-05
"lambda",0.000317000137527035,-0.0747500476295227,0.00259877979939734,-0.000239858805347328,1.30574000134689,-0.0050156700933722
"luce",-0.00105927560951381,-0.00164619782020997,0.000268161168437419,-4.00653742097544e-05,-0.0050156700933722,0.00967971136372296
"alpha",0.000481658616163109,2.74394912607141e-05,-0.000149686185712344,-3.86984234753515e-05,0.00560045916067765,-0.00232513313805201
"beta",2.74394912607141e-05,0.000277114236937256,-8.04248909349679e-06,-0.000268790156063352,-0.00267248570152382,-0.000146054599325661
"gamma",-0.000149686185712344,-8.04248909349679e-06,0.000399698442191785,2.04287442707533e-05,-0.00158618222032154,0.000882729809982625
"delta",-3.86984234753515e-05,-0.000268790156063352,2.04287442707533e-05,0.00064380971820342,0.00371395855168578,0.000318651716926163
"lambda",0.00560045916067765,-0.00267248570152382,-0.00158618222032154,0.00371395855168578,0.230593973685374,-0.0351130188104666
"luce",-0.00232513313805201,-0.000146054599325661,0.000882729809982625,0.000318651716926163,-0.0351130188104666,0.0163635972345931
"alpha",0.00188939000477775,0.000533067640179086,9.44978820765255e-05,-5.74492257635163e-05,0.0142791245653819,-0.00439455645426242
"beta",0.000533067640179086,0.00164811827988355,-7.03973343429005e-05,-7.8812268222304e-05,-0.014057922913201,-0.00148633107318027
"gamma",9.44978820765255e-05,-7.03973343429005e-05,0.00335436628506882,4.86120018031401e-05,-0.00221884338894162,0.000763096268473324
"delta",-5.74492257635163e-05,-7.8812268222304e-05,4.86120018031401e-05,0.000178060489637706,0.00146438947581879,6.16790044680163e-05
"lambda",0.0142791245653819,-0.014057922913201,-0.00221884338894162,0.00146438947581879,0.449764490690174,-0.0484047748314788
"luce",-0.00439455645426242,-0.00148633107318027,0.000763096268473324,6.16790044680163e-05,-0.0484047748314788,0.0140903260808924
"alpha",0.00628906807639191,0.000586285376436266,-0.000307976117321972,-0.00012975780820797,0.0240585407155096,-0.0180563993288954
"beta",0.000586285376436266,0.00146862338072034,-1.30156972077517e-05,-0.000262981742658918,-0.0060310364001178,-0.00202343677864074
"gamma",-0.000307976117321972,-1.30156972077517e-05,0.000145560314125452,3.31065306065411e-06,-0.00109541171201859,0.000695759679164485
"delta",-0.00012975780820797,-0.000262981742658918,3.31065306065411e-06,5.00107702104753e-05,0.00128090637216449,0.000441516521510274
"lambda",0.0240585407155096,-0.0060310364001178,-0.00109541171201859,0.00128090637216449,0.656974841321777,-0.0829133689689145
"luce",-0.0180563993288954,-0.00202343677864074,0.000695759679164485,0.000441516521510274,-0.0829133689689145,0.0615257216774837
"alpha",0.0194765554543111,0.000685792648503185,-0.000778217926543997,-0.000160050668875581,0.032505593334315,-0.0142358220983284
"beta",0.000685792648503185,0.00670422029617141,4.99478988290277e-05,-0.00158569140164694,-0.0395203672150071,-0.0029922647861386
"gamma",-0.000778217926543997,4.99478988290277e-05,0.00148808038554995,-9.11985396087049e-06,-0.00019089574290327,-0.000380892805687021
"delta",-0.000160050668875581,-0.00158569140164694,-9.11985396087049e-06,0.000390715667181282,0.00987341939818215,0.00075181505496774
"lambda",0.032505593334315,-0.0395203672150071,-0.00019089574290327,0.00987341939818215,0.908324932798068,-0.181335638210958
"luce",-0.0142358220983284,-0.0029922647861386,-0.000380892805687021,0.00075181505496774,-0.181335638210958,0.0830396761893702
"alpha",0.00110381832078986,-1.97977974913278e-05,-0.000585164307920491,-1.72142046112859e-05,0.0115909635258419,-0.00335110434715761
"beta",-1.97977974913278e-05,0.000913206673616919,-0.000104873116253571,-0.000274584878696905,-0.0106521947242067,-3.88120437761109e-05
"gamma",-0.000585164307920491,-0.000104873116253571,0.0020836513770933,-8.83932862285654e-05,-0.00402329303156084,0.0017005006252358
"delta",-1.72142046112859e-05,-0.000274584878696905,-8.83932862285654e-05,0.000924795393913894,0.00284220479289621,0.000175833281634046
"lambda",0.0115909635258419,-0.0106521947242067,-0.00402329303156084,0.00284220479289621,0.268349080240853,-0.0367082176290245
"luce",-0.00335110434715761,-3.88120437761109e-05,0.0017005006252358,0.000175833281634046,-0.0367082176290245,0.0118764667402925
"alpha",0.00132247515107822,0.000236332366211042,-0.00035587478444344,-0.000176526584527206,0.0141571409767391,-0.00498958599447213
"beta",0.000236332366211042,0.000731355437845474,-7.82529887049462e-05,-0.00042124146108217,-0.00825220060857237,-0.00147433861665914
"gamma",-0.00035587478444344,-7.82529887049462e-05,0.000141126607002412,5.79815997251647e-05,-0.00342020418465719,0.00137880159176859
"delta",-0.000176526584527206,-0.00042124146108217,5.79815997251647e-05,0.000935903276380151,0.00406703077354677,0.0012500474713194
"lambda",0.0141571409767391,-0.00825220060857237,-0.00342020418465719,0.00406703077354677,0.386854125167283,-0.053696673317677
"luce",-0.00498958599447213,-0.00147433861665914,0.00137880159176859,0.0012500474713194,-0.053696673317677,0.024540339944229
"alpha",0.00128941078856627,-2.1772010941997e-05,-0.000616951356353418,4.4750418946506e-05,0.013462505001425,-0.00446400006300346
"beta",-2.1772010941997e-05,0.000991316195656027,-8.71935479356052e-06,-0.000855061521338031,-0.011787514789499,-0.000307386529703345
"gamma",-0.000616951356353418,-8.71935479356052e-06,0.000778341321985001,-7.46015203455038e-05,-0.00549647131978427,0.00203697071973027
"delta",4.4750418946506e-05,-0.000855061521338031,-7.46015203455038e-05,0.00150573587244137,0.0105101458181614,0.000104424272757709
"lambda",0.013462505001425,-0.011787514789499,-0.00549647131978427,0.0105101458181614,0.303481167383507,-0.0438183056615786
"luce",-0.00446400006300346,-0.000307386529703345,0.00203697071973027,0.000104424272757709,-0.0438183056615786,0.0186785924586867
"alpha",0.00192249228986194,2.9997335880783e-05,-0.000503955589785332,-2.46263502311061e-05,0.0246319002245765,-0.00626473702447231
"beta",2.9997335880783e-05,0.000696311986726523,1.73619437417593e-06,-0.00016512717859083,-0.00637704060459715,-2.72311705013647e-05
"gamma",-0.000503955589785332,1.73619437417593e-06,0.00022678560460429,6.47225621176533e-06,-0.0068045189308838,0.00176613360143374
"delta",-2.46263502311061e-05,-0.00016512717859083,6.47225621176533e-06,7.56237337788422e-05,0.00212548451526402,7.97450021461811e-05
"lambda",0.0246319002245765,-0.00637704060459715,-0.0068045189308838,0.00212548451526402,0.571807020549585,-0.0884567235039626
"luce",-0.00626473702447231,-2.72311705013647e-05,0.00176613360143374,7.97450021461811e-05,-0.0884567235039626,0.023528994291726
"alpha",0.000602822084569808,0.00018400046847454,-3.24164557338612e-05,-5.2158152031678e-05,0.00135369163444316,-0.00221320448513478
"beta",0.00018400046847454,0.00085643372676812,-2.05878386492833e-05,-0.000303101603718898,-0.0128640667624118,-0.00102407720191422
"gamma",-3.24164557338612e-05,-2.05878386492833e-05,0.000232329354844549,5.07511809917913e-06,-0.000564667171945486,0.00049181903758665
"delta",-5.2158152031678e-05,-0.000303101603718898,5.07511809917913e-06,0.000168029828728986,0.00408047898350519,0.000322406998330865
"lambda",0.00135369163444316,-0.0128640667624118,-0.000564667171945486,0.00408047898350519,0.379998353689356,-0.00689200270587526
"luce",-0.00221320448513478,-0.00102407720191422,0.00049181903758665,0.000322406998330865,-0.00689200270587526,0.0125511999452555
"alpha",0.00113165285194316,1.55778124257427e-05,-0.000125855911449341,1.83213832540447e-06,0.0103194571142657,-0.00484625591708167
"beta",1.55778124257427e-05,0.00351655140707761,-3.06777698763658e-05,-0.000460988307520201,-0.0313750579955427,-0.000155812181009052
"gamma",-0.000125855911449341,-3.06777698763658e-05,0.000210557585791339,3.18304691938416e-05,-0.00133810751769814,0.000853641486439865
"delta",1.83213832540447e-06,-0.000460988307520201,3.18304691938416e-05,0.000211326974509799,0.00448429846437676,8.94675400188285e-05
"lambda",0.0103194571142657,-0.0313750579955427,-0.00133810751769814,0.00448429846437676,0.420173710773786,-0.0507844785842406
"luce",-0.00484625591708167,-0.000155812181009052,0.000853641486439865,8.94675400188285e-05,-0.0507844785842406,0.0250156790012731
"alpha",0.00109824928223726,0.000579092834973503,-0.000630500570957177,7.71278561562582e-05,0.00409149562654626,-0.00404954492119621
"beta",0.000579092834973503,0.0235133392141798,-0.000252543633110292,-0.00500611370997975,-0.0828115506748611,-0.00305470761001511
"gamma",-0.000630500570957177,-0.000252543633110292,0.00147925922912163,-0.00013133627823634,-0.00113690826953926,0.00233509131838254
"delta",7.71278561562582e-05,-0.00500611370997975,-0.00013133627823634,0.00172941904000496,-0.000979595888443336,-6.69997022398398e-05
"lambda",0.00409149562654626,-0.0828115506748611,-0.00113690826953926,-0.000979595888443336,1.1563911247182,-0.0156779201978214
"luce",-0.00404954492119621,-0.00305470761001511,0.00233509131838254,-6.69997022398398e-05,-0.0156779201978214,0.0180462266124833
"alpha",0.0014741965438535,-2.12312457667902e-05,-0.000620641044527931,0.000252474085510487,0.00469649618627699,-0.0065820265586542
"beta",-2.12312457667902e-05,0.0218840630774345,5.94394826503333e-05,-0.00466207035293827,-0.0466680844577579,0.0003185278340219
"gamma",-0.000620641044527931,5.94394826503333e-05,0.00129075239364964,-0.0001319727414521,-0.000541638082581469,0.00278675905623609
"delta",0.000252474085510487,-0.00466207035293827,-0.0001319727414521,0.00165739667118968,-0.0121508152320598,-0.00123440087896874
"lambda",0.00469649618627699,-0.0466680844577579,-0.000541638082581469,-0.0121508152320598,1.17890711588448,-0.0222077866685345
"luce",-0.0065820265586542,0.0003185278340219,0.00278675905623609,-0.00123440087896874,-0.0222077866685345,0.0332603978021546
"alpha",0.000864472017839419,0.000629746363131538,-0.000242808629425607,-1.3715299744604e-05,-0.000917885375237257,-0.00304504934716587
