"","alpha","beta","gamma","delta","lambda","luce"
"beta",0.000151939562313867,0.0106982840824506,0.00231530642796531,-0.00114560111816335,-0.0768483897889606,-0.00443655818246471
"gamma",-0.00095469194626734,0.00231530642796531,0.00554432934476024,0.00100140199056837,-0.0136450281086622,-0.00485853123450827
"delta",0.00311623126684466,-0.00114560111816335,0.00100140199056837,0.0105491202316249,-0.032667335260348,-0.00323402056902988
"lambda",0.00328324950245449,-0.0768483897889606,-0.0136450281086622,-0.032667335260348,1.21329889193729,-0.002659280252408
"luce",-0.00551400271030351,-0.00443655818246471,-0.00485853123450827,-0.00323402056902988,-0.002659280252408,0.0616377489829538
"alpha",0.0475153339618329,-0.000544819474736866,-0.0200861142841801,0.000911519691717608,0.021414586733885,-0.00126293839235709
"beta",-0.000544819474736866,0.00304446783747699,0.00437371032125794,0.00038181778616015,-0.0193659889861255,-0.00293620689584991
"gamma",-0.0200861142841801,0.00437371032125794,0.0611830504502261,0.000664634718370908,-0.014751078040602,-0.00423468813698033
"delta",0.000911519691717608,0.00038181778616015,0.000664634718370908,0.00116081758112542,-0.0076513874350259,-0.00150563998630158
"lambda",0.021414586733885,-0.0193659889861255,-0.014751078040602,-0.0076513874350259,0.916341708831835,-0.0365890264934367
"luce",-0.00126293839235709,-0.00293620689584991,-0.00423468813698033,-0.00150563998630158,-0.0365890264934367,0.0646266491246685
"alpha",0.00494537404150696,-0.00147303775769492,0.000435654036565261,0.00420147552115008,-0.00577172978263228,-0.0143790174309136
"beta",-0.00147303775769492,0.0764288974720565,0.00363744200218812,-0.0248046489763543,0.0142987435380351,0.00308270829729047
"gamma",0.000435654036565261,0.00363744200218812,0.0146051709397693,-0.0049123366549985,-0.000651180431116496,-0.00525799809908505
"delta",0.00420147552115008,-0.0248046489763543,-0.0049123366549985,0.0357157324229893,-0.0499525719332375,-0.0127876215939414
"lambda",-0.00577172978263228,0.0142987435380351,-0.000651180431116496,-0.0499525719332375,1.27462411012092,0.014234025547596
"luce",-0.0143790174309136,0.00308270829729047,-0.00525799809908505,-0.0127876215939414,0.014234025547596,0.0772714782635126
"alpha",0.0095053663202689,0.00255477334251475,-0.00131750523423852,0.0190413136418233,-0.0158021860056054,-0.0213685527658056
"beta",0.00255477334251475,0.0297771914032179,0.00155582419384489,-0.00392323779238458,-0.0441353009144761,-0.00213310723371206
"gamma",-0.00131750523423852,0.00155582419384489,0.0118857527594551,-0.00452209233005809,0.00101059735551907,0.00133939714181732
"delta",0.0190413136418233,-0.00392323779238458,-0.00452209233005809,0.0724343366812934,-0.108701080140281,-0.0434859785004249
"lambda",-0.0158021860056054,-0.0441353009144761,0.00101059735551907,-0.108701080140281,1.23275817272936,0.0212319930850954
"luce",-0.0213685527658056,-0.00213310723371206,0.00133939714181732,-0.0434859785004249,0.0212319930850954,0.0739452904783386
"alpha",0.00343215326968254,-0.0015929851552364,0.000633665044090676,0.00297265872385051,-0.00327528500968444,-0.0112828369879236
"beta",-0.0015929851552364,0.0670629302777091,0.00223711768547637,-0.0239498976804846,0.0112500209191437,0.00545941287727521
"gamma",0.000633665044090676,0.00223711768547637,0.00997879210398002,-0.00342047658849023,0.00493048582749531,-0.00422046132665285
"delta",0.00297265872385051,-0.0239498976804846,-0.00342047658849023,0.0377455759759172,-0.0594571698840765,-0.00922741071647157
"lambda",-0.00327528500968444,0.0112500209191437,0.00493048582749531,-0.0594571698840765,1.3354871356365,0.00770932003551995
"luce",-0.0112828369879236,0.00545941287727521,-0.00422046132665285,-0.00922741071647157,0.00770932003551995,0.0604362672587774
"alpha",0.0594953069520425,-0.00532857746178446,-0.0279936697294707,0.00112269376466571,0.0143046983486197,-0.000699206714903478
"beta",-0.00532857746178446,0.0268289455457621,0.0101383765981902,-0.00507361262837203,-0.0215358216236211,-0.00740368893564128
"gamma",-0.0279936697294707,0.0101383765981902,0.0533199931554808,-0.00148041139106721,-0.00393306174613071,-0.00791101368533209
"delta",0.00112269376466571,-0.00507361262837203,-0.00148041139106721,0.00193098184186707,-0.0133809089608091,-0.00158156451728134
"lambda",0.0143046983486197,-0.0215358216236211,-0.00393306174613071,-0.0133809089608091,1.16861825706755,-0.0271906985896372
"luce",-0.000699206714903478,-0.00740368893564128,-0.00791101368533209,-0.00158156451728134,-0.0271906985896372,0.0813392222218104
"alpha",0.0770142113881485,-0.0057800873104147,-0.0179839069219839,0.00151769363101781,-0.0258619565120525,0.00622635950873635
"beta",-0.0057800873104147,0.0738692628215568,-0.000104921777631542,-0.00716575888792902,0.00486060261409149,-0.00150587522676107
"gamma",-0.0179839069219839,-0.000104921777631542,0.0233460827365236,0.000170021020127317,0.00588311309259643,-0.0104118640693374
"delta",0.00151769363101781,-0.00716575888792902,0.000170021020127317,0.00441721520033338,-0.0168368885099713,-0.00177684047441451
"lambda",-0.0258619565120525,0.00486060261409149,0.00588311309259643,-0.0168368885099713,1.34241551406597,0.00654340924207115
"luce",0.00622635950873635,-0.00150587522676107,-0.0104118640693374,-0.00177684047441451,0.00654340924207115,0.0871099636289365
"alpha",0.00142264492610976,7.58475985059404e-05,-0.000123188091885326,0.000483143460373366,0.010558555000057,-0.0018363905071112
"beta",7.58475985059404e-05,0.00186416803644077,0.000501485411777091,-0.000346464358176595,-0.0187894047873684,0.000305411059474238
"gamma",-0.000123188091885326,0.000501485411777091,0.00428722684313047,-0.000373870063786157,0.0043459840814395,0.000213388990370363
"delta",0.000483143460373366,-0.000346464358176595,-0.000373870063786157,0.00167485510936732,-0.0156214780812527,-0.000308996482060614
"lambda",0.010558555000057,-0.0187894047873684,0.0043459840814395,-0.0156214780812527,0.729890555507212,-0.0228533371671137
"luce",-0.0018363905071112,0.000305411059474238,0.000213388990370363,-0.000308996482060614,-0.0228533371671137,0.0478333904223598
"alpha",0.00229258134299715,-0.000592355747916677,-4.12412438839069e-05,0.00184730654034375,0.000352449996476564,-0.00339206588346596
"beta",-0.000592355747916677,0.0588132550616935,0.000572160096027862,-0.0214826819347767,-0.0122282014524955,0.00422565656485795
"gamma",-4.12412438839069e-05,0.000572160096027862,0.012286908280932,-0.00678894259520902,0.00629476007516923,-0.00782990457465373
"delta",0.00184730654034375,-0.0214826819347767,-0.00678894259520902,0.066510178754656,-0.0935307301225765,-0.00349731878447061
"lambda",0.000352449996476564,-0.0122282014524955,0.00629476007516923,-0.0935307301225765,1.32526002027357,-0.00392488525770269
"luce",-0.00339206588346596,0.00422565656485795,-0.00782990457465373,-0.00349731878447061,-0.00392488525770269,0.0342210335180837
"alpha",0.00335880176799119,-0.00124253434551336,0.0014630807847851,0.0019201046759923,0.00249222251283152,-0.0120633049101301
"beta",-0.00124253434551336,0.0819866439435562,0.0017684348457982,-0.0168839101640068,0.0158642095002976,0.00466595709464811
"gamma",0.0014630807847851,0.0017684348457982,0.0116435004918156,-0.00186990105340635,0.00591117837627245,-0.00716399088547884
"delta",0.0019201046759923,-0.0168839101640068,-0.00186990105340635,0.0243623640817397,-0.0424242998576885,-0.00717901980034858
"lambda",0.00249222251283152,0.0158642095002976,0.00591117837627245,-0.0424242998576885,1.38469700652433,-0.00895560111608706
"luce",-0.0120633049101301,0.00466595709464811,-0.00716399088547884,-0.00717901980034858,-0.00895560111608706,0.0718890335780763
"alpha",0.00374978779745525,-0.00155073740915495,0.00127931930175056,0.00446540591150047,-8.32667485165466e-06,-0.010909495613444
"beta",-0.00155073740915495,0.0707513346939866,0.00230530618667955,-0.0386905026278077,0.0258445089412881,0.00771707620086918
"gamma",0.00127931930175056,0.00230530618667955,0.0058614909278004,-0.00395941972601468,0.00010913697609261,-0.00132840468907335
"delta",0.00446540591150047,-0.0386905026278077,-0.00395941972601468,0.0822722994705659,-0.0758076702759829,-0.0137907265677409
"lambda",-8.32667485165466e-06,0.0258445089412881,0.00010913697609261,-0.0758076702759829,1.34927540966894,-0.00411986595649795
"luce",-0.010909495613444,0.00771707620086918,-0.00132840468907335,-0.0137907265677409,-0.00411986595649795,0.0703724251819403
"alpha",0.0286179919103848,0.00108281454057044,-0.00500140659702033,0.00184435580214341,0.0541068957741042,-0.00792675586517916
"beta",0.00108281454057044,0.00254125342905211,0.00595790421663025,0.00076680227046964,-0.0189793457602511,-0.000778933412822231
"gamma",-0.00500140659702033,0.00595790421663025,0.0622789310939767,-0.00111521453392651,-0.0249280013494436,-0.0015177544847105
"delta",0.00184435580214341,0.00076680227046964,-0.00111521453392651,0.00354823033268135,0.000527702621579104,0.000412035294742571
"lambda",0.0541068957741042,-0.0189793457602511,-0.0249280013494436,0.000527702621579104,1.01001278423916,-0.144001900756272
"luce",-0.00792675586517916,-0.000778933412822231,-0.0015177544847105,0.000412035294742571,-0.144001900756272,0.0666660758994869
"alpha",0.0638873925975604,0.00072383649306293,-0.0334929315509035,0.00149632613957674,0.00553042424457232,0.00412627968696245
"beta",0.00072383649306293,0.00624824281889452,0.000396656891505835,6.63451028047475e-05,-0.0174574614180375,-0.00445636364400389
"gamma",-0.0334929315509035,0.000396656891505835,0.0608503275012602,-0.00319774781595613,-0.0157418185243053,-0.0112429363168997
"delta",0.00149632613957674,6.63451028047475e-05,-0.00319774781595613,0.0257715109934186,-0.00282315328687128,0.00135946936461751
"lambda",0.00553042424457232,-0.0174574614180375,-0.0157418185243053,-0.00282315328687128,0.682050861707645,-0.062145316624064
"luce",0.00412627968696245,-0.00445636364400389,-0.0112429363168997,0.00135946936461751,-0.062145316624064,0.058398790758572
"alpha",0.060818706118763,-0.000659301319499521,-0.038610210211135,0.00038326669561168,0.0103791540595268,-0.00436375015389994
"beta",-0.000659301319499521,0.00106855831472507,0.00297097066019298,-0.000422334774175243,-0.00781595852929001,-0.00145419443251326
"gamma",-0.038610210211135,0.00297097066019298,0.0986194141924056,-0.0010073012181293,-0.00430726763389803,-0.00570830508467195
"delta",0.00038326669561168,-0.000422334774175243,-0.0010073012181293,0.000527455750881774,0.00451300338940519,0.00100674356749922
"lambda",0.0103791540595268,-0.00781595852929001,-0.00430726763389803,0.00451300338940519,0.981081956937327,-0.110101794561405
"luce",-0.00436375015389994,-0.00145419443251326,-0.00570830508467195,0.00100674356749922,-0.110101794561405,0.0721597504390179
"alpha",0.0635193681405698,-0.001175512213916,-0.0368397501271916,0.000660612755369397,0.0215726325744306,-0.000980414431082219
"beta",-0.001175512213916,0.00352203483594237,0.00368259777450892,0.000772849042501872,-0.0268118927540177,-0.00533264345655299
"gamma",-0.0368397501271916,0.00368259777450892,0.0835334344822025,-0.000143660465394233,-0.00985120212654303,-0.0116706083191063
"delta",0.000660612755369397,0.000772849042501872,-0.000143660465394233,0.00116402699957417,-0.0114547427243388,-0.00252742869734597
"lambda",0.0215726325744306,-0.0268118927540177,-0.00985120212654303,-0.0114547427243388,1.07161901316382,-0.0860392914602308
"luce",-0.000980414431082219,-0.00533264345655299,-0.0116706083191063,-0.00252742869734597,-0.0860392914602308,0.080609433396133
"alpha",0.00410928727600468,0.000566473013686134,-0.000796814064506435,0.00128050654867703,0.0397969990488336,-0.00993539819917737
"beta",0.000566473013686134,0.00271809649434913,0.000646599555124126,0.000684969578317664,-0.0299336619183599,0.000932835947655553
"gamma",-0.000796814064506435,0.000646599555124126,0.0109280761765471,-0.00255867076902297,-0.0049037150015876,-0.0023037507904633
"delta",0.00128050654867703,0.000684969578317664,-0.00255867076902297,0.00579466140977868,-0.00398223740023245,-0.000776571285318629
"lambda",0.0397969990488336,-0.0299336619183599,-0.0049037150015876,-0.00398223740023245,1.01390172774982,-0.161767668858157
"luce",-0.00993539819917737,0.000932835947655553,-0.0023037507904633,-0.000776571285318629,-0.161767668858157,0.069215700587385
"alpha",0.00302018652883893,0.00118545917227611,-0.00147514829864908,0.00399325621064815,0.021491134155272,-0.00621469219975628
"beta",0.00118545917227611,0.0098207722236554,0.00131868965271802,-0.000884612125179863,-0.0434343559025526,-0.00437023333077198
"gamma",-0.00147514829864908,0.00131868965271802,0.0037047837787047,-0.00215391162503446,-0.0141837838304556,-0.00063560947839004
"delta",0.00399325621064815,-0.000884612125179863,-0.00215391162503446,0.0247016550027216,-0.0205782711304639,-0.00355733144280816
"lambda",0.021491134155272,-0.0434343559025526,-0.0141837838304556,-0.0205782711304639,1.11624032502663,-0.0352467302327765
"luce",-0.00621469219975628,-0.00437023333077198,-0.00063560947839004,-0.00355733144280816,-0.0352467302327765,0.0470411865866038
"alpha",0.00272939109831957,0.000731561170492084,0.000304533968674103,0.000916414529786211,0.0136136768743977,-0.00289472570092096
"beta",0.000731561170492084,0.0026922535574964,0.000780585171066893,0.000713024294443161,-0.0185877057957767,-1.13582942088653e-05
"gamma",0.000304533968674103,0.000780585171066893,0.00570995572734916,-0.00117785503850332,-0.00185733731652614,-0.00101125758541883
"delta",0.000916414529786211,0.000713024294443161,-0.00117785503850332,0.00390253149324007,-0.00249101146813941,-0.000418751465229822
"lambda",0.0136136768743977,-0.0185877057957767,-0.00185733731652614,-0.00249101146813941,0.305973789554566,-0.0273411007552832
"luce",-0.00289472570092096,-1.13582942088653e-05,-0.00101125758541883,-0.000418751465229822,-0.0273411007552832,0.018236618318877
"alpha",0.061912525834711,0.000366035226469551,-0.0292991984200138,0.000255046461565124,0.00968981210749226,-0.00539404601869916
"beta",0.000366035226469551,0.00257507230799536,0.00315454509468014,0.000263906103246389,-0.0194010815666432,-0.00162169085908484
"gamma",-0.0292991984200138,0.00315454509468014,0.0569706710323506,-0.00107237752223812,-0.0105629069687864,-0.00737810488764477
"delta",0.000255046461565124,0.000263906103246389,-0.00107237752223812,0.00155494526220552,0.00305110371706695,-0.000500630831314271
"lambda",0.00968981210749226,-0.0194010815666432,-0.0105629069687864,0.00305110371706695,1.00357136045188,-0.14665742604057
"luce",-0.00539404601869916,-0.00162169085908484,-0.00737810488764477,-0.000500630831314271,-0.14665742604057,0.0724433670182805
"alpha",0.0549496078498266,-0.000867952619701342,-0.0350990281667697,0.000490859725282633,0.021662816324953,-0.000702337873828766
"beta",-0.000867952619701342,0.00279622369330155,0.0044424979438932,0.000648385399531807,-0.0204399578807641,-0.00433455682261705
"gamma",-0.0350990281667697,0.0044424979438932,0.0823389891847762,-0.00212404401510561,-0.0370645073813553,-0.00679360231837219
"delta",0.000490859725282633,0.000648385399531807,-0.00212404401510561,0.00460229930647646,-0.0113066835116837,-0.00393884976324303
"lambda",0.021662816324953,-0.0204399578807641,-0.0370645073813553,-0.0113066835116837,0.76934826966177,-0.0806190789494558
"luce",-0.000702337873828766,-0.00433455682261705,-0.00679360231837219,-0.00393884976324303,-0.0806190789494558,0.0629255973638655
"alpha",0.0353445502723237,-0.00251868127288789,-0.0186207267636896,0.00574605920459794,0.0081420900846763,-0.00473118984805727
"beta",-0.00251868127288789,0.0270373821367911,0.0150505514553433,-0.00889251150356559,-0.0450458502724078,-0.00798357446167513
"gamma",-0.0186207267636896,0.0150505514553433,0.0665706023197056,-0.00760239220581799,-0.0293652322584003,-0.0147200604963493
"delta",0.00574605920459794,-0.00889251150356559,-0.00760239220581799,0.0112497498958892,-0.0080918209114841,-0.00369760334033886
"lambda",0.0081420900846763,-0.0450458502724078,-0.0293652322584003,-0.0080918209114841,1.22349766711175,-0.0154001740986346
"luce",-0.00473118984805727,-0.00798357446167513,-0.0147200604963493,-0.00369760334033886,-0.0154001740986346,0.0825592840093511
"alpha",0.00454729952504086,-0.0011360642279208,0.00119700379175623,0.00184468546410113,-0.00239488515101142,-0.0152351044269931
"beta",-0.0011360642279208,0.0158277667290345,0.00223626475294449,-0.00488396228101302,-0.0215023848707762,0.00554136363649903
"gamma",0.00119700379175623,0.00223626475294449,0.00893185264463697,-0.000510989688937257,0.00657129713933091,-0.0037546457016133
"delta",0.00184468546410113,-0.00488396228101302,-0.000510989688937257,0.00356976659368182,-0.0245467603211105,-0.00598621659615839
"lambda",-0.00239488515101142,-0.0215023848707762,0.00657129713933091,-0.0245467603211105,1.25407121913645,-0.000181638465208476
"luce",-0.0152351044269931,0.00554136363649903,-0.0037546457016133,-0.00598621659615839,-0.000181638465208476,0.0771491275004594
"alpha",0.0179741746712143,-0.000116023631734461,-0.00608760635838973,0.000975192006776424,0.0034204852394619,-0.0100211158606498
"beta",-0.000116023631734461,0.0166313138499353,0.0102228883778098,-0.00238474517977646,-0.0308843474105399,-0.0031458714447463
"gamma",-0.00608760635838973,0.0102228883778098,0.0540873080570403,0.000406478315546815,-0.0256938055271404,-0.0138761557632422
"delta",0.000975192006776424,-0.00238474517977646,0.000406478315546815,0.00117138113604587,-0.0145313268475062,-0.0030324785451769
"lambda",0.0034204852394619,-0.0308843474105399,-0.0256938055271404,-0.0145313268475062,1.24733686930036,0.00124588061589432
"luce",-0.0100211158606498,-0.0031458714447463,-0.0138761557632422,-0.0030324785451769,0.00124588061589432,0.073233450968329
"alpha",0.0305976889367691,-0.00308080951016582,-0.0188669945844018,0.00718330016467413,0.000856291562388587,-0.0114644562035671
"beta",-0.00308080951016582,0.0551575696186589,0.0104284040495984,-0.0255682313490395,-0.0116478608337614,0.00456331312852583
"gamma",-0.0188669945844018,0.0104284040495984,0.0587067631375433,-0.0113497347199735,-0.0123531203982124,-0.00137541850739704
"delta",0.00718330016467413,-0.0255682313490395,-0.0113497347199735,0.0436154620484202,-0.0501465492532464,-0.0193908687373899
"lambda",0.000856291562388587,-0.0116478608337614,-0.0123531203982124,-0.0501465492532464,1.29026922314307,-0.0218606294355079
"luce",-0.0114644562035671,0.00456331312852583,-0.00137541850739704,-0.0193908687373899,-0.0218606294355079,0.0826135186134714
"alpha",0.0726159158720878,0.000155173293687693,-0.0306239513139934,0.000789616011238993,0.00565003488614007,-0.00211614803825356
"beta",0.000155173293687693,0.0026729353518146,0.00157716346848062,0.00223138559787387,-0.0184393471377038,-0.00295934218713394
"gamma",-0.0306239513139934,0.00157716346848062,0.0654737940208729,-0.000767644233713113,-0.00415488445381069,-0.00643952715628075
"delta",0.000789616011238993,0.00223138559787387,-0.000767644233713113,0.00290075766060655,-0.0136757220289386,-0.00260705739934517
"lambda",0.00565003488614007,-0.0184393471377038,-0.00415488445381069,-0.0136757220289386,0.995698469233013,-0.0801525318791112
"luce",-0.00211614803825356,-0.00295934218713394,-0.00643952715628075,-0.00260705739934517,-0.0801525318791112,0.0753028387434521
"alpha",0.0207129945298428,-0.00645615672464567,-0.0108752819543438,0.0177778553629968,-0.022719796758131,-0.0143523362079323
"beta",-0.00645615672464567,0.0575911377252778,0.0044756392561944,-0.0238311970815188,0.0138528101034794,0.00317720701565766
"gamma",-0.0108752819543438,0.0044756392561944,0.0116311713129328,-0.00830006384127764,0.0140111977950758,-0.00255952555927571
"delta",0.0177778553629968,-0.0238311970815188,-0.00830006384127764,0.0473935905733233,-0.0888663240174755,-0.0161584723718487
"lambda",-0.022719796758131,0.0138528101034794,0.0140111977950758,-0.0888663240174755,1.31584391031073,-0.00571382400242252
"luce",-0.0143523362079323,0.00317720701565766,-0.00255952555927571,-0.0161584723718487,-0.00571382400242252,0.081457657647639
"alpha",0.0551636700727892,-0.000992955992442895,-0.0345890268681653,0.00196889348084917,0.0116417370677069,3.46706772826238e-05
"beta",-0.000992955992442895,0.00422376034324264,0.00575292717818634,0.000126548592449092,-0.0322932265075207,-0.00300326740233447
"gamma",-0.0345890268681653,0.00575292717818634,0.0865062878933999,-0.00242288777603193,-0.0318517126356848,-0.0108696020536067
"delta",0.00196889348084917,0.000126548592449092,-0.00242288777603193,0.00782494574402378,-0.0120953272965221,-0.000702805906069723
"lambda",0.0116417370677069,-0.0322932265075207,-0.0318517126356848,-0.0120953272965221,1.03701777242202,-0.15845287816376
"luce",3.46706772826238e-05,-0.00300326740233447,-0.0108696020536067,-0.000702805906069723,-0.15845287816376,0.0710169843806489
"alpha",0.0702266110858959,0.000235877978139933,-0.0327585196500489,0.0050973884096736,0.0117630376969497,-0.00121791594561041
"beta",0.000235877978139933,0.00531644274190427,0.000559687820662861,-0.00544374610594603,-0.0101471365345183,-0.00203625861310651
"gamma",-0.0327585196500489,0.000559687820662861,0.062199805809445,-0.011774522529982,-0.00164458750077118,-0.00814642166024054
"delta",0.0050973884096736,-0.00544374610594603,-0.011774522529982,0.0845123326615356,-0.0359097046404762,-0.00243629782763416
"lambda",0.0117630376969497,-0.0101471365345183,-0.00164458750077118,-0.0359097046404762,0.579550232786022,-0.0394705279408078
"luce",-0.00121791594561041,-0.00203625861310651,-0.00814642166024054,-0.00243629782763416,-0.0394705279408078,0.050846630009154
"alpha",0.00255870977102235,0.000655340760821542,-0.00205611016602496,0.00190027625310353,0.0170909519325512,-0.00289121592957689
"beta",0.000655340760821542,0.00386011073452656,0.00186484754447825,0.0002465206903114,-0.0253024804798684,-0.00201616610920387
"gamma",-0.00205611016602496,0.00186484754447825,0.00794495995333415,-0.00159653677783839,-0.018419094339446,-0.00151938278146748
"delta",0.00190027625310353,0.0002465206903114,-0.00159653677783839,0.013122716019344,-0.0140134416625353,-0.00328647819177046
"lambda",0.0170909519325512,-0.0253024804798684,-0.018419094339446,-0.0140134416625353,0.664754655171853,-0.0280412477541224
"luce",-0.00289121592957689,-0.00201616610920387,-0.00151938278146748,-0.00328647819177046,-0.0280412477541224,0.033870005540975
"alpha",0.0162145904774498,0.00137161608399279,-0.00399794291078467,0.000341886027299525,0.0315726635761226,-0.0103711606094152
"beta",0.00137161608399279,0.0050156111296055,0.00432122472578427,0.00109378949161399,-0.0468164663194195,-0.00430162102798398
"gamma",-0.00399794291078467,0.00432122472578427,0.0477344573962118,-0.00115306956778825,-0.0142791608074455,-0.00180436442846307
"delta",0.000341886027299525,0.00109378949161399,-0.00115306956778825,0.0020138568023567,-0.0146582352579738,-0.00326830216489633
"lambda",0.0315726635761226,-0.0468164663194195,-0.0142791608074455,-0.0146582352579738,1.1378832959458,-0.105750442937998
"luce",-0.0103711606094152,-0.00430162102798398,-0.00180436442846307,-0.00326830216489633,-0.105750442937998,0.0772519225715464
"alpha",0.0458353454688392,-0.00103237942734689,-0.0255898426223419,0.000812058358497525,0.0132371397165976,-1.3222624000647e-05
"beta",-0.00103237942734689,0.00466600701465117,0.00690804945649339,-0.000257472286422438,-0.0347387542446456,-0.00645160083935901
"gamma",-0.0255898426223419,0.00690804945649339,0.0943066553778391,-0.00109528309673616,-0.0169990987092743,-0.0131324983679568
"delta",0.000812058358497525,-0.000257472286422438,-0.00109528309673616,0.0014360096879098,-0.0091118186172098,-0.00278885293636908
"lambda",0.0132371397165976,-0.0347387542446456,-0.0169990987092743,-0.0091118186172098,1.02489902525043,-0.062508037022797
"luce",-1.3222624000647e-05,-0.00645160083935901,-0.0131324983679568,-0.00278885293636908,-0.062508037022797,0.0746013951552078
"alpha",0.0586204071835375,-0.000277212981097325,-0.0373932011538551,0.00372286916491398,0.0110262869203385,0.00212722651580894
"beta",-0.000277212981097325,0.00710128388270108,0.00464598315896675,-0.000454070855426386,-0.0364131208574495,-0.00597185593984168
"gamma",-0.0373932011538551,0.00464598315896675,0.0772486153711465,-0.00646185461479857,-0.026755828987211,-0.011736418410162
"delta",0.00372286916491398,-0.000454070855426386,-0.00646185461479857,0.0155450396880981,-0.0362157781218881,-0.00829269594103294
"lambda",0.0110262869203385,-0.0364131208574495,-0.026755828987211,-0.0362157781218881,1.04953448884274,-0.0659052799657736
"luce",0.00212722651580894,-0.00597185593984168,-0.011736418410162,-0.00829269594103294,-0.0659052799657736,0.0716163421719156
"alpha",0.00396363070258687,-0.00324561498474494,-0.000114397825971779,0.00757300051354805,-0.00784255877695778,-0.0131627067794455
"beta",-0.00324561498474494,0.0593401126346415,0.00184203012723092,-0.0248809522787379,0.00150718012602886,0.0118699177169649
"gamma",-0.000114397825971779,0.00184203012723092,0.00653059737643001,-0.0016526055418063,-0.00826375735430345,0.00072695836336374
"delta",0.00757300051354805,-0.0248809522787379,-0.0016526055418063,0.0487793245474452,-0.0745347663742951,-0.0247701259803743
"lambda",-0.00784255877695778,0.00150718012602886,-0.00826375735430345,-0.0745347663742951,1.45544654643851,0.0101114432505566
"luce",-0.0131627067794455,0.0118699177169649,0.00072695836336374,-0.0247701259803743,0.0101114432505566,0.0733228728891881
"alpha",0.013118612318933,0.00462499942906397,-0.000273555534444795,0.00311546378966013,0.0039702666091294,-0.0107890348324872
"beta",0.00462499942906397,0.00955293350412968,0.00479653490227105,0.000961219024547146,-0.0554830670238496,-0.00688970752811109
"gamma",-0.000273555534444795,0.00479653490227105,0.0382048659417313,-0.00230095647616248,-0.046447142645481,-0.00281440829890866
"delta",0.00311546378966013,0.000961219024547146,-0.00230095647616248,0.0181822984452326,-0.017453416043666,-0.00518325544978953
"lambda",0.0039702666091294,-0.0554830670238496,-0.046447142645481,-0.017453416043666,1.14443117608987,-0.102407171741279
"luce",-0.0107890348324872,-0.00688970752811109,-0.00281440829890866,-0.00518325544978953,-0.102407171741279,0.0653845663717021
"alpha",0.0266090697155667,0.00391989246922993,-0.0139766466230367,0.00137028630598979,0.0112821971092166,-0.00888640833136875
"beta",0.00391989246922993,0.0100335605253493,0.00561440538190783,0.00117260183501884,-0.0586190219033288,-0.00867653364415617
"gamma",-0.0139766466230367,0.00561440538190783,0.0672275287899102,-0.00163026279188396,-0.069930107635461,-0.00789766275569195
"delta",0.00137028630598979,0.00117260183501884,-0.00163026279188396,0.0110404961096733,-0.00790746899349765,-0.00277919375320414
"lambda",0.0112821971092166,-0.0586190219033288,-0.069930107635461,-0.00790746899349765,1.12293906252794,-0.0851802883010586
"luce",-0.00888640833136875,-0.00867653364415617,-0.00789766275569195,-0.00277919375320414,-0.0851802883010586,0.0699967180648267
"alpha",0.0379367570888356,-0.000683295246342606,-0.0106777218053513,0.000200217350756695,0.0325561023431829,0.00133294889901947
"beta",-0.000683295246342606,0.00176513612126092,0.00451654622476824,0.00113401705237213,-0.0115147702136082,-0.00130802880091622
"gamma",-0.0106777218053513,0.00451654622476824,0.0637110607351383,0.000153936754110221,-0.0129087994983524,-0.00077891354628025
"delta",0.000200217350756695,0.00113401705237213,0.000153936754110221,0.00267267827535302,-0.0116757951346066,-0.00333471798235374
"lambda",0.0325561023431829,-0.0115147702136082,-0.0129087994983524,-0.0116757951346066,0.851178700246039,-0.0483599400666788
"luce",0.00133294889901947,-0.00130802880091622,-0.00077891354628025,-0.00333471798235374,-0.0483599400666788,0.0599515099293647
"alpha",0.0464807165762797,-0.00246573337427852,-0.025098492558196,0.00415908311703581,0.0138692518699289,-0.00363169602311502
"beta",-0.00246573337427852,0.0174723055569919,0.00909377817717062,-0.00477158099922121,-0.0575979533018784,-0.0057847890219765
"gamma",-0.025098492558196,0.00909377817717062,0.0529318171600162,-0.00619780192402278,-0.0131336735038595,-0.00665779365042746
"delta",0.00415908311703581,-0.00477158099922121,-0.00619780192402278,0.0111694713264662,-0.0300649946748981,-0.00762800407046079
"lambda",0.0138692518699289,-0.0575979533018784,-0.0131336735038595,-0.0300649946748981,1.24621575401343,-0.0383374640310329
"luce",-0.00363169602311502,-0.0057847890219765,-0.00665779365042746,-0.00762800407046079,-0.0383374640310329,0.079552685454695
"alpha",0.0385376023046258,-0.000459510784101909,-0.0236598495038577,0.00111172251398011,0.0150974859203264,-0.00357218922461216
"beta",-0.000459510784101909,0.00341064782171854,0.00645488101237474,0.00034171927300522,-0.0261906379216722,-0.00568092329875605
"gamma",-0.0236598495038577,0.00645488101237474,0.0756798253693373,-0.00299105028347868,-0.02240804046461,-0.011476162483496
"delta",0.00111172251398011,0.00034171927300522,-0.00299105028347868,0.00301156599341852,-0.0111695462922334,-0.0037707232050827
"lambda",0.0150974859203264,-0.0261906379216722,-0.02240804046461,-0.0111695462922334,0.909254921122964,-0.0818844313713152
"luce",-0.00357218922461216,-0.00568092329875605,-0.011476162483496,-0.0037707232050827,-0.0818844313713152,0.0738574348420477
