"","beta","delta","lambdaluce"
"lambdaluce",-0.0292698096136581,0.0016765500787629,0.306475300590086
"beta",0.00481165421206486,-0.00159719562519849,-0.0369431873698759
"delta",-0.00159719562519849,0.000711718355317789,0.00386789823426173
"lambdaluce",-0.0369431873698759,0.00386789823426173,1.59807273218269
"beta",0.000218170921532602,-0.000246680466408783,-0.00528282378561656
"delta",-0.000246680466408783,0.000754438406606306,0.00540448174211788
"lambdaluce",-0.00528282378561656,0.00540448174211788,0.405256266984773
"beta",0.0018396235030004,-0.00066100432357578,-0.0173956890597982
"delta",-0.00066100432357578,0.00035280502830402,0.00656084733184999
"lambdaluce",-0.0173956890597982,0.00656084733184999,0.189730743588706
"beta",0.0250020712261951,-0.00420117435891659,-0.082575422819457
"delta",-0.00420117435891659,0.00231555831053932,0.00812622053877426
"lambdaluce",-0.082575422819457,0.00812622053877426,1.9691560553317
"beta",0.0011744237228537,-0.000870184104782886,-0.019907187873495
"delta",-0.000870184104782886,0.00194891211963652,0.0159083830228218
"lambdaluce",-0.019907187873495,0.0159083830228218,0.395319886904545
"beta",0.0584309685631599,-0.00152118418028534,-0.119355272087844
"delta",-0.00152118418028534,0.000852340350823357,-5.87535920351007e-06
"lambdaluce",-0.119355272087844,-5.87535920351007e-06,2.25031550605957
"beta",0.00311079030928543,-0.000894108094133526,-0.0105563330304466
"delta",-0.000894108094133526,0.00260021596862665,0.00285061873178506
"lambdaluce",-0.0105563330304466,0.00285061873178506,0.0410847318659728
"beta",0.0054456951493213,-0.00259448261652964,-0.0514722944277415
"delta",-0.00259448261652964,0.00364053823609993,0.0581009488007331
"lambdaluce",-0.0514722944277415,0.0581009488007331,1.99259993295926
"beta",0.00539575668604286,-0.00194441338465463,-0.0804953817574318
"delta",-0.00194441338465463,0.000736537149919875,0.0298842997403951
"lambdaluce",-0.0804953817574318,0.0298842997403951,1.42557106030428
"beta",0.00437212196175914,-0.00113699125193673,-0.00805953324903865
"delta",-0.00113699125193673,0.00217518787764453,0.0293938486985398
"lambdaluce",-0.00805953324903865,0.0293938486985398,1.20379958742603
"beta",0.0250965443803541,-0.00430639814902061,-0.0853327469044267
"delta",-0.00430639814902061,0.00235393421538459,0.0076483642781683
"lambdaluce",-0.0853327469044267,0.0076483642781683,2.06776653459421
"beta",0.0011876077813784,-0.000322771864672462,-0.0242437832314983
"delta",-0.000322771864672462,0.000393991609550511,0.0120371401125757
"lambdaluce",-0.0242437832314983,0.0120371401125757,0.669626015486633
"beta",0.00135626191845792,-0.000516656553956944,-0.0123649414135521
"delta",-0.000516656553956944,0.00152046031439413,0.0047479646490253
"lambdaluce",-0.0123649414135521,0.0047479646490253,0.131101909692675
"beta",0.0260305623661893,-0.00431092791108619,-0.0890186183301972
"delta",-0.00431092791108619,0.00237513388103172,0.0065157509181699
"lambdaluce",-0.0890186183301972,0.0065157509181699,2.20508341522526
"beta",0.00126182176216837,-0.000893320610858776,-0.0134567617595679
"delta",-0.000893320610858776,0.00294986983942443,0.00945294574262341
"lambdaluce",-0.0134567617595679,0.00945294574262341,0.166606928658837
"beta",0.0120224743472744,-0.000135696385759412,-0.114145216162941
"delta",-0.000135696385759412,0.00231829046454903,0.00295208041088913
"lambdaluce",-0.114145216162941,0.00295208041088913,1.23012072191646
"beta",0.00729632575954605,-0.00230434741877232,-0.0811427863229938
"delta",-0.00230434741877232,0.000755308796644724,0.0259854749520969
"lambdaluce",-0.0811427863229938,0.0259854749520969,1.07736064793267
"beta",0.00473063672823683,-0.00138327261046138,-0.0195912959809535
"delta",-0.00138327261046138,0.00231641701603133,0.0301109580278046
"lambdaluce",-0.0195912959809535,0.0301109580278046,1.21223107054928
"beta",0.00136736743681579,-0.000706587940253176,-0.016669055393882
"delta",-0.000706587940253176,0.000526385842180913,0.00888955815088908
"lambdaluce",-0.016669055393882,0.00888955815088908,0.323984089911855
"beta",0.00211195286409735,-0.000810713421080543,-0.0364018701370921
"delta",-0.000810713421080543,0.000341096296080854,0.0145168391380439
"lambdaluce",-0.0364018701370921,0.0145168391380439,0.982480621658292
