,alpha,sd,2.5%,25%,50%,75%,97.5%
alphaTemp,0.335488103,0.259580204,0.011059321,0.114263348,0.265534275,0.523403036,0.890329692
alphaTemp,0.299426331,0.235417323,0.012937619,0.116514324,0.240296925,0.421246708,0.878372968
alphaTemp,0.320343776,0.248919878,0.01045106,0.115623647,0.255984656,0.48150679,0.889396197
alphaTemp,0.61143128,0.071624998,0.461921568,0.564216091,0.614252872,0.663701675,0.737486522
alphaTemp,0.734307021,0.043854476,0.65261394,0.704348316,0.732456335,0.762341352,0.825557027
alphaTemp,0.802590666,0.046330404,0.707673542,0.771598375,0.802028326,0.836565529,0.886295954
alphaTemp,0.578878448,0.209842402,0.121458012,0.442720731,0.581328072,0.729803101,0.948438212
alphaTemp,0.308297579,0.248156077,0.011221874,0.111713054,0.235383084,0.451074485,0.900667973
alphaTemp,0.483002526,0.232106344,0.058060903,0.311408879,0.460500964,0.645998488,0.945579153
alphaTemp,0.761488876,0.061507748,0.655821739,0.713783602,0.758515625,0.806829526,0.88207559
alphaTemp,0.479696861,0.067504498,0.345025646,0.432359022,0.481312687,0.528327336,0.60582015
alphaTemp,0.255694545,0.212192994,0.009019034,0.103371857,0.20595561,0.337798521,0.848764486
alphaTemp,0.500877113,0.255967663,0.027479119,0.307784414,0.518787421,0.700325635,0.946596797
alphaTemp,0.58129363,0.101586966,0.419123074,0.508547422,0.568246879,0.642455841,0.809226922
alphaTemp,0.288309111,0.247082701,0.010115289,0.096092059,0.217513957,0.408261175,0.936145828
alphaTemp,0.321824347,0.236402781,0.019470852,0.141065443,0.264419603,0.446529502,0.887163856
alphaTemp,0.629857073,0.04965685,0.53535872,0.597359803,0.627287266,0.661699521,0.732701507
alphaTemp,0.395518521,0.161135617,0.09241096,0.302855998,0.391349509,0.478528739,0.801951748
alphaTemp,0.381664398,0.176989504,0.043567814,0.271858325,0.376522854,0.475642131,0.817948416
alphaTemp,0.306767153,0.243960257,0.010411605,0.115614388,0.24085887,0.443262594,0.890476211
alphaTemp,0.578349333,0.065360381,0.479558797,0.529473058,0.566438994,0.62248638,0.721166897
alphaTemp,0.308677632,0.115905167,0.058627334,0.244146076,0.315155715,0.373679647,0.517101486
alphaTemp,0.32853426,0.131979936,0.07504304,0.24719552,0.328508151,0.401042141,0.593758171
alphaTemp,0.458768883,0.194195561,0.051522484,0.329295644,0.479987559,0.590844087,0.82793964
alphaTemp,0.292541149,0.173253341,0.022672545,0.169428005,0.27201017,0.383319269,0.724770121
alphaTemp,0.333636438,0.135154866,0.044582335,0.256179377,0.341039535,0.415815606,0.605319819
alphaTemp,0.840974667,0.087651162,0.658236456,0.787727468,0.846320114,0.902725692,0.991149669
alphaTemp,0.535565465,0.129537651,0.301665699,0.449051078,0.526056689,0.614459392,0.826931709
alphaTemp,0.749804259,0.064778275,0.616782142,0.711166398,0.751394755,0.790458836,0.874700188
alphaTemp,0.853369716,0.049454364,0.738661029,0.823951733,0.859027538,0.888714135,0.933107439
alphaTemp,0.807117236,0.055876703,0.689911925,0.769989223,0.80966751,0.849434736,0.905607127
alphaTemp,0.259235333,0.236636661,0.009042871,0.08043081,0.183581955,0.364469415,0.883019362
alphaTemp,0.652377903,0.18259511,0.197769117,0.558451509,0.665112464,0.764354112,0.974542836
alphaTemp,0.713200645,0.047442423,0.624662294,0.679202466,0.712690286,0.745987849,0.805423622
alphaTemp,0.706491303,0.085402891,0.544196069,0.647602146,0.707529988,0.762086193,0.876999682
alphaTemp,0.613365337,0.068726561,0.482843326,0.563575276,0.613751221,0.662167088,0.741549127
alphaTemp,0.454878307,0.139899196,0.109166102,0.381848865,0.463675468,0.531635419,0.768518846
alphaTemp,0.238971998,0.228646672,0.010584727,0.074638444,0.15811917,0.322974459,0.855989626
alphaTemp,0.329894561,0.147912666,0.058889664,0.240375984,0.323864028,0.405797145,0.724400023
alphaTemp,0.775638001,0.055204281,0.680955568,0.734338985,0.770500267,0.812350023,0.893343638
alphaTemp,0.610655168,0.136998466,0.326269779,0.52960148,0.609369217,0.694202417,0.902378825
alphaTemp,0.32083376,0.256191856,0.014508794,0.113317402,0.251777727,0.474796645,0.934556185
alphaTemp,0.297617217,0.21595301,0.012872854,0.140436511,0.252436621,0.395754966,0.883694261
alphaTemp,0.372173129,0.077894241,0.202392711,0.323565915,0.376433653,0.427379126,0.507797008
alphaTemp,0.931866001,0.04179434,0.843592408,0.90392648,0.935481535,0.966547702,0.995791128
alphaTemp,0.293559636,0.176685584,0.021882993,0.166524504,0.279855204,0.379769699,0.763235947
alphaTemp,0.347761546,0.220826074,0.01680438,0.177211028,0.324886637,0.479961396,0.878381018
alphaTemp,0.686056415,0.161954623,0.307982216,0.591393914,0.692053912,0.794407252,0.96636482
alphaTemp,0.78591934,0.063840433,0.674460905,0.738448949,0.784055872,0.829606001,0.916356697
alphaTemp,0.314553683,0.2632641,0.009843674,0.100396713,0.23145515,0.480949331,0.939812688
alphaTemp,0.378463842,0.307873854,0.018542325,0.147534889,0.270324372,0.521405971,0.953749416
alphaTemp,0.534984937,0.057845084,0.429689276,0.49379809,0.533108706,0.574541973,0.651004072
alphaTemp,0.310485749,0.212629932,0.015219906,0.161425003,0.281173383,0.398891939,0.921780759
alphaTemp,0.270761345,0.196610124,0.014836472,0.126395755,0.232865652,0.363531053,0.807812512
alphaTemp,0.37388676,0.194415811,0.03495759,0.241751691,0.355481642,0.480717835,0.820526812
alphaTemp,0.312104802,0.128367336,0.049631635,0.235872993,0.311068677,0.387717461,0.537702001
alphaTemp,0.962322066,0.02981733,0.890050689,0.945393756,0.96923053,0.9858741,0.998714717
alphaTemp,0.443707153,0.072634603,0.316218144,0.394045592,0.436270932,0.487012767,0.601221766
alphaTemp,0.34080189,0.271007178,0.008563146,0.107784065,0.266856699,0.540089964,0.930717688
alphaTemp,0.299826165,0.200418201,0.018920869,0.155575996,0.268105581,0.39837231,0.835925967
alphaTemp,0.337830845,0.242006731,0.018392928,0.151349441,0.283948289,0.468883701,0.916718847
alphaTemp,0.932287269,0.0510454,0.815584814,0.900787585,0.942282896,0.973868471,0.99786911
alphaTemp,0.270730582,0.259908174,0.005929406,0.068027199,0.174143215,0.413578664,0.916236951
alphaTemp,0.536546931,0.149525692,0.195545533,0.46977524,0.534976644,0.595744824,0.916759745
alphaTemp,0.338534875,0.103136415,0.119291853,0.278510582,0.344883885,0.40096061,0.521403615
alphaTemp,0.895125004,0.047471348,0.801668228,0.860720726,0.897574657,0.929827725,0.979733128
alphaTemp,0.418744509,0.186176508,0.043454388,0.299807367,0.42864068,0.53425258,0.816748321
alphaTemp,0.325943034,0.263379015,0.009202248,0.109657968,0.251009194,0.511120764,0.920542963
alphaTemp,0.370762349,0.186997331,0.080005429,0.255242144,0.340464,0.445548437,0.924604255
alphaTemp,0.849715976,0.063357694,0.726076787,0.806470059,0.85121023,0.893132145,0.968623304
alphaTemp,0.538946036,0.058600218,0.417019036,0.498878011,0.542437197,0.581298725,0.642409922
alphaTemp,0.591668243,0.177679829,0.120254561,0.505523668,0.621240508,0.705894083,0.882335173
alphaTemp,0.39551895,0.238825371,0.032978499,0.219598974,0.35295859,0.529679383,0.925529644
alphaTemp,0.45751922,0.067103316,0.317472964,0.413718068,0.459676346,0.505752724,0.581397261
alphaTemp,0.726152093,0.109120219,0.520203342,0.650594133,0.723531536,0.796275399,0.952433182
alphaTemp,0.874092339,0.048062258,0.778096537,0.840316192,0.874130593,0.907265928,0.96513728
alphaTemp,0.309635329,0.220000482,0.017428368,0.141684117,0.265655502,0.42273963,0.857721731
alphaTemp,0.312602141,0.250665617,0.011297885,0.121928464,0.237921289,0.450157428,0.919870676
alphaTemp,0.317705173,0.248059515,0.011714369,0.122978975,0.253499948,0.458337763,0.910758684
alphaTemp,0.558468591,0.062198026,0.437991897,0.513806713,0.555799352,0.603064799,0.676212544
