"","alpha","beta","gamma","delta","lambda","luce"
"gamma",-0.0329784897263316,-0.00063030899624557,0.0544560188301041,-0.00151653577203282,-0.00671882571426662,-0.00546245854326373
"delta",0.00165506467254032,-0.0246918591644599,-0.00151653577203282,0.0332094165867427,-0.0508899296150595,-0.0083044301733825
"lambda",-0.00127557357802792,0.00367959391855979,-0.00671882571426662,-0.0508899296150595,1.28421441946563,-0.005640951204684
"luce",-0.00337197607840125,0.000937852195481591,-0.00546245854326373,-0.0083044301733825,-0.005640951204684,0.0802836602170445
"alpha",0.00470609886180881,0.00120008627557033,-0.00215156391395496,0.000417802508891124,0.0310541655908497,-0.0127071717168116
"beta",0.00120008627557033,0.00909683970751022,0.000720999127566543,-0.00394750943851505,-0.0567088559716905,-0.00596737241112578
"gamma",-0.00215156391395496,0.000720999127566543,0.00549206011689073,0.000103702736271138,-0.0100627862024177,0.00182109910510784
"delta",0.000417802508891124,-0.00394750943851505,0.000103702736271138,0.0137248918071803,0.00983146628950719,-0.000583849578872589
"lambda",0.0310541655908497,-0.0567088559716905,-0.0100627862024177,0.00983146628950719,1.04991414290771,-0.0907389370307826
"luce",-0.0127071717168116,-0.00596737241112578,0.00182109910510784,-0.000583849578872589,-0.0907389370307826,0.0674900999483391
"alpha",0.0464976858703779,0.000102004626322857,-0.0259888443950609,5.17627557993898e-05,0.0172530824020491,-0.00838289056012369
"beta",0.000102004626322857,0.00574937990460437,0.00347172055419189,-5.53666089736666e-05,-0.0294308077820278,-0.00674532839505774
"gamma",-0.0259888443950609,0.00347172055419189,0.0810307761873078,-0.000173543739163164,-0.0108314591872116,-0.00266270916535975
"delta",5.17627557993898e-05,-5.53666089736666e-05,-0.000173543739163164,0.000371800724862809,-0.00281512302558227,-0.000781886782409266
"lambda",0.0172530824020491,-0.0294308077820278,-0.0108314591872116,-0.00281512302558227,0.92616618544332,-0.0422391875210068
"luce",-0.00838289056012369,-0.00674532839505774,-0.00266270916535975,-0.000781886782409266,-0.0422391875210068,0.072486760216359
"alpha",0.00325791685591933,-0.000236753451662158,-0.00100735491617916,0.00178873359961712,0.00534526698789266,-0.00814604501211555
"beta",-0.000236753451662158,0.0520608014207297,-0.00175264735614459,-0.027130520481238,-0.0707403627499919,-0.00665506209081693
"gamma",-0.00100735491617916,-0.00175264735614459,0.00550518362106188,0.00125503518528532,0.00155233114502744,0.000221454302135779
"delta",0.00178873359961712,-0.027130520481238,0.00125503518528532,0.0355086469593572,0.00620948257123823,-0.00103902640033095
"lambda",0.00534526698789266,-0.0707403627499919,0.00155233114502744,0.00620948257123823,1.32102137226176,-0.00681855869565771
"luce",-0.00814604501211555,-0.00665506209081693,0.000221454302135779,-0.00103902640033095,-0.00681855869565771,0.0589981578987808
"alpha",0.038422736255877,-0.000657321222613938,-0.0230865642229489,0.000163676708701709,0.00936623182530222,-0.00559968415061844
"beta",-0.000657321222613938,0.00245978157999173,0.00151279609497703,-0.000841711844499198,-0.00224366173579084,-0.000299666263563768
"gamma",-0.0230865642229489,0.00151279609497703,0.0970243376191662,-0.000399828018702647,0.0149534113125861,0.00412997088099683
"delta",0.000163676708701709,-0.000841711844499198,-0.000399828018702647,0.00067860553337835,-0.000168155709484943,-0.00012320057661945
"lambda",0.00936623182530222,-0.00224366173579084,0.0149534113125861,-0.000168155709484943,0.776754026479843,-0.044299603964541
"luce",-0.00559968415061844,-0.000299666263563768,0.00412997088099683,-0.00012320057661945,-0.044299603964541,0.065979903300951
"alpha",0.00404967351550091,-0.00149059965011086,-0.00122468823600688,0.00191212669467575,-0.0015041934989967,-0.004629973998126
"beta",-0.00149059965011086,0.0821777867897298,4.06187109503797e-05,-0.0289425688872096,0.0557016922313837,0.00425862540320261
"gamma",-0.00122468823600688,4.06187109503797e-05,0.00174604066967025,0.000567571601213232,-0.000557645525398056,-0.00543592012234909
"delta",0.00191212669467575,-0.0289425688872096,0.000567571601213232,0.0542506753030007,-0.103152569246568,-0.0110650068526404
"lambda",-0.0015041934989967,0.0557016922313837,-0.000557645525398056,-0.103152569246568,1.38162414540354,0.004482716247123
"luce",-0.004629973998126,0.00425862540320261,-0.00543592012234909,-0.0110650068526404,0.004482716247123,0.0769805206315137
"alpha",0.0266398237225994,-4.45148910361359e-05,-0.0144709960394965,0.00642819792810444,0.016889428501812,-0.00855601342265128
"beta",-4.45148910361359e-05,0.0155010474690394,0.00183752321112881,-0.00829548221463973,-0.053266354783626,-0.00697039452719362
"gamma",-0.0144709960394965,0.00183752321112881,0.015335440349765,-0.00244993148238709,-0.00516052037070929,-0.00461868083348035
"delta",0.00642819792810444,-0.00829548221463973,-0.00244993148238709,0.0443803554004592,-0.0350334970054198,-0.00713810500472539
"lambda",0.016889428501812,-0.053266354783626,-0.00516052037070929,-0.0350334970054198,1.18855727382176,-0.052972547999619
"luce",-0.00855601342265128,-0.00697039452719362,-0.00461868083348035,-0.00713810500472539,-0.052972547999619,0.0715407966795872
"alpha",0.0212902573743417,0.00133517007059965,0.00547561385728238,0.000924332623846769,-0.00287461545347037,-0.0138002642746398
"beta",0.00133517007059965,0.0754169788202719,-0.00119083353205049,-0.0189039437260157,0.00383057128901149,0.000385718497279501
"gamma",0.00547561385728238,-0.00119083353205049,0.0558248896641829,-0.0008652607245991,0.00415347218296531,-0.00654022475552071
"delta",0.000924332623846769,-0.0189039437260157,-0.0008652607245991,0.0220314444062359,-0.0344850438481022,-0.00627929410892318
"lambda",-0.00287461545347037,0.00383057128901149,0.00415347218296531,-0.0344850438481022,1.32857340030997,-0.00107257591729387
"luce",-0.0138002642746398,0.000385718497279501,-0.00654022475552071,-0.00627929410892318,-0.00107257591729387,0.0724105599488699
"alpha",0.00276756826354372,0.00045292990427077,-0.000493060085786423,0.000619343213494898,0.019832052332687,-0.00339526348859253
"beta",0.00045292990427077,0.00301964765061282,0.00121683561774354,0.000754864040688321,-0.0257261045533559,-0.000932276423600863
"gamma",-0.000493060085786423,0.00121683561774354,0.0063024205317257,-0.000312876638143789,-0.00415894323946364,-0.000639495218387202
"delta",0.000619343213494898,0.000754864040688321,-0.000312876638143789,0.00331445339706354,-0.00797865299607978,-0.00311712657696671
"lambda",0.019832052332687,-0.0257261045533559,-0.00415894323946364,-0.00797865299607978,0.779969694860046,-0.0294685759950364
"luce",-0.00339526348859253,-0.000932276423600863,-0.000639495218387202,-0.00311712657696671,-0.0294685759950364,0.0545731072962439
"alpha",0.00319977744306997,0.00141126696512406,-0.000964958755142082,0.00077343130004969,0.00884064816229453,-0.00715234664435966
"beta",0.00141126696512406,0.0117023185736036,-0.00043604945587879,-0.00339425112962687,-0.0790966674709105,-0.0071348259835393
"gamma",-0.000964958755142082,-0.00043604945587879,0.00329933757430584,0.000433782690586749,0.00308700504225289,0.000588470138407362
"delta",0.00077343130004969,-0.00339425112962687,0.000433782690586749,0.0038783081440679,0.00789156949556054,0.00138042554805917
"lambda",0.00884064816229453,-0.0790966674709105,0.00308700504225289,0.00789156949556054,1.14809089255907,-0.0189771296631858
"luce",-0.00715234664435966,-0.0071348259835393,0.000588470138407362,0.00138042554805917,-0.0189771296631858,0.0646566922700332
"alpha",0.0173960231295807,0.000252778087099943,-0.0052293620366834,0.000287223570844288,0.0152356148322803,-0.00946422048811191
"beta",0.000252778087099943,0.00231908232021449,0.0013205042157275,9.7179793338106e-05,-0.0105881920151067,-0.00223624701504248
"gamma",-0.0052293620366834,0.0013205042157275,0.0484216627668758,-0.000172351908575235,0.00837137534658684,-0.000110686540821526
"delta",0.000287223570844288,9.7179793338106e-05,-0.000172351908575235,0.000594122210222936,0.000526317961498119,-9.97205802545308e-05
"lambda",0.0152356148322803,-0.0105881920151067,0.00837137534658684,0.000526317961498119,0.9746681705251,-0.0710903048666394
"luce",-0.00946422048811191,-0.00223624701504248,-0.000110686540821526,-9.97205802545308e-05,-0.0710903048666394,0.0729285468452687
"alpha",0.00733236176082917,-0.00190115705015038,0.000617818650172111,0.0044656502152318,-0.000886409458091259,-0.0130845885922318
"beta",-0.00190115705015038,0.0717367014942471,0.00322535435406479,-0.043977532926161,0.021997187262266,0.0157828106248811
"gamma",0.000617818650172111,0.00322535435406479,0.0187940421474168,-0.00582525249871566,0.00396560803683143,0.00178719505847333
"delta",0.0044656502152318,-0.043977532926161,-0.00582525249871566,0.0944194390604212,-0.0772466376749176,-0.029506127392767
"lambda",-0.000886409458091259,0.021997187262266,0.00396560803683143,-0.0772466376749176,1.32892736252769,-0.0104555039654527
"luce",-0.0130845885922318,0.0157828106248811,0.00178719505847333,-0.029506127392767,-0.0104555039654527,0.0793364339626187
"alpha",0.0046786457076373,-0.00177170643484938,-0.00139723589197515,0.00424506465161385,-0.00444766665222199,-0.0134533795315772
"beta",-0.00177170643484938,0.068700753475839,0.00209577711277636,-0.0236413437776984,0.0184045357185294,0.00776911907893018
"gamma",-0.00139723589197515,0.00209577711277636,0.0211390089782957,-0.00232432563754721,0.00499869256257141,-0.00180270215493244
"delta",0.00424506465161385,-0.0236413437776984,-0.00232432563754721,0.0402061642087179,-0.0745417399041885,-0.0148750831857774
"lambda",-0.00444766665222199,0.0184045357185294,0.00499869256257141,-0.0745417399041885,1.34078970574582,0.00593480565208552
"luce",-0.0134533795315772,0.00776911907893018,-0.00180270215493244,-0.0148750831857774,0.00593480565208552,0.0773149112822791
"alpha",0.00579640952854506,-0.000301675396479003,-0.00308099586661084,0.00379665330624648,-0.00230035487128704,-0.0122750727445371
"beta",-0.000301675396479003,0.0685829014685214,0.000119480377169923,-0.0276801636632706,0.0150647495754086,8.65547603485435e-05
"gamma",-0.00308099586661084,0.000119480377169923,0.0183305026986614,-0.0026855063402637,-0.000487400712713899,-0.00181102691234123
"delta",0.00379665330624648,-0.0276801636632706,-0.0026855063402637,0.0519778458490573,-0.0687909612827871,-0.00953997151674487
"lambda",-0.00230035487128704,0.0150647495754086,-0.000487400712713899,-0.0687909612827871,1.26748234637292,0.00572384285759748
"luce",-0.0122750727445371,8.65547603485435e-05,-0.00181102691234123,-0.00953997151674487,0.00572384285759748,0.053707144326177
"alpha",0.0487493783617018,-0.00323259172717164,-0.0229788179643688,0.0010551378501939,0.0122650474599639,-0.00713539939939382
"beta",-0.00323259172717164,0.0264923157941526,0.00556784809110441,-0.00578559348306596,-0.0369746847897948,-0.00344282769089071
"gamma",-0.0229788179643688,0.00556784809110441,0.0456372913781138,-0.00075320090684075,-0.00400902568164227,-0.00283507132538192
"delta",0.0010551378501939,-0.00578559348306596,-0.00075320090684075,0.00282135969334152,-0.0162039086442291,-0.00345658133893392
"lambda",0.0122650474599639,-0.0369746847897948,-0.00400902568164227,-0.0162039086442291,1.22215305389018,-0.0299403132870787
"luce",-0.00713539939939382,-0.00344282769089071,-0.00283507132538192,-0.00345658133893392,-0.0299403132870787,0.0804707290198674
"alpha",0.0406233180837508,-0.00390185833536065,-0.0259318752071642,0.0063180611653189,-0.0162821893508782,-0.00384658419483846
"beta",-0.00390185833536065,0.071035608100734,0.00804819036410625,-0.0310164259699869,0.0168435185489107,0.00470160259640948
"gamma",-0.0259318752071642,0.00804819036410625,0.0895286845671778,-0.0111041391726725,0.017622421991708,-0.00749644481724078
"delta",0.0063180611653189,-0.0310164259699869,-0.0111041391726725,0.0507526571241269,-0.0676889815775521,-0.0109661459155169
"lambda",-0.0162821893508782,0.0168435185489107,0.017622421991708,-0.0676889815775521,1.34893238285249,-0.00720705412305791
"luce",-0.00384658419483846,0.00470160259640948,-0.00749644481724078,-0.0109661459155169,-0.00720705412305791,0.0813165660661081
"alpha",0.00151930793581671,0.000494802787089452,0.000182742795717095,0.000548902322014495,0.00863103654365985,-0.00277439724681736
"beta",0.000494802787089452,0.00294967004156206,0.000604695583112052,-0.000966884646974658,-0.0257807073632069,-0.000711177279196023
"gamma",0.000182742795717095,0.000604695583112052,0.00555927772854789,0.000236147659259116,0.00250687677491809,0.000577009750875309
"delta",0.000548902322014495,-0.000966884646974658,0.000236147659259116,0.00255537262132547,-0.00517906573806883,-0.00084057486129757
"lambda",0.00863103654365985,-0.0257807073632069,0.00250687677491809,-0.00517906573806883,0.691255845233486,-0.00973384923032039
"luce",-0.00277439724681736,-0.000711177279196023,0.000577009750875309,-0.00084057486129757,-0.00973384923032039,0.0545023699831082
"alpha",0.00353955696809126,-0.000121853387413923,-0.000941117475764934,0.00165432223717634,0.00012915876938246,-0.00765750624752879
"beta",-0.000121853387413923,0.0756411112187166,8.114254672573e-05,-0.0282320734525016,0.0171693997545018,0.00125503951983642
"gamma",-0.000941117475764934,8.114254672573e-05,0.00354661225337964,-2.68555355689322e-05,-0.00325285708482258,0.00176513355951549
"delta",0.00165432223717634,-0.0282320734525016,-2.68555355689322e-05,0.0470491240945845,-0.0578942992707322,-0.00724684662492499
"lambda",0.00012915876938246,0.0171693997545018,-0.00325285708482258,-0.0578942992707322,1.38225090996929,-0.0058486520087517
"luce",-0.00765750624752879,0.00125503951983642,0.00176513355951549,-0.00724684662492499,-0.0058486520087517,0.0591730336666841
"alpha",0.00479407310061124,-0.000824233064604033,0.000736667651315411,0.00262629762346385,-0.0023173653348314,-0.0135619275506209
"beta",-0.000824233064604033,0.0751304117879557,6.58176307691911e-05,-0.0247943255340517,0.0096663111215407,0.00400862432778864
"gamma",0.000736667651315411,6.58176307691911e-05,0.00756339112201147,-0.000884181500665684,0.000964723546048017,-0.00187440067177349
"delta",0.00262629762346385,-0.0247943255340517,-0.000884181500665684,0.0389568009282425,-0.0591730820788077,-0.0117761526045963
"lambda",-0.0023173653348314,0.0096663111215407,0.000964723546048017,-0.0591730820788077,1.32159915488402,0.00876100291989283
"luce",-0.0135619275506209,0.00400862432778864,-0.00187440067177349,-0.0117761526045963,0.00876100291989283,0.0733206597323998
"alpha",0.00214046997345493,-0.000404855784851642,-0.000246492490215985,0.000707036962524813,-0.000351231077806105,-0.00163328683596549
"beta",-0.000404855784851642,0.0713468717977455,0.000552683260112494,-0.0352855874017568,0.0342893376492919,9.07972441681414e-05
"gamma",-0.000246492490215985,0.000552683260112494,0.00507949212729397,-0.0017622844271173,0.00302384157592553,0.00165068284430963
"delta",0.000707036962524813,-0.0352855874017568,-0.0017622844271173,0.0615485009238285,-0.0612940143626002,-0.00609239334392521
"lambda",-0.000351231077806105,0.0342893376492919,0.00302384157592553,-0.0612940143626002,1.27481466606984,-0.000414078281828592
"luce",-0.00163328683596549,9.07972441681414e-05,0.00165068284430963,-0.00609239334392521,-0.000414078281828592,0.0568110683160769
"alpha",0.0150266907519596,0.000454893097222363,-0.0110986649830924,0.000351300663012868,0.0202847265893595,-0.00927948389177264
"beta",0.000454893097222363,0.00462321034753315,0.00226158873087086,0.000934606547135497,-0.0338358140228972,-0.00578520166327751
"gamma",-0.0110986649830924,0.00226158873087086,0.0286193771055204,-0.000204988827039339,-0.0170617715798965,-0.00316968964889578
"delta",0.000351300663012868,0.000934606547135497,-0.000204988827039339,0.00605403991957682,-0.00937280260510786,-0.00190470565237327
"lambda",0.0202847265893595,-0.0338358140228972,-0.0170617715798965,-0.00937280260510786,0.968739037002187,-0.0644167226014913
"luce",-0.00927948389177264,-0.00578520166327751,-0.00316968964889578,-0.00190470565237327,-0.0644167226014913,0.0674149215292287
"alpha",0.0123959831057205,0.000533968879786509,-0.00756151171902952,0.000586177928862724,0.00140992664500243,-0.0055951752981577
"beta",0.000533968879786509,0.00585221077107022,-0.000277031361303818,0.0010166057898297,-0.0233198517899776,-0.00220154058939116
"gamma",-0.00756151171902952,-0.000277031361303818,0.0809782487473645,-0.00372663570478808,-0.0170752516768546,0.00102104173058757
"delta",0.000586177928862724,0.0010166057898297,-0.00372663570478808,0.0302096293396055,0.0199720294083774,0.00284263165348859
"lambda",0.00140992664500243,-0.0233198517899776,-0.0170752516768546,0.0199720294083774,1.0338668362314,-0.0569209713175893
"luce",-0.0055951752981577,-0.00220154058939116,0.00102104173058757,0.00284263165348859,-0.0569209713175893,0.0521445595978415
"alpha",0.0442206356948545,0.000722843239252902,-0.0206619827113141,-0.00066150738007181,-0.00685673372109748,-0.00720082015472371
"beta",0.000722843239252902,0.00209607484464337,0.000600872032173721,-0.000306587613409634,-0.00928698786955193,-0.00204735934989119
"gamma",-0.0206619827113141,0.000600872032173721,0.0494039293083212,6.07143561237783e-05,0.0154463043848395,-0.000809285617964979
"delta",-0.00066150738007181,-0.000306587613409634,6.07143561237783e-05,0.00167862980286719,-0.00146633387869645,-8.48093795775421e-05
"lambda",-0.00685673372109748,-0.00928698786955193,0.0154463043848395,-0.00146633387869645,0.974757190834265,-0.0186396846346764
"luce",-0.00720082015472371,-0.00204735934989119,-0.000809285617964979,-8.48093795775421e-05,-0.0186396846346764,0.0733578640962995
"alpha",0.0691630363891311,-0.000121008875409327,-0.0378331580685588,0.00038259714132649,-0.00137566753720303,-0.00222902332615886
"beta",-0.000121008875409327,0.00656813374839605,0.00180583412165909,-0.00124922523155259,-0.027546618771362,-0.00736061740852242
"gamma",-0.0378331580685588,0.00180583412165909,0.079100104209376,-0.00069688196178991,-0.00396575137289514,-0.00249035771977352
"delta",0.00038259714132649,-0.00124922523155259,-0.00069688196178991,0.00200065402425532,-0.000650131168134666,0.00047753358731441
"lambda",-0.00137566753720303,-0.027546618771362,-0.00396575137289514,-0.000650131168134666,0.886088716758444,-0.044455852181556
"luce",-0.00222902332615886,-0.00736061740852242,-0.00249035771977352,0.00047753358731441,-0.044455852181556,0.0703619038454849
"alpha",0.0057104788425532,0.00223522658489152,0.000323281905125552,-0.000176578323386778,0.020181414389873,-0.013421798030318
"beta",0.00223522658489152,0.00577239128982014,0.000426546757195731,-0.000985771052093782,-0.0464629258597928,-0.00684424922530076
"gamma",0.000323281905125552,0.000426546757195731,0.00923409024829474,-0.000670764095190489,-0.00324462245678013,-0.000348836839602477
"delta",-0.000176578323386778,-0.000985771052093782,-0.000670764095190489,0.00849925867804392,0.00467643139815443,0.00141071604785722
"lambda",0.020181414389873,-0.0464629258597928,-0.00324462245678013,0.00467643139815443,1.11613289262575,-0.0890971108096065
"luce",-0.013421798030318,-0.00684424922530076,-0.000348836839602477,0.00141071604785722,-0.0890971108096065,0.0747997512809357
"alpha",0.00549197350289676,0.00069392889301741,-0.00112381882131203,0.00368480642058551,0.0163773010691503,-0.0135877224217835
"beta",0.00069392889301741,0.0215153437952513,0.00123004230904146,-0.0114217142099762,-0.0410235366996359,-0.0052334871420167
"gamma",-0.00112381882131203,0.00123004230904146,0.00988556324843325,-0.00431905568753656,-0.00525529523079316,-0.00253380697574094
"delta",0.00368480642058551,-0.0114217142099762,-0.00431905568753656,0.0567069998240346,-0.0164331627138839,-0.00290146036859552
"lambda",0.0163773010691503,-0.0410235366996359,-0.00525529523079316,-0.0164331627138839,1.24702149086632,-0.0585870539302575
"luce",-0.0135877224217835,-0.0052334871420167,-0.00253380697574094,-0.00290146036859552,-0.0585870539302575,0.0772791541306691
"alpha",0.00334499414095869,0.000808598794434113,0.000212184008712917,0.000965950905989604,0.0251958903722331,-0.00901975522819191
"beta",0.000808598794434113,0.00565273695419597,0.00131341208393953,0.00110968777348481,-0.0431199230811453,-0.00230539115889697
"gamma",0.000212184008712917,0.00131341208393953,0.00920741934068085,-0.00112746861566384,-0.00525863573537228,-0.000252152537966843
"delta",0.000965950905989604,0.00110968777348481,-0.00112746861566384,0.0080268808738243,-0.00708640492412683,-0.0016520053129614
"lambda",0.0251958903722331,-0.0431199230811453,-0.00525863573537228,-0.00708640492412683,0.780393339197392,-0.0998151104811139
"luce",-0.00901975522819191,-0.00230539115889697,-0.000252152537966843,-0.0016520053129614,-0.0998151104811139,0.0635505191437395
"alpha",0.0105150653639516,0.000434477823147189,-0.00667070865415079,0.000698234827713261,0.0348429013705561,-0.0151779585068133
"beta",0.000434477823147189,0.00649612670463456,0.0016775183654494,-0.000220705229582726,-0.0446832415318674,-0.00380024768899795
"gamma",-0.00667070865415079,0.0016775183654494,0.0149938858259848,-0.000444145745973048,-0.0107974048104782,-0.000472171852380385
"delta",0.000698234827713261,-0.000220705229582726,-0.000444145745973048,0.00362745822114639,-0.000211387942841308,-0.00226519626310072
"lambda",0.0348429013705561,-0.0446832415318674,-0.0107974048104782,-0.000211387942841308,0.970015113072621,-0.128131908716142
"luce",-0.0151779585068133,-0.00380024768899795,-0.000472171852380385,-0.00226519626310072,-0.128131908716142,0.0764840513507878
"alpha",0.0592872464281333,-0.00108303577724002,-0.030065071269819,0.00172401605123508,0.0236424805421977,-0.00544233124445097
"beta",-0.00108303577724002,0.00451811789708842,0.00347038023615046,-0.000377292699027098,-0.0353239986827845,-0.00443290385442164
"gamma",-0.030065071269819,0.00347038023615046,0.0705508343841162,-0.00111566540288638,-0.0104044727815299,-0.0106174722725313
"delta",0.00172401605123508,-0.000377292699027098,-0.00111566540288638,0.00601458439642203,-0.00659950402578083,-0.00136408392739191
"lambda",0.0236424805421977,-0.0353239986827845,-0.0104044727815299,-0.00659950402578083,1.06484804950906,-0.118311132530648
"luce",-0.00544233124445097,-0.00443290385442164,-0.0106174722725313,-0.00136408392739191,-0.118311132530648,0.0709242088211819
"alpha",0.0452708669845888,-0.00063026588289215,-0.0225498096504862,0.00216965013246421,-0.00443021823635993,-0.00772348301988797
"beta",-0.00063026588289215,0.029125834253741,0.00953958214564087,-0.00852921114851973,-0.0566155229661161,-0.00621435095552073
"gamma",-0.0225498096504862,0.00953958214564087,0.0652241429201622,-0.00210308866670796,0.00473168859480251,-0.0132223129402637
"delta",0.00216965013246421,-0.00852921114851973,-0.00210308866670796,0.00666282016392721,-0.014092933363249,-0.00388459321442648
"lambda",-0.00443021823635993,-0.0566155229661161,0.00473168859480251,-0.014092933363249,1.26993774034057,-0.034916583715232
"luce",-0.00772348301988797,-0.00621435095552073,-0.0132223129402637,-0.00388459321442648,-0.034916583715232,0.0827607457734809
"alpha",0.00312240720042114,6.99802517213036e-05,0.000249544787525974,0.00133419117427364,0.0116225777266979,-0.007591404895937
"beta",6.99802517213036e-05,0.00992806607295591,0.000451256576620552,-0.00393803110000928,-0.037601053146963,-0.00448615370399414
"gamma",0.000249544787525974,0.000451256576620552,0.00348157758830361,-0.000231395571991083,6.8489552062026e-05,-0.000106492228494314
"delta",0.00133419117427364,-0.00393803110000928,-0.000231395571991083,0.00417958301555547,-0.00287263800984571,-0.000989723749539755
"lambda",0.0116225777266979,-0.037601053146963,6.8489552062026e-05,-0.00287263800984571,0.875095125790858,-0.0382108315937755
"luce",-0.007591404895937,-0.00448615370399414,-0.000106492228494314,-0.000989723749539755,-0.0382108315937755,0.0576586523029913
"alpha",0.0199686223929351,0.00264771287125468,-0.00887811248457496,0.000429288777668929,0.00944540430528833,-0.0105890108281098
"beta",0.00264771287125468,0.0213314008489964,0.00353829647418073,-0.00379092310842693,-0.0319630653867618,-0.00561399608538031
"gamma",-0.00887811248457496,0.00353829647418073,0.062870042803309,0.000991978337152893,-0.0227771587028544,-0.0166664983651511
"delta",0.000429288777668929,-0.00379092310842693,0.000991978337152893,0.00160146600506566,-0.0101275900506869,-0.00333252022347104
"lambda",0.00944540430528833,-0.0319630653867618,-0.0227771587028544,-0.0101275900506869,1.00790028086507,0.0111336247067066
"luce",-0.0105890108281098,-0.00561399608538031,-0.0166664983651511,-0.00333252022347104,0.0111336247067066,0.0780899624424133
"alpha",0.038463062875701,-0.00357141695566187,-0.0210102177873648,0.00614147139447146,0.0108058905595518,-0.00679140031766884
"beta",-0.00357141695566187,0.066487666291729,0.00455931133903356,-0.0343527897029072,-0.00287702813814665,0.00216900740875327
"gamma",-0.0210102177873648,0.00455931133903356,0.0952818152680347,-0.00809787397998298,-0.0130707994354134,-0.00358402037195214
"delta",0.00614147139447146,-0.0343527897029072,-0.00809787397998298,0.0634384790735301,-0.0363230288148642,-0.0151066607484917
"lambda",0.0108058905595518,-0.00287702813814665,-0.0130707994354134,-0.0363230288148642,1.23435221689058,-0.0183906745752741
"luce",-0.00679140031766884,0.00216900740875327,-0.00358402037195214,-0.0151066607484917,-0.0183906745752741,0.0791925814954396
"alpha",0.0103939296520516,-0.000161599870441486,-0.00648342734941249,0.00017081828327289,0.00419417492836719,-0.0121948917068222
"beta",-0.000161599870441486,0.00168479891763291,0.000840661351020797,0.000487058983833877,-0.00669217736691738,-0.0010596023094984
"gamma",-0.00648342734941249,0.000840661351020797,0.0127417655896859,-0.000169507952073988,0.00609986059388219,0.00172830437492563
"delta",0.00017081828327289,0.000487058983833877,-0.000169507952073988,0.00178194864689418,-0.000492023207741941,-0.000137793403531719
"lambda",0.00419417492836719,-0.00669217736691738,0.00609986059388219,-0.000492023207741941,0.766301108879184,-0.0138356792602493
"luce",-0.0121948917068222,-0.0010596023094984,0.00172830437492563,-0.000137793403531719,-0.0138356792602493,0.0678914871720288
"alpha",0.0450926612002234,-0.00210768145921893,-0.0169923001102198,0.003434954392745,0.00522470587500685,-0.0126757795378454
"beta",-0.00210768145921893,0.0793366830409956,0.00127641137545761,-0.0196731626734105,0.0153840164329444,0.00355477835685114
"gamma",-0.0169923001102198,0.00127641137545761,0.0266674963932269,-0.000578534453498684,-0.00553959856747252,-0.00240266865996564
"delta",0.003434954392745,-0.0196731626734105,-0.000578534453498684,0.0231994616823374,-0.0431198088803872,-0.00611821376951193
"lambda",0.00522470587500685,0.0153840164329444,-0.00553959856747252,-0.0431198088803872,1.37417317231575,0.00020823687478173
"luce",-0.0126757795378454,0.00355477835685114,-0.00240266865996564,-0.00611821376951193,0.00020823687478173,0.0825379345040731
"alpha",0.0623553067093246,-0.000349146691376773,-0.0257701292948424,0.00137025332508223,0.0197714249860082,-0.00646574068339013
"beta",-0.000349146691376773,0.00775088083586004,0.00244762658341861,0.00195823153689351,-0.049328958213297,-0.0074151783370179
"gamma",-0.0257701292948424,0.00244762658341861,0.0426781721484193,-0.00154083025753894,-0.0159300605259445,-0.0030015626343285
"delta",0.00137025332508223,0.00195823153689351,-0.00154083025753894,0.00997705930740795,-0.0161198584413581,-0.00233557230517758
"lambda",0.0197714249860082,-0.049328958213297,-0.0159300605259445,-0.0161198584413581,0.895256118161769,-0.0857181666143287
"luce",-0.00646574068339013,-0.0074151783370179,-0.0030015626343285,-0.00233557230517758,-0.0857181666143287,0.072329419923727
"alpha",0.00719942515972311,-0.000219331708692264,-8.86418075841053e-05,0.000488194683165861,-0.00364414795495764,-0.00489275340270994
"beta",-0.000219331708692264,0.0720450226387018,0.00596930450264258,-0.0199748873966933,0.0135158895479356,0.00110817357744604
"gamma",-8.86418075841053e-05,0.00596930450264258,0.0829030654240532,-0.00630024136902671,0.0203398142983492,0.00244131869320782
"delta",0.000488194683165861,-0.0199748873966933,-0.00630024136902671,0.0286294677435974,-0.0528375942143822,-0.00776403151541672
"lambda",-0.00364414795495764,0.0135158895479356,0.0203398142983492,-0.0528375942143822,1.37740720119362,0.000382703071822539
"luce",-0.00489275340270994,0.00110817357744604,0.00244131869320782,-0.00776403151541672,0.000382703071822539,0.0668904654264769
"alpha",0.00509763710129894,0.00264766560884901,-0.00113902231480294,0.00134828469436152,0.0243105349113199,-0.0141185662653741
"beta",0.00264766560884901,0.0107485984023305,0.000533333386046351,4.89210034346636e-05,-0.071410894542553,-0.00874617934749622
"gamma",-0.00113902231480294,0.000533333386046351,0.00742900089498754,-0.000874046655372768,-0.00874809731563365,0.000364247588901012
"delta",0.00134828469436152,4.89210034346636e-05,-0.000874046655372768,0.0120458188665233,-0.00657379453172495,-0.00274242272271572
"lambda",0.0243105349113199,-0.071410894542553,-0.00874809731563365,-0.00657379453172495,1.14881798702112,-0.0801758231525762
"luce",-0.0141185662653741,-0.00874617934749622,0.000364247588901012,-0.00274242272271572,-0.0801758231525762,0.0697769061791555
"alpha",0.0134987697793982,0.00231945724920503,0.00140337383525498,-0.00017849311289571,0.013044115334261,-0.00932402802239058
