"","alpha","gamma","luce"
"luce",-0.0137045563975218,0.000405900899050889,0.078699590135213
"alpha",0.0205343358993804,-0.00122736793308435,-0.0150377453385128
"gamma",-0.00122736793308435,0.00149855605366871,-0.000399107330761981
"luce",-0.0150377453385128,-0.000399107330761981,0.074936520872186
"alpha",0.0224638062086234,-0.00099265240395627,-0.0135992399576074
"gamma",-0.00099265240395627,0.00173695360609352,-0.000606814626234346
"luce",-0.0135992399576074,-0.000606814626234346,0.0735423739431697
"alpha",0.000651514561716123,-0.00019089462654137,-0.00210145306314549
"gamma",-0.00019089462654137,0.000101106934991164,0.000577915886089728
"luce",-0.00210145306314549,0.000577915886089728,0.0262375217743899
"alpha",0.0052712938457773,-0.000222198424394187,-0.0179499373767159
"gamma",-0.000222198424394187,0.000260054321751403,0.00118381237220492
"luce",-0.0179499373767159,0.00118381237220492,0.0654125025918449
"alpha",0.00426305876552148,0.000159222582354091,-0.0152983704482115
"gamma",0.000159222582354091,0.00318026563892736,0.000911649940562514
"luce",-0.0152983704482115,0.000911649940562514,0.0598309662040351
"alpha",0.000685565894429223,-0.000149699548410009,-0.00203894878667248
"gamma",-0.000149699548410009,7.64862899262858e-05,0.000590147804185141
"luce",-0.00203894878667248,0.000590147804185141,0.0165368293054968
"alpha",0.00148137825623462,-0.000332283245669477,-0.00655716777006716
"gamma",-0.000332283245669477,0.00260903353851219,0.00146833009765377
"luce",-0.00655716777006716,0.00146833009765377,0.0364668543541438
"alpha",0.000589509672064425,-0.000186822335268609,-0.00181911416228328
"gamma",-0.000186822335268609,0.000110414502675918,0.000318381300297469
"luce",-0.00181911416228328,0.000318381300297469,0.0229354919632802
"alpha",0.00234066752800521,-0.000472411636777682,-0.00956213703707578
"gamma",-0.000472411636777682,0.00108307586566826,0.00210860020353382
"luce",-0.00956213703707578,0.00210860020353382,0.0448426247248486
"alpha",0.00510353845592628,-0.000613462846537454,-0.00433855023148745
"gamma",-0.000613462846537454,0.000633263976187849,5.08873784752684e-05
"luce",-0.00433855023148745,5.08873784752684e-05,0.0421226615787034
"alpha",0.0124795734982733,-0.00237436634223906,-0.0136787503100658
"gamma",-0.00237436634223906,0.000696240920425471,-0.000686907155465842
"luce",-0.0136787503100658,-0.000686907155465842,0.0739647353557146
"alpha",0.00335016546517567,0.000174714679082427,-0.0125545137837407
"gamma",0.000174714679082427,0.00332504025658552,0.00108183019008052
"luce",-0.0125545137837407,0.00108183019008052,0.0525961166902439
"alpha",0.00137246737286831,-0.00048720682105421,-0.00624528952710452
"gamma",-0.00048720682105421,0.000313415421921089,0.00192943846379778
"luce",-0.00624528952710452,0.00192943846379778,0.042485198065428
"alpha",0.00125826873888757,-0.000304447466811854,-0.00435151634230066
"gamma",-0.000304447466811854,0.000115687497879377,0.00120259070617714
"luce",-0.00435151634230066,0.00120259070617714,0.0249098116664375
"alpha",0.00148028926816921,-0.000455961828552681,-0.0065333066236033
"gamma",-0.000455961828552681,0.000200370031122924,0.00206381421706858
"luce",-0.0065333066236033,0.00206381421706858,0.0368707773993989
"alpha",0.00144956987767703,-0.000724087460201016,-0.00732231467436016
"gamma",-0.000724087460201016,0.00271901729952468,0.00366812153798031
"luce",-0.00732231467436016,0.00366812153798031,0.0427893378274589
"alpha",0.00148520152390333,-0.000283834785851063,-0.00694430550890583
"gamma",-0.000283834785851063,0.00150897355570707,0.00135783042548741
"luce",-0.00694430550890583,0.00135783042548741,0.0372267847311241
"alpha",0.00148291008342454,-0.000601208310811835,-0.00520851713739089
"gamma",-0.000601208310811835,0.000826159517080864,0.00215665123681039
"luce",-0.00520851713739089,0.00215665123681039,0.0215210669115906
"alpha",0.00562060205327172,2.34165749255637e-05,-0.0180755153009477
"gamma",2.34165749255637e-05,0.00113989498418924,0.00173368871427337
"luce",-0.0180755153009477,0.00173368871427337,0.0657600130218466
"alpha",0.00160531251953952,-0.000149934355342608,-0.00402123175835765
"gamma",-0.000149934355342608,0.0117158452209356,-0.000500174865798497
"luce",-0.00402123175835765,-0.000500174865798497,0.0216475024083458
"alpha",0.00174738621225037,-0.00107115913833913,-0.00579539587057329
"gamma",-0.00107115913833913,0.00190040116444181,0.0034089902943268
"luce",-0.00579539587057329,0.0034089902943268,0.0471619605607586
"alpha",0.000783613583208527,-0.000190561326405101,-0.00105895568560627
"gamma",-0.000190561326405101,0.000101780824302176,0.000218371541410383
"luce",-0.00105895568560627,0.000218371541410383,0.00406710835231829
"alpha",0.00073223653554351,-0.0003380662964829,-0.00175945274745706
"gamma",-0.0003380662964829,0.00154347705311085,0.000716664676892324
"luce",-0.00175945274745706,0.000716664676892324,0.00596239896673794
"alpha",0.00053577905561445,-0.00023232541584094,-0.00122500591772787
"gamma",-0.00023232541584094,0.00184870737161246,0.000366552542103197
"luce",-0.00122500591772787,0.000366552542103197,0.00882935237150388
"alpha",0.0007869529418393,-0.000260588583281839,-0.00406382308444786
"gamma",-0.000260588583281839,0.000450508836941066,0.00148270243556066
"luce",-0.00406382308444786,0.00148270243556066,0.0262015507673589
"alpha",0.00198117845551379,0.000105469667594822,-0.00466109126337035
"gamma",0.000105469667594822,0.00341689951865195,0.000673518229326833
"luce",-0.00466109126337035,0.000673518229326833,0.0151479124960363
"alpha",0.0089484169038794,-0.000412858322129381,-0.024960723684682
"gamma",-0.000412858322129381,0.000145198369527246,0.000924738784302967
"luce",-0.024960723684682,0.000924738784302967,0.0783449492696303
"alpha",0.0213462134340125,-0.000661579976417634,-0.0139914911782828
"gamma",-0.000661579976417634,0.00135871443252553,-0.000261755870337592
"luce",-0.0139914911782828,-0.000261755870337592,0.0802346768729988
"alpha",0.00138963542533884,-0.000655337650800054,-0.00477364685419664
"gamma",-0.000655337650800054,0.00215218057183271,0.00228164177201383
"luce",-0.00477364685419664,0.00228164177201383,0.0193264690532878
"alpha",0.00168595739931051,-0.000430156946648249,-0.00634598317503334
"gamma",-0.000430156946648249,0.00015630449374579,0.00182334338858844
"luce",-0.00634598317503334,0.00182334338858844,0.0349930602173367
"alpha",0.00132948446489525,-0.000642227905071163,-0.00440531611998918
"gamma",-0.000642227905071163,0.000853710066758021,0.0020231681204684
"luce",-0.00440531611998918,0.0020231681204684,0.0187053879100655
"alpha",0.00263026476568878,-0.000727470134760564,-0.00935860719856088
"gamma",-0.000727470134760564,0.000304002483730618,0.0027450898832779
"luce",-0.00935860719856088,0.0027450898832779,0.0373703052483859
"alpha",0.000823188348350111,-9.42773273558395e-05,-0.00351043508848095
"gamma",-9.42773273558395e-05,0.000272026560204283,0.00086020825597751
"luce",-0.00351043508848095,0.00086020825597751,0.0200487001384874
"alpha",0.00132026461011491,-0.000165925461165236,-0.00570180403947368
"gamma",-0.000165925461165236,0.000230357370261526,0.0011550782812342
"luce",-0.00570180403947368,0.0011550782812342,0.0294456148244634
"alpha",0.00148360602826303,-0.000786357469308048,-0.00554743038551707
"gamma",-0.000786357469308048,0.00182001767734971,0.00289011402815162
"luce",-0.00554743038551707,0.00289011402815162,0.0250143228961227
"alpha",0.00175143129165469,-0.000865160181163795,-0.00841118790399781
"gamma",-0.000865160181163795,0.00173565774982104,0.00414291985407885
"luce",-0.00841118790399781,0.00414291985407885,0.0454322049071069
"alpha",0.00120036252502104,-0.000344128101667802,-0.00446723374982928
"gamma",-0.000344128101667802,0.00283999740363971,0.00100483601996004
"luce",-0.00446723374982928,0.00100483601996004,0.0237725644003534
"alpha",0.00882530149509831,-0.00119455989704888,-0.0232413098677848
"gamma",-0.00119455989704888,0.000246125548906495,0.00374307705444566
"luce",-0.0232413098677848,0.00374307705444566,0.0753128816557136
"alpha",0.00382083422318701,-0.000403609118866792,-0.0128623061286597
"gamma",-0.000403609118866792,0.000155004387125737,0.00135264188796696
"luce",-0.0128623061286597,0.00135264188796696,0.0483411192420521
"alpha",0.00564246055371634,0.000680102888742749,-0.0170814639384609
"gamma",0.000680102888742749,0.00225914968831659,0.000224643184908725
"luce",-0.0170814639384609,0.000224643184908725,0.0582224122200937
"alpha",0.00117489549529197,-0.000343606813078438,-0.00123326831323255
"gamma",-0.000343606813078438,0.0164305172786191,-0.000668951657856633
"luce",-0.00123326831323255,-0.000668951657856633,0.00775184304326978
"alpha",0.00161323263648537,-0.000635020737627393,-0.00721058125066073
"gamma",-0.000635020737627393,0.000814850831065188,0.0029132857932902
"luce",-0.00721058125066073,0.0029132857932902,0.037872398662876
"alpha",0.00119938604305499,-0.000603936370568966,-0.00615946873071275
"gamma",-0.000603936370568966,0.00227735698692138,0.00300532864271458
"luce",-0.00615946873071275,0.00300532864271458,0.0372959985008796
"alpha",0.000754353386165056,-0.000459599876949814,-0.00370059462056234
"gamma",-0.000459599876949814,0.00244498552729155,0.00231759285196815
"luce",-0.00370059462056234,0.00231759285196815,0.0239139567613683
"alpha",0.00534896164718358,-0.000319009037924429,-0.0179245978241066
"gamma",-0.000319009037924429,0.000144993293729673,0.00117173877095089
"luce",-0.0179245978241066,0.00117173877095089,0.0641701735496442
"alpha",0.000861250713329898,-0.000525508412416528,-0.00457341862352595
"gamma",-0.000525508412416528,0.00248650791848919,0.00291316877482718
"luce",-0.00457341862352595,0.00291316877482718,0.0304473652322094
"alpha",0.00155916518026515,-0.000363971092641943,-0.00705081803267463
"gamma",-0.000363971092641943,0.000715372261049817,0.00191382825083607
"luce",-0.00705081803267463,0.00191382825083607,0.0376469707416527
"alpha",0.00692840716492858,-0.000471019747237728,-0.0199701236467378
"gamma",-0.000471019747237728,0.000134299451475846,0.00131643996459247
"luce",-0.0199701236467378,0.00131643996459247,0.0625852250159769
"alpha",0.00400579727443701,-0.000154645354851269,-0.0138768920593918
"gamma",-0.000154645354851269,0.000861444336933535,0.00185616905389666
"luce",-0.0138768920593918,0.00185616905389666,0.057717011373428
"alpha",0.00261730576887562,-0.000250234412474775,-0.0104338151945378
"gamma",-0.000250234412474775,0.000366350075577704,0.00142656621677822
"luce",-0.0104338151945378,0.00142656621677822,0.0467081301340057
"alpha",0.00162894487129354,-0.00032145629063191,-0.00717847603705671
"gamma",-0.00032145629063191,0.000290949467592089,0.00181963666330303
"luce",-0.00717847603705671,0.00181963666330303,0.0364168046003794
"alpha",0.000736606188491507,-0.000155331888585247,-0.00221468513096559
"gamma",-0.000155331888585247,7.91646026383887e-05,0.000628391645025399
"luce",-0.00221468513096559,0.000628391645025399,0.0178822869184229
"alpha",0.00518396760320175,-0.000862556382708611,-0.0151952463914972
"gamma",-0.000862556382708611,0.000231415419792577,0.00270698752169759
"luce",-0.0151952463914972,0.00270698752169759,0.0485151676343232
"alpha",0.00976386392777722,-0.00114984210993029,-0.0262736684744328
"gamma",-0.00114984210993029,0.000256524240703573,0.00323433731486295
"luce",-0.0262736684744328,0.00323433731486295,0.0800352898507329
"alpha",0.00173213346840745,-0.000648837822058461,-0.00682869876979984
"gamma",-0.000648837822058461,0.00040944481469759,0.00237207410755607
"luce",-0.00682869876979984,0.00237207410755607,0.0359724306554097
"alpha",0.00144623063585056,-0.00041472461954187,-0.00626141204997516
"gamma",-0.00041472461954187,0.00136434267271691,0.00181117982309971
"luce",-0.00626141204997516,0.00181117982309971,0.0332832867470993
"alpha",0.00394138278026262,-0.000916909514041923,-0.0141234218927999
"gamma",-0.000916909514041923,0.0023679699672711,0.00322482118795336
"luce",-0.0141234218927999,0.00322482118795336,0.057844828981636
"alpha",0.00174698793754286,-0.000508951216428063,-0.00755672504378957
"gamma",-0.000508951216428063,0.000246540943084016,0.00229372706804852
"luce",-0.00755672504378957,0.00229372706804852,0.0396090137544019
"alpha",0.00161577085109304,-0.000717992509725096,-0.00652266490399413
"gamma",-0.000717992509725096,0.000936065931323175,0.00291687178230484
"luce",-0.00652266490399413,0.00291687178230484,0.0306758109773325
"alpha",0.00631432487617044,-0.00138204336376637,-0.0199335332493835
"gamma",-0.00138204336376637,0.000330046385411008,0.00457768950406448
"luce",-0.0199335332493835,0.00457768950406448,0.0767540613814285
"alpha",0.00215628075949894,-0.000635430059177223,-0.00961644421499928
"gamma",-0.000635430059177223,0.000264141772784961,0.00296340603905946
"luce",-0.00961644421499928,0.00296340603905946,0.0486380630492843
"alpha",0.00380198462968633,-0.000481790751494956,-0.0136674381988169
"gamma",-0.000481790751494956,0.00131994426411752,0.00227792963865866
"luce",-0.0136674381988169,0.00227792963865866,0.0580150424391753
"alpha",0.00358437022182359,-0.000339334407200834,-0.0110575971932246
"gamma",-0.000339334407200834,0.0104681102824256,-0.000435933503414871
"luce",-0.0110575971932246,-0.000435933503414871,0.0449031224409229
"alpha",0.00176220869210106,-0.000182898881656475,-0.00434462272535561
"gamma",-0.000182898881656475,0.000353738786446053,0.000689151905191942
"luce",-0.00434462272535561,0.000689151905191942,0.0127044715597877
"alpha",0.000828208356112975,-0.000233999943381599,-0.00333132236691407
"gamma",-0.000233999943381599,0.000168347679593677,0.000988493593056787
"luce",-0.00333132236691407,0.000988493593056787,0.0239985689436496
"alpha",0.00311926086005983,-0.000232837541700182,-0.00839622152242974
"gamma",-0.000232837541700182,0.000805404062583493,0.00100888464788519
"luce",-0.00839622152242974,0.00100888464788519,0.0265114909955381
"alpha",0.00269886517697528,-0.000725209077767635,-0.0077484083928813
"gamma",-0.000725209077767635,0.00964906091372927,0.000598210837629264
"luce",-0.0077484083928813,0.000598210837629264,0.0356021782675468
"alpha",0.0201828760530733,-0.00130856749184124,-0.0137080245567817
"gamma",-0.00130856749184124,0.00135271697079421,-0.000173659312568655
"luce",-0.0137080245567817,-0.000173659312568655,0.0747487461550291
"alpha",0.00140224164199286,-0.000391936789263438,-0.00585288542454662
"gamma",-0.000391936789263438,0.00393142587650248,0.00146795876163781
"luce",-0.00585288542454662,0.00146795876163781,0.031759674116207
"alpha",0.00196275069842639,-0.000751310974836068,-0.00632225333767822
"gamma",-0.000751310974836068,0.000385169300307548,0.00235670503856948
"luce",-0.00632225333767822,0.00235670503856948,0.0395389614812677
"alpha",0.0131306797418064,-0.00233217395316636,-0.011119734472383
"gamma",-0.00233217395316636,0.000626824964484815,-0.00135679593050667
"luce",-0.011119734472383,-0.00135679593050667,0.0770358032395166
"alpha",0.00350703056004657,0.000165753325856941,-0.00931445525360398
"gamma",0.000165753325856941,0.00255979025144908,0.000149957610337485
"luce",-0.00931445525360398,0.000149957610337485,0.0273510123775188
"alpha",0.00208916471693414,-0.000925334681544706,-0.0091475918522417
"gamma",-0.000925334681544706,0.00211163779168795,0.00393554706946242
"luce",-0.0091475918522417,0.00393554706946242,0.0445494011375435
"alpha",0.00125323534554672,-0.000333253883085962,-0.00563613661752227
"gamma",-0.000333253883085962,0.00015898617487611,0.00163522514649933
"luce",-0.00563613661752227,0.00163522514649933,0.0354716011990115
"alpha",0.00402131051909658,-0.000826732194616924,-0.0126760342275737
"gamma",-0.000826732194616924,0.00234977422828072,0.00239125173546014
"luce",-0.0126760342275737,0.00239125173546014,0.0452428946105626
"alpha",0.00281023262704418,-0.000865954838317458,-0.0108656806511183
"gamma",-0.000865954838317458,0.00297555087222207,0.00308996269897178
"luce",-0.0108656806511183,0.00308996269897178,0.0496090492912563
"alpha",0.00102113155783442,-0.000417171397381588,-0.00534036792864725
"gamma",-0.000417171397381588,0.000672713750930714,0.00231546189350644
"luce",-0.00534036792864725,0.00231546189350644,0.034075207751522
"alpha",0.000951059565942438,-0.000227923808193117,-0.00402679651895366
"gamma",-0.000227923808193117,0.00305504706323322,0.00093262513204314
"luce",-0.00402679651895366,0.00093262513204314,0.0243559227135451
"alpha",0.00250290246555556,-0.000697315120061105,-0.00697592290184936
"gamma",-0.000697315120061105,0.00250837445994119,0.00177290846210392
"luce",-0.00697592290184936,0.00177290846210392,0.0225816546221202
"alpha",0.0195960634784337,-0.00103118816352675,-0.0121931212083663
"gamma",-0.00103118816352675,0.00601927189111373,-0.00133265497048983
"luce",-0.0121931212083663,-0.00133265497048983,0.076947437987525
"alpha",0.00221199686534727,-0.000747227870349526,-0.00850743713350542
"gamma",-0.000747227870349526,0.00118489812030952,0.00298400585665771
"luce",-0.00850743713350542,0.00298400585665771,0.0369121481132797
"alpha",0.00164341058331212,-0.000556026549764826,-0.00291850774117441
"gamma",-0.000556026549764826,0.00024869773767491,0.000831752159474647
"luce",-0.00291850774117441,0.000831752159474647,0.0280760411778581
"alpha",0.00106327164364391,-0.000354408966806344,-0.00519958996433963
"gamma",-0.000354408966806344,0.000641940724210815,0.00194184984998593
"luce",-0.00519958996433963,0.00194184984998593,0.0313362522104614
"alpha",0.00314062606078691,-0.000968065168159033,-0.00675226244905192
"gamma",-0.000968065168159033,0.0112680649986394,0.000903960419748019
"luce",-0.00675226244905192,0.000903960419748019,0.0230947343139835
"alpha",0.00277052938505389,-0.000768592268562434,-0.00947170890143572
"gamma",-0.000768592268562434,0.00250634034104914,0.00241426926520791
"luce",-0.00947170890143572,0.00241426926520791,0.0363610821755253
"alpha",0.00460825609417605,0.000481588624830605,-0.0162333053906995
"gamma",0.000481588624830605,0.00406044612386909,0.00025674704549369
"luce",-0.0162333053906995,0.00025674704549369,0.0631957452108639
"alpha",0.00807570185890391,-0.00178143924249099,-0.0123101889295315
"gamma",-0.00178143924249099,0.000825604083056658,2.3643209654182e-05
"luce",-0.0123101889295315,2.3643209654182e-05,0.0616090306476261
"alpha",0.00737132000225493,-8.71290726740343e-05,-0.0227053042818456
"gamma",-8.71290726740343e-05,0.000450759774568716,0.000508824786989492
"luce",-0.0227053042818456,0.000508824786989492,0.0765998020336437
"alpha",0.00110331225808163,-0.000426397312242157,-0.00577960962606374
"gamma",-0.000426397312242157,0.00189445642176456,0.00236126123100606
"luce",-0.00577960962606374,0.00236126123100606,0.0363700728219069
"alpha",0.00129732754345135,-0.000272544497183259,-0.00586286060716625
"gamma",-0.000272544497183259,0.000297774187829255,0.00166559256151886
"luce",-0.00586286060716625,0.00166559256151886,0.0321892386292649
"alpha",0.00201973937444174,-0.00069539617246824,-0.00742434777948204
"gamma",-0.00069539617246824,0.000378610078028221,0.00230940060826828
"luce",-0.00742434777948204,0.00230940060826828,0.0365272103059123
"alpha",0.00270278135744109,-0.000494669761960089,-0.00450029188533802
"gamma",-0.000494669761960089,0.0105686496634772,0.000101751730551129
"luce",-0.00450029188533802,0.000101751730551129,0.0140075753651649
"alpha",0.0212025473038766,-0.000622553997485737,-0.0125786556955151
"gamma",-0.000622553997485737,0.00123839071115503,1.17070520767628e-05
"luce",-0.0125786556955151,1.17070520767628e-05,0.0800893987313594
"alpha",0.0106436032038445,-0.000922922402719603,-0.0277379503994914
"gamma",-0.000922922402719603,0.000187863274697671,0.00179649654360089
"luce",-0.0277379503994914,0.00179649654360089,0.0837509235214205
"alpha",0.00628297291482137,-0.000339962908720808,-0.00809521758634802
"gamma",-0.000339962908720808,0.000176160514621403,0.00173408635033934
"luce",-0.00809521758634802,0.00173408635033934,0.0516746113309363
"alpha",0.000654128880441274,-0.000219150636806445,-0.00144788544431279
"gamma",-0.000219150636806445,0.00311161206007618,0.000404859230903067
"luce",-0.00144788544431279,0.000404859230903067,0.00461557212375209
"alpha",0.00457771895684955,-0.000696123863231285,-0.00393629869685133
"gamma",-0.000696123863231285,0.000720912877813045,-0.000112069847922739
"luce",-0.00393629869685133,-0.000112069847922739,0.045253399662007
"alpha",0.00254060494982249,-8.14114406528086e-06,-0.00978798130411998
"gamma",-8.14114406528086e-06,0.000323190412277712,0.000691513406803552
"luce",-0.00978798130411998,0.000691513406803552,0.0429182130858354
"alpha",0.00126541410204229,-0.000432647158380897,-0.0061717922859008
"gamma",-0.000432647158380897,0.000818952195551744,0.00233808632248111
"luce",-0.0061717922859008,0.00233808632248111,0.0353917771736469
"alpha",0.00109850895957982,-0.000340694350702158,-0.00546938640731489
"gamma",-0.000340694350702158,0.000260213781285436,0.00179835147083171
"luce",-0.00546938640731489,0.00179835147083171,0.0339121990607142
"alpha",0.0024158361410332,-0.00100578166536831,-0.00866319509361266
"gamma",-0.00100578166536831,0.000551386226087932,0.00335818981159317
"luce",-0.00866319509361266,0.00335818981159317,0.0461487554654158
"alpha",0.004249052684845,-0.00165556031811278,-0.011470838699809
"gamma",-0.00165556031811278,0.0114805918973331,0.00343366748549506
"luce",-0.011470838699809,0.00343366748549506,0.0391426119836591
"alpha",0.00175052315437024,-0.000585394087019047,-0.00666124789503517
"gamma",-0.000585394087019047,0.00774002023723358,0.00151572513281615
"luce",-0.00666124789503517,0.00151572513281615,0.0369085742290393
"alpha",0.00539505134729417,0.000151099364630418,-0.0186259556540168
"gamma",0.000151099364630418,0.00309429982708032,0.000730466852235752
"luce",-0.0186259556540168,0.000730466852235752,0.0698935890769551
"alpha",0.00171504451983249,-0.000530617545077667,-0.00603231284755498
"gamma",-0.000530617545077667,0.000431056849930734,0.00200116626853083
"luce",-0.00603231284755498,0.00200116626853083,0.0241601988390047
"alpha",0.000650515873171591,7.28602058037103e-07,-0.000930061535714379
"gamma",7.28602058037103e-07,0.000978799393108465,0.00108866991810644
"luce",-0.000930061535714379,0.00108866991810644,0.0440136394747515
"alpha",0.00512124512264503,2.20693339760789e-05,-0.0175725377891603
"gamma",2.20693339760789e-05,0.00254316462674349,0.000630410030312521
"luce",-0.0175725377891603,0.000630410030312521,0.0644814628099018
"alpha",0.00242661176098529,-0.000730654849175724,-0.0108231927926159
"gamma",-0.000730654849175724,0.000305420527036831,0.0033557253264321
"luce",-0.0108231927926159,0.0033557253264321,0.0547148797976655
"alpha",0.00193807277945879,-0.000563024369985668,-0.00983295566438559
"gamma",-0.000563024369985668,0.0013130383276296,0.00279735461349743
"luce",-0.00983295566438559,0.00279735461349743,0.0609677110231915
"alpha",0.00383405317983165,4.57686365377179e-06,-0.014072382086689
"gamma",4.57686365377179e-06,0.00156996993130856,0.00129366136133997
"luce",-0.014072382086689,0.00129366136133997,0.0572757569583905
"alpha",0.00398685374420984,-0.000267926380241078,-0.0124261396842828
"gamma",-0.000267926380241078,0.00174968008627998,0.00153080050619963
"luce",-0.0124261396842828,0.00153080050619963,0.0493180679188782
"alpha",0.00753342133649846,0.000122374930676552,-0.0213241524834297
"gamma",0.000122374930676552,0.00204905320137397,5.2438361587744e-05
"luce",-0.0213241524834297,5.2438361587744e-05,0.0664144097896324
"alpha",0.00422109119603119,-0.000446900535371043,-0.0147554831666359
"gamma",-0.000446900535371043,0.00532543770226694,0.0012797833536281
"luce",-0.0147554831666359,0.0012797833536281,0.0603663899831242
"alpha",0.00598210609770979,-0.000970410218504465,-0.0154291571863246
"gamma",-0.000970410218504465,0.000231307954973653,0.00273820925223607
"luce",-0.0154291571863246,0.00273820925223607,0.0449765950289173
"alpha",0.00319133618004718,0.000824650968812932,-0.0077073226808471
"gamma",0.000824650968812932,0.00566869508132896,0.00217960988630457
"luce",-0.0077073226808471,0.00217960988630457,0.0266114563097414
"alpha",0.00277353208246282,-0.0006024172715517,-0.0107103048964308
"gamma",-0.0006024172715517,0.00375940575787545,0.00221814730282592
"luce",-0.0107103048964308,0.00221814730282592,0.0474318548277173
"alpha",0.00104619178818745,-0.000399259765143922,-0.00551481152305684
"gamma",-0.000399259765143922,0.000639787829344327,0.00223539975663352
"luce",-0.00551481152305684,0.00223539975663352,0.0350609188358432
"alpha",0.00109100765061337,-0.000578614690160448,-0.00569881344460625
"gamma",-0.000578614690160448,0.00113323688396529,0.00312781952438327
"luce",-0.00569881344460625,0.00312781952438327,0.0371841501096306
"alpha",0.00139414557744968,-0.000459096653344639,-0.00696973541337859
"gamma",-0.000459096653344639,0.000542885673077385,0.00249854837431549
"luce",-0.00696973541337859,0.00249854837431549,0.0400760607719512
"alpha",0.00158588887231379,-0.000547069908734554,-0.00764311760948151
"gamma",-0.000547069908734554,0.000434606937163373,0.00268184030388796
"luce",-0.00764311760948151,0.00268184030388796,0.0428918028808473
"alpha",0.000614072686861984,-0.000142961828149597,-0.000985309125872529
"gamma",-0.000142961828149597,6.51999652477094e-05,0.000324773926096051
"luce",-0.000985309125872529,0.000324773926096051,0.0112027452942835
"alpha",0.0157297322119842,-0.00235225316225733,-0.0124070442424434
"gamma",-0.00235225316225733,0.000516623735661701,-0.00110230515803032
"luce",-0.0124070442424434,-0.00110230515803032,0.0797929098176039
"alpha",0.000885600865722567,-0.000228096156728153,-0.00418295863458111
"gamma",-0.000228096156728153,0.000178938559984659,0.00140641197188029
"luce",-0.00418295863458111,0.00140641197188029,0.0255191866465969
"alpha",0.00164681950710217,-0.000520942945187974,-0.00800127546170106
"gamma",-0.000520942945187974,0.000268071972980651,0.00261092302155985
"luce",-0.00800127546170106,0.00261092302155985,0.045461882057161
"alpha",0.000653302696851256,-0.000218277476227529,-0.00258572846955462
"gamma",-0.000218277476227529,0.00281028854426127,0.000865485205113214
"luce",-0.00258572846955462,0.000865485205113214,0.0162271860221863
"alpha",0.00882926566189751,-0.000660101929488986,-0.0243549168854711
"gamma",-0.000660101929488986,0.000147053261280178,0.00152530272053083
"luce",-0.0243549168854711,0.00152530272053083,0.0747192073249397
"alpha",0.00255625980913036,-0.000580761938040588,-0.0101432144895258
"gamma",-0.000580761938040588,0.000406008838012167,0.00263517053262192
"luce",-0.0101432144895258,0.00263517053262192,0.0442123039678792
"alpha",0.00370478389859552,-0.00155322988277944,-0.0134657273929089
"gamma",-0.00155322988277944,0.00985171193813053,0.00436461187936522
"luce",-0.0134657273929089,0.00436461187936522,0.0579881737948075
"alpha",0.00139370032024133,-6.81840235387737e-05,-0.00564929417993221
"gamma",-6.81840235387737e-05,0.00017295301260342,0.000585382367700837
"luce",-0.00564929417993221,0.000585382367700837,0.0270095683048921
"alpha",0.00242763395116253,-0.000483189929652928,-0.00773257163144002
"gamma",-0.000483189929652928,0.000451165686560772,0.00179085343276472
"luce",-0.00773257163144002,0.00179085343276472,0.0274304436983611
"alpha",0.00278260584674889,-0.000189671065442476,-0.00963130891387173
"gamma",-0.000189671065442476,0.0102767715945182,-0.000707696688405821
"luce",-0.00963130891387173,-0.000707696688405821,0.0455852900915747
"alpha",0.00566972918541664,0.000244379737688267,-0.0184240372206421
"gamma",0.000244379737688267,0.00325132111708674,0.000690762996309837
"luce",-0.0184240372206421,0.000690762996309837,0.0643618213191086
"alpha",0.000976661309313742,-0.000327739712453604,-0.00329539735626966
"gamma",-0.000327739712453604,0.000199474572218188,0.000623837989989093
"luce",-0.00329539735626966,0.000623837989989093,0.0283025914938091
"alpha",0.00915371664755961,-0.000194342883826501,-0.0245204776411566
"gamma",-0.000194342883826501,0.00186844048735553,0.000431279484654711
"luce",-0.0245204776411566,0.000431279484654711,0.0783624279763371
"alpha",0.000946444040923726,-0.000203574514968755,-0.00180668021864677
"gamma",-0.000203574514968755,0.000107123839814404,0.000473679805645758
"luce",-0.00180668021864677,0.000473679805645758,0.00611612529180318
"alpha",0.00188479718791174,-0.000394397958164148,-0.00822955147394181
"gamma",-0.000394397958164148,0.000353747977918887,0.00210797408505857
"luce",-0.00822955147394181,0.00210797408505857,0.0405367986394645
"alpha",0.0215961917745098,-0.000590001879215118,-0.0112396857057196
"gamma",-0.000590001879215118,0.00115089454620268,2.91816789825882e-05
"luce",-0.0112396857057196,2.91816789825882e-05,0.0744419684758349
"alpha",0.00468248077900421,-0.000402258973024174,-0.0143705078396921
"gamma",-0.000402258973024174,0.00831357206197151,0.000568082395829716
"luce",-0.0143705078396921,0.000568082395829716,0.0520305995034075
"alpha",0.00187126055916526,-0.00129327180451621,-0.00671191669528669
"gamma",-0.00129327180451621,0.00251131414679906,0.00410625986529054
"luce",-0.00671191669528669,0.00410625986529054,0.0466863256228161
"alpha",0.000575489883903105,-0.000225661036715909,-0.00284223853875393
"gamma",-0.000225661036715909,0.000679915353522857,0.00124224933355138
"luce",-0.00284223853875393,0.00124224933355138,0.0200185857032204
"alpha",0.00113623576898061,-0.000595319600633882,-0.00463010963856913
