"","alpha","beta","gamma","delta","lambda","luce"
"alpha",0.00140664572199865,-0.000157888575001776,-0.00028258667268838,9.41098993563887e-05,0.0151314633746889,-0.0050483733672382
"beta",-0.000157888575001776,0.000871898352269794,0.000102721400061245,0.000177078749304823,-0.0105842999382161,0.000873305858611921
"gamma",-0.00028258667268838,0.000102721400061245,0.000526484480767245,-7.19462210272297e-06,-0.000847781366977434,-0.000386493328900439
"delta",9.41098993563887e-05,0.000177078749304823,-7.19462210272297e-06,0.000409646379796357,-0.0023254332212042,-1.00213104012334e-05
"lambda",0.0151314633746889,-0.0105842999382161,-0.000847781366977434,-0.0023254332212042,0.310491959319844,-0.0757001119370342
"luce",-0.0050483733672382,0.000873305858611921,-0.000386493328900439,-1.00213104012334e-05,-0.0757001119370342,0.0421222046683838
"alpha",0.00196995109656987,-0.000742769219297016,-0.000357841360069224,0.00209214792827747,0.00182350913842921,-0.0062634546242428
"beta",-0.000742769219297016,0.045244246311949,0.00065736013126687,-0.0204653152210953,-0.0192202592092046,0.00074098343285962
"gamma",-0.000357841360069224,0.00065736013126687,0.00114153654394752,-0.000643885446290698,-0.000996484015507645,0.000752088854504184
"delta",0.00209214792827747,-0.0204653152210953,-0.000643885446290698,0.0302204053926107,-0.0440624630672591,-0.00580650537802215
"lambda",0.00182350913842921,-0.0192202592092046,-0.000996484015507645,-0.0440624630672591,1.28326557123918,-0.00716712375749596
"luce",-0.0062634546242428,0.00074098343285962,0.000752088854504184,-0.00580650537802215,-0.00716712375749596,0.0267027430261336
"alpha",0.0138095761877754,6.53938139409839e-05,-0.00726812212955319,-2.99705694343991e-05,0.0160223515414909,-0.00606411485167383
"beta",6.53938139409839e-05,0.000539924026948966,0.000752889256086089,2.89686417857202e-05,-0.00464075724768363,-0.000901180565712017
"gamma",-0.00726812212955319,0.000752889256086089,0.0410786807594613,-9.96854771619488e-05,-0.00142985160294144,-0.0044390921515479
"delta",-2.99705694343991e-05,2.89686417857202e-05,-9.96854771619488e-05,0.000346207963895816,0.000467050545532896,-0.000260712934660575
"lambda",0.0160223515414909,-0.00464075724768363,-0.00142985160294144,0.000467050545532896,0.649069476787826,-0.133681916316326
"luce",-0.00606411485167383,-0.000901180565712017,-0.0044390921515479,-0.000260712934660575,-0.133681916316326,0.0557762324255591
"alpha",0.00973027844503996,0.000459583472701785,0.00214342066596096,-5.2488044270077e-05,0.00810651424978066,-0.00574334392376285
"beta",0.000459583472701785,0.00189185014131553,0.00236462099243112,0.000568844754406956,-0.0134688246716889,-0.000946680660285708
"gamma",0.00214342066596096,0.00236462099243112,0.0535679441055088,-0.000259526026576545,-0.0176813966714964,-0.00119448888340074
"delta",-5.2488044270077e-05,0.000568844754406956,-0.000259526026576545,0.00165221352884175,-0.00406308127322101,-0.000926264748219255
"lambda",0.00810651424978066,-0.0134688246716889,-0.0176813966714964,-0.00406308127322101,0.384734386237261,-0.0911247284217399
"luce",-0.00574334392376285,-0.000946680660285708,-0.00119448888340074,-0.000926264748219255,-0.0911247284217399,0.051028748883319
"alpha",0.0304836019676114,3.80559907680615e-05,-0.00838905300265825,0.00355935884221938,0.0181368155416694,-0.00667580340768003
"beta",3.80559907680615e-05,0.00727672990184398,0.000680957371369948,-0.00142109073157128,-0.0445665893715932,-0.0070649618466261
"gamma",-0.00838905300265825,0.000680957371369948,0.00325577397492751,-0.000980731384975308,-0.00158422628476149,-0.00218784981455226
"delta",0.00355935884221938,-0.00142109073157128,-0.000980731384975308,0.00564151682834714,-0.00514331559135731,-0.00254145273479063
"lambda",0.0181368155416694,-0.0445665893715932,-0.00158422628476149,-0.00514331559135731,1.02680160466414,-0.0909075003877193
"luce",-0.00667580340768003,-0.0070649618466261,-0.00218784981455226,-0.00254145273479063,-0.0909075003877193,0.0715844450213829
"alpha",0.00266189889552765,0.000758956962833115,-0.000880780899942662,0.000944682903258075,0.00407512774578373,-0.00317360186749338
"beta",0.000758956962833115,0.00446660679804563,0.00144422170422972,-0.000343161729845005,-0.0233585769514977,-0.0016154450488263
"gamma",-0.000880780899942662,0.00144422170422972,0.0097832519571531,-0.000517129924905167,-0.00647898002918612,-0.000926665386534649
"delta",0.000944682903258075,-0.000343161729845005,-0.000517129924905167,0.00825202733745312,-0.00505947629159645,-0.00102050874455693
"lambda",0.00407512774578373,-0.0233585769514977,-0.00647898002918612,-0.00505947629159645,0.243401152364498,-0.0117249277881078
"luce",-0.00317360186749338,-0.0016154450488263,-0.000926665386534649,-0.00102050874455693,-0.0117249277881078,0.010267462566441
"alpha",0.00159775429976901,-8.67233897827286e-06,-0.000317820873189077,0.000531393898753287,0.0213316303891314,-0.00705437025439014
"beta",-8.67233897827286e-06,0.00315349936739186,0.000732425733116706,0.000143208522728261,-0.0394390854513575,0.000120354769394396
"gamma",-0.000317820873189077,0.000732425733116706,0.00378918922104997,-0.00041154706668251,-0.00967012592894442,-7.93155924548408e-06
"delta",0.000531393898753287,0.000143208522728261,-0.00041154706668251,0.00343834885564105,-0.00589490676721112,-0.00149724988228726
"lambda",0.0213316303891314,-0.0394390854513575,-0.00967012592894442,-0.00589490676721112,0.951688854429171,-0.115429813322194
"luce",-0.00705437025439014,0.000120354769394396,-7.93155924548408e-06,-0.00149724988228726,-0.115429813322194,0.0438032912517897
"alpha",0.0455072924497721,-0.000839379422092679,-0.0161726413985576,0.00110748856578652,0.00742865278763359,-0.0187484918203096
"beta",-0.000839379422092679,0.00677736686385034,0.00102223823866787,-0.00110208057462777,-0.0235758383524812,-0.00150180382880156
"gamma",-0.0161726413985576,0.00102223823866787,0.0156087452441844,-0.000481769677910382,0.00672377343011513,0.00309562909777984
"delta",0.00110748856578652,-0.00110208057462777,-0.000481769677910382,0.000764259395011634,-0.0125130029778689,-0.00238572149387094
"lambda",0.00742865278763359,-0.0235758383524812,0.00672377343011513,-0.0125130029778689,1.14536678186226,-0.0864997377552941
"luce",-0.0187484918203096,-0.00150180382880156,0.00309562909777984,-0.00238572149387094,-0.0864997377552941,0.0797025372810138
"alpha",0.00474283362086449,0.000774578780018288,0.00163953349801104,-0.000135036135916056,-0.00251809018132818,-0.00335908528732493
"beta",0.000774578780018288,0.00108743215603748,0.000523026902529455,-0.000126724491530716,-0.00911455569880833,-0.00236054381838713
"gamma",0.00163953349801104,0.000523026902529455,0.0240137258873544,-0.00113680136622728,-0.00804240817059179,-0.00165045716536693
"delta",-0.000135036135916056,-0.000126724491530716,-0.00113680136622728,0.0049389076819205,-0.0029827926586905,-0.000859753450303841
"lambda",-0.00251809018132818,-0.00911455569880833,-0.00804240817059179,-0.0029827926586905,0.326984147115318,-0.017098380916705
"luce",-0.00335908528732493,-0.00236054381838713,-0.00165045716536693,-0.000859753450303841,-0.017098380916705,0.0246762413128363
"alpha",0.00121942806939605,9.83731692174672e-05,-0.000181784474849527,0.000281557393094513,0.00877089427427034,-0.00489192324611741
"beta",9.83731692174672e-05,0.00181964846229426,0.000122491020742396,-0.000688074579425484,-0.00861660449206587,-0.000670001517330847
"gamma",-0.000181784474849527,0.000122491020742396,0.000886180584247385,-6.94006613713133e-05,-0.00157874442171176,0.000487343106404424
"delta",0.000281557393094513,-0.000688074579425484,-6.94006613713133e-05,0.000590095944845826,-0.00199355811659855,-0.000821628962619396
"lambda",0.00877089427427034,-0.00861660449206587,-0.00157874442171176,-0.00199355811659855,0.397360128622396,-0.0418689033569799
"luce",-0.00489192324611741,-0.000670001517330847,0.000487343106404424,-0.000821628962619396,-0.0418689033569799,0.0314836530238956
"alpha",0.00347574471237371,0.000894563550150177,-0.000129595267291382,0.00109397296009243,0.0233144416888253,-0.010768588374159
"beta",0.000894563550150177,0.00266406247043921,0.000779447213346667,0.000169994991909016,-0.0231424109893709,-0.00264128753252386
"gamma",-0.000129595267291382,0.000779447213346667,0.01144450798302,-0.00118141303746911,-0.0158481205650218,0.00129091537131198
"delta",0.00109397296009243,0.000169994991909016,-0.00118141303746911,0.010059334516413,-0.000294823126509151,-0.00456465300659691
"lambda",0.0233144416888253,-0.0231424109893709,-0.0158481205650218,-0.000294823126509151,0.912534539230134,-0.144451629440708
"luce",-0.010768588374159,-0.00264128753252386,0.00129091537131198,-0.00456465300659691,-0.144451629440708,0.0604162623714032
"alpha",0.00486075987676403,1.35008193145185e-05,-0.00204309242252378,0.000147704674781249,0.0171197123432523,-0.00639170957205801
"beta",1.35008193145185e-05,0.0011504693411192,6.28838992899436e-05,-0.000132342202097047,-0.0119687699072272,-0.000463239397991693
"gamma",-0.00204309242252378,6.28838992899436e-05,0.00145807845474976,-2.84840072339912e-05,0.00237017150630703,-0.000546338901068901
"delta",0.000147704674781249,-0.000132342202097047,-2.84840072339912e-05,0.000157938570055965,9.67692824396142e-05,-0.000387228212281138
"lambda",0.0171197123432523,-0.0119687699072272,0.00237017150630703,9.67692824396142e-05,0.622605699101746,-0.100486931766484
"luce",-0.00639170957205801,-0.000463239397991693,-0.000546338901068901,-0.000387228212281138,-0.100486931766484,0.0434389334232639
"alpha",0.0129764886239209,9.95165900144935e-06,-0.00357446602813757,2.33964966179197e-05,0.0415076360120477,-0.0144184877452846
"beta",9.95165900144935e-06,0.000565118722393514,0.000828286551867502,-8.54033520020123e-05,-0.0045894197895899,-3.79502919696051e-05
"gamma",-0.00357446602813757,0.000828286551867502,0.0285324996813015,-0.000120285342686048,-0.0139372925842182,0.00254825430455459
"delta",2.33964966179197e-05,-8.54033520020123e-05,-0.000120285342686048,0.00010997387406776,0.000414259196174986,-4.37681410098612e-05
"lambda",0.0415076360120477,-0.0045894197895899,-0.0139372925842182,0.000414259196174986,0.855937569641877,-0.187335995578331
"luce",-0.0144184877452846,-3.79502919696051e-05,0.00254825430455459,-4.37681410098612e-05,-0.187335995578331,0.0696229367512917
"alpha",0.00687742758304177,0.00149143232745073,-0.000381764554932841,0.000702505577907505,0.00348980018008447,-0.0104277329800028
"beta",0.00149143232745073,0.0227551584950104,0.00597813738018348,-0.00717227832744358,-0.0586422575624248,-0.000490476159884277
"gamma",-0.000381764554932841,0.00597813738018348,0.0221214150375596,-0.00321745609607941,-0.0210493007184331,0.0015999795598132
"delta",0.000702505577907505,-0.00717227832744358,-0.00321745609607941,0.00722646961087455,-0.0142147975196395,-0.00873937490049375
"lambda",0.00348980018008447,-0.0586422575624248,-0.0210493007184331,-0.0142147975196395,1.24380455076645,-0.0484957245525374
"luce",-0.0104277329800028,-0.000490476159884277,0.0015999795598132,-0.00873937490049375,-0.0484957245525374,0.0784246898010386
"alpha",0.0641592635516952,-0.000349880607809037,-0.00566918967247905,0.00100746116063418,0.0147656391748662,-0.0109329045065358
"beta",-0.000349880607809037,0.0310676610965462,0.00050888807867818,-0.00693982451999006,-0.0404598328541622,-0.00995973091400994
"gamma",-0.00566918967247905,0.00050888807867818,0.00400900914036377,-6.72573746455122e-05,-0.00232050628680989,-0.000807526381545601
"delta",0.00100746116063418,-0.00693982451999006,-6.72573746455122e-05,0.00338025070150291,-0.00808462257938366,-0.00175826362363622
"lambda",0.0147656391748662,-0.0404598328541622,-0.00232050628680989,-0.00808462257938366,1.09808781051985,-0.0113693981544325
"luce",-0.0109329045065358,-0.00995973091400994,-0.000807526381545601,-0.00175826362363622,-0.0113693981544325,0.0761900495089569
"alpha",0.000827110833420031,9.70975237954824e-05,-0.000364373908632272,2.70924154166125e-05,0.00166823791943157,-0.00142752235954034
"beta",9.70975237954824e-05,0.000392931392162256,0.000135798213230933,-4.66423302550204e-05,-0.00408807253793785,-0.00064461820439017
"gamma",-0.000364373908632272,0.000135798213230933,0.00240328962069294,-9.67511913256912e-05,0.000167894953362612,0.000219402130255013
"delta",2.70924154166125e-05,-4.66423302550204e-05,-9.67511913256912e-05,0.000192942870743295,8.828666986833e-05,-6.95375277774127e-05
"lambda",0.00166823791943157,-0.00408807253793785,0.000167894953362612,8.828666986833e-05,0.1733432114165,-0.00448727562484543
"luce",-0.00142752235954034,-0.00064461820439017,0.000219402130255013,-6.95375277774127e-05,-0.00448727562484543,0.0110598718359161
"alpha",0.00158275156538385,-0.000330178078830841,-0.000453475980527177,0.000356114760398483,-0.000979954571715905,-0.00655758229345639
"beta",-0.000330178078830841,0.0811891913070132,0.000139145261825216,-0.00648238333727069,0.00120977010753278,0.00213578982158899
"gamma",-0.000453475980527177,0.000139145261825216,0.00130312490779233,-4.33207697702853e-05,0.000616744750079009,0.000113581296781109
"delta",0.000356114760398483,-0.00648238333727069,-4.33207697702853e-05,0.00503528044148811,-0.0138167561854522,-0.00169253188908232
"lambda",-0.000979954571715905,0.00120977010753278,0.000616744750079009,-0.0138167561854522,1.43365746978889,0.000968077982246547
"luce",-0.00655758229345639,0.00213578982158899,0.000113581296781109,-0.00169253188908232,0.000968077982246547,0.0409914208237296
"alpha",0.0016630431407401,-0.000581140690131607,-0.000168966872252944,0.000339775129550481,3.11741272863707e-05,-0.00668208654697842
"beta",-0.000581140690131607,0.0277631324604478,6.5691628366123e-05,-0.00447620844994158,-0.0127002485214153,0.00223144755025195
"gamma",-0.000168966872252944,6.5691628366123e-05,0.000310189132396869,-2.96602546168582e-05,8.42969641285927e-05,-7.67449422854965e-05
"delta",0.000339775129550481,-0.00447620844994158,-2.96602546168582e-05,0.00126062121899636,-0.0171440386142694,-0.00174035898265337
"lambda",3.11741272863707e-05,-0.0127002485214153,8.42969641285927e-05,-0.0171440386142694,1.40214220614881,0.000994548981970518
"luce",-0.00668208654697842,0.00223144755025195,-7.67449422854965e-05,-0.00174035898265337,0.000994548981970518,0.0447549458618933
"alpha",0.00853284925117424,-0.00206993414421672,-0.00775787788973342,0.00162944203454617,0.00150197779332807,-0.00901857165625393
"beta",-0.00206993414421672,0.0642207129003872,0.00977036635932205,-0.0158882540702859,-0.00951965702254083,0.00607507401528062
"gamma",-0.00775787788973342,0.00977036635932205,0.0668143993790472,-0.00636155765856652,0.00132949777451534,0.00724571988292182
"delta",0.00162944203454617,-0.0158882540702859,-0.00636155765856652,0.0134090475097907,-0.0241777513666169,-0.00731108737510432
"lambda",0.00150197779332807,-0.00951965702254083,0.00132949777451534,-0.0241777513666169,1.31009703870659,0.00294360026115394
"luce",-0.00901857165625393,0.00607507401528062,0.00724571988292182,-0.00731108737510432,0.00294360026115394,0.083748101890077
"alpha",0.00873181558948731,9.24348078987254e-05,-0.00146908971057605,8.65850794500178e-05,0.0209918554331416,-0.00768806600557074
"beta",9.24348078987254e-05,0.00280600175750215,0.00186282646679713,-0.00018757882678763,-0.0271062955608699,-0.00101283372225921
"gamma",-0.00146908971057605,0.00186282646679713,0.0315252040126912,-0.000247463083385232,-0.0149453534395286,-0.000674160086303837
"delta",8.65850794500178e-05,-0.00018757882678763,-0.000247463083385232,0.00047734512621478,-0.00069031239109189,-0.00101459158242808
"lambda",0.0209918554331416,-0.0271062955608699,-0.0149453534395286,-0.00069031239109189,0.95176490306831,-0.172335287039404
"luce",-0.00768806600557074,-0.00101283372225921,-0.000674160086303837,-0.00101459158242808,-0.172335287039404,0.0693700496486892
"alpha",0.00651763566519128,9.61744722306596e-05,-0.00546353681431131,0.000613449491666757,0.0140514358640278,-0.00448726682474933
"beta",9.61744722306596e-05,0.00123383566214687,0.00144995959550981,7.39717887126535e-05,-0.0122247984049854,-0.00227884684436101
"gamma",-0.00546353681431131,0.00144995959550981,0.019018923319625,-0.00085519007707328,-0.0188580107207524,-0.00289863151811821
