"","alpha","beta","gamma","delta","lambda","luce"
"delta",-0.00119574473660495,-0.00586030714968102,-6.20291083940604e-05,0.00179361375489556,0.0219871757248799,0.00426363710971338
"lambda",0.00847802600995269,-0.0857550320273862,-0.000768286193639023,0.0219871757248799,1.18261460193408,-0.0174807950404895
"luce",-0.0130908294187542,-0.015148946982631,0.00386141913351846,0.00426363710971338,-0.0174807950404895,0.0795706956639527
"alpha",0.017402189197699,0.000199397334996066,0.00149140291314972,0.000239898841508686,-0.0017486942119103,-0.0231918796280951
"beta",0.000199397334996066,0.00819825098846268,-0.000115897299595072,-0.00214588563714293,-0.00840089303430627,-0.00179289758146528
"gamma",0.00149140291314972,-0.000115897299595072,0.00698223687835132,0.000192221910053454,0.000443922755259941,0.00248817135563084
"delta",0.000239898841508686,-0.00214588563714293,0.000192221910053454,0.00632082252966849,0.00596281070120971,0.0011795151926589
"lambda",-0.0017486942119103,-0.00840089303430627,0.000443922755259941,0.00596281070120971,1.3104506000356,0.00392424667198792
"luce",-0.0231918796280951,-0.00179289758146528,0.00248817135563084,0.0011795151926589,0.00392424667198792,0.0796290051286782
"alpha",0.0067589197194283,0.00539612721736592,-0.00113705250115638,-0.00178119988804375,0.0123626466171534,-0.0132841207955707
"beta",0.00539612721736592,0.0242608456082518,0.000451923744813439,-0.00787891494631887,-0.0970970689373534,-0.0138456777282339
"gamma",-0.00113705250115638,0.000451923744813439,0.0138194262283582,-0.000336861962921678,0.00351813417011817,0.00416058317798547
"delta",-0.00178119988804375,-0.00787891494631887,-0.000336861962921678,0.00303193668714203,0.0280121552036569,0.00416033119164573
"lambda",0.0123626466171534,-0.0970970689373534,0.00351813417011817,0.0280121552036569,1.15873304242371,-0.0273551035803803
"luce",-0.0132841207955707,-0.0138456777282339,0.00416058317798547,0.00416033119164573,-0.0273551035803803,0.0762311663501752
"alpha",0.0122395493230209,0.00414907645916866,-0.00326092401234641,0.000638383154680874,0.025331167277492,-0.0183635301618021
"beta",0.00414907645916866,0.0104426759174771,-0.00083123158253669,-0.000303763617846863,-0.0638747057384151,-0.00759465352603862
"gamma",-0.00326092401234641,-0.00083123158253669,0.00154205603512337,-0.000117222030496348,-0.00638639561915908,0.00481914777680949
"delta",0.000638383154680874,-0.000303763617846863,-0.000117222030496348,0.00526160384770112,0.00714539027191183,0.00040605439160977
"lambda",0.025331167277492,-0.0638747057384151,-0.00638639561915908,0.00714539027191183,0.903556252564454,-0.0574993338276496
"luce",-0.0183635301618021,-0.00759465352603862,0.00481914777680949,0.00040605439160977,-0.0574993338276496,0.069030595280584
"alpha",0.0129485475616561,0.00305127237652266,0.00169839969936565,4.14189042372012e-05,0.00783381132259237,-0.0134711429239884
"beta",0.00305127237652266,0.0329412489838701,0.0007751153107046,-0.0074017828995868,-0.0375815013274959,-0.00832811582374935
"gamma",0.00169839969936565,0.0007751153107046,0.0215194900540847,0.000378463955011438,-0.00538513709244938,0.00328604285166673
"delta",4.14189042372012e-05,-0.0074017828995868,0.000378463955011438,0.00393762462135807,-0.000567051927923544,0.00055834986101216
"lambda",0.00783381132259237,-0.0375815013274959,-0.00538513709244938,-0.000567051927923544,1.04855521497498,-0.0300043710820218
"luce",-0.0134711429239884,-0.00832811582374935,0.00328604285166673,0.00055834986101216,-0.0300043710820218,0.0787549757322867
"alpha",0.0182042706533538,0.00385622108054877,-0.00376233982574093,0.000345131248056683,0.00278485814486422,-0.0202022288443222
"beta",0.00385622108054877,0.0622849189924275,-0.000910105057270865,-0.0111151168187858,-0.0752110980793034,-0.0086306950627128
"gamma",-0.00376233982574093,-0.000910105057270865,0.00179333180270081,0.000135646316306121,-0.00168157969152157,0.00500093885391846
"delta",0.000345131248056683,-0.0111151168187858,0.000135646316306121,0.00634831830344685,-0.00366868060613237,-0.000433436047499145
"lambda",0.00278485814486422,-0.0752110980793034,-0.00168157969152157,-0.00366868060613237,1.27781488876939,-0.00600932301432321
"luce",-0.0202022288443222,-0.0086306950627128,0.00500093885391846,-0.000433436047499145,-0.00600932301432321,0.0776975185171041
"alpha",0.0100872355579746,0.000572062885414253,0.00063219103002651,-0.000186435002872257,0.00511849859354579,-0.0178585273852937
"beta",0.000572062885414253,0.00847440093927523,0.000130806273188929,-0.00270013795848281,-0.00733358186893551,-0.0022005487476557
"gamma",0.00063219103002651,0.000130806273188929,0.0088630179083453,-0.000115346346785639,0.000467306540716542,-0.000523982786457682
"delta",-0.000186435002872257,-0.00270013795848281,-0.000115346346785639,0.00590059669793247,0.00696519785527002,0.00109787141807024
"lambda",0.00511849859354579,-0.00733358186893551,0.000467306540716542,0.00696519785527002,1.27696260566971,-0.0198782626007462
"luce",-0.0178585273852937,-0.0022005487476557,-0.000523982786457682,0.00109787141807024,-0.0198782626007462,0.0819090186511046
"alpha",0.012210709078434,0.00252981307382845,0.000902876562891568,-0.000803711818152811,0.0193927939817448,-0.0208913412736532
"beta",0.00252981307382845,0.0115160197371178,0.000435934362465402,-0.00296631456088813,-0.0623954067548572,-0.0081289888072323
"gamma",0.000902876562891568,0.000435934362465402,0.00815002536019135,0.0010931764248775,-0.00950112431764875,0.001150267493307
"delta",-0.000803711818152811,-0.00296631456088813,0.0010931764248775,0.0171099289059426,0.0351611495604404,0.00558812726162443
"lambda",0.0193927939817448,-0.0623954067548572,-0.00950112431764875,0.0351611495604404,1.09374600992428,-0.0887676171371188
"luce",-0.0208913412736532,-0.0081289888072323,0.001150267493307,0.00558812726162443,-0.0887676171371188,0.0750440077599976
"alpha",0.010605726437604,0.00180568245342355,0.000650509197592286,-0.000482217300851398,0.011913894818742,-0.0129022708055817
"beta",0.00180568245342355,0.00980527978834689,-0.000698638981642874,-0.00140752174089399,-0.0546063568422558,-0.0105863961115986
"gamma",0.000650509197592286,-0.000698638981642874,0.0166078617669121,0.000737387162068061,0.0101025541681426,0.00256425187658234
"delta",-0.000482217300851398,-0.00140752174089399,0.000737387162068061,0.00443798266586435,0.0184863711020052,0.00431374181210646
"lambda",0.011913894818742,-0.0546063568422558,0.0101025541681426,0.0184863711020052,1.01375807898608,-0.0430544399068574
"luce",-0.0129022708055817,-0.0105863961115986,0.00256425187658234,0.00431374181210646,-0.0430544399068574,0.074560540303036
"alpha",0.0104168700587515,0.00112812693964278,0.000781127318328242,-0.000127244021061601,0.00586295831754464,-0.0153544360737496
"beta",0.00112812693964278,0.00973338435831,-0.000120089168038415,-0.00260468888057067,-0.0190043585268993,-0.00335270543179286
"gamma",0.000781127318328242,-0.000120089168038415,0.0135744500362687,8.44522109849905e-05,0.000293156742476252,0.00330522673992212
"delta",-0.000127244021061601,-0.00260468888057067,8.44522109849905e-05,0.00128672578204108,0.0046874193590427,0.000785273581275224
"lambda",0.00586295831754464,-0.0190043585268993,0.000293156742476252,0.0046874193590427,1.10619064523728,-0.0284891264388462
"luce",-0.0153544360737496,-0.00335270543179286,0.00330522673992212,0.000785273581275224,-0.0284891264388462,0.0765330850292091
"alpha",0.00518364047351033,0.00198774334722697,0.000803653399685314,-0.000225620355226072,0.00154260020975842,-0.00636216863452914
"beta",0.00198774334722697,0.0429849771016771,0.000395463470829768,-0.0128852032092862,-0.105146723329664,-0.0171637627596182
"gamma",0.000803653399685314,0.000395463470829768,0.029119849405854,0.000778229836970577,-0.0111904137384894,0.00405386209609051
"delta",-0.000225620355226072,-0.0128852032092862,0.000778229836970577,0.00707752727508545,0.00768835910830003,0.002998647992054
"lambda",0.00154260020975842,-0.105146723329664,-0.0111904137384894,0.00768835910830003,1.23523364405348,-0.0164713770908346
"luce",-0.00636216863452914,-0.0171637627596182,0.00405386209609051,0.002998647992054,-0.0164713770908346,0.0630459971817786
"alpha",0.00976182160987867,0.00200960992676157,-0.00182006541578217,-0.000196700476370173,0.0205619384473202,-0.0123047725829005
"beta",0.00200960992676157,0.0101695693576775,-0.000112410326791846,-0.00159519934012006,-0.0729000098384667,-0.00689178288314381
"gamma",-0.00182006541578217,-0.000112410326791846,0.0106369272405847,-0.000182842796639447,-0.00682147580740846,0.00347898860221628
"delta",-0.000196700476370173,-0.00159519934012006,-0.000182842796639447,0.00841408181101803,0.0127268447466612,0.00132358408361122
"lambda",0.0205619384473202,-0.0729000098384667,-0.00682147580740846,0.0127268447466612,1.14422064783874,-0.0386868285392433
"luce",-0.0123047725829005,-0.00689178288314381,0.00347898860221628,0.00132358408361122,-0.0386868285392433,0.0563373866053173
"alpha",0.0394044342812588,0.00184187671268542,-0.00392885229816474,-0.000720726747411335,-0.000191366918923704,-0.0116154869626082
"beta",0.00184187671268542,0.00993566510909879,-8.55846857761495e-05,-0.00485898307087169,-0.0304052916426841,-0.00563034282501892
"gamma",-0.00392885229816474,-8.55846857761495e-05,0.00429090869700857,0.000173888657220209,0.000851561285505472,6.62472246379342e-05
"delta",-0.000720726747411335,-0.00485898307087169,0.000173888657220209,0.0100204278686439,0.013109940063519,0.00250106025133741
"lambda",-0.000191366918923704,-0.0304052916426841,0.000851561285505472,0.013109940063519,1.03666665863387,-0.0144405396760114
"luce",-0.0116154869626082,-0.00563034282501892,6.62472246379342e-05,0.00250106025133741,-0.0144405396760114,0.068296965908325
"alpha",0.00788568972764156,0.0021302055043351,-0.000268354368615291,-0.00014568483403293,0.0190862715586875,-0.0166719601065132
"beta",0.0021302055043351,0.011161853462155,7.57621210351958e-05,0.000284400122470681,-0.0491179698731689,-0.00950242728581001
"gamma",-0.000268354368615291,7.57621210351958e-05,0.0101623541298306,0.000454405136036463,-0.00474424743000019,0.00269711826465427
"delta",-0.00014568483403293,0.000284400122470681,0.000454405136036463,0.00710010516865859,0.0036029635038438,-0.000623379361235214
"lambda",0.0190862715586875,-0.0491179698731689,-0.00474424743000019,0.0036029635038438,0.838375850111981,-0.103372136712579
"luce",-0.0166719601065132,-0.00950242728581001,0.00269711826465427,-0.000623379361235214,-0.103372136712579,0.0809468429886045
"alpha",0.00644806497477444,-0.000352050000525838,-0.000268106468069132,0.000476229059221952,0.000826267134269824,-0.0131065286314543
"beta",-0.000352050000525838,0.0639119005848393,-0.00106419157096635,-0.00379282022455001,-0.0352401028917456,-0.00302719590209876
"gamma",-0.000268106468069132,-0.00106419157096635,0.0111955666798972,0.000220900396313057,0.00101299056317717,0.00243024139686569
"delta",0.000476229059221952,-0.00379282022455001,0.000220900396313057,0.00253629905582986,-0.00325663165742296,-0.00198643725688211
"lambda",0.000826267134269824,-0.0352401028917456,0.00101299056317717,-0.00325663165742296,1.23808404652789,-0.00605859842776042
"luce",-0.0131065286314543,-0.00302719590209876,0.00243024139686569,-0.00198643725688211,-0.00605859842776042,0.0751713029458259
"alpha",0.031491543256461,0.00107750020996738,-0.00388142841447504,0.000107385416834146,0.00662593745719353,-0.0116418739579229
"beta",0.00107750020996738,0.0515256375583414,3.15680093058709e-05,-0.0117505766084603,-0.0759620024155272,-0.0133832399350031
"gamma",-0.00388142841447504,3.15680093058709e-05,0.00630820306930796,0.000366319016533263,0.00238088639299482,-0.000772781932547514
"delta",0.000107385416834146,-0.0117505766084603,0.000366319016533263,0.00568526752678525,-0.00209278589608329,-0.000260864599843233
"lambda",0.00662593745719353,-0.0759620024155272,0.00238088639299482,-0.00209278589608329,1.25270223918633,-0.0107615349033223
"luce",-0.0116418739579229,-0.0133832399350031,-0.000772781932547514,-0.000260864599843233,-0.0107615349033223,0.0761710519320467
"alpha",0.0102158542489212,0.00256664935189542,0.00104821662715836,-0.00133995587477126,0.000868142106579611,-0.0121469923775802
"beta",0.00256664935189542,0.012958309290612,0.0011931254766462,-0.0072890694628359,-0.0383059443781162,-0.0107177665927214
"gamma",0.00104821662715836,0.0011931254766462,0.0153313795770841,-0.00064956964816738,0.00296678261185263,0.0015959504607513
"delta",-0.00133995587477126,-0.0072890694628359,-0.00064956964816738,0.00637408102501254,0.0223830547202247,0.0068943851494453
"lambda",0.000868142106579611,-0.0383059443781162,0.00296678261185263,0.0223830547202247,1.33441432603131,-0.0391486040625433
"luce",-0.0121469923775802,-0.0107177665927214,0.0015959504607513,0.0068943851494453,-0.0391486040625433,0.077066148880487
"alpha",0.00344797907162034,0.00110754434892762,-0.000378988810639919,1.69217430795583e-05,0.0106082846637987,0.000165374244795456
"beta",0.00110754434892762,0.012027322627505,-0.000213195548264268,-0.00514455920743972,-0.0807397558547118,-0.00433408351614406
"gamma",-0.000378988810639919,-0.000213195548264268,0.000654590589152752,-3.2866383241807e-05,0.000717321175265129,0.00173825402018967
"delta",1.69217430795583e-05,-0.00514455920743972,-3.2866383241807e-05,0.0105532125478554,0.0288526618520605,0.00247281129080423
"lambda",0.0106082846637987,-0.0807397558547118,0.000717321175265129,0.0288526618520605,1.23341707077768,0.0111398478224115
"luce",0.000165374244795456,-0.00433408351614406,0.00173825402018967,0.00247281129080423,0.0111398478224115,0.0682647486070131
"alpha",0.0339756158524053,0.0006691720950305,-0.00201974611212674,-0.00116778468451512,0.018415418696042,-0.0140425497364827
"beta",0.0006691720950305,0.00769586788593276,-2.69977833507464e-06,5.64133055910572e-05,-0.0327566248213534,-0.00588807118484684
"gamma",-0.00201974611212674,-2.69977833507464e-06,0.00225075521122974,0.000352236405439897,0.00116622574600406,-0.000719857455929386
"delta",-0.00116778468451512,5.64133055910572e-05,0.000352236405439897,0.0110693905589254,0.00878908743449178,0.00273962390550787
"lambda",0.018415418696042,-0.0327566248213534,0.00116622574600406,0.00878908743449178,0.676193065565593,-0.0822230358497145
"luce",-0.0140425497364827,-0.00588807118484684,-0.000719857455929386,0.00273962390550787,-0.0822230358497145,0.0707978425067431
"alpha",0.0389894581875692,0.000532833690163706,-0.00277253583126728,0.000414658460793206,0.004137931310298,-0.0155937030002908
"beta",0.000532833690163706,0.0669359893646743,6.62676772588083e-05,-0.0038193829009152,-0.0608811626881383,-0.00940389544883397
"gamma",-0.00277253583126728,6.62676772588083e-05,0.00308523463777862,-2.76329215739461e-05,-0.000413548404879466,-0.000134421727799569
"delta",0.000414658460793206,-0.0038193829009152,-2.76329215739461e-05,0.00283201027098099,-0.00467963031302149,-0.00119087293031713
"lambda",0.004137931310298,-0.0608811626881383,-0.000413548404879466,-0.00467963031302149,1.31567972373733,-0.00975413707039594
"luce",-0.0155937030002908,-0.00940389544883397,-0.000134421727799569,-0.00119087293031713,-0.00975413707039594,0.0816207654677157
"alpha",0.0404218285594765,0.00180687996530713,-0.00381345437726206,-0.00165268041872692,0.00788984651330759,-0.0149532640618529
"beta",0.00180687996530713,0.0126490460831327,5.73765346372956e-06,-0.00648223147460302,-0.0432481541755563,-0.00558523309490929
"gamma",-0.00381345437726206,5.73765346372956e-06,0.0046692650781571,-7.03825348040882e-06,-0.00256324250928361,-0.000600312563738213
"delta",-0.00165268041872692,-0.00648223147460302,-7.03825348040882e-06,0.00932578439960277,0.0243031058678574,0.00350049627775809
"lambda",0.00788984651330759,-0.0432481541755563,-0.00256324250928361,0.0243031058678574,1.08774515279749,-0.0511425490599491
"luce",-0.0149532640618529,-0.00558523309490929,-0.000600312563738213,0.00350049627775809,-0.0511425490599491,0.0758117955545674
"alpha",0.0115778125343422,0.00564262467143162,-0.00451324722279897,6.4667577184855e-05,0.0149934401088595,-0.00804622473703809
"beta",0.00564262467143162,0.0240400428765627,-0.00192262663286544,-0.00549214283608528,-0.0361557401349463,-0.005696477251002
"gamma",-0.00451324722279897,-0.00192262663286544,0.00741556332722254,-3.89136528152216e-05,-0.00354698634343271,0.00103594270331269
"delta",6.4667577184855e-05,-0.00549214283608528,-3.89136528152216e-05,0.00278166162659134,0.00202622497560352,5.9728823426996e-05
"lambda",0.0149934401088595,-0.0361557401349463,-0.00354698634343271,0.00202622497560352,0.876024532888749,-0.00434866620014526
"luce",-0.00804622473703809,-0.005696477251002,0.00103594270331269,5.9728823426996e-05,-0.00434866620014526,0.0695360988441566
"alpha",0.0330758791753316,0.00153573623581701,-0.00452933839661826,-0.000659948962450918,0.0104162170510711,-0.0121792413933477
"beta",0.00153573623581701,0.0668977673838053,-0.000161333957886273,-0.00824171351770999,-0.0543513882156301,-0.0116333469115386
"gamma",-0.00452933839661826,-0.000161333957886273,0.00574715133274215,0.000604501346789718,-0.00482623484121165,-0.00112126065435608
"delta",-0.000659948962450918,-0.00824171351770999,0.000604501346789718,0.00528413232381068,-0.00883385066083241,-0.000121363646347319
"lambda",0.0104162170510711,-0.0543513882156301,-0.00482623484121165,-0.00883385066083241,1.23530312108537,-0.0148048313376819
"luce",-0.0121792413933477,-0.0116333469115386,-0.00112126065435608,-0.000121363646347319,-0.0148048313376819,0.0797618310309938
"alpha",0.038624973754049,0.000794572234713494,-0.00306375889892414,0.000208784751134999,0.0195938522747756,-0.0133966079234942
"beta",0.000794572234713494,0.0104476120009536,6.0362890104253e-05,-0.000895550949982253,-0.0593153210464867,-0.00851886730078127
"gamma",-0.00306375889892414,6.0362890104253e-05,0.00344904498441414,5.99327664415514e-05,-0.000662137554034208,-0.000837120476240035
"delta",0.000208784751134999,-0.000895550949982253,5.99327664415514e-05,0.0146734163030264,0.0129100539788308,0.00216101065987179
"lambda",0.0195938522747756,-0.0593153210464867,-0.000662137554034208,0.0129100539788308,1.03418573961654,-0.0918827825251144
"luce",-0.0133966079234942,-0.00851886730078127,-0.000837120476240035,0.00216101065987179,-0.0918827825251144,0.0758489601180934
"alpha",0.00780468576645029,0.00315835997004339,-0.00234349143968229,-0.000709638086316459,0.030485822275299,-0.0094973361134559
"beta",0.00315835997004339,0.00888919577666531,0.00016972428799245,-0.00301067205551545,-0.0443761601069616,-0.00986747701483497
"gamma",-0.00234349143968229,0.00016972428799245,0.0162466330850993,-5.32704301903582e-06,-0.00542493928473768,0.00153130094730605
"delta",-0.000709638086316459,-0.00301067205551545,-5.32704301903582e-06,0.00248749701560525,0.0147105654703066,0.0034285522468306
"lambda",0.030485822275299,-0.0443761601069616,-0.00542493928473768,0.0147105654703066,0.908501112591396,-0.0166188726746314
"luce",-0.0094973361134559,-0.00986747701483497,0.00153130094730605,0.0034285522468306,-0.0166188726746314,0.0699652986710088
"alpha",0.00859598369986581,0.00304343311683824,-0.000998094860998666,-0.000193989065317433,0.00906904872340118,-0.00933196933810321
"beta",0.00304343311683824,0.0356301130106791,5.67363692933205e-05,-0.00788611538768031,-0.0541511612542908,-0.00871012779568586
"gamma",-0.000998094860998666,5.67363692933205e-05,0.0226944093693333,0.000279811515446804,0.00416216983830813,0.00317885571144103
"delta",-0.000193989065317433,-0.00788611538768031,0.000279811515446804,0.00407907229061009,0.00794080709978089,0.000790328242792708
"lambda",0.00906904872340118,-0.0541511612542908,0.00416216983830813,0.00794080709978089,1.09762376212752,-0.0090369853539855
"luce",-0.00933196933810321,-0.00871012779568586,0.00317885571144103,0.000790328242792708,-0.0090369853539855,0.0675012582243236
"alpha",0.00776452006051968,0.000733452286010927,-0.00310165461133877,0.000373480132743054,0.00329714376138312,-0.00360679408521939
"beta",0.000733452286010927,0.0573933612744295,-1.28793297335275e-05,-0.0143706088751824,-0.0776454776690882,-0.00869423352331948
"gamma",-0.00310165461133877,-1.28793297335275e-05,0.00288389051257288,-0.000204591799479791,0.000756009606139719,0.000662054388462618
"delta",0.000373480132743054,-0.0143706088751824,-0.000204591799479791,0.00783314551834711,-0.0051810274297958,0.000586994246584279
"lambda",0.00329714376138312,-0.0776454776690882,0.000756009606139719,-0.0051810274297958,1.28883912207185,-0.0118688175392676
"luce",-0.00360679408521939,-0.00869423352331948,0.000662054388462618,0.000586994246584279,-0.0118688175392676,0.063353197058402
"alpha",0.0122006944206757,0.00290603537118007,-0.00345220440061764,-0.000131823808408557,0.00148528745915376,-0.0139854588244071
"beta",0.00290603537118007,0.0424475342530514,-0.00105808427836051,-0.00974933619990145,-0.0604288617479481,-0.0132300571608648
"gamma",-0.00345220440061764,-0.00105808427836051,0.0259034052295749,0.000404195299437073,0.0108963121849088,0.00330819699304203
"delta",-0.000131823808408557,-0.00974933619990145,0.000404195299437073,0.00551791069960046,0.0102357856772612,0.00133835314715461
"lambda",0.00148528745915376,-0.0604288617479481,0.0108963121849088,0.0102357856772612,1.11543994816148,-0.0117214746004527
"luce",-0.0139854588244071,-0.0132300571608648,0.00330819699304203,0.00133835314715461,-0.0117214746004527,0.0812360676115153
"alpha",0.0174619199098402,0.00165778353044502,-0.00282403304708391,0.000290555386544243,-0.00125313585422978,-0.00584596150797309
"beta",0.00165778353044502,0.0641813102002217,-0.000140877921434405,-0.0117050646611067,-0.0734191778274123,-0.0103316495386727
"gamma",-0.00282403304708391,-0.000140877921434405,0.00254225977663871,0.000101181943504526,0.00171390554430241,7.1306284477456e-05
"delta",0.000290555386544243,-0.0117050646611067,0.000101181943504526,0.00485179181849296,-0.00268969786872281,2.60640100307959e-05
"lambda",-0.00125313585422978,-0.0734191778274123,0.00171390554430241,-0.00268969786872281,1.28434307113613,-0.0185792917473796
"luce",-0.00584596150797309,-0.0103316495386727,7.1306284477456e-05,2.60640100307959e-05,-0.0185792917473796,0.0648383668009473
"alpha",0.0345652272605321,0.00134542767040431,-0.00485659296179884,-0.00114218820295529,0.00826118972979953,-0.00953034112635132
"beta",0.00134542767040431,0.0063526391749145,-1.65721932373023e-05,-0.00210572723150493,-0.0396140256410112,-0.0084565152149208
"gamma",-0.00485659296179884,-1.65721932373023e-05,0.00698184850542831,0.000909329365833319,-0.00200634189733648,-0.00143510142501679
"delta",-0.00114218820295529,-0.00210572723150493,0.000909329365833319,0.0164216929839059,0.030761919148962,0.00603054019352515
"lambda",0.00826118972979953,-0.0396140256410112,-0.00200634189733648,0.030761919148962,0.975255817700223,-0.0429419999685459
"luce",-0.00953034112635132,-0.0084565152149208,-0.00143510142501679,0.00603054019352515,-0.0429419999685459,0.0706711663763108
"alpha",0.0123238915843101,0.00107587616653071,0.00283538703474522,-0.00105697844695444,0.0240124437807705,-0.0164184847424344
"beta",0.00107587616653071,0.0118654273612525,-0.000424977741530284,4.4505268355306e-05,-0.0586856032906372,-0.00733903407020336
"gamma",0.00283538703474522,-0.000424977741530284,0.0166037069217,0.00130331847904823,-0.00482347739860673,0.0033965255835508
"delta",-0.00105697844695444,4.4505268355306e-05,0.00130331847904823,0.00888437257374461,0.0150158111988053,0.0011695577065811
"lambda",0.0240124437807705,-0.0586856032906372,-0.00482347739860673,0.0150158111988053,0.892952617642011,-0.0848987884195249
"luce",-0.0164184847424344,-0.00733903407020336,0.0033965255835508,0.0011695577065811,-0.0848987884195249,0.0593249164823804
"alpha",0.00605520364227798,0.00112640093081774,-0.00338042113698515,-0.00106816857027352,0.0436634572834666,-0.00450717931771365
"beta",0.00112640093081774,0.00455907092822039,-0.000226425096547232,-0.00316209190765793,-0.0434161777887407,0.00114911428164249
"gamma",-0.00338042113698515,-0.000226425096547232,0.0069127185182392,-0.000511366898706855,-0.0217406267471442,-0.000981250541380896
"delta",-0.00106816857027352,-0.00316209190765793,-0.000511366898706855,0.00471234976852822,0.0238656141603959,-0.000709824313116436
"lambda",0.0436634572834666,-0.0434161777887407,-0.0217406267471442,0.0238656141603959,1.0776467573814,-0.0661438230892717
"luce",-0.00450717931771365,0.00114911428164249,-0.000981250541380896,-0.000709824313116436,-0.0661438230892717,0.07644445550651
"alpha",0.0105613401856039,0.00553976463410526,-0.00327237586391204,6.81438226910899e-05,0.00804924933423693,-0.00599935081468706
"beta",0.00553976463410526,0.0350338157950845,-0.00105424412144306,-0.0102654035331784,-0.0835022514967691,-0.0036441591077806
"gamma",-0.00327237586391204,-0.00105424412144306,0.00302854651915265,1.94560822734543e-05,-0.000347512702707992,0.00318560923832017
"delta",6.81438226910899e-05,-0.0102654035331784,1.94560822734543e-05,0.00572440986431113,0.00695957154548865,0.000625603699884418
"lambda",0.00804924933423693,-0.0835022514967691,-0.000347512702707992,0.00695957154548865,1.22665710675304,0.00740566788121296
"luce",-0.00599935081468706,-0.0036441591077806,0.00318560923832017,0.000625603699884418,0.00740566788121296,0.0760910553004522
"alpha",0.0141950812596876,0.003070532376314,-0.000637421275045049,-0.000844205772213382,0.0213971490078007,-0.0197762225213163
"beta",0.003070532376314,0.0152969615306069,0.00034895994593691,-0.00634437693472958,-0.0332090395919232,-0.0040593121681751
"gamma",-0.000637421275045049,0.00034895994593691,0.00335498870553666,-0.000200191668154123,0.000821213228209183,0.00408151085154368
"delta",-0.000844205772213382,-0.00634437693472958,-0.000200191668154123,0.00308958846569813,0.00823185721046867,0.00036904617873296
"lambda",0.0213971490078007,-0.0332090395919232,0.000821213228209183,0.00823185721046867,1.16836068198357,-0.026106324267468
"luce",-0.0197762225213163,-0.0040593121681751,0.00408151085154368,0.00036904617873296,-0.026106324267468,0.0777803356703239
"alpha",0.0069380723797153,0.00129119286086005,-0.000970358555457041,0.000406264370227493,-0.00119133575710775,-0.014270366825691
"beta",0.00129119286086005,0.0679371734251617,-0.000347871509375142,-0.00449471931071919,-0.0531341991147061,-0.00932090505278967
"gamma",-0.000970358555457041,-0.000347871509375142,0.0101563577693464,0.00018609536032638,-0.00096763424710572,0.0034853508028051
"delta",0.000406264370227493,-0.00449471931071919,0.00018609536032638,0.00303893834002603,-0.00627398877574754,-0.00114254048774765
"lambda",-0.00119133575710775,-0.0531341991147061,-0.00096763424710572,-0.00627398877574754,1.28913571626087,0.000372733102456303
"luce",-0.014270366825691,-0.00932090505278967,0.0034853508028051,-0.00114254048774765,0.000372733102456303,0.0755802584830952
"alpha",0.00692080433568181,0.00192561462697062,-0.00143293388659308,0.000543560437062951,-0.00413896826659549,-0.0141490015341987
"beta",0.00192561462697062,0.0629642815606513,-0.000839681379737697,-0.00678215767898739,-0.0531519246433615,-0.0107654476510209
"gamma",-0.00143293388659308,-0.000839681379737697,0.00998964596715566,-3.80370869298122e-05,0.00268984121671498,0.00386708635979489
"delta",0.000543560437062951,-0.00678215767898739,-3.80370869298122e-05,0.00572907094008791,-0.00488975157296011,-0.00133449519586085
"lambda",-0.00413896826659549,-0.0531519246433615,0.00268984121671498,-0.00488975157296011,1.29153249853899,0.00466928714094504
"luce",-0.0141490015341987,-0.0107654476510209,0.00386708635979489,-0.00133449519586085,0.00466928714094504,0.079865208740706
"alpha",0.00726383196294081,0.00306870215731415,-0.000932841063573023,0.000285936818243478,0.0143437843862705,-0.0158282170072503
"beta",0.00306870215731415,0.0193492350993122,-0.000107503814899675,-0.000649737107408195,-0.0862369072911551,-0.0138231496807648
"gamma",-0.000932841063573023,-0.000107503814899675,0.00937066190536384,0.00028944670889288,-0.00389126140836003,0.00287204341897524
"delta",0.000285936818243478,-0.000649737107408195,0.00028944670889288,0.00565832782958507,0.00404709620181819,0.00154305920468985
"lambda",0.0143437843862705,-0.0862369072911551,-0.00389126140836003,0.00404709620181819,1.03501528853444,-0.0662770842454222
"luce",-0.0158282170072503,-0.0138231496807648,0.00287204341897524,0.00154305920468985,-0.0662770842454222,0.0800695857135293
"alpha",0.00700555696487713,0.0025835309671125,0.00117022037932613,-0.000480227050048495,0.00384931698820172,-0.00944999603744412
"beta",0.0025835309671125,0.0461204274809985,-0.00167247782430694,-0.0127501284802402,-0.0878898903418688,-0.019550318870349
"gamma",0.00117022037932613,-0.00167247782430694,0.0388439737773825,0.000865240755939339,0.0044950248448189,0.0075940558986715
"delta",-0.000480227050048495,-0.0127501284802402,0.000865240755939339,0.00702076631106763,0.00564256064381604,0.00223083849543032
"lambda",0.00384931698820172,-0.0878898903418688,0.0044950248448189,0.00564256064381604,1.16303180086448,-0.00182456786105492
"luce",-0.00944999603744412,-0.019550318870349,0.0075940558986715,0.00223083849543032,-0.00182456786105492,0.0778722740791072
"alpha",0.0110790486218632,0.00126954452553112,-0.000945871186328564,4.65020130336218e-05,1.46832385773704e-06,-0.0185093522012332
"beta",0.00126954452553112,0.0694489963628976,-0.00128531329845423,-0.00496723585913679,-0.0544396477418422,-0.0092754666046369
