"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"lambdaTemp",2.72073792010186,1.14865748892218,1.05579806057556,1.67713364767187,2.62785473687773,3.67776028985979,4.81157515164427
"lambdaTemp",3.66649161185746,0.865432327835016,1.85556798217401,3.04158025622709,3.74949151340102,4.40033329760555,4.94233542197522
"lambdaTemp",3.75659887022239,0.818739556102008,2.03581331932393,3.18051639664001,3.85887168011597,4.41626218538232,4.95585560756925
"lambdaTemp",3.59087007699367,0.872755018056947,1.76526524635012,2.95738065762821,3.66338768188413,4.30545611817949,4.93336675590394
"lambdaTemp",2.50701422447697,0.951481518796675,1.1117614459955,1.73325296853798,2.36318693119518,3.15185332432572,4.5774933924541
"lambdaTemp",3.04078202011069,1.12944187440727,1.12166811605544,2.09482986696892,3.06924390487141,3.98540285033897,4.87736044567954
"lambdaTemp",3.11904089790288,1.04800811935943,1.22848136471128,2.29658772710369,3.10981006552612,4.0113028868046,4.88826410532377
"lambdaTemp",2.82604028914971,1.12669982615352,1.08388735700844,1.84142792423291,2.77668880202629,3.74108396486126,4.84986390192778
"lambdaTemp",3.14057821675166,0.981271988251622,1.42326191068219,2.34544679113931,3.13121060899183,3.93348025934151,4.86198110969495
"lambdaTemp",2.90512753133228,1.14823955832242,1.08727432340176,1.89069913588178,2.87266653643488,3.90383360647145,4.85634686893875
"lambdaTemp",2.85861810273044,1.15869809300773,1.09085549151539,1.85654523099017,2.80111995035936,3.81647318458335,4.88997672262668
"lambdaTemp",2.27654751985911,0.967399023531619,1.02984452207559,1.44976504302333,2.07631718054766,2.93083838906123,4.39500628105469
"lambdaTemp",3.53304593557069,0.894936288957173,1.74426356974,2.85910109499,3.61344622475636,4.27304730228398,4.91856107996032
"lambdaTemp",3.02680232962624,1.1394585265189,1.11360128332124,2.04466567567847,3.06169409202678,4.02988088043677,4.90158691558648
"lambdaTemp",2.5783675180191,1.07865498217489,1.05534257787046,1.63542269330833,2.43702936848222,3.39012320880102,4.76279885188763
"lambdaTemp",3.05876663810444,0.98108790433698,1.33424694542819,2.29671961010656,3.00172003595361,3.8317377390545,4.85982832491056
"lambdaTemp",3.41699383776747,0.886450778649956,1.74139546314211,2.73177935594745,3.40616069870707,4.1591857254887,4.91503327862379
"lambdaTemp",3.40254460365469,1.00228195482105,1.3933842785712,2.64684903038258,3.48598187850645,4.24833764341885,4.91708231180621
"lambdaTemp",2.2432294236806,0.994050183455891,1.0422613882245,1.43716740380866,1.9513543595669,2.86213060864706,4.58488111216382
"lambdaTemp",2.06934108721268,0.805679459706236,1.04523019091849,1.43058481699241,1.88227814683087,2.53421906781216,3.990326136311
"lambdaTemp",3.38117468877103,1.03355173025426,1.31841277045864,2.59023867375255,3.48515390083356,4.2561759122304,4.94848031548266
"lambdaTemp",2.19680752882624,0.856262290333559,1.06817850270903,1.51061322946086,2.0365511621909,2.71430861258308,4.20948713778985
"lambdaTemp",2.95492332581838,1.00106479951442,1.241585185693,2.16552697536224,2.87370605557647,3.74280372557505,4.81791631408329
"lambdaTemp",2.96077240516144,1.14655011143337,1.0797417346408,1.98445802472306,2.95145950719921,3.93461780352649,4.91870272098353
"lambdaTemp",2.98420501224935,1.05974810277874,1.17944563865173,2.07534528343748,2.97739310467319,3.82840066713479,4.86159872535636
"lambdaTemp",2.84681980911013,1.11380522138967,1.10850457740423,1.89279263751006,2.76384293513409,3.73974007036197,4.89807179667983
"lambdaTemp",3.54771913739564,0.936848185438324,1.64162963956503,2.85283190079418,3.6315593910418,4.34120555870425,4.94895193634023
"lambdaTemp",1.49207051552439,0.367186647642383,1.0268551275491,1.21527508782233,1.41562567462944,1.68395862894453,2.39501400243933
"lambdaTemp",1.83820067214805,0.686918915832052,1.03197853779765,1.30857235592506,1.6596045494591,2.21201498144365,3.52437655188858
"lambdaTemp",2.85454356852832,0.95099268365253,1.34302499435617,2.07587355719115,2.76604124366924,3.52275884102619,4.80997030009521
"lambdaTemp",2.59539109031542,1.16111984594006,1.0531676017884,1.57286299132804,2.38939597342585,3.50422032732347,4.86662367386026
"lambdaTemp",3.67964159825807,0.876225269341256,1.84108140544859,3.05119039476471,3.78985967537032,4.42028687916734,4.94500727337278
"lambdaTemp",3.16608271058822,0.995515206759865,1.27090049925419,2.4031723142928,3.16131186836599,4.0046610788014,4.88492858530675
"lambdaTemp",3.73975144754359,0.814848711979493,1.99730242949812,3.16495365124583,3.84027881752774,4.40323706017835,4.93448978492473
"lambdaTemp",4.03481882782855,0.719418231575091,2.3822109832473,3.57109877414464,4.17446771971834,4.63613829957469,4.95538705175383
"lambdaTemp",3.6177089696713,0.953363075762899,1.53163952153702,2.94435541920247,3.78662199708996,4.40408479520458,4.92357521652106
"lambdaTemp",3.29171322309791,1.06804487961357,1.20353668581108,2.46158238324687,3.41363579453971,4.19888605576206,4.8830647452591
"lambdaTemp",3.71105673830781,0.821744659509843,2.0091310008265,3.12970581758598,3.7781289229089,4.39394354671318,4.95955220500392
"lambdaTemp",2.73427285675798,1.14890633757499,1.05398099630634,1.70312394405784,2.65251210416684,3.66054249047146,4.88195934508954
"lambdaTemp",2.92379128211461,1.16683791868055,1.10003243471716,1.89927578021668,2.86474985912876,3.91707390320103,4.94017408135517
"lambdaTemp",2.90063663430872,1.18206346631642,1.07778184259082,1.85479092624685,2.81919734195165,3.9347315080763,4.91051104155606
"lambdaTemp",2.9474211158046,0.979316382668854,1.33010101890792,2.15341494209735,2.88160640049704,3.71894397900524,4.78524565175171
"lambdaTemp",2.62634019903474,1.11572137398086,1.07427728712512,1.67190046970541,2.4340741598229,3.49418044542926,4.84700550853584
"lambdaTemp",2.79419342618463,1.03877179375296,1.10022724462503,1.96212069570717,2.68268757485351,3.59753472868351,4.80606205546426
"lambdaTemp",2.79119411595626,1.1545156865735,1.06371178714253,1.79307291501891,2.67925832305758,3.74273169381181,4.86223093609734
"lambdaTemp",3.36968471309619,0.936234352366108,1.56892836892824,2.64292100538191,3.35845143833929,4.1454589589701,4.91143491577644
"lambdaTemp",4.01004421744117,0.752317489828647,2.28233123932677,3.57007704388492,4.16968860880637,4.62021933327444,4.96396177512115
"lambdaTemp",2.8631114661905,1.16060805825144,1.06436574766777,1.83627795427598,2.80649392997023,3.84951325101924,4.88111219369789
"lambdaTemp",3.07817256794524,1.03245910409716,1.25923073779365,2.26542717177157,3.06098331569613,3.91371470426607,4.89382398520619
"lambdaTemp",2.5542427832508,0.940695855247627,1.12577230568328,1.80180945721189,2.42768965933328,3.17458417485859,4.64628229731616
"lambdaTemp",3.75219458934917,0.852001718734011,1.94653135239677,3.14639833649435,3.87101295457743,4.4610414458179,4.95466401455898
"lambdaTemp",2.86128932703221,1.15112744299165,1.08643038517183,1.84971947819721,2.78403519960111,3.81426301988219,4.89466595965784
"lambdaTemp",3.95725853831015,0.782169234669945,2.10733554070871,3.45171009539618,4.12636557778157,4.57955402783947,4.96630166270723
"lambdaTemp",2.70063774964326,1.15826250662036,1.06920427080853,1.65577695628824,2.56064563079609,3.69390804968428,4.82687905370167
"lambdaTemp",2.21176598826678,0.950861732282353,1.04992843152636,1.44362067618199,1.97678079462976,2.75681525700755,4.57185006397056
"lambdaTemp",3.04765041398138,1.16246092299584,1.09722677387009,2.04631432781029,3.07076691884098,4.05920663313478,4.91400894408776
"lambdaTemp",2.78283689105109,0.994781776298461,1.21479094241234,1.98569658286171,2.67114081410531,3.540874805375,4.75045529617609
"lambdaTemp",3.76025457556908,0.881488048819715,1.68168975227927,3.22254295329144,3.91497717618417,4.47302266350733,4.95174809149984
"lambdaTemp",3.77157611237288,0.856825091345418,1.87338328786834,3.1836453278408,3.88929726676524,4.50135892061688,4.94263544662517
"lambdaTemp",2.85004677057969,1.17107657435363,1.08887154486736,1.81779184707164,2.77370950123874,3.84617464347978,4.88065506315462
"lambdaTemp",2.59959878826676,1.12936533979242,1.04448609453645,1.60846769567771,2.41438371639769,3.46782769158182,4.79730280936175
"lambdaTemp",2.84999561501109,1.13076477165985,1.06508148627033,1.88515256908666,2.77450629923035,3.77199651541689,4.86760185743597
"lambdaTemp",3.03296601829375,1.11880926882206,1.11477865854085,2.08458684207645,3.06512815639357,4.00229633464561,4.86573933657457
"lambdaTemp",2.95950656614737,1.15672945851464,1.09102696834201,1.96758019827065,2.93916344632702,3.95954755728615,4.89495483744623
"lambdaTemp",3.61241177127783,0.809830787826365,2.04488604008595,2.98953389030939,3.65253262534035,4.27586860715955,4.91168157135522
"lambdaTemp",2.76337638296608,1.14733854220274,1.07855673313252,1.74068446208066,2.6345281656089,3.7198578754223,4.8611597185689
"lambdaTemp",2.83621976524436,1.15894830441947,1.07569469913045,1.81499238856486,2.75308425106742,3.80323846835819,4.88701392528436
"lambdaTemp",2.85509122919621,1.14067893533684,1.08402679005497,1.88891662233739,2.76785601726512,3.83749693332501,4.83928609530842
"lambdaTemp",3.50311010911606,0.913158542075115,1.75417290827014,2.77735485232783,3.54715539916938,4.29329518100498,4.93496260245424
"lambdaTemp",2.0342951623111,0.852074163620346,1.03623885505027,1.37655011938886,1.79422726626921,2.49958217772303,4.19288330922547
"lambdaTemp",3.47048061118502,0.937971999382557,1.62529001838981,2.77133856115051,3.54746287009927,4.23809562397507,4.92609988071863
"lambdaTemp",2.69242033919416,0.992839533117207,1.11374038784634,1.87828032876303,2.59278607148734,3.41799081511609,4.66270836888559
