"","alpha","beta","gamma","delta","lambda","luce"
"beta",-0.000682564907792227,0.0727200284633555,0.00361456921938781,-0.0148556886071405,0.00781921822496734,-0.000561097073284546
"gamma",-0.00101100418833947,0.00361456921938781,0.0176799129086127,-0.0033973848191216,0.00723777262062201,-0.00578325334028796
"delta",0.00231701663425244,-0.0148556886071405,-0.0033973848191216,0.018022513636662,-0.0304174106152307,-0.00545692979810853
"lambda",0.00146106272181872,0.00781921822496734,0.00723777262062201,-0.0304174106152307,1.3616364507308,-0.0111507918287072
"luce",-0.0121730515248005,-0.000561097073284546,-0.00578325334028796,-0.00545692979810853,-0.0111507918287072,0.0633064803569467
"alpha",0.00312726597896095,0.0005870949286607,-0.000951114898554859,0.001052336370511,0.0236886595021021,-0.00426970226520002
"beta",0.0005870949286607,0.00211179691656351,0.00110894358370579,0.0010460179423094,-0.0201339118245177,-0.00250272891029294
"gamma",-0.000951114898554859,0.00110894358370579,0.00539678265771955,-0.000128830194852176,-0.00244251281375424,-0.00593505432078544
"delta",0.001052336370511,0.0010460179423094,-0.000128830194852176,0.00145346549778958,-0.00883435704794865,-0.000979257234518023
"lambda",0.0236886595021021,-0.0201339118245177,-0.00244251281375424,-0.00883435704794865,0.696063699260179,-0.0640165510521338
"luce",-0.00426970226520002,-0.00250272891029294,-0.00593505432078544,-0.000979257234518023,-0.0640165510521338,0.0486010792741467
"alpha",0.00345625789842977,-0.00258171078799571,-0.000450513893625329,0.00553661919630023,0.00518769872864102,-0.0103658008843058
"beta",-0.00258171078799571,0.060987681229887,0.00104078861990914,-0.0278066947859809,-0.00928658035370145,0.00722146032942628
"gamma",-0.000450513893625329,0.00104078861990914,0.00348336236397575,-0.00207728169297871,-0.000437169473702291,-0.00112166886081908
"delta",0.00553661919630023,-0.0278066947859809,-0.00207728169297871,0.0569396394760072,-0.0563315733744703,-0.0140770419056666
"lambda",0.00518769872864102,-0.00928658035370145,-0.000437169473702291,-0.0563315733744703,1.29867314506737,-0.0129372974174215
"luce",-0.0103658008843058,0.00722146032942628,-0.00112166886081908,-0.0140770419056666,-0.0129372974174215,0.0458861801229256
"alpha",0.0723747004019595,-0.000417733244660082,-0.0361637036031339,0.000774050085112127,-0.0116715254413802,0.00615183394896632
"beta",-0.000417733244660082,0.000734477372248404,0.00208464712415569,0.000135817338919551,-0.00478652209613846,-0.00131611253306076
"gamma",-0.0361637036031339,0.00208464712415569,0.0815621070252663,-0.000887392414338278,0.0225902443769855,-0.0169611053472195
"delta",0.000774050085112127,0.000135817338919551,-0.000887392414338278,0.000639165821363741,-0.0019268579548932,-8.83341001150005e-05
"lambda",-0.0116715254413802,-0.00478652209613846,0.0225902443769855,-0.0019268579548932,0.803028036731521,-0.147035337604069
"luce",0.00615183394896632,-0.00131611253306076,-0.0169611053472195,-8.83341001150005e-05,-0.147035337604069,0.0702252083936236
"alpha",0.055895885743107,-0.00089042473876471,-0.0277014392360213,0.000268956106761946,0.0128803900954013,-0.00293190714615639
"beta",-0.00089042473876471,0.00214883943049239,0.00328580723315657,0.000948097397766688,-0.0132665436604398,-0.0012740314771009
"gamma",-0.0277014392360213,0.00328580723315657,0.0623533071969572,-0.000668751724570819,-0.01373940381209,-0.00769169449512789
"delta",0.000268956106761946,0.000948097397766688,-0.000668751724570819,0.00229817185861481,-0.00590647399845843,-0.000468676693485534
"lambda",0.0128803900954013,-0.0132665436604398,-0.01373940381209,-0.00590647399845843,0.602270098408003,-0.130978049399131
"luce",-0.00293190714615639,-0.0012740314771009,-0.00769169449512789,-0.000468676693485534,-0.130978049399131,0.0678984435280009
"alpha",0.0542586597488873,-0.00982963037644139,-0.0330330309510148,0.0189982161929697,0.0304297275022497,-0.0104429229408165
"beta",-0.00982963037644139,0.0326290228647477,0.0132571557136256,-0.0174781176035147,-0.0356401979566811,0.00106356240890868
"gamma",-0.0330330309510148,0.0132571557136256,0.0454215540396792,-0.0180327790599265,-0.0234765062304673,-0.00218027355678434
"delta",0.0189982161929697,-0.0174781176035147,-0.0180327790599265,0.0351138591217219,-0.0356562643952896,-0.0164767632211951
"lambda",0.0304297275022497,-0.0356401979566811,-0.0234765062304673,-0.0356562643952896,1.21028195572283,-0.0588826587106186
"luce",-0.0104429229408165,0.00106356240890868,-0.00218027355678434,-0.0164767632211951,-0.0588826587106186,0.0857398698496662
"alpha",0.0360642403034136,0.00555297004273454,-0.0148077979571277,0.00547828557370959,-0.00574027920321634,-0.00461069380771322
"beta",0.00555297004273454,0.0139054008698427,0.00930654978180311,0.000689368768879689,-0.0433331173870784,-0.00863328866571912
"gamma",-0.0148077979571277,0.00930654978180311,0.0624262302123821,-0.003358204400764,-0.0336492798001713,-0.0129467837548968
"delta",0.00547828557370959,0.000689368768879689,-0.003358204400764,0.0128361083970064,-0.0122128494693363,-0.00264964513496695
"lambda",-0.00574027920321634,-0.0433331173870784,-0.0336492798001713,-0.0122128494693363,0.45792240806749,-0.0223423398193567
"luce",-0.00461069380771322,-0.00863328866571912,-0.0129467837548968,-0.00264964513496695,-0.0223423398193567,0.0356985019994005
"alpha",0.00164186078150842,0.000326893368924021,-0.000420396385214232,0.000877371288575066,0.0172339314850698,-0.00391812772950195
"beta",0.000326893368924021,0.00277390126150149,0.000826005695997211,0.00139614947238531,-0.0332611667413103,-0.000141710817930646
"gamma",-0.000420396385214232,0.000826005695997211,0.00482747632455322,-0.000355658825080581,-0.00970406366418152,-0.0013013748998109
"delta",0.000877371288575066,0.00139614947238531,-0.000355658825080581,0.00786933752563214,-0.0317789471199642,-0.00246147310940034
"lambda",0.0172339314850698,-0.0332611667413103,-0.00970406366418152,-0.0317789471199642,0.885690453267619,-0.0568308686722146
"luce",-0.00391812772950195,-0.000141710817930646,-0.0013013748998109,-0.00246147310940034,-0.0568308686722146,0.0322383233027728
"alpha",0.0375003761907755,-0.00155132369050888,-0.0168120739655167,0.00118941853522728,0.00586756228978243,-0.0082852509652054
"beta",-0.00155132369050888,0.00981709278071027,0.00867992288624237,-0.00138390650656993,-0.0451374059038695,-0.00719049352368795
"gamma",-0.0168120739655167,0.00867992288624237,0.0657458274454604,-0.000527905308467228,-0.000841690123622038,-0.0175017394076628
"delta",0.00118941853522728,-0.00138390650656993,-0.000527905308467228,0.00081335567304003,-0.00681044744059097,-0.00192781259886016
"lambda",0.00586756228978243,-0.0451374059038695,-0.000841690123622038,-0.00681044744059097,1.17843967481699,-0.0625404569503385
"luce",-0.0082852509652054,-0.00719049352368795,-0.0175017394076628,-0.00192781259886016,-0.0625404569503385,0.0818498934979152
"alpha",0.0253777227298117,0.00117116040514273,-0.0192148505188271,0.00170695339787101,0.00546996333841314,-0.000775987079676049
"beta",0.00117116040514273,0.00209588249314186,0.00186946341197251,-0.000195593115320835,-0.0100046022490084,-0.00215226387088141
"gamma",-0.0192148505188271,0.00186946341197251,0.0613753458545858,-0.00391296852913229,-0.0258554701406217,-0.00612779631125741
"delta",0.00170695339787101,-0.000195593115320835,-0.00391296852913229,0.00847384556423296,-0.00282761190786332,-0.00186466295297315
"lambda",0.00546996333841314,-0.0100046022490084,-0.0258554701406217,-0.00282761190786332,0.293888933512696,-0.0124497384125449
"luce",-0.000775987079676049,-0.00215226387088141,-0.00612779631125741,-0.00186466295297315,-0.0124497384125449,0.0207313774229202
"alpha",0.00147458651556495,-9.77705654303383e-05,0.000105988260808537,0.000519303626738757,0.0109677493970366,-0.00414779314568042
"beta",-9.77705654303383e-05,0.00232495342016513,0.00026792232323405,-0.000325699852491217,-0.0284703531983211,0.000482862549133152
"gamma",0.000105988260808537,0.00026792232323405,0.00233310513458738,-6.94617709724791e-05,0.00106471445228478,-0.000652314081891934
"delta",0.000519303626738757,-0.000325699852491217,-6.94617709724791e-05,0.00144497837933992,-0.0133550167510053,0.00032402043267902
"lambda",0.0109677493970366,-0.0284703531983211,0.00106471445228478,-0.0133550167510053,0.823943268035232,-0.0692077402872425
"luce",-0.00414779314568042,0.000482862549133152,-0.000652314081891934,0.00032402043267902,-0.0692077402872425,0.0548488835867822
"alpha",0.00684515340276997,0.00354530083843515,-0.00119909302921264,0.00201208439640025,0.0270929278854986,-0.0139824470729266
"beta",0.00354530083843515,0.00620149645388023,0.0019800016244485,0.00104524231113515,-0.0320973449787999,-0.00607854547989389
"gamma",-0.00119909302921264,0.0019800016244485,0.0213642715617591,-0.00227062444642062,-0.0266046308945141,-0.00164063789524153
"delta",0.00201208439640025,0.00104524231113515,-0.00227062444642062,0.00974155890340178,-0.00453201351936279,-0.00399807718728235
"lambda",0.0270929278854986,-0.0320973449787999,-0.0266046308945141,-0.00453201351936279,0.998619319234822,-0.138906950741675
"luce",-0.0139824470729266,-0.00607854547989389,-0.00164063789524153,-0.00399807718728235,-0.138906950741675,0.0621125596132041
"alpha",0.00899257072712243,-8.76435203472301e-05,-0.00514490684241561,0.000435265588488642,0.0375461852142011,-0.0095269057982507
"beta",-8.76435203472301e-05,0.00273507804514959,0.000887142189299464,0.000116624068500637,-0.027657723046755,-0.00286938061395526
"gamma",-0.00514490684241561,0.000887142189299464,0.00713589258486748,0.000125579226135644,-0.00249856363636424,-0.0033167030865303
"delta",0.000435265588488642,0.000116624068500637,0.000125579226135644,0.000315164125229359,-0.00156833525741085,-0.00118045347634874
"lambda",0.0375461852142011,-0.027657723046755,-0.00249856363636424,-0.00156833525741085,0.993984402925289,-0.12297385751897
"luce",-0.0095269057982507,-0.00286938061395526,-0.0033167030865303,-0.00118045347634874,-0.12297385751897,0.0740114981285173
"alpha",0.0593694010227602,-0.000598279408881145,-0.0348704670404045,0.000116190356311284,0.00945364471189633,-0.000625462660427982
"beta",-0.000598279408881145,0.000848552105161203,0.00230076374908524,5.42406505939689e-05,-0.00324845948179629,-0.000798680119405277
"gamma",-0.0348704670404045,0.00230076374908524,0.0868954587602619,-8.1569190592786e-05,0.00385578494469997,-0.00816608329740911
"delta",0.000116190356311284,5.42406505939689e-05,-8.1569190592786e-05,0.000518052964744754,-0.00294198092029792,-0.00078100875826966
"lambda",0.00945364471189633,-0.00324845948179629,0.00385578494469997,-0.00294198092029792,0.802276130961771,-0.104273873247475
"luce",-0.000625462660427982,-0.000798680119405277,-0.00816608329740911,-0.00078100875826966,-0.104273873247475,0.0677106921546588
"alpha",0.0265365679476354,-0.00364932392531977,-0.0177998605479113,0.00671498317156494,0.0246084038950719,-0.00663979827735022
"beta",-0.00364932392531977,0.0292857612164102,0.00875393387000906,-0.0112675367226859,-0.0510066801607138,0.000229482704750339
"gamma",-0.0177998605479113,0.00875393387000906,0.0348109053683501,-0.00822850024039174,-0.027184289080411,-0.0070864852896627
"delta",0.00671498317156494,-0.0112675367226859,-0.00822850024039174,0.0147838062711159,-0.00859185628134629,-0.0074683182474127
"lambda",0.0246084038950719,-0.0510066801607138,-0.027184289080411,-0.00859185628134629,1.26256424431382,-0.0505383531794971
"luce",-0.00663979827735022,0.000229482704750339,-0.0070864852896627,-0.0074683182474127,-0.0505383531794971,0.0774628113771759
"alpha",0.0750800748295724,-0.0072013797799341,-0.0292677841625482,0.000650216889691602,0.00708959008666331,0.00826913229631528
"beta",-0.0072013797799341,0.0651727022302416,0.0114439241022851,-0.0116669913495605,-0.0523600649688619,-0.00873227148472637
"gamma",-0.0292677841625482,0.0114439241022851,0.052043917758816,-0.00110409247532327,-0.0162163130822527,-0.0154695468230872
"delta",0.000650216889691602,-0.0116669913495605,-0.00110409247532327,0.00657208588407758,-0.00203834209345992,-0.00122846822927996
"lambda",0.00708959008666331,-0.0523600649688619,-0.0162163130822527,-0.00203834209345992,1.26719326804444,0.00632683935887352
"luce",0.00826913229631528,-0.00873227148472637,-0.0154695468230872,-0.00122846822927996,0.00632683935887352,0.0815909783423576
"alpha",0.00764841253572736,0.00100432092740664,-0.00105101407166247,0.000798423575007553,0.0155515733386711,-0.00336228853427889
"beta",0.00100432092740664,0.00162917734963637,0.00228170859829109,0.000790955204208184,-0.0100146326057341,-0.0018363570076326
"gamma",-0.00105101407166247,0.00228170859829109,0.0278747884792212,-0.00105126949767153,-0.00567974953774749,-0.000341022034972127
"delta",0.000798423575007553,0.000790955204208184,-0.00105126949767153,0.00133019671273888,-0.00100599812667177,-0.00139135108482797
"lambda",0.0155515733386711,-0.0100146326057341,-0.00567974953774749,-0.00100599812667177,0.502259637894173,-0.0200855294918548
"luce",-0.00336228853427889,-0.0018363570076326,-0.000341022034972127,-0.00139135108482797,-0.0200855294918548,0.0364496832581867
"alpha",0.00428694714755385,-0.0030317623192696,-0.00172550716207063,0.00584411833779044,0.00113340650931246,-0.0125615459322439
"beta",-0.0030317623192696,0.0709015829331614,0.00238889379468711,-0.0257590953222646,0.0304802284588269,0.00318821570040723
"gamma",-0.00172550716207063,0.00238889379468711,0.00359569513819216,-0.00314976270393034,0.000840722455771608,-0.00152169976779245
"delta",0.00584411833779044,-0.0257590953222646,-0.00314976270393034,0.0375164232076953,-0.054186731921461,-0.0132154606627959
"lambda",0.00113340650931246,0.0304802284588269,0.000840722455771608,-0.054186731921461,1.34082414410211,-0.00889910279431308
"luce",-0.0125615459322439,0.00318821570040723,-0.00152169976779245,-0.0132154606627959,-0.00889910279431308,0.0728587081929828
"alpha",0.00183328503093089,-0.00161590095178566,2.21697865654506e-06,0.00130021839979132,-0.00165879067236387,-0.00634246493212297
"beta",-0.00161590095178566,0.0580096485367855,-0.000687846991445386,-0.0119970879406324,0.00597555884804219,0.0112775536733123
"gamma",2.21697865654506e-06,-0.000687846991445386,0.00126275975410671,-0.000634953925096726,-0.002968319569086,-0.00356901375040082
"delta",0.00130021839979132,-0.0119970879406324,-0.000634953925096726,0.0113768303945655,-0.0339578909445047,-0.00270032356847074
"lambda",-0.00165879067236387,0.00597555884804219,-0.002968319569086,-0.0339578909445047,1.25751923351128,0.0137412184128224
"luce",-0.00634246493212297,0.0112775536733123,-0.00356901375040082,-0.00270032356847074,0.0137412184128224,0.0585166350619742
"alpha",0.029761134630419,-0.00584902190674498,-0.0251171052621423,0.00629086180674944,0.00366734384439298,-0.00798586925421326
"beta",-0.00584902190674498,0.0714461962860714,0.0165735489855208,-0.0197185303405949,-0.0210906921556784,0.000485924000145153
"gamma",-0.0251171052621423,0.0165735489855208,0.0752868860455465,-0.0126988746723543,-0.00404018488483648,-0.00517025119174757
"delta",0.00629086180674944,-0.0197185303405949,-0.0126988746723543,0.0189893851760672,-0.0234409895642155,-0.00666597303892806
"lambda",0.00366734384439298,-0.0210906921556784,-0.00404018488483648,-0.0234409895642155,1.31877345641132,-0.00512373567938245
"luce",-0.00798586925421326,0.000485924000145153,-0.00517025119174757,-0.00666597303892806,-0.00512373567938245,0.0820383181279852
"alpha",0.0573884038899186,-0.00256370948616355,-0.0319365685822068,0.000771907349385564,0.0245599453461085,-0.0024696497013169
"beta",-0.00256370948616355,0.00573212093641647,0.00556446038182232,-9.4596190778251e-05,-0.0397905567834534,-0.00639912295498466
"gamma",-0.0319365685822068,0.00556446038182232,0.0616217342332999,-0.000971036844609784,-0.0192555546581513,-0.00826509719606809
"delta",0.000771907349385564,-9.4596190778251e-05,-0.000971036844609784,0.00105633852615734,-0.00512942084994113,-0.00183958141577972
"lambda",0.0245599453461085,-0.0397905567834534,-0.0192555546581513,-0.00512942084994113,0.759521132552736,-0.0804130402757296
"luce",-0.0024696497013169,-0.00639912295498466,-0.00826509719606809,-0.00183958141577972,-0.0804130402757296,0.0720925490051677
"alpha",0.0106572628542551,0.00262683983789974,-0.00345550715972751,0.00201313830421516,0.00999831347411501,-0.0085802533681335
"beta",0.00262683983789974,0.0036571900474114,0.00341590735318222,0.000778519106788088,-0.0235912909303061,-0.00453141815120738
"gamma",-0.00345550715972751,0.00341590735318222,0.0375444822958642,-0.00305582338125008,-0.0308720995161217,-0.00676906549819527
"delta",0.00201313830421516,0.000778519106788088,-0.00305582338125008,0.00944942892574153,-0.0112517300227444,-0.00398478435257331
"lambda",0.00999831347411501,-0.0235912909303061,-0.0308720995161217,-0.0112517300227444,0.70319591913064,-0.0716361267901943
"luce",-0.0085802533681335,-0.00453141815120738,-0.00676906549819527,-0.00398478435257331,-0.0716361267901943,0.0468974390436716
"alpha",0.0578843850006468,-0.0015842687251944,-0.0360138436454865,0.0010808646243901,0.0301277973627264,-0.00319190150755129
