"","beta","delta","lambdaluce"
"lambdaluce",-0.0275442131300033,-0.00086919488867122,1.5156397246991
"beta",0.0457994943021946,-0.00678594267615537,-0.152886058486156
"delta",-0.00678594267615537,0.0220934788430259,0.0629814855491472
"lambdaluce",-0.152886058486156,0.0629814855491472,1.66606716564571
"beta",0.0558917483484612,-0.00226634188723139,-0.0721805428197431
"delta",-0.00226634188723139,0.00699404129791037,0.0168265260500124
"lambdaluce",-0.0721805428197431,0.0168265260500124,1.71563279879341
"beta",0.0250009231720181,-0.00318920420244219,-0.0768933976823543
"delta",-0.00318920420244219,0.0282643906278676,0.0323395686129642
"lambdaluce",-0.0768933976823543,0.0323395686129642,0.979124978152213
"beta",0.0736630086022434,-0.000657563376239313,-0.0737746225558507
"delta",-0.000657563376239313,0.00263601497977016,-0.0059517179228835
"lambdaluce",-0.0737746225558507,-0.0059517179228835,1.85127041768496
"beta",0.0662661850337522,-0.00382730149327094,-0.0453306023197905
"delta",-0.00382730149327094,0.0352890631242797,0.00162483307264202
"lambdaluce",-0.0453306023197905,0.00162483307264202,0.184390906750008
"beta",0.0118335865985201,-0.000183002569458409,-0.0141800388330462
"delta",-0.000183002569458409,0.00784644106128206,0.0108521940632045
"lambdaluce",-0.0141800388330462,0.0108521940632045,1.57556438164995
"beta",0.0394233210140668,-0.00387723337341464,-0.148093086581105
"delta",-0.00387723337341464,0.0169786147961934,0.0860170684858713
"lambdaluce",-0.148093086581105,0.0860170684858713,2.01291643149679
"beta",0.0423805535663575,-0.00444578737733269,-0.103426920950862
"delta",-0.00444578737733269,0.0144615629478381,0.0344105683707881
"lambdaluce",-0.103426920950862,0.0344105683707881,1.54325533693063
"beta",0.0694905400409103,-0.00254135783805345,-0.0854288720617184
"delta",-0.00254135783805345,0.0164191859762704,0.0146179452947585
"lambdaluce",-0.0854288720617184,0.0146179452947585,0.363406671017766
"beta",0.0594297277184197,-0.00354279992914488,-0.156144094851547
"delta",-0.00354279992914488,0.0116628160276862,0.0526331692018563
"lambdaluce",-0.156144094851547,0.0526331692018563,1.84213622842203
"beta",0.0417062652288193,0.00271456320009854,-0.085653226011151
"delta",0.00271456320009854,0.0303774170043432,0.0298488199008436
"lambdaluce",-0.085653226011151,0.0298488199008436,0.867997991594666
"beta",0.0725091629362357,-0.00312818553626843,-0.0814936891692397
"delta",-0.00312818553626843,0.00606243240482365,-0.00785147704599549
"lambdaluce",-0.0814936891692397,-0.00785147704599549,1.83335153300685
"beta",0.0543150202081507,-0.00366571219849185,-0.0916678848063947
"delta",-0.00366571219849185,0.022154002970341,0.0103303225926889
"lambdaluce",-0.0916678848063947,0.0103303225926889,0.751436025512244
"beta",0.0615869745264793,-0.000438078830249509,-0.102637416270254
"delta",-0.000438078830249509,0.00601709855011955,0.00349822444796922
"lambdaluce",-0.102637416270254,0.00349822444796922,0.470684461519924
"beta",0.0541912439300864,-0.00559646486887204,-0.171356619964445
"delta",-0.00559646486887204,0.0185051813663958,0.0569348326240713
"lambdaluce",-0.171356619964445,0.0569348326240713,1.71910719213029
"beta",0.0312758129826234,-0.000241377594767368,-0.062428005629117
"delta",-0.000241377594767368,0.0071785307256909,0.0159007253305396
"lambdaluce",-0.062428005629117,0.0159007253305396,0.938774900312841
"beta",0.0486703954325363,-0.000645852602113652,-0.136923424240761
"delta",-0.000645852602113652,0.0164630487381856,0.0393894468232785
"lambdaluce",-0.136923424240761,0.0393894468232785,1.82786668523859
"beta",0.0567545495635214,-0.00205156136065459,-0.155304432858052
"delta",-0.00205156136065459,0.00918513174909794,0.0564862720317249
"lambdaluce",-0.155304432858052,0.0564862720317249,1.81429558146007
