"","alpha","beta","gamma","delta","lambda","luce"
"delta",0.00445005508014579,-0.0252768217453482,0.00147997975216808,0.0408466056368502,-0.0449130975419606,0.000618957714001312
"lambda",0.000512234169497576,-0.0105400052075437,-0.00111230117799604,-0.0449130975419606,1.4413848980531,-0.0179699999591397
"luce",-0.00743532368971,-0.00296616198660311,0.00163811409093892,0.000618957714001312,-0.0179699999591397,0.0625471930862591
"alpha",0.024362198504976,0.0052240833247189,-0.0206962533061997,0.00140564032924516,0.00993506372370548,-0.0151409208622483
"beta",0.0052240833247189,0.0123963001789113,0.0019516553578157,-0.00208181904987304,-0.0612654490743737,-0.00816586453970458
"gamma",-0.0206962533061997,0.0019516553578157,0.0482636685820194,-0.00298437229341803,0.0315896416564135,0.0049835066697551
"delta",0.00140564032924516,-0.00208181904987304,-0.00298437229341803,0.0106721511267355,0.0207607046717896,0.0034843443788116
"lambda",0.00993506372370548,-0.0612654490743737,0.0315896416564135,0.0207607046717896,1.10670760584826,-0.0652546445914197
"luce",-0.0151409208622483,-0.00816586453970458,0.0049835066697551,0.0034843443788116,-0.0652546445914197,0.0780544849499749
"alpha",0.0107225197135614,0.00265893800424874,-0.00125420565151765,-0.00178676373121254,0.00752619052616988,-0.0162777554788601
"beta",0.00265893800424874,0.0171883651055824,-0.00406609424774804,-0.00308191488623759,-0.077122861718463,-0.0117347152112711
"gamma",-0.00125420565151765,-0.00406609424774804,0.0642801689560009,0.0175867549395418,-0.000265385638917714,0.00479855478116399
"delta",-0.00178676373121254,-0.00308191488623759,0.0175867549395418,0.014353277657828,0.00676142951699004,0.000480151759029198
"lambda",0.00752619052616988,-0.077122861718463,-0.000265385638917714,0.00676142951699004,1.12132142164639,-0.0751572767146249
"luce",-0.0162777554788601,-0.0117347152112711,0.00479855478116399,0.000480151759029198,-0.0751572767146249,0.0691273660549983
"alpha",0.0124766090469745,0.00564536243348473,-0.0025654885247221,-0.00184012711932873,0.0672859002955894,0.000107009957278671
"beta",0.00564536243348473,0.00656372230717684,-0.000338464431013376,-0.00315123162478013,-0.0151436148481648,0.000194625307505322
"gamma",-0.0025654885247221,-0.000338464431013376,0.0144047368497191,-0.00277916602008344,-0.00121022338435114,0.00266659989324734
"delta",-0.00184012711932873,-0.00315123162478013,-0.00277916602008344,0.00667178429627595,0.0149158853372521,0.00223091258971107
"lambda",0.0672859002955894,-0.0151436148481648,-0.00121022338435114,0.0149158853372521,1.06459996846787,0.00328037783525134
"luce",0.000107009957278671,0.000194625307505322,0.00266659989324734,0.00223091258971107,0.00328037783525134,0.0791130336809058
"alpha",0.0111990550853976,0.00397010634463074,-0.00787243416326438,0.00171452214333678,0.0188077578556718,-0.00509232480172052
"beta",0.00397010634463074,0.0290326078784142,0.00416436230693311,-0.0158353335381831,-0.0450573761154384,0.00385698871275468
"gamma",-0.00787243416326438,0.00416436230693311,0.0150115065475586,-0.00615259921686092,-0.00402552487139005,0.0025574512714303
"delta",0.00171452214333678,-0.0158353335381831,-0.00615259921686092,0.0168465452435014,-0.0240510288879027,-0.00621722114658576
"lambda",0.0188077578556718,-0.0450573761154384,-0.00402552487139005,-0.0240510288879027,1.25170319345309,-0.0133291620619051
"luce",-0.00509232480172052,0.00385698871275468,0.0025574512714303,-0.00621722114658576,-0.0133291620619051,0.075478848870426
"alpha",0.0617005285957464,0.00347581487102732,-0.021611455263336,-0.000895905394867611,0.0255783663778084,-0.00402807820679005
"beta",0.00347581487102732,0.028368602965833,0.00540024484469148,-0.0186964867363889,-0.0282639694465167,-0.00533227188013294
"gamma",-0.021611455263336,0.00540024484469148,0.0791833554198616,-0.00213161333757236,0.0256160102187565,-0.000299264300980598
"delta",-0.000895905394867611,-0.0186964867363889,-0.00213161333757236,0.0164841982311635,0.0172322938581809,0.00320641113633577
"lambda",0.0255783663778084,-0.0282639694465167,0.0256160102187565,0.0172322938581809,1.04074407285496,-0.00845061370484471
"luce",-0.00402807820679005,-0.00533227188013294,-0.000299264300980598,0.00320641113633577,-0.00845061370484471,0.0765874129343771
"alpha",0.0100503487012541,0.00313128726252117,-0.00578778898630867,0.00682604734151081,0.00602522653596534,-0.0116485883368822
"beta",0.00313128726252117,0.0465499085239115,0.00174281566412214,-0.0308441595406129,-0.0692489747898844,-0.00969341461129118
"gamma",-0.00578778898630867,0.00174281566412214,0.0139920950424323,-0.00834284891049169,0.00274337002466546,0.00871166455086224
"delta",0.00682604734151081,-0.0308441595406129,-0.00834284891049169,0.0552037151376548,-0.0262763886348804,0.000858828964140723
"lambda",0.00602522653596534,-0.0692489747898844,0.00274337002466546,-0.0262763886348804,1.27198883793003,-0.0178908646592443
"luce",-0.0116485883368822,-0.00969341461129118,0.00871166455086224,0.000858828964140723,-0.0178908646592443,0.0727273389400889
"alpha",0.012516289240009,-0.00176132012912227,-0.00698608303208668,0.00565096938196602,0.00182068457538467,-0.006475411922851
"beta",-0.00176132012912227,0.0676402955982438,0.00033724081827965,-0.0349189075595971,-0.0197302268286994,0.0037522086410996
"gamma",-0.00698608303208668,0.00033724081827965,0.00692674548613822,0.000242854643003652,0.00216487831339184,0.00355077855368354
"delta",0.00565096938196602,-0.0349189075595971,0.000242854643003652,0.061971502424512,-0.0451867348372615,-0.00599264293706079
"lambda",0.00182068457538467,-0.0197302268286994,0.00216487831339184,-0.0451867348372615,1.27650298547449,-0.00141246287007657
"luce",-0.006475411922851,0.0037522086410996,0.00355077855368354,-0.00599264293706079,-0.00141246287007657,0.0631115063346278
"alpha",0.00950187676141125,-0.00238814131672852,-0.00157210332060371,0.0035843280255033,0.00431623498211205,-0.0191044477664124
"beta",-0.00238814131672852,0.0817605193918523,0.000530763032976297,-0.0153462785014922,-0.00328985172481009,0.00450790400925447
"gamma",-0.00157210332060371,0.000530763032976297,0.00998356025223623,0.000336856876181814,-0.00489769648049052,0.00609450639786022
"delta",0.0035843280255033,-0.0153462785014922,0.000336856876181814,0.0158033233932757,-0.0260179409562889,-0.00778038893416953
"lambda",0.00431623498211205,-0.00328985172481009,-0.00489769648049052,-0.0260179409562889,1.39674490472408,-0.0174165182336917
"luce",-0.0191044477664124,0.00450790400925447,0.00609450639786022,-0.00778038893416953,-0.0174165182336917,0.079835343601823
"alpha",0.00728446868548842,0.0019429281461364,0.000753815302054841,-0.000172944857797833,0.00299685159242903,-0.00730423361620665
"beta",0.0019429281461364,0.04725616727189,0.00229243041745751,-0.0138091074969124,-0.0620956570433568,-0.0102488042892141
"gamma",0.000753815302054841,0.00229243041745751,0.0730281491877803,0.00210576524155355,0.000166189635680382,0.000183672456610491
"delta",-0.000172944857797833,-0.0138091074969124,0.00210576524155355,0.00740294323174628,-0.0118373144362995,-0.00255820889967911
"lambda",0.00299685159242903,-0.0620956570433568,0.000166189635680382,-0.0118373144362995,1.25440823904627,-0.0156528643468659
"luce",-0.00730423361620665,-0.0102488042892141,0.000183672456610491,-0.00255820889967911,-0.0156528643468659,0.065680606750657
"alpha",0.00924035945875152,0.000314942839854461,0.00174651084344539,-1.48901457551421e-05,0.00705384487786125,-0.0151004997877088
"beta",0.000314942839854461,0.0685986761738301,-0.000879420969813369,-0.00345039687153769,-0.0664714781002673,-0.00522970693439417
"gamma",0.00174651084344539,-0.000879420969813369,0.0273871169395043,0.000186650600443537,-0.00141323673297305,0.00375981620260476
"delta",-1.48901457551421e-05,-0.00345039687153769,0.000186650600443537,0.00209445287056275,-0.0040827303532772,-0.00100830721363926
"lambda",0.00705384487786125,-0.0664714781002673,-0.00141323673297305,-0.0040827303532772,1.32671768973624,-0.0057338059974682
"luce",-0.0151004997877088,-0.00522970693439417,0.00375981620260476,-0.00100830721363926,-0.0057338059974682,0.0740330493779941
"alpha",0.0116481390161058,0.00645464967931093,-0.000849195605419054,0.000712477548589926,0.0375713045981855,0.00360423913998564
"beta",0.00645464967931093,0.0130512451741663,0.00216235669345148,-0.00434816442146776,-0.022478341543217,0.00588472220131689
"gamma",-0.000849195605419054,0.00216235669345148,0.0101401760822809,-0.00179792026034006,0.00346690864070886,0.00413378026374762
"delta",0.000712477548589926,-0.00434816442146776,-0.00179792026034006,0.00513145285542148,-0.0105366735846153,-0.00215625112884733
"lambda",0.0375713045981855,-0.022478341543217,0.00346690864070886,-0.0105366735846153,0.977788835689177,0.00494567795977386
"luce",0.00360423913998564,0.00588472220131689,0.00413378026374762,-0.00215625112884733,0.00494567795977386,0.0858841118663376
"alpha",0.00949878710687345,-0.00257569618787319,-0.00623269892797853,0.00737746356168184,-0.00364967018169431,-0.00715121227802665
"beta",-0.00257569618787319,0.0643486465124416,-0.000865594255869317,-0.0334729399309735,0.00738288165151155,1.91517082518248e-05
"gamma",-0.00623269892797853,-0.000865594255869317,0.00898164913640412,0.000171708616011496,0.00673324761361364,0.00423445874896903
"delta",0.00737746356168184,-0.0334729399309735,0.000171708616011496,0.0621565123368443,-0.0525560578266203,-0.00473833403222463
"lambda",-0.00364967018169431,0.00738288165151155,0.00673324761361364,-0.0525560578266203,1.3557074943624,0.00230435669584504
"luce",-0.00715121227802665,1.91517082518248e-05,0.00423445874896903,-0.00473833403222463,0.00230435669584504,0.0756787217074294
"alpha",0.00699557735464692,-0.00349830135696939,-0.00230349396594121,0.00831352216037399,0.00212325458453387,-0.0105481073563088
"beta",-0.00349830135696939,0.0683651803553476,-0.000627403359033279,-0.0294010175833226,-0.0148572650262845,0.00177900341695483
"gamma",-0.00230349396594121,-0.000627403359033279,0.00696896430116144,-0.000389364192402084,-0.000301561478634837,0.00526465962621177
"delta",0.00831352216037399,-0.0294010175833226,-0.000389364192402084,0.0529759040788372,-0.0423715891477183,-0.00660102869740033
"lambda",0.00212325458453387,-0.0148572650262845,-0.000301561478634837,-0.0423715891477183,1.34284855013938,-0.0142930677011684
"luce",-0.0105481073563088,0.00177900341695483,0.00526465962621177,-0.00660102869740033,-0.0142930677011684,0.0775738149573279
"alpha",0.00385420826920105,-0.00149043548724197,-0.00119451087734111,0.00390965346669256,-0.000182449722401854,-0.00201418234809202
"beta",-0.00149043548724197,0.0688932693033985,0.000322394008105079,-0.0347995296336713,0.00463059228333936,-0.00433590659350845
"gamma",-0.00119451087734111,0.000322394008105079,0.0055018906739492,-6.24516900358068e-05,-0.000922639908094269,0.000229955107400932
"delta",0.00390965346669256,-0.0347995296336713,-6.24516900358068e-05,0.0659289995543166,-0.055769916526633,0.00266998890671921
"lambda",-0.000182449722401854,0.00463059228333936,-0.000922639908094269,-0.055769916526633,1.35365799270425,0.000723379944559049
"luce",-0.00201418234809202,-0.00433590659350845,0.000229955107400932,0.00266998890671921,0.000723379944559049,0.0707306620580435
"alpha",0.0565208344911165,0.00148277590443862,-0.0248590379049565,0.00105849281740598,0.00680322455936968,-0.00652720318169981
"beta",0.00148277590443862,0.0123398550850678,0.00712282673700583,-0.00888349694981134,-0.0175626455550676,-0.00484980515751736
"gamma",-0.0248590379049565,0.00712282673700583,0.0815969970999633,-0.00239788255415321,0.0160932513294238,-0.00194371443078253
"delta",0.00105849281740598,-0.00888349694981134,-0.00239788255415321,0.0138014599573543,0.0159193043747855,0.0054214026876507
"lambda",0.00680322455936968,-0.0175626455550676,0.0160932513294238,0.0159193043747855,0.988262094794006,-0.0340449151071456
"luce",-0.00652720318169981,-0.00484980515751736,-0.00194371443078253,0.0054214026876507,-0.0340449151071456,0.0715271979636376
"alpha",0.0106141758863838,0.00229464695018392,-0.00314280467273721,-0.00352422710849432,0.0119792058667795,-0.0157725807811008
"beta",0.00229464695018392,0.0125837427418442,-8.50596239719568e-05,-0.000397324997521528,-0.0670413579740749,-0.00996339381458588
"gamma",-0.00314280467273721,-8.50596239719568e-05,0.0337739201882073,0.0110453047178509,0.00150070676715103,0.000107215589951198
"delta",-0.00352422710849432,-0.000397324997521528,0.0110453047178509,0.0133572639648266,0.00481263362626006,-0.00169188432328575
"lambda",0.0119792058667795,-0.0670413579740749,0.00150070676715103,0.00481263362626006,1.15675575347919,-0.0832875711175873
"luce",-0.0157725807811008,-0.00996339381458588,0.000107215589951198,-0.00169188432328575,-0.0832875711175873,0.0684885137958861
"alpha",0.063285644038683,0.00214360202766099,-0.0214982294555452,-0.000102606392380368,0.0112509669006922,0.000415372859081186
"beta",0.00214360202766099,0.00634016687937025,0.00110928828031645,-0.00412669888287578,-0.0110547997960353,-0.000224127164607764
"gamma",-0.0214982294555452,0.00110928828031645,0.0800292590114941,0.000790790509925018,0.0223119518959548,0.000382017597410449
"delta",-0.000102606392380368,-0.00412669888287578,0.000790790509925018,0.00550459274363473,0.00382918611038215,-0.000114717364502273
"lambda",0.0112509669006922,-0.0110547997960353,0.0223119518959548,0.00382918611038215,1.12039731937378,-0.00580269675146071
"luce",0.000415372859081186,-0.000224127164607764,0.000382017597410449,-0.000114717364502273,-0.00580269675146071,0.0794114868195172
"alpha",0.0578658803380795,0.00214593369978583,-0.0262332110153696,0.00108414482522587,-0.000109172369688096,-0.00280687573806143
"beta",0.00214593369978583,0.0429880544869787,0.0108420850821204,-0.0149122543735315,-0.0440729454837056,-0.00906362757824867
"gamma",-0.0262332110153696,0.0108420850821204,0.0768745368258573,-0.00239415464996306,0.0186763918181457,-0.0025064810044818
"delta",0.00108414482522587,-0.0149122543735315,-0.00239415464996306,0.011312216708862,0.00971091763183043,0.00276808163279806
"lambda",-0.000109172369688096,-0.0440729454837056,0.0186763918181457,0.00971091763183043,0.998351160302323,-0.0290391376517175
"luce",-0.00280687573806143,-0.00906362757824867,-0.0025064810044818,0.00276808163279806,-0.0290391376517175,0.0768366748103436
"alpha",0.00819490323836315,0.00327936100426285,-0.00448159041299372,0.000166725907292842,0.0379717879839482,-0.0100776233881161
"beta",0.00327936100426285,0.00867653513428189,-0.00259451652203392,-0.0020107892852664,-0.0589622125873945,-0.00453053399133883
"gamma",-0.00448159041299372,-0.00259451652203392,0.0148611377703678,-0.00148003723957479,0.00583032741254836,0.00704600437874636
"delta",0.000166725907292842,-0.0020107892852664,-0.00148003723957479,0.00634947428659815,0.0195274485777628,0.00205972297440286
"lambda",0.0379717879839482,-0.0589622125873945,0.00583032741254836,0.0195274485777628,1.13511512549494,-0.0591480500047991
"luce",-0.0100776233881161,-0.00453053399133883,0.00704600437874636,0.00205972297440286,-0.0591480500047991,0.0780648756390826
"alpha",0.0143604734579804,0.00533456028936058,-0.00952935337970838,0.00612824310088912,0.0136988605260548,-0.00742334355334294
"beta",0.00533456028936058,0.0431173418015927,0.00200264066246491,-0.028560454225036,-0.0957568240297841,-0.00238924674809308
"gamma",-0.00952935337970838,0.00200264066246491,0.0115435645339159,-0.00933138952321041,-0.00167647966449375,0.0036966028258943
"delta",0.00612824310088912,-0.028560454225036,-0.00933138952321041,0.0504716539093974,-0.00390410715001275,0.00142654419701897
"lambda",0.0136988605260548,-0.0957568240297841,-0.00167647966449375,-0.00390410715001275,1.30745556065861,-0.0169332163101869
"luce",-0.00742334355334294,-0.00238924674809308,0.0036966028258943,0.00142654419701897,-0.0169332163101869,0.0824700247863087
"alpha",0.00887993861973457,0.00375077630847911,-0.000716361071430086,0.000489361512772167,0.0473499783669897,-0.00824368784486328
"beta",0.00375077630847911,0.00853904817978315,-0.000712894961837157,-0.000554916975370647,-0.0477153862679365,-0.00268430358172242
"gamma",-0.000716361071430086,-0.000712894961837157,0.00892274331465944,-0.000522362973738072,0.0086264314997574,0.00436786259508618
"delta",0.000489361512772167,-0.000554916975370647,-0.000522362973738072,0.00384156645040382,0.0129149145623385,0.00249047097733487
"lambda",0.0473499783669897,-0.0477153862679365,0.0086264314997574,0.0129149145623385,1.11130894369207,-0.0628941804169253
"luce",-0.00824368784486328,-0.00268430358172242,0.00436786259508618,0.00249047097733487,-0.0628941804169253,0.071120707494033
"alpha",0.0610262573189259,0.00326005202658145,-0.0194353402529274,0.00052634550323171,0.0148817641325996,-0.00536897338808464
"beta",0.00326005202658145,0.0266055010370664,0.00265786877800233,-0.0177365249852834,-0.0345003284542459,-0.00771075830624142
"gamma",-0.0194353402529274,0.00265786877800233,0.0753899775239329,1.73548070019553e-05,0.0126224875561873,0.00257342989158926
"delta",0.00052634550323171,-0.0177365249852834,1.73548070019553e-05,0.0161732089009495,0.021887676821295,0.00484621774544931
"lambda",0.0148817641325996,-0.0345003284542459,0.0126224875561873,0.021887676821295,1.0786017743721,-0.0184656399813662
"luce",-0.00536897338808464,-0.00771075830624142,0.00257342989158926,0.00484621774544931,-0.0184656399813662,0.0779164997208871
"alpha",0.0654907922078237,0.00250872093525813,-0.0270587746469736,0.000226004498954523,0.0215017757358969,-0.00349641504210278
"beta",0.00250872093525813,0.0287441984889063,0.0105515621084029,-0.0186108355121949,-0.0730236322051633,-0.0143562088984868
"gamma",-0.0270587746469736,0.0105515621084029,0.07023766069271,-0.00604435495397619,0.000518778766791123,-0.00364844811815176
"delta",0.000226004498954523,-0.0186108355121949,-0.00604435495397619,0.0160552705711211,0.0436128946187946,0.00900534357373219
"lambda",0.0215017757358969,-0.0730236322051633,0.000518778766791123,0.0436128946187946,1.19982211408824,0.000287782912337304
"luce",-0.00349641504210278,-0.0143562088984868,-0.00364844811815176,0.00900534357373219,0.000287782912337304,0.078656407435867
"alpha",0.0110674340345329,0.00269227611651832,-0.0053978191069298,0.00452576870961335,0.0140910059337654,-0.0157855758445947
"beta",0.00269227611651832,0.0432717275692562,0.00661145425647856,-0.0279717734824225,-0.0701296179086212,-0.00889411288677032
"gamma",-0.0053978191069298,0.00661145425647856,0.0272688812782209,-0.00763314557670212,0.0083274802361169,0.00853540113136225
"delta",0.00452576870961335,-0.0279717734824225,-0.00763314557670212,0.0415163180511346,-0.0124340474742958,-0.00114448669068442
"lambda",0.0140910059337654,-0.0701296179086212,0.0083274802361169,-0.0124340474742958,1.29066436732861,-0.0418810131029713
"luce",-0.0157855758445947,-0.00889411288677032,0.00853540113136225,-0.00114448669068442,-0.0418810131029713,0.073648591585253
"alpha",0.00823551224921687,0.00317261913571619,-0.00138795860167924,0.00553866987624391,0.0139692849564755,-0.00645283794028364
"beta",0.00317261913571619,0.0307023568519408,0.00137559069958746,-0.0213426171070789,-0.0783063249921898,-0.00358592125167934
"gamma",-0.00138795860167924,0.00137559069958746,0.00635854762381118,-0.00571962543856884,0.00293673320957511,0.00500551739046246
"delta",0.00553866987624391,-0.0213426171070789,-0.00571962543856884,0.0522666321325325,-0.0104592819034743,-0.000868968014310839
"lambda",0.0139692849564755,-0.0783063249921898,0.00293673320957511,-0.0104592819034743,1.29751349637366,0.00824073530881115
"luce",-0.00645283794028364,-0.00358592125167934,0.00500551739046246,-0.000868968014310839,0.00824073530881115,0.0746816781771013
"alpha",0.0191726246446268,0.0071070724887986,-0.00477988833180013,0.00256780764131016,0.00743398398899942,-0.0240265915015299
"beta",0.0071070724887986,0.0487317070079579,0.00747546322611555,-0.0134187831085343,-0.0173767782075371,-0.00342831817474985
"gamma",-0.00477988833180013,0.00747546322611555,0.0318272413208021,0.000556611031591591,0.00423058642484575,0.00555224149511602
"delta",0.00256780764131016,-0.0134187831085343,0.000556611031591591,0.0095662503812305,-0.0325630882207228,-0.00556021820132107
"lambda",0.00743398398899942,-0.0173767782075371,0.00423058642484575,-0.0325630882207228,1.34792340939676,-0.011686030251207
"luce",-0.0240265915015299,-0.00342831817474985,0.00555224149511602,-0.00556021820132107,-0.011686030251207,0.0795037312251008
"alpha",0.00999874906674216,0.00169782073711942,-0.000903053274834517,0.00139515637944613,-0.00341417643351584,-0.0200567243560469
"beta",0.00169782073711942,0.0677962358018832,-0.00145398428021743,-0.0100023949869777,-0.0159181454974139,-0.008052182807611
"gamma",-0.000903053274834517,-0.00145398428021743,0.0164325232714393,0.0044652267176809,-0.00909854158941161,0.00502343065160117
"delta",0.00139515637944613,-0.0100023949869777,0.0044652267176809,0.00958324183098313,-0.0213920558671881,-0.00214040667547345
"lambda",-0.00341417643351584,-0.0159181454974139,-0.00909854158941161,-0.0213920558671881,1.27353038287342,-0.00552493561002843
"luce",-0.0200567243560469,-0.008052182807611,0.00502343065160117,-0.00214040667547345,-0.00552493561002843,0.0774963974136874
"alpha",0.0619609547484897,0.00230710386748077,-0.0174368059795445,0.00102539979782158,0.0235518561734403,0.00400155470079569
"beta",0.00230710386748077,0.00684049535137032,0.00212361458159196,-0.00188284133724088,-0.00864669364139281,-0.000607307839179996
"gamma",-0.0174368059795445,0.00212361458159196,0.075787160142459,-0.000498304187946547,0.0186446717450567,-0.0049038316391511
"delta",0.00102539979782158,-0.00188284133724088,-0.000498304187946547,0.0063542718388344,0.00406541740122798,0.00102459042591014
"lambda",0.0235518561734403,-0.00864669364139281,0.0186446717450567,0.00406541740122798,1.20724691609183,-0.00406226372448779
"luce",0.00400155470079569,-0.000607307839179996,-0.0049038316391511,0.00102459042591014,-0.00406226372448779,0.0796133601390503
"alpha",0.033682600060502,8.24459705032349e-05,-0.00656644264679292,-2.71231290366443e-05,0.00539831567573165,-0.0154566222116601
"beta",8.24459705032349e-05,0.0717482019499663,-0.00158696102476765,-0.00697930374971207,-0.0307364717092568,-0.00696568021173268
"gamma",-0.00656644264679292,-0.00158696102476765,0.00744987078534417,0.0017367303577731,-0.00174119447036398,-0.000106726521046805
"delta",-2.71231290366443e-05,-0.00697930374971207,0.0017367303577731,0.00472898768618214,-0.00622489505150466,-0.000459601158123191
"lambda",0.00539831567573165,-0.0307364717092568,-0.00174119447036398,-0.00622489505150466,1.25033098645153,-0.0261004872006719
"luce",-0.0154566222116601,-0.00696568021173268,-0.000106726521046805,-0.000459601158123191,-0.0261004872006719,0.0794085156798382
"alpha",0.0619255532598676,-0.00152381206777886,-0.0329031365947482,-0.000515776365802932,-0.00372148126410741,-0.00700610128344239
"beta",-0.00152381206777886,0.0142953409377609,0.00758323223995077,-0.00429200877137971,-0.0754081378346202,-0.0121263894590235
"gamma",-0.0329031365947482,0.00758323223995077,0.0648780569427367,0.0014242716166693,0.0118499873761137,-0.0050970535815471
"delta",-0.000515776365802932,-0.00429200877137971,0.0014242716166693,0.0151033163615547,0.0432282917757396,0.00576248007147066
"lambda",-0.00372148126410741,-0.0754081378346202,0.0118499873761137,0.0432282917757396,1.20634490772263,-0.0580030821730748
"luce",-0.00700610128344239,-0.0121263894590235,-0.0050970535815471,0.00576248007147066,-0.0580030821730748,0.0776500467623545
"alpha",0.00978908229081057,-0.00011798101093024,-0.00078188355732566,-0.00312595742926397,-0.00110254910459908,-0.00841187712954241
"beta",-0.00011798101093024,0.00363273610011006,0.000242718213343675,0.000438045653858965,-0.00687706559368686,-0.00258103017818169
"gamma",-0.00078188355732566,0.000242718213343675,0.0511534145707505,0.0229256537223574,-0.00204393371176964,-0.00143288539647634
"delta",-0.00312595742926397,0.000438045653858965,0.0229256537223574,0.0577412332430304,0.00240268798334442,-0.00098782197272977
"lambda",-0.00110254910459908,-0.00687706559368686,-0.00204393371176964,0.00240268798334442,0.204833901388591,-0.0225038813620485
"luce",-0.00841187712954241,-0.00258103017818169,-0.00143288539647634,-0.00098782197272977,-0.0225038813620485,0.0285649955757623
"alpha",0.00942126800595754,0.00556219695370912,-0.00322122560357864,-0.000259917180659683,0.0379849014787015,-0.00405352474707945
"beta",0.00556219695370912,0.0119627036790718,-5.25469729624727e-05,-0.00450424162539352,-0.0577979009782131,4.69674244679403e-05
"gamma",-0.00322122560357864,-5.25469729624727e-05,0.0140405268882369,-0.00477816559392664,-0.0128165469372444,0.00290716877709367
"delta",-0.000259917180659683,-0.00450424162539352,-0.00477816559392664,0.0142280551342771,0.0222277106763655,0.00310355753988963
"lambda",0.0379849014787015,-0.0577979009782131,-0.0128165469372444,0.0222277106763655,1.10354208835384,-0.0512126589851827
"luce",-0.00405352474707945,4.69674244679403e-05,0.00290716877709367,0.00310355753988963,-0.0512126589851827,0.0712265468411947
"alpha",0.0605646300391581,-0.000123003745613189,-0.0269733965911186,-0.000173753070571516,0.0175705723903171,-0.00330667418316884
"beta",-0.000123003745613189,0.0455695745526715,0.010183789430547,-0.0163778005606587,-0.0515345767869575,-0.0126494789762003
"gamma",-0.0269733965911186,0.010183789430547,0.0772121141405981,-0.000295547227270588,0.00936880650916837,0.00196347952792809
"delta",-0.000173753070571516,-0.0163778005606587,-0.000295547227270588,0.0131997953094184,0.0148795904148717,0.00386818585094134
"lambda",0.0175705723903171,-0.0515345767869575,0.00936880650916837,0.0148795904148717,1.0494636491651,-0.0130135309004344
"luce",-0.00330667418316884,-0.0126494789762003,0.00196347952792809,0.00386818585094134,-0.0130135309004344,0.0730683354774632
"alpha",0.0647691613432461,0.00447464607777385,-0.0278069006206078,-0.00130534744771927,0.0141008027724807,-0.00349698641331468
"beta",0.00447464607777385,0.0428699162024057,0.00642759046165862,-0.0149809462522389,-0.0424101353861966,-0.0101978503912475
"gamma",-0.0278069006206078,0.00642759046165862,0.0757124861178436,0.000972207182252024,0.0140576699857368,-0.00153370617550728
"delta",-0.00130534744771927,-0.0149809462522389,0.000972207182252024,0.0125704019827054,0.0119535164520793,0.00354058508102281
"lambda",0.0141008027724807,-0.0424101353861966,0.0140576699857368,0.0119535164520793,1.005224090783,-0.00797880202879597
"luce",-0.00349698641331468,-0.0101978503912475,-0.00153370617550728,0.00354058508102281,-0.00797880202879597,0.0766935296339811
"alpha",0.0505170544642343,0.00039144092849247,-0.00931892908660777,-0.00238540493898035,0.00578251950125026,-0.0105038089315847
"beta",0.00039144092849247,0.0118141571848791,0.00135247116271201,-0.000807640961739761,-0.0646951623437617,-0.00969191840481965
"gamma",-0.00931892908660777,0.00135247116271201,0.0107246974332273,0.00305468502850103,-0.000321362977331518,-0.0025997144340904
"delta",-0.00238540493898035,-0.000807640961739761,0.00305468502850103,0.0232042738977652,0.0208200364528992,0.00205710539131892
"lambda",0.00578251950125026,-0.0646951623437617,-0.000321362977331518,0.0208200364528992,1.12300119544253,-0.117307221400968
"luce",-0.0105038089315847,-0.00969191840481965,-0.0025997144340904,0.00205710539131892,-0.117307221400968,0.0805097513772113
"alpha",0.00918505934398072,-0.000373556514358895,-0.00463406154369763,0.00712844486175694,0.0140537319397485,-0.0132762853912299
"beta",-0.000373556514358895,0.0474048472375793,0.00429118351527153,-0.0314378084423874,-0.0472372267814894,0.000708922510300407
"gamma",-0.00463406154369763,0.00429118351527153,0.0172840280723401,-0.00669926448321186,0.000978106407651955,0.00931205603843713
"delta",0.00712844486175694,-0.0314378084423874,-0.00669926448321186,0.0497759186748846,-0.0277601170314658,-0.00834517330227275
"lambda",0.0140537319397485,-0.0472372267814894,0.000978106407651955,-0.0277601170314658,1.18172608324768,-0.0146441018033923
"luce",-0.0132762853912299,0.000708922510300407,0.00931205603843713,-0.00834517330227275,-0.0146441018033923,0.0696209223017395
"alpha",0.0177873832915325,0.00493591331897735,0.00228411933669011,0.00225298805141398,0.0111908943504567,-0.0173533685507185
"beta",0.00493591331897735,0.031347004451407,0.00101561013271643,-0.0183853788353022,-0.0934458410736591,-0.0161196541167328
"gamma",0.00228411933669011,0.00101561013271643,0.0494587792837839,0.00486050311289163,0.0110361256288088,0.00447452932950246
"delta",0.00225298805141398,-0.0183853788353022,0.00486050311289163,0.0283059198598144,0.0203132313051106,0.00366473048904835
"lambda",0.0111908943504567,-0.0934458410736591,0.0110361256288088,0.0203132313051106,1.19380253809021,-0.0397714561079502
"luce",-0.0173533685507185,-0.0161196541167328,0.00447452932950246,0.00366473048904835,-0.0397714561079502,0.0746086997392589
"alpha",0.06638754272059,4.90521952703416e-05,-0.0185782259421804,-0.00255688351298998,-0.00311750697497842,-0.00910148614966126
"beta",4.90521952703416e-05,0.00961042344004022,0.0016460640014091,-0.00160577893352876,-0.0623629185233964,-0.00995662750232389
"gamma",-0.0185782259421804,0.0016460640014091,0.0215481944870895,0.00272103098059894,0.0028001684146231,-0.0019185558705045
