"","alpha","beta","gamma","delta","lambda","luce"
"delta",0.000688499727176014,-0.00592828019643508,0.000823349717552849,0.00449998267721232,9.37012940290772e-05,5.30520617186004e-06
"lambda",0.0161453977265502,-0.0469718221854137,-0.000744822818332368,9.37012940290772e-05,0.548941724079768,-0.0303855993334026
"luce",-0.0130549115535001,-0.0151442607291685,0.00205880217094071,5.30520617186004e-06,-0.0303855993334026,0.0460809786291357
"alpha",0.0155304106107467,0.000828787160695921,-0.00100335680932222,-1.70649084803348e-05,0.000900844522318687,-0.00098458431228611
"beta",0.000828787160695921,0.071971932764548,0.000416207384652821,-0.000970079334761123,-0.0735212014618314,-0.00216913247421549
"gamma",-0.00100335680932222,0.000416207384652821,0.00684252497743188,0.000492278430666217,-0.00147413095865705,0.000401855088523312
"delta",-1.70649084803348e-05,-0.000970079334761123,0.000492278430666217,0.00381149584146433,-0.00585248754009303,-0.000210681867111998
"lambda",0.000900844522318687,-0.0735212014618314,-0.00147413095865705,-0.00585248754009303,1.02145597066361,-0.0132988775365117
"luce",-0.00098458431228611,-0.00216913247421549,0.000401855088523312,-0.000210681867111998,-0.0132988775365117,0.0207181277014385
"alpha",0.038105182887601,0.00234312420173432,-0.00266452471477417,0.000429226834449073,0.00505395193758387,-0.00695417447555125
"beta",0.00234312420173432,0.0401991902330722,0.00102338728203125,-0.00544400422854054,-0.0220531705571024,-0.00543345580280499
"gamma",-0.00266452471477417,0.00102338728203125,0.0258864935811141,0.000455256049684178,0.00220704524829045,0.00192424470666321
"delta",0.000429226834449073,-0.00544400422854054,0.000455256049684178,0.00289266731437058,0.00117684356555978,0.000257779008279596
"lambda",0.00505395193758387,-0.0220531705571024,0.00220704524829045,0.00117684356555978,0.31173275152734,-0.00918836599248647
"luce",-0.00695417447555125,-0.00543345580280499,0.00192424470666321,0.000257779008279596,-0.00918836599248647,0.0318710838456582
"alpha",0.0447328095482119,0.00233190865456881,0.00703665769296782,-0.000296336547024869,0.0126325916124765,-0.0118539372382225
"beta",0.00233190865456881,0.0767627536884857,0.000807141629896256,-0.0008210915725523,-0.0555292925623197,-0.00362204901442459
"gamma",0.00703665769296782,0.000807141629896256,0.0116639725570445,0.000239134983933222,-0.00775440305553701,0.00349229151452876
"delta",-0.000296336547024869,-0.0008210915725523,0.000239134983933222,0.00290982679455498,-0.00514116316829969,-8.850367192873e-06
"lambda",0.0126325916124765,-0.0555292925623197,-0.00775440305553701,-0.00514116316829969,0.961896944289464,-0.0262379919881232
"luce",-0.0118539372382225,-0.00362204901442459,0.00349229151452876,-8.850367192873e-06,-0.0262379919881232,0.0379988477986735
"alpha",0.0595755900610476,0.00419585629783516,-0.000295841210208867,-0.000486429631374392,0.0321575954691206,-0.0249661299761677
"beta",0.00419585629783516,0.0424491409383338,0.00087687183087231,-0.00203141702057217,-0.0581265792037873,-0.00849143741069199
"gamma",-0.000295841210208867,0.00087687183087231,0.0194980711676604,0.000576241679418269,-0.0163642813703611,0.0072851445327782
"delta",-0.000486429631374392,-0.00203141702057217,0.000576241679418269,0.0171488494253592,0.010570252244732,0.000399947386924492
"lambda",0.0321575954691206,-0.0581265792037873,-0.0163642813703611,0.010570252244732,0.627173355986682,-0.104041237052259
"luce",-0.0249661299761677,-0.00849143741069199,0.0072851445327782,0.000399947386924492,-0.104041237052259,0.063201223480901
"alpha",0.0638159931158428,0.00371958439010932,-0.00229114078524374,-0.00317888376850672,0.0151785971847403,-0.0177856363988276
"beta",0.00371958439010932,0.0694394219144774,-0.00185000931623692,0.000688291024635529,-0.0773948156406204,-0.0132245030775459
"gamma",-0.00229114078524374,-0.00185000931623692,0.0326967866895393,0.00222505494772492,-0.00193056372425342,0.00115731743172772
"delta",-0.00317888376850672,0.000688291024635529,0.00222505494772492,0.0137373387937706,0.0188999268575688,0.000537601681733459
"lambda",0.0151785971847403,-0.0773948156406204,-0.00193056372425342,0.0188999268575688,0.465269496032147,-0.0526311912709528
"luce",-0.0177856363988276,-0.0132245030775459,0.00115731743172772,0.000537601681733459,-0.0526311912709528,0.0397840359717607
"alpha",0.0563891160751252,0.00307586428256742,-0.00407533160099361,-0.000527601212906282,0.0464558015397848,-0.0200807773171783
"beta",0.00307586428256742,0.020858139323918,0.000984341105264627,-0.00644799313825628,-0.047218309551682,-0.00560711701859435
"gamma",-0.00407533160099361,0.000984341105264627,0.027141089730037,-0.00109270518131244,0.00364417195388035,0.001581526069259
"delta",-0.000527601212906282,-0.00644799313825628,-0.00109270518131244,0.0106714807249622,0.0136885445027964,0.00167391893243996
"lambda",0.0464558015397848,-0.047218309551682,0.00364417195388035,0.0136885445027964,0.843173270012227,-0.114763440047256
"luce",-0.0200807773171783,-0.00560711701859435,0.001581526069259,0.00167391893243996,-0.114763440047256,0.059958660060673
"alpha",0.0568976554412741,0.00521214875232718,0.00153133477754635,-0.000160940125355859,0.0370259660414752,-0.0194086932957233
"beta",0.00521214875232718,0.0662459593313141,-0.00119859064156894,-0.00125177097894594,-0.103749113595855,-0.0115893261171982
"gamma",0.00153133477754635,-0.00119859064156894,0.0395642790012522,0.00124137810632259,0.00298218507741582,0.00324856784335212
"delta",-0.000160940125355859,-0.00125177097894594,0.00124137810632259,0.00484347040882366,0.011248308784715,0.000358476153732152
"lambda",0.0370259660414752,-0.103749113595855,0.00298218507741582,0.011248308784715,0.930809441399356,-0.107580259139557
"luce",-0.0194086932957233,-0.0115893261171982,0.00324856784335212,0.000358476153732152,-0.107580259139557,0.0496321461993197
"alpha",0.0517684225121274,0.00148334808557781,-0.00481153909807031,0.00117988987960441,0.00430866264349492,-0.00931577794715282
"beta",0.00148334808557781,0.037330919165424,0.00149424330007282,-0.00392406264229731,-0.0174657985899625,-0.00439997414129863
"gamma",-0.00481153909807031,0.00149424330007282,0.0278094858906557,0.000395500211027839,0.00425441089239617,0.00260226937928073
"delta",0.00117988987960441,-0.00392406264229731,0.000395500211027839,0.00311598437560348,0.000321851585076877,0.000347630259458413
"lambda",0.00430866264349492,-0.0174657985899625,0.00425441089239617,0.000321851585076877,0.32927390157774,-0.00716877662099626
"luce",-0.00931577794715282,-0.00439997414129863,0.00260226937928073,0.000347630259458413,-0.00716877662099626,0.0295579227155432
"alpha",0.0625337235177364,0.00136565576367278,0.00213442092005983,-6.5205709027608e-05,0.0077001640997696,-0.0142561808479782
"beta",0.00136565576367278,0.0718026761957409,-0.000191453497056001,-0.000523005238357956,-0.0579694403732384,-0.0106091111416524
"gamma",0.00213442092005983,-0.000191453497056001,0.0156187276751988,0.000242262595266202,-9.49670468156204e-05,0.00134584820271783
"delta",-6.5205709027608e-05,-0.000523005238357956,0.000242262595266202,0.00481663294374394,-0.00572768392949064,-0.00134314956517472
"lambda",0.0077001640997696,-0.0579694403732384,-9.49670468156204e-05,-0.00572768392949064,0.943717894402855,-0.0462911749575762
"luce",-0.0142561808479782,-0.0106091111416524,0.00134584820271783,-0.00134314956517472,-0.0462911749575762,0.0623961469601386
"alpha",0.0541790324903427,0.00243295221448329,-0.00139223754078071,-8.35023202832349e-05,0.019566451090279,-0.0218632734873648
"beta",0.00243295221448329,0.0735341262340691,-0.00161612659918464,-0.00118502512867465,-0.0490455168981133,-0.00670498218490382
"gamma",-0.00139223754078071,-0.00161612659918464,0.0164147081601951,0.000271378394969866,7.37435149791581e-05,0.00379720551499116
"delta",-8.35023202832349e-05,-0.00118502512867465,0.000271378394969866,0.00348443969918319,-0.00475618807504009,-0.000672413184754951
"lambda",0.019566451090279,-0.0490455168981133,7.37435149791581e-05,-0.00475618807504009,0.937654327949543,-0.03946020530902
"luce",-0.0218632734873648,-0.00670498218490382,0.00379720551499116,-0.000672413184754951,-0.03946020530902,0.0555561072489628
"alpha",0.0650908092973825,0.00258040779182045,0.00130309543435957,0.00107037297856059,0.0264654412108113,-0.0168243556195007
"beta",0.00258040779182045,0.0557152415991012,-0.000267369186901059,-0.000895673030521274,-0.0941644544876804,-0.00871556786716776
"gamma",0.00130309543435957,-0.000267369186901059,0.0244190906286737,0.00113900287483949,-0.00133279458303199,0.00132543988317367
"delta",0.00107037297856059,-0.000895673030521274,0.00113900287483949,0.0111927640153875,0.0100149541288134,0.000617305475494833
"lambda",0.0264654412108113,-0.0941644544876804,-0.00133279458303199,0.0100149541288134,0.715674075680123,-0.0732336344336051
"luce",-0.0168243556195007,-0.00871556786716776,0.00132543988317367,0.000617305475494833,-0.0732336344336051,0.0404384753151547
"alpha",0.0598707909984861,0.00536323269125478,-0.00122944970475275,-0.00290890944291214,0.0343334253780905,-0.0274216793733826
"beta",0.00536323269125478,0.0555074811081105,-0.000530292829694761,8.24182538250575e-05,-0.0737487905425081,-0.00936330720325924
"gamma",-0.00122944970475275,-0.000530292829694761,0.0163158157277186,0.00114732161720226,-0.00269180665690499,0.0021559940545341
"delta",-0.00290890944291214,8.24182538250575e-05,0.00114732161720226,0.0100264260411491,0.00912189754588893,0.000951873952456512
"lambda",0.0343334253780905,-0.0737487905425081,-0.00269180665690499,0.00912189754588893,0.544545444290017,-0.0701901353282889
"luce",-0.0274216793733826,-0.00936330720325924,0.0021559940545341,0.000951873952456512,-0.0701901353282889,0.0467598353350933
"alpha",0.0474219261729095,0.00349590274822199,0.000426816496948532,0.000192669152596298,0.0172294753266857,-0.0223929251539955
"beta",0.00349590274822199,0.0686439815356894,-0.00136957629415951,-0.000961482805148145,-0.0449288025497295,-0.00980156862110273
"gamma",0.000426816496948532,-0.00136957629415951,0.026522501173006,9.20215766922584e-05,-0.00751301934502143,0.00377873106424636
"delta",0.000192669152596298,-0.000961482805148145,9.20215766922584e-05,0.0023414330913067,-0.00362371516154394,-0.000455094757559612
"lambda",0.0172294753266857,-0.0449288025497295,-0.00751301934502143,-0.00362371516154394,0.808712530644588,-0.0595718187596116
"luce",-0.0223929251539955,-0.00980156862110273,0.00377873106424636,-0.000455094757559612,-0.0595718187596116,0.0636675388558772
"alpha",0.0258278819524831,0.000618942892016225,0.00102451369716087,0.000768953403091695,0.0101026796687185,-0.0012843675616696
"beta",0.000618942892016225,0.0388764503925512,0.00103041456713654,-0.00481954527221898,-0.0194836839822282,-0.0017113029097658
"gamma",0.00102451369716087,0.00103041456713654,0.0110811820685175,2.07113072220649e-05,-0.000135385368265074,0.0011814928567006
"delta",0.000768953403091695,-0.00481954527221898,2.07113072220649e-05,0.00263095343114881,0.000490700280325163,0.000157298262420105
"lambda",0.0101026796687185,-0.0194836839822282,-0.000135385368265074,0.000490700280325163,0.336288358222025,-0.00547107386198094
"luce",-0.0012843675616696,-0.0017113029097658,0.0011814928567006,0.000157298262420105,-0.00547107386198094,0.0220101206555754
"alpha",0.0654968366196546,0.00360318020810807,0.00416273250938595,-0.00212855405562091,0.0145717215692774,-0.016439357325847
"beta",0.00360318020810807,0.0434187681763933,0.000395781495425259,-0.000377597950658089,-0.0883002130399764,-0.00521592657970977
"gamma",0.00416273250938595,0.000395781495425259,0.0450814747313291,0.00279965760942487,-0.00809249208805945,0.00204889651380957
"delta",-0.00212855405562091,-0.000377597950658089,0.00279965760942487,0.0127573119377977,0.0248747965446968,1.35872574389483e-05
"lambda",0.0145717215692774,-0.0883002130399764,-0.00809249208805945,0.0248747965446968,0.849455575546228,-0.0763046079108337
"luce",-0.016439357325847,-0.00521592657970977,0.00204889651380957,1.35872574389483e-05,-0.0763046079108337,0.0361529129192122
"alpha",0.0471818902190614,0.0043312345670448,-0.00260504714246975,-0.000527403026656632,0.0432479177204778,-0.0247094777939725
"beta",0.0043312345670448,0.0660018919808544,0.000677098304406539,-0.00102351178841789,-0.107767733037376,-0.00699073436348001
"gamma",-0.00260504714246975,0.000677098304406539,0.0209778333609499,0.000775869145775304,0.00776197710933958,-0.00211446619070068
"delta",-0.000527403026656632,-0.00102351178841789,0.000775869145775304,0.00870284792125227,0.0193227301658069,-0.000191732096507866
"lambda",0.0432479177204778,-0.107767733037376,0.00776197710933958,0.0193227301658069,0.941615869399872,-0.120766943526753
"luce",-0.0247094777939725,-0.00699073436348001,-0.00211446619070068,-0.000191732096507866,-0.120766943526753,0.0594819499120303
"alpha",0.0578851628554231,0.00295893050985514,0.00064873137560586,0.000831967332945524,0.0179173981431255,-0.0247038258584324
"beta",0.00295893050985514,0.0690813950896052,-0.00141958944835661,-0.00247969255829443,-0.0497361402613086,-0.0100337736674385
"gamma",0.00064873137560586,-0.00141958944835661,0.0238160106295933,0.000509140461537884,-0.00061489053936609,0.004777552269596
"delta",0.000831967332945524,-0.00247969255829443,0.000509140461537884,0.0054370111712159,-0.000529082875223055,-0.00150754187607802
"lambda",0.0179173981431255,-0.0497361402613086,-0.00061489053936609,-0.000529082875223055,0.870342730622248,-0.0571626989633584
"luce",-0.0247038258584324,-0.0100337736674385,0.004777552269596,-0.00150754187607802,-0.0571626989633584,0.0675907218126505
"alpha",0.045497448982093,0.00309177521919873,0.00245700337962157,-0.00105375748618605,0.022026693449679,-0.0116919460136706
"beta",0.00309177521919873,0.0126626998168812,0.000938477050734646,-0.00112030133715736,-0.0185571029820511,-0.00238748372367051
"gamma",0.00245700337962157,0.000938477050734646,0.0126682928241962,-0.000297708801362273,-0.00185393482510828,0.00110930765803631
"delta",-0.00105375748618605,-0.00112030133715736,-0.000297708801362273,0.00989862509127943,0.00742629274606399,0.00216145580209883
"lambda",0.022026693449679,-0.0185571029820511,-0.00185393482510828,0.00742629274606399,0.629019580777613,-0.0469496928021554
"luce",-0.0116919460136706,-0.00238748372367051,0.00110930765803631,0.00216145580209883,-0.0469496928021554,0.0397742684971519
"alpha",0.0338642143112644,0.00016715280946937,2.31664811436686e-05,9.91367074668237e-05,0.00922825712098103,-0.00508427606526498
"beta",0.00016715280946937,0.0541225721170171,-0.00167061256008342,-0.00302260624326621,-0.109914631812096,-0.0020024525952061
"gamma",2.31664811436686e-05,-0.00167061256008342,0.0551355896606287,0.0043090565914478,0.00530893241229635,0.00137140552624045
"delta",9.91367074668237e-05,-0.00302260624326621,0.0043090565914478,0.0148507787142215,0.020266406904302,0.000324990331738562
"lambda",0.00922825712098103,-0.109914631812096,0.00530893241229635,0.020266406904302,0.904810096814568,-0.0455055528971242
"luce",-0.00508427606526498,-0.0020024525952061,0.00137140552624045,0.000324990331738562,-0.0455055528971242,0.0164339706239732
"alpha",0.0525089817471404,0.00134235309035821,0.00774948472148829,0.00116501704587517,0.00561385049312321,-0.0058027895731943
"beta",0.00134235309035821,0.0185040138695128,0.000246609791772686,-0.0059879163109401,-0.0248508267765996,-0.00547100830140915
"gamma",0.00774948472148829,0.000246609791772686,0.014144764624133,0.00106188805757479,-0.00045721714034361,0.00518907271215369
"delta",0.00116501704587517,-0.0059879163109401,0.00106188805757479,0.00890356628511,0.00425335759959301,0.00123522170562995
"lambda",0.00561385049312321,-0.0248508267765996,-0.00045721714034361,0.00425335759959301,0.531993062525567,-0.0124041101951836
"luce",-0.0058027895731943,-0.00547100830140915,0.00518907271215369,0.00123522170562995,-0.0124041101951836,0.0343477979329022
"alpha",0.0390277918996973,-0.000794102336341004,-0.000702975368253811,-0.000898897139245561,0.000993547098715112,-0.00394866308160656
"beta",-0.000794102336341004,0.0604885494273083,0.000183973947221373,-0.001993839477544,-0.104332355310781,-0.00788443387246033
"gamma",-0.000702975368253811,0.000183973947221373,0.00366422348200104,0.00014772036617946,0.000606404713311696,-7.47551875533302e-05
"delta",-0.000898897139245561,-0.001993839477544,0.00014772036617946,0.00520149328692907,0.0151056649693633,0.00124902462778883
"lambda",0.000993547098715112,-0.104332355310781,0.000606404713311696,0.0151056649693633,0.77463379557945,-0.0237534582217721
"luce",-0.00394866308160656,-0.00788443387246033,-7.47551875533302e-05,0.00124902462778883,-0.0237534582217721,0.0275196055844319
"alpha",0.0360818926699343,0.00214894292213787,4.585955813991e-05,-4.49484099291745e-06,0.0277256010723548,-0.0126499634304557
"beta",0.00214894292213787,0.0440752133176561,0.000710799515569134,-0.00261911454270182,-0.0904979535664917,-0.00670494326967425
"gamma",4.585955813991e-05,0.000710799515569134,0.0169346344331251,0.000136169531141888,0.000403630194228861,0.000678564790526685
"delta",-4.49484099291745e-06,-0.00261911454270182,0.000136169531141888,0.0145982463213615,0.0194714851900078,0.00093636251398917
"lambda",0.0277256010723548,-0.0904979535664917,0.000403630194228861,0.0194714851900078,0.968588522327205,-0.10947339884734
"luce",-0.0126499634304557,-0.00670494326967425,0.000678564790526685,0.00093636251398917,-0.10947339884734,0.0570743911879857
"alpha",0.0554969400825618,0.00207212679952954,-0.00659995660521945,-0.000342412948616136,0.0342514636661933,-0.0213421930030851
"beta",0.00207212679952954,0.0491388114054375,-1.72877763733662e-06,-0.00296276376147879,-0.100995594406283,-0.00685080316610813
"gamma",-0.00659995660521945,-1.72877763733662e-06,0.0276022624543688,-0.000520503558572129,0.00449938255687929,0.00300983345912605
"delta",-0.000342412948616136,-0.00296276376147879,-0.000520503558572129,0.0131554432371544,0.00877280719314439,0.00189309436938757
"lambda",0.0342514636661933,-0.100995594406283,0.00449938255687929,0.00877280719314439,0.942271069905491,-0.121844987340001
"luce",-0.0213421930030851,-0.00685080316610813,0.00300983345912605,0.00189309436938757,-0.121844987340001,0.0657374111990937
"alpha",0.0567104989631115,0.00192635923170345,-0.00188299362147338,0.00138852734493975,0.0190576254149651,-0.0166125313963561
"beta",0.00192635923170345,0.0264481710528916,0.000719724976636014,-0.00273413743210863,-0.0600700717384073,-0.00205566211319097
"gamma",-0.00188299362147338,0.000719724976636014,0.0275579331207798,0.000240188086458753,-0.00124374109911949,-0.000381738735280655
"delta",0.00138852734493975,-0.00273413743210863,0.000240188086458753,0.0119713069439206,0.00986150184698982,2.82221954203073e-05
"lambda",0.0190576254149651,-0.0600700717384073,-0.00124374109911949,0.00986150184698982,0.911382254237269,-0.141073395134766
"luce",-0.0166125313963561,-0.00205566211319097,-0.000381738735280655,2.82221954203073e-05,-0.141073395134766,0.0655522951349434
"alpha",0.049468443891882,0.000399094870032584,-0.00548164892640329,-0.00107666647073983,0.028203094813099,-0.0122982290277991
"beta",0.000399094870032584,0.0508985293187116,-0.000206771294188379,-0.0097016145499988,-0.093692421733679,-0.00572248975669535
"gamma",-0.00548164892640329,-0.000206771294188379,0.056311149281384,0.00151335134237654,-0.000189438524910185,0.00126677209155279
"delta",-0.00107666647073983,-0.0097016145499988,0.00151335134237654,0.0161438145907294,0.0177358833534566,0.00198586962135186
"lambda",0.028203094813099,-0.093692421733679,-0.000189438524910185,0.0177358833534566,0.909553315885074,-0.0857258675704856
"luce",-0.0122982290277991,-0.00572248975669535,0.00126677209155279,0.00198586962135186,-0.0857258675704856,0.0335460925771851
"alpha",0.0387803582691996,0.00457073097784332,-0.002789623012488,-0.000725483967265517,0.0065147477740451,-0.0146821398047918
"beta",0.00457073097784332,0.0403939899894182,-0.00236187459538942,-0.00769442146243915,-0.0867290444387849,-0.0188262812574881
"gamma",-0.002789623012488,-0.00236187459538942,0.0357999275785299,0.00130284248809099,-0.000505386722159125,0.00480507756887427
"delta",-0.000725483967265517,-0.00769442146243915,0.00130284248809099,0.0114912422456171,0.0197442020021294,0.00627062483903062
"lambda",0.0065147477740451,-0.0867290444387849,-0.000505386722159125,0.0197442020021294,0.877690549591797,-0.0644317038655313
"luce",-0.0146821398047918,-0.0188262812574881,0.00480507756887427,0.00627062483903062,-0.0644317038655313,0.0632484514429816
"alpha",0.0650993028827203,0.00312295705960602,8.60867329103476e-05,0.00110069306268477,0.0434635286653653,-0.0241820042577671
"beta",0.00312295705960602,0.0469718655652093,0.000846979988541502,-0.00256767926682522,-0.0905599007678775,-0.00899293933363144
"gamma",8.60867329103476e-05,0.000846979988541502,0.0251968607306383,0.00107106126572018,0.00389738517949392,-0.000717251557596139
"delta",0.00110069306268477,-0.00256767926682522,0.00107106126572018,0.00600599448211525,0.0146978149657581,0.000530838741287512
"lambda",0.0434635286653653,-0.0905599007678775,0.00389738517949392,0.0146978149657581,0.994138447837368,-0.132716888093056
"luce",-0.0241820042577671,-0.00899293933363144,-0.000717251557596139,0.000530838741287512,-0.132716888093056,0.0602281301936354
"alpha",0.0662796504073932,0.00120575480703476,0.00212624505264538,6.76411180574792e-05,0.0543706293981223,-0.0213635111494011
"beta",0.00120575480703476,0.0651015632912936,-0.000582697497494505,-0.000281682576928069,-0.0832061356653356,-0.00958508098226902
"gamma",0.00212624505264538,-0.000582697497494505,0.0312671962115831,0.000448913175151737,-0.00460737797559253,0.00224824761824871
"delta",6.76411180574792e-05,-0.000281682576928069,0.000448913175151737,0.0072467100943865,0.0106614648645553,-0.000962650211053315
"lambda",0.0543706293981223,-0.0832061356653356,-0.00460737797559253,0.0106614648645553,0.921392478762931,-0.106392120162711
"luce",-0.0213635111494011,-0.00958508098226902,0.00224824761824871,-0.000962650211053315,-0.106392120162711,0.0480015359281094
"alpha",0.055119696234265,0.00205892645207486,-0.000166663858276419,-0.000496096468027401,0.0241974922256887,-0.0198436442158797
"beta",0.00205892645207486,0.0688258299549835,-0.00147664255269774,-0.00231534445616138,-0.0553070111852739,-0.008261748519289
"gamma",-0.000166663858276419,-0.00147664255269774,0.0341824913500995,0.00164341152232694,-0.0051179639020288,0.00804198011056241
"delta",-0.000496096468027401,-0.00231534445616138,0.00164341152232694,0.00464353450973895,-0.00406467324133123,-0.000735258822389789
"lambda",0.0241974922256887,-0.0553070111852739,-0.0051179639020288,-0.00406467324133123,0.963543534039149,-0.0497429248834609
"luce",-0.0198436442158797,-0.008261748519289,0.00804198011056241,-0.000735258822389789,-0.0497429248834609,0.0588133494029348
"alpha",0.0472890312962851,0.000493615106602715,-0.00338828943845698,-0.00130510098231769,0.021957404954549,-0.0137847199179709
"beta",0.000493615106602715,0.0625876450143057,0.000886967363879828,-0.00138581154895294,-0.111042413035384,-0.00763217545178961
"gamma",-0.00338828943845698,0.000886967363879828,0.0249871128579708,0.00184678066607023,0.00827110213015933,-0.00164819935888684
"delta",-0.00130510098231769,-0.00138581154895294,0.00184678066607023,0.00694555354203956,0.0152854638526923,-0.000708097087555322
"lambda",0.021957404954549,-0.111042413035384,0.00827110213015933,0.0152854638526923,0.983388013616372,-0.105892522703003
"luce",-0.0137847199179709,-0.00763217545178961,-0.00164819935888684,-0.000708097087555322,-0.105892522703003,0.0555977912400318
"alpha",0.0304486689552015,0.000514666722784113,0.00101501034345596,-0.000347337178184033,0.00799709601637368,-0.0123119809066509
"beta",0.000514666722784113,0.00745340186166497,0.00028975261417087,-0.00260740080579737,-0.00327989104575096,-0.00208629473742674
"gamma",0.00101501034345596,0.00028975261417087,0.033715128448671,-0.000569622369195682,0.000463962638139718,0.00215978371766161
"delta",-0.000347337178184033,-0.00260740080579737,-0.000569622369195682,0.0108958392449438,0.00150704343249715,0.000563669596914451
"lambda",0.00799709601637368,-0.00327989104575096,0.000463962638139718,0.00150704343249715,0.510462701961609,-0.0387860684012104
"luce",-0.0123119809066509,-0.00208629473742674,0.00215978371766161,0.000563669596914451,-0.0387860684012104,0.0574948297197818
"alpha",0.0561283984551321,0.00162023082943446,0.000286299408758735,-0.000976689305381594,0.0206715975076843,-0.0173792104623139
"beta",0.00162023082943446,0.0737044100348038,-0.000225494341398389,9.3863328038463e-05,-0.108461647051024,-0.00753813752970806
"gamma",0.000286299408758735,-0.000225494341398389,0.0240411856284573,0.00106347122026443,-0.0202770356216357,0.00643157310392177
"delta",-0.000976689305381594,9.3863328038463e-05,0.00106347122026443,0.00578610544847175,0.000314164403095838,-0.000190598520662379
"lambda",0.0206715975076843,-0.108461647051024,-0.0202770356216357,0.000314164403095838,0.959261402430522,-0.110954504513198
"luce",-0.0173792104623139,-0.00753813752970806,0.00643157310392177,-0.000190598520662379,-0.110954504513198,0.0578287772824397
"alpha",0.0670763638151421,0.00311409061968504,0.00182079814484008,-0.00232765919938748,0.0603339373855831,-0.0325861173970327
"beta",0.00311409061968504,0.0447745754693824,0.000811808604209374,-0.00258231221005489,-0.0893463747963325,-0.00632569307572131
"gamma",0.00182079814484008,0.000811808604209374,0.0117708110512446,8.11649537407899e-06,-0.00310116511583346,0.000460627251399271
"delta",-0.00232765919938748,-0.00258231221005489,8.11649537407899e-06,0.014280966354671,0.0117178125119406,0.000885944278128913
"lambda",0.0603339373855831,-0.0893463747963325,-0.00310116511583346,0.0117178125119406,0.982138468804479,-0.137853208026401
"luce",-0.0325861173970327,-0.00632569307572131,0.000460627251399271,0.000885944278128913,-0.137853208026401,0.0625924286208352
"alpha",0.0629750094009913,6.63707007090431e-05,0.00561450374903993,-0.00225662943756845,-0.000851516714088411,-0.00492145808267896
"beta",6.63707007090431e-05,0.0234362014601085,-0.000506797735055089,-3.79015725603591e-05,-0.0091280721283468,-0.00217822799359482
"gamma",0.00561450374903993,-0.000506797735055089,0.032941786100972,0.000611314960537806,5.1277189691622e-05,0.000564314930059229
"delta",-0.00225662943756845,-3.79015725603591e-05,0.000611314960537806,0.0487990594178202,0.00186075198055434,0.000260375824393436
"lambda",-0.000851516714088411,-0.0091280721283468,5.1277189691622e-05,0.00186075198055434,0.092772778072469,-0.00463312527768177
"luce",-0.00492145808267896,-0.00217822799359482,0.000564314930059229,0.000260375824393436,-0.00463312527768177,0.00796450441815043
"alpha",0.0525278614996073,0.00355660137316115,-0.00457295523885337,-0.00122875114307712,0.02149265640417,-0.0147188136838266
"beta",0.00355660137316115,0.0271291544016591,0.000290836061504674,-0.00334576340440503,-0.0600223915834783,-0.0094995547808749
"gamma",-0.00457295523885337,0.000290836061504674,0.0281684430814811,-6.86476282685911e-05,0.00272347474329949,0.00240832253535178
"delta",-0.00122875114307712,-0.00334576340440503,-6.86476282685911e-05,0.0143036658508297,0.0155209520024134,0.00312559757630638
"lambda",0.02149265640417,-0.0600223915834783,0.00272347474329949,0.0155209520024134,0.766628318562192,-0.0440582137700389
"luce",-0.0147188136838266,-0.0094995547808749,0.00240832253535178,0.00312559757630638,-0.0440582137700389,0.0476187981372034
"alpha",0.0586291452698918,0.00460495293933025,0.00250736911672421,-0.000785832717085331,0.0141147967777009,-0.0170940231349754
"beta",0.00460495293933025,0.0523752883993337,-0.00145602427823149,-0.0018060237484735,-0.0919299689800915,-0.0186372884275494
"gamma",0.00250736911672421,-0.00145602427823149,0.0124663293456878,-0.000265915467948982,-0.00101528062364945,0.00258195643103136
"delta",-0.000785832717085331,-0.0018060237484735,-0.000265915467948982,0.00566175853123208,0.0132119671531331,0.00296980117589245
"lambda",0.0141147967777009,-0.0919299689800915,-0.00101528062364945,0.0132119671531331,0.817563470558651,-0.0675195374091701
"luce",-0.0170940231349754,-0.0186372884275494,0.00258195643103136,0.00296980117589245,-0.0675195374091701,0.0583462876956016
"alpha",0.0537582712351942,0.00390419365570801,-0.000858298820784548,-0.00061092247116287,0.0447922112034025,-0.0243146444384671
"beta",0.00390419365570801,0.0509816084902151,-0.000920478732299946,-0.00533080470788592,-0.0766492502560604,-0.0122294977647524
"gamma",-0.000858298820784548,-0.000920478732299946,0.0231665483295208,0.000550318086215013,-0.00302212328276793,0.00291558951523597
"delta",-0.00061092247116287,-0.00533080470788592,0.000550318086215013,0.00461949992383785,0.0135827589464238,0.00103126184413171
"lambda",0.0447922112034025,-0.0766492502560604,-0.00302212328276793,0.0135827589464238,0.932308987973154,-0.134362896447235
"luce",-0.0243146444384671,-0.0122294977647524,0.00291558951523597,0.00103126184413171,-0.134362896447235,0.0640485158011231
"alpha",0.058900093969915,0.00248090664567847,0.000135094300940495,-0.000679116851569472,0.0535771637461215,-0.0308221946073302
"beta",0.00248090664567847,0.0425080057128491,4.31197512788332e-05,-0.00293107610825748,-0.0779663407798159,-0.00750409894861345
"gamma",0.000135094300940495,4.31197512788332e-05,0.0050521639525539,0.000346116361751543,-0.000561095763346448,0.000124205064048229
