"","alpha","gamma","luce"
"gamma",0.00316060090324343,0.0104846876843386,0.00462020947131827
"luce",-0.0152320835725954,0.00462020947131827,0.0811222251142668
"alpha",0.0108226677159523,-0.00349679885870642,-0.0114195003199907
"gamma",-0.00349679885870642,0.0073080634148401,0.00321481898724808
"luce",-0.0114195003199907,0.00321481898724808,0.0768722946638822
"alpha",0.0103669315703606,0.000960150291878645,-0.0156513961201957
"gamma",0.000960150291878645,0.00690972027967929,0.00153261233798806
"luce",-0.0156513961201957,0.00153261233798806,0.0770055354624029
"alpha",0.0396365684707472,-0.00630799811889761,-0.016299265703281
"gamma",-0.00630799811889761,0.00631707685968134,0.000922077946242329
"luce",-0.016299265703281,0.000922077946242329,0.0833984420309187
"alpha",0.0111386071386361,0.00260009190098967,-0.0107302726773023
"gamma",0.00260009190098967,0.0260598863203341,0.00597195405461071
"luce",-0.0107302726773023,0.00597195405461071,0.079677878592229
"alpha",0.0164302747722849,-0.000318582971772021,-0.0229880964285131
"gamma",-0.000318582971772021,0.00570793905373283,1.90006448650006e-05
"luce",-0.0229880964285131,1.90006448650006e-05,0.0809477837146012
"alpha",0.00992999686180715,-0.00442170663290833,-0.0045629965465049
"gamma",-0.00442170663290833,0.00730262498374473,-0.000206379972137354
"luce",-0.0045629965465049,-0.000206379972137354,0.0732869753292685
"alpha",0.0138591049288208,-0.00342242968439213,-0.00605328454118846
"gamma",-0.00342242968439213,0.00264845441281099,0.00236951405217208
"luce",-0.00605328454118846,0.00236951405217208,0.0772464238909937
"alpha",0.0166931324996086,-0.000270820952039864,-0.0241139269686813
"gamma",-0.000270820952039864,0.00729265683523311,0.00102808741698155
"luce",-0.0241139269686813,0.00102808741698155,0.084465286918903
"alpha",0.00721891967196721,-0.00158415696086201,-0.00395689028829396
"gamma",-0.00158415696086201,0.00746342501764763,0.00211224480898712
"luce",-0.00395689028829396,0.00211224480898712,0.0772256141933499
"alpha",0.0155335749079349,0.000905296002703944,-0.0211816296633524
"gamma",0.000905296002703944,0.00848403671818803,0.000966370937553312
"luce",-0.0211816296633524,0.000966370937553312,0.0777485609366296
"alpha",0.0385231186593337,-0.00391209679741377,-0.0147084041430287
"gamma",-0.00391209679741377,0.00625783663532381,-0.000266619335349393
"luce",-0.0147084041430287,-0.000266619335349393,0.0743843600123908
"alpha",0.0155207117828395,0.00219169391642733,-0.0206771794286753
"gamma",0.00219169391642733,0.00953170386395812,0.00292733947228304
"luce",-0.0206771794286753,0.00292733947228304,0.0815103525225453
"alpha",0.0125105735936667,0.00367153292764601,-0.0123986204422223
"gamma",0.00367153292764601,0.0359372973860593,0.00554116530904482
"luce",-0.0123986204422223,0.00554116530904482,0.0787287533129809
"alpha",0.00908560090305352,-0.000586530953984932,-0.0129767417016561
"gamma",-0.000586530953984932,0.00762789869820738,0.0024408107021766
"luce",-0.0129767417016561,0.0024408107021766,0.0769569828589129
"alpha",0.00939783896005122,-0.00112626613356865,-0.0148738920944493
"gamma",-0.00112626613356865,0.0117957700017204,0.00464735244172662
"luce",-0.0148738920944493,0.00464735244172662,0.0767451365926462
