"","alpha","beta","gamma","delta","lambda","luce"
"lambda",0.0314506043898941,-0.0240480859347308,-0.0340795791785164,-0.0151088830816363,0.965825719545737,-0.159991225858533
"luce",-0.00482072786571722,-0.00271774843134444,-0.00998262909893786,-0.00472265691965992,-0.159991225858533,0.0713892461792222
"alpha",0.00456529478359621,-0.00119978782867844,-0.000544320373790165,0.0016890401060844,-0.0048546089401502,-0.0117619812312652
"beta",-0.00119978782867844,0.0673778631501327,0.00228075112185596,-0.0103763565561336,-0.0132844617525288,0.00407021516566147
"gamma",-0.000544320373790165,0.00228075112185596,0.0162227232549023,-0.00117722180755504,-0.00306521205686991,-0.00457963763362616
"delta",0.0016890401060844,-0.0103763565561336,-0.00117722180755504,0.010230846790662,-0.0254799798720231,-0.00484680033866344
"lambda",-0.0048546089401502,-0.0132844617525288,-0.00306521205686991,-0.0254799798720231,1.38113351192176,0.0140309817749364
"luce",-0.0117619812312652,0.00407021516566147,-0.00457963763362616,-0.00484680033866344,0.0140309817749364,0.0614270766662025
"alpha",0.0116922878062796,-0.000871990319782546,-0.00745875140217106,0.000781129366841761,0.0397052297549252,-0.00816687207859256
"beta",-0.000871990319782546,0.00336275250300523,0.00196138053943508,0.000590321404679033,-0.0337051480641728,-0.00445106322886521
"gamma",-0.00745875140217106,0.00196138053943508,0.0100864076021251,-0.000348739830862224,-0.00387320722549066,-0.00515336272898314
"delta",0.000781129366841761,0.000590321404679033,-0.000348739830862224,0.000833050687837466,-0.00872693511958907,-0.00166407736879464
"lambda",0.0397052297549252,-0.0337051480641728,-0.00387320722549066,-0.00872693511958907,1.03287351021411,-0.11778277030984
"luce",-0.00816687207859256,-0.00445106322886521,-0.00515336272898314,-0.00166407736879464,-0.11778277030984,0.0738807149918474
"alpha",0.00217890627180617,-0.000676795967844699,-0.0001680069886417,0.00432912393447295,0.0110462805549948,-0.0046445656367282
"beta",-0.000676795967844699,0.0186367414434707,0.00080114476016007,-0.0122486279287367,-0.0332102360838494,-0.00106932599004711
"gamma",-0.0001680069886417,0.00080114476016007,0.00286309270909178,-0.000593516922892893,-0.00588089089355849,0.000473586535734383
"delta",0.00432912393447295,-0.0122486279287367,-0.000593516922892893,0.0435552437929276,-0.00317209787513046,-0.00573833258634404
"lambda",0.0110462805549948,-0.0332102360838494,-0.00588089089355849,-0.00317209787513046,1.19216015429076,-0.00965661805542461
"luce",-0.0046445656367282,-0.00106932599004711,0.000473586535734383,-0.00573833258634404,-0.00965661805542461,0.0415675621215668
"alpha",0.0498532171870381,-0.000742046846444027,-0.0265654744510231,0.000843995013740656,0.0212358112590363,-0.00274044441570952
"beta",-0.000742046846444027,0.00301662876945371,0.00595259698731443,0.000571754875658882,-0.0245132410286654,-0.0027105862821704
"gamma",-0.0265654744510231,0.00595259698731443,0.0770116712658916,-0.00108612914026741,-0.0272548897696626,-0.0152167754529183
"delta",0.000843995013740656,0.000571754875658882,-0.00108612914026741,0.00375297746199561,-0.00882690609274431,-0.00153000719776221
"lambda",0.0212358112590363,-0.0245132410286654,-0.0272548897696626,-0.00882690609274431,0.723263163458204,-0.128667706871022
"luce",-0.00274044441570952,-0.0027105862821704,-0.0152167754529183,-0.00153000719776221,-0.128667706871022,0.0676735206429357
"alpha",0.0564422145245993,-0.00439139214779656,-0.03311252331037,0.00128271074866105,-0.00375739484582744,0.0015428381646977
"beta",-0.00439139214779656,0.018402647235922,0.0135488412711969,-0.00340751475969041,-0.04839636514441,-0.00881402614760761
"gamma",-0.03311252331037,0.0135488412711969,0.0804477018697171,-0.00213382237526585,-0.00917547135815485,-0.0150739774564433
"delta",0.00128271074866105,-0.00340751475969041,-0.00213382237526585,0.00171348065928685,-0.0129555266821704,-0.00203907737719217
"lambda",-0.00375739484582744,-0.04839636514441,-0.00917547135815485,-0.0129555266821704,1.2664265432564,-0.0275401301613651
"luce",0.0015428381646977,-0.00881402614760761,-0.0150739774564433,-0.00203907737719217,-0.0275401301613651,0.0805075881130663
"alpha",0.0677197403428274,-0.00161603186148772,-0.0360857249053521,0.000832571118642174,0.00545048656191267,0.00145856041172274
"beta",-0.00161603186148772,0.00354169016169668,0.00413127157848347,0.000496574213907787,-0.0299215543791699,-0.00267321890970565
"gamma",-0.0360857249053521,0.00413127157848347,0.073385007918322,-0.0016809692509519,-0.00106969943444416,-0.0109155144317162
"delta",0.000832571118642174,0.000496574213907787,-0.0016809692509519,0.00195833430620851,-0.0105479547966828,-0.00106384457991119
"lambda",0.00545048656191267,-0.0299215543791699,-0.00106969943444416,-0.0105479547966828,0.720931562777595,-0.10299035386069
"luce",0.00145856041172274,-0.00267321890970565,-0.0109155144317162,-0.00106384457991119,-0.10299035386069,0.0589504290575249
"alpha",0.00415254344217831,-0.00159969010322837,-0.00148123702839333,0.00169410769917178,-0.00340513494960861,-0.012488268263189
"beta",-0.00159969010322837,0.0667499430428934,0.00039149200243681,-0.00926955727668611,-0.015097385006956,0.0052609791362472
"gamma",-0.00148123702839333,0.00039149200243681,0.00928884469625966,-0.00135602553319733,0.00185782575127289,-0.00523036891092503
"delta",0.00169410769917178,-0.00926955727668611,-0.00135602553319733,0.0095943182871475,-0.0238131867671595,-0.0041342387033995
"lambda",-0.00340513494960861,-0.015097385006956,0.00185782575127289,-0.0238131867671595,1.33942189329838,0.00849666504062957
"luce",-0.012488268263189,0.0052609791362472,-0.00523036891092503,-0.0041342387033995,0.00849666504062957,0.0716706082254698
"alpha",0.00127892418848426,0.000104906421153999,0.000293622058437119,0.000581402083462603,0.00981552750721703,-0.00453296315595545
"beta",0.000104906421153999,0.00417227798729572,-7.27778184316039e-05,0.00121437919152896,-0.0336177893590358,0.00119128060427195
"gamma",0.000293622058437119,-7.27778184316039e-05,0.00255170598578468,-0.000996597736835538,0.000467471311301883,-0.00147641734092756
"delta",0.000581402083462603,0.00121437919152896,-0.000996597736835538,0.00641901664589431,-0.00999896937363583,-0.00029008947151984
"lambda",0.00981552750721703,-0.0336177893590358,0.000467471311301883,-0.00999896937363583,0.414726641551385,-0.0435608913325081
"luce",-0.00453296315595545,0.00119128060427195,-0.00147641734092756,-0.00029008947151984,-0.0435608913325081,0.0449927191587326
"alpha",0.0590106497505394,-0.00396809631796437,-0.0382944921676883,0.00540024251105641,-0.00176320736559106,0.00137512369754692
"beta",-0.00396809631796437,0.0178613014737906,0.0110481921385802,-0.00572295046638807,-0.0503003004533288,-0.00780392585413521
"gamma",-0.0382944921676883,0.0110481921385802,0.078430340655026,-0.00842104016005977,-0.0193988207594346,-0.0146830109307862
"delta",0.00540024251105641,-0.00572295046638807,-0.00842104016005977,0.00788742535892584,-0.012450548939806,-0.00325914600521659
"lambda",-0.00176320736559106,-0.0503003004533288,-0.0193988207594346,-0.012450548939806,1.15052984181175,-0.0292369583845455
"luce",0.00137512369754692,-0.00780392585413521,-0.0146830109307862,-0.00325914600521659,-0.0292369583845455,0.0784925130076281
"alpha",0.00275714186237642,-0.000423115323094293,-0.000632847829230417,0.00101689657683184,0.00521375468253967,-0.00913609831339227
"beta",-0.000423115323094293,0.00697039824059834,0.00291761844557647,-0.00146463456077438,-0.0409888175793048,-0.00183579258112621
"gamma",-0.000632847829230417,0.00291761844557647,0.00797241848042507,-0.000313439984775746,-0.0152366851073461,-0.00384727630917498
"delta",0.00101689657683184,-0.00146463456077438,-0.000313439984775746,0.00106733606416997,-0.00319456560323032,-0.00301551345440656
"lambda",0.00521375468253967,-0.0409888175793048,-0.0152366851073461,-0.00319456560323032,0.840301481625471,-0.0151960157408372
"luce",-0.00913609831339227,-0.00183579258112621,-0.00384727630917498,-0.00301551345440656,-0.0151960157408372,0.057446208145693
"alpha",0.00244906695416036,-0.0013278381391117,0.000592503274658843,0.00345407465272031,-0.00203826982366172,-0.00892053094087979
"beta",-0.0013278381391117,0.0747271063316359,0.00158944940899691,-0.0307179121757749,0.0306468607178888,0.00574156778628702
"gamma",0.000592503274658843,0.00158944940899691,0.00444287036933169,-0.00233332431495054,0.00127543392736126,-0.000812918065290725
"delta",0.00345407465272031,-0.0307179121757749,-0.00233332431495054,0.0533822475347753,-0.0650594247880924,-0.0127907308479913
"lambda",-0.00203826982366172,0.0306468607178888,0.00127543392736126,-0.0650594247880924,1.33707473419903,0.00827700782128862
"luce",-0.00892053094087979,0.00574156778628702,-0.000812918065290725,-0.0127907308479913,0.00827700782128862,0.061621040416892
"alpha",0.0754271340483176,-0.00100129071760746,-0.0340357847536907,-0.00014221714684394,-0.00419410514723618,0.00713880281338665
"beta",-0.00100129071760746,0.0783306733329139,0.00208268736791197,-0.00743246018617859,-0.0128326705261161,-0.00354679429951936
"gamma",-0.0340357847536907,0.00208268736791197,0.0532767795866632,0.000669104926025308,-0.00227186344001302,-0.0120344247396622
"delta",-0.00014221714684394,-0.00743246018617859,0.000669104926025308,0.00517206913537561,-0.011117895928472,-0.00210365269932352
"lambda",-0.00419410514723618,-0.0128326705261161,-0.00227186344001302,-0.011117895928472,1.31145290182482,-4.30475370068736e-05
"luce",0.00713880281338665,-0.00354679429951936,-0.0120344247396622,-0.00210365269932352,-4.30475370068736e-05,0.0781344006362439
"alpha",0.0563916238796028,-0.00143253665337336,-0.0411786090580379,0.000128055668718804,0.0315181436081805,0.000425458425079035
"beta",-0.00143253665337336,0.00436185216850818,0.00887830557140889,0.00046259141432963,-0.0304712551867627,-0.00376335510952422
"gamma",-0.0411786090580379,0.00887830557140889,0.114176461481388,-0.000176020257170941,-0.0724888223163535,-0.0170202757588516
"delta",0.000128055668718804,0.00046259141432963,-0.000176020257170941,0.00448082716480449,-0.00517636241190563,-0.00103315461267506
"lambda",0.0315181436081805,-0.0304712551867627,-0.0724888223163535,-0.00517636241190563,0.973120602838004,-0.164545742376343
"luce",0.000425458425079035,-0.00376335510952422,-0.0170202757588516,-0.00103315461267506,-0.164545742376343,0.0726264652557894
"alpha",0.0458698343849195,-0.000342212285539922,-0.0228230305373269,0.000493992209474252,0.014781572591285,-0.00325963860240439
"beta",-0.000342212285539922,0.00252091233306812,0.0013915138013103,-0.000141645625619882,-0.0173997774658016,-0.00398340558026855
"gamma",-0.0228230305373269,0.0013915138013103,0.0444056113363679,-0.000320396454476679,0.0127191069799922,-0.00633189004787489
"delta",0.000493992209474252,-0.000141645625619882,-0.000320396454476679,0.000355372222092565,-0.00381151242594591,-0.00116298044903333
"lambda",0.014781572591285,-0.0173997774658016,0.0127191069799922,-0.00381151242594591,0.860285857724192,-0.105391265358024
"luce",-0.00325963860240439,-0.00398340558026855,-0.00633189004787489,-0.00116298044903333,-0.105391265358024,0.0760712910909074
"alpha",0.0177828596267125,0.000147868161655927,-0.0113951847522416,0.000438585767693059,0.0446761276047019,-0.0104698793035567
"beta",0.000147868161655927,0.0029512998140693,0.00656179542163972,0.00013353625629592,-0.0300363284219041,7.10068874265596e-05
"gamma",-0.0113951847522416,0.00656179542163972,0.0541092297634269,-0.000950563662386088,-0.0735029323576076,-0.00234460680336003
"delta",0.000438585767693059,0.00013353625629592,-0.000950563662386088,0.0014701804225495,-0.000119021500023052,-0.000164879134233784
"lambda",0.0446761276047019,-0.0300363284219041,-0.0735029323576076,-0.000119021500023052,1.0553813584059,-0.193645823909732
"luce",-0.0104698793035567,7.10068874265596e-05,-0.00234460680336003,-0.000164879134233784,-0.193645823909732,0.0704150884712547
"alpha",0.00810744149303985,-0.00605529936528514,-0.00476019833263001,0.00708896040714796,-0.000600705134942396,-0.0135692817103068
"beta",-0.00605529936528514,0.0721905012075596,0.00424109067193143,-0.0223904307936383,0.011037998627844,0.00708267550402646
"gamma",-0.00476019833263001,0.00424109067193143,0.00744808923120383,-0.00440187123511434,0.00119803864523966,-0.00211411644479956
"delta",0.00708896040714796,-0.0223904307936383,-0.00440187123511434,0.0265582218075526,-0.0428501503432054,-0.0100805520735387
"lambda",-0.000600705134942396,0.011037998627844,0.00119803864523966,-0.0428501503432054,1.38751207675263,-0.00159781676684107
"luce",-0.0135692817103068,0.00708267550402646,-0.00211411644479956,-0.0100805520735387,-0.00159781676684107,0.0789339498016603
"alpha",0.0575180121387857,0.000982340069832356,-0.0385148833048538,0.00428210923845141,0.0141244535569116,0.00124929439712922
"beta",0.000982340069832356,0.0084572683366112,0.00224594110078754,0.00158276225112521,-0.039148896043005,-0.0064643137362925
"gamma",-0.0385148833048538,0.00224594110078754,0.0896240376206202,-0.0110243734099062,-0.0366686586463044,-0.0138059177414811
"delta",0.00428210923845141,0.00158276225112521,-0.0110243734099062,0.0277330864306749,-0.00894953590597549,-0.00882603052085262
"lambda",0.0141244535569116,-0.039148896043005,-0.0366686586463044,-0.00894953590597549,0.855444981688992,-0.0950718830934555
"luce",0.00124929439712922,-0.0064643137362925,-0.0138059177414811,-0.00882603052085262,-0.0950718830934555,0.0698129396543838
"alpha",0.0250531799344648,-0.000613314591533744,-0.0110968488180279,0.000952817125432863,0.025573924061611,-0.00612326467844986
"beta",-0.000613314591533744,0.0031551561684766,0.00609751055596179,0.000169423534744767,-0.0336168899542665,-0.00297640110414802
"gamma",-0.0110968488180279,0.00609751055596179,0.0644035860229612,-0.00120784066387126,-0.0296950308198037,-0.00438054385532824
"delta",0.000952817125432863,0.000169423534744767,-0.00120784066387126,0.000796574389311389,-0.00711079397948484,-0.00223825642621405
"lambda",0.025573924061611,-0.0336168899542665,-0.0296950308198037,-0.00711079397948484,1.04119753113738,-0.106454880266401
"luce",-0.00612326467844986,-0.00297640110414802,-0.00438054385532824,-0.00223825642621405,-0.106454880266401,0.0675636444272851
"alpha",0.00342685991933399,-0.00368158182427757,-0.00128306188350331,0.00630592178309797,-0.00563876189591346,-0.0124231210486286
"beta",-0.00368158182427757,0.0766050752927678,0.00237979606657607,-0.0251575089070929,0.028670915867359,0.0128202721449584
"gamma",-0.00128306188350331,0.00237979606657607,0.00676488342772303,-0.00374668094993529,0.00154590186781695,-0.00167883665712511
"delta",0.00630592178309797,-0.0251575089070929,-0.00374668094993529,0.0407336084864641,-0.0633293338130303,-0.0212984173362267
"lambda",-0.00563876189591346,0.028670915867359,0.00154590186781695,-0.0633293338130303,1.29275246612214,0.0170391709802261
"luce",-0.0124231210486286,0.0128202721449584,-0.00167883665712511,-0.0212984173362267,0.0170391709802261,0.0710127402110866
"alpha",0.00403613336265677,0.00172634576342215,-0.00065584549801061,0.0035647677495727,0.0262058951347885,-0.0121070649541534
"beta",0.00172634576342215,0.00557868010750077,0.000944662982944107,0.00130583684549768,-0.039971775822208,-0.0036919134631382
"gamma",-0.00065584549801061,0.000944662982944107,0.0073169774670309,-0.0017037217201911,-0.011624884001174,0.000140911982140243
"delta",0.0035647677495727,0.00130583684549768,-0.0017037217201911,0.0136846707338739,-0.0199044349145986,-0.0109651547424709
"lambda",0.0262058951347885,-0.039971775822208,-0.011624884001174,-0.0199044349145986,1.12882278092346,-0.103914400330312
"luce",-0.0121070649541534,-0.0036919134631382,0.000140911982140243,-0.0109651547424709,-0.103914400330312,0.0577820660945055
"alpha",0.0236988037744439,0.00122721937353117,-0.00583306266586699,-0.00134605597609325,0.0159480182415813,-0.0042917937431117
"beta",0.00122721937353117,0.00273739312296277,0.00526874160909176,0.000708565872193598,-0.0182475820287767,-0.00345476033147723
"gamma",-0.00583306266586699,0.00526874160909176,0.0554554813701603,-0.00104151749572343,-0.0243258583971691,-0.00597821179625863
"delta",-0.00134605597609325,0.000708565872193598,-0.00104151749572343,0.00144684664692027,-0.00512610058339642,-0.00202314388112358
"lambda",0.0159480182415813,-0.0182475820287767,-0.0243258583971691,-0.00512610058339642,0.661718894675568,-0.0567752252528043
"luce",-0.0042917937431117,-0.00345476033147723,-0.00597821179625863,-0.00202314388112358,-0.0567752252528043,0.0533510088221055
"alpha",0.00467562612316625,0.00203111067423411,-0.00112512941222939,0.00734598351672917,0.0168195204395723,-0.0149020738411302
"beta",0.00203111067423411,0.011992199961634,0.0019416986829998,0.000804021672195874,-0.0490625179353455,-0.00544612388311707
"gamma",-0.00112512941222939,0.0019416986829998,0.00698032406640474,-0.00168824625500271,-0.0193650316517509,-0.000506174383160642
"delta",0.00734598351672917,0.000804021672195874,-0.00168824625500271,0.03154809952254,-0.0470941729616191,-0.0222774011970488
"lambda",0.0168195204395723,-0.0490625179353455,-0.0193650316517509,-0.0470941729616191,1.24200620254643,-0.0687597524833612
"luce",-0.0149020738411302,-0.00544612388311707,-0.000506174383160642,-0.0222774011970488,-0.0687597524833612,0.0695452237313542
"alpha",0.00236150359772164,-0.00266743715709473,-0.000857710038549674,0.007122531132288,0.00985041366986336,-0.0048907619764929
"beta",-0.00266743715709473,0.051951191926729,0.00250788523417941,-0.0402970767805623,-0.0141263937001058,0.00456625886998617
"gamma",-0.000857710038549674,0.00250788523417941,0.0039452143769784,-0.00605730726073984,-0.00679939707269217,-0.000597578168476081
"delta",0.007122531132288,-0.0402970767805623,-0.00605730726073984,0.103367073490442,-0.0315826881866745,-0.0118797000353709
"lambda",0.00985041366986336,-0.0141263937001058,-0.00679939707269217,-0.0315826881866745,1.28261700904141,-0.0171169644249359
"luce",-0.0048907619764929,0.00456625886998617,-0.000597578168476081,-0.0118797000353709,-0.0171169644249359,0.0394019655657915
"alpha",0.0224228068265942,-0.00209175957304244,-0.0130121418294922,0.00263679895702791,0.0487884855233718,-0.00614713518259283
"beta",-0.00209175957304244,0.00326065885227529,0.00286050527932603,0.000806453163582946,-0.0235162785343069,-0.00317272451901154
"gamma",-0.0130121418294922,0.00286050527932603,0.0138948749035181,-0.00160980074086674,-0.0160179886612599,-0.005813119854918
"delta",0.00263679895702791,0.000806453163582946,-0.00160980074086674,0.00644276750827628,-0.009616582645013,-0.000894973372406659
"lambda",0.0487884855233718,-0.0235162785343069,-0.0160179886612599,-0.009616582645013,0.645674832942816,-0.11869079612364
"luce",-0.00614713518259283,-0.00317272451901154,-0.005813119854918,-0.000894973372406659,-0.11869079612364,0.0660317220573829
"alpha",0.00519376832934045,0.000267880013251333,-0.00227075344612611,0.00206796534928272,0.0315251325143999,-0.0118076312153357
"beta",0.000267880013251333,0.00530564070163952,0.00441356845313556,0.000791733872162417,-0.0528586346619995,-0.00281323256987789
"gamma",-0.00227075344612611,0.00441356845313556,0.0145500225980577,-0.000334365184431036,-0.0350056387814989,-0.00653252117120768
"delta",0.00206796534928272,0.000791733872162417,-0.000334365184431036,0.0040628073619094,-0.0140751326954628,-0.00689147508949291
"lambda",0.0315251325143999,-0.0528586346619995,-0.0350056387814989,-0.0140751326954628,1.19774911518063,-0.106036594939311
"luce",-0.0118076312153357,-0.00281323256987789,-0.00653252117120768,-0.00689147508949291,-0.106036594939311,0.0733858919989521
"alpha",0.0537110779110039,-0.000354701614258912,-0.0213513136924446,-0.000407163139257803,0.00766939793378522,-0.00236392831324788
"beta",-0.000354701614258912,0.000785626906303058,0.00128557982463641,0.000515233658225242,-0.000547859714419402,-8.92696123117499e-05
"gamma",-0.0213513136924446,0.00128557982463641,0.0687733433785794,-0.000609076233992365,-0.00963984986046207,-0.00111802224095415
"delta",-0.000407163139257803,0.000515233658225242,-0.000609076233992365,0.000801639512806824,0.000329934047702011,-0.000508237748766275
"lambda",0.00766939793378522,-0.000547859714419402,-0.00963984986046207,0.000329934047702011,0.657666424512368,-0.0463231483517386
"luce",-0.00236392831324788,-8.92696123117499e-05,-0.00111802224095415,-0.000508237748766275,-0.0463231483517386,0.0533512033949433
"alpha",0.012706471083189,0.00167105421451289,-0.00443288612156141,0.000853403822194143,0.00883543674242282,-0.00547065303210763
"beta",0.00167105421451289,0.00219444809444043,0.00369945301302121,0.000183556306390822,-0.0180156635660031,-0.00226537261363894
"gamma",-0.00443288612156141,0.00369945301302121,0.0372031302811997,-0.00171611504378204,-0.0372937077814385,-0.00587770392980664
"delta",0.000853403822194143,0.000183556306390822,-0.00171611504378204,0.00441155117405705,-0.00487531961862123,-0.00110624367486587
"lambda",0.00883543674242282,-0.0180156635660031,-0.0372937077814385,-0.00487531961862123,0.651281554152271,-0.082797267810134
"luce",-0.00547065303210763,-0.00226537261363894,-0.00587770392980664,-0.00110624367486587,-0.082797267810134,0.0444813309737142
"alpha",0.0394052639675107,0.00102260768657175,-0.0160026203197729,0.00251044910674581,0.00116914544009395,-0.00378213300112308
"beta",0.00102260768657175,0.00315153611089435,0.00735776421131201,0.000161524175391297,-0.0249583040375259,-0.00180830136900632
"gamma",-0.0160026203197729,0.00735776421131201,0.0843164417253314,-0.00457772134298902,-0.0272191549810714,-0.0118255790501252
"delta",0.00251044910674581,0.000161524175391297,-0.00457772134298902,0.00285513942674378,-0.00587179917542073,-0.000766720960385574
"lambda",0.00116914544009395,-0.0249583040375259,-0.0272191549810714,-0.00587179917542073,0.663092918165274,-0.12040140176417
"luce",-0.00378213300112308,-0.00180830136900632,-0.0118255790501252,-0.000766720960385574,-0.12040140176417,0.0602013267612844
"alpha",0.0648945671614136,-0.00490813311655403,-0.0308600278812884,0.00200071724953677,0.00993611750544105,0.0025537890399833
"beta",-0.00490813311655403,0.0147328426970191,0.00891902580195821,-0.00271428898059399,-0.0595958980236195,-0.00789527238443508
"gamma",-0.0308600278812884,0.00891902580195821,0.0500153104978565,-0.00232474731691364,0.000960459520722983,-0.0130725603075426
"delta",0.00200071724953677,-0.00271428898059399,-0.00232474731691364,0.00263277711405854,-0.0150888092233545,-0.00373360181156579
"lambda",0.00993611750544105,-0.0595958980236195,0.000960459520722983,-0.0150888092233545,1.26128827536274,-0.0210635457417736
"luce",0.0025537890399833,-0.00789527238443508,-0.0130725603075426,-0.00373360181156579,-0.0210635457417736,0.0774813329861246
"alpha",0.0534995731618195,-0.00957849627070198,-0.0340244150758128,0.00527352328259189,0.000649031075077378,-0.00309569857852858
"beta",-0.00957849627070198,0.0478643659190458,0.0197320685274204,-0.0128085645012666,-0.0407290302151266,0.000443422395219464
"gamma",-0.0340244150758128,0.0197320685274204,0.0731980108400441,-0.00754495565871349,-0.00463116552131108,-0.00628827805081181
"delta",0.00527352328259189,-0.0128085645012666,-0.00754495565871349,0.00903201283079413,-0.0148675137358666,-0.00473034233677292
"lambda",0.000649031075077378,-0.0407290302151266,-0.00463116552131108,-0.0148675137358666,1.22497721934001,-0.0225785444687802
"luce",-0.00309569857852858,0.000443422395219464,-0.00628827805081181,-0.00473034233677292,-0.0225785444687802,0.0786021395305191
"alpha",0.0400816714608729,-0.00349405347888618,-0.0219875832089159,0.00134633539279372,0.0378155826274083,-0.00333428466620168
"beta",-0.00349405347888618,0.0080955498136638,0.00781489655962983,-0.000846694125214872,-0.0567530399748134,-0.00794870554060728
"gamma",-0.0219875832089159,0.00781489655962983,0.0412569288603864,-0.00115328615401969,-0.0361304866217467,-0.00851972363571196
"delta",0.00134633539279372,-0.000846694125214872,-0.00115328615401969,0.000926322207260595,-0.00314546646951922,-0.00223633919190308
"lambda",0.0378155826274083,-0.0567530399748134,-0.0361304866217467,-0.00314546646951922,1.09455883363112,-0.0443809419761015
"luce",-0.00333428466620168,-0.00794870554060728,-0.00851972363571196,-0.00223633919190308,-0.0443809419761015,0.0783300167526613
"alpha",0.0137567328123677,0.00147842262642286,-0.0102823979734205,0.00297016179117786,0.0322044735502644,-0.00784864970816538
"beta",0.00147842262642286,0.00538847620128045,0.00344104653917558,0.00159429119256338,-0.0402257074775723,-0.00564383769154768
"gamma",-0.0102823979734205,0.00344104653917558,0.0223455436115963,-0.000995432961861162,-0.0435281791359742,-0.00787437536684283
"delta",0.00297016179117786,0.00159429119256338,-0.000995432961861162,0.0111196991955515,-0.0333245622619935,-0.00860813625492147
"lambda",0.0322044735502644,-0.0402257074775723,-0.0435281791359742,-0.0333245622619935,1.02806652537343,-0.0732686450237003
"luce",-0.00784864970816538,-0.00564383769154768,-0.00787437536684283,-0.00860813625492147,-0.0732686450237003,0.0655369409963275
"alpha",0.0215755772917948,-0.00472608141835988,-0.0173940996798355,0.00899075471216615,-0.00481636115405531,-0.00995986238662198
"beta",-0.00472608141835988,0.079358597582082,0.0148633761541183,-0.031246533858895,-0.0284950821323243,0.00684561438778056
"gamma",-0.0173940996798355,0.0148633761541183,0.0652425273009737,-0.0206972954059973,0.0039927680833552,0.00317720929059838
"delta",0.00899075471216615,-0.031246533858895,-0.0206972954059973,0.0428521883333063,-0.0283062476620973,-0.016661364495761
"lambda",-0.00481636115405531,-0.0284950821323243,0.0039927680833552,-0.0283062476620973,1.26587517290208,-0.0100793518464537
"luce",-0.00995986238662198,0.00684561438778056,0.00317720929059838,-0.016661364495761,-0.0100793518464537,0.0799306201209308
"alpha",0.0546074182639969,-9.99608475703348e-05,-0.0271690140899243,0.00102589062801945,0.00850762798738448,-0.000847802467137572
"beta",-9.99608475703348e-05,0.000889066887324156,0.00217802252247089,0.000470932375213614,-0.0068964373589546,-0.00103543139346525
"gamma",-0.0271690140899243,0.00217802252247089,0.0710558651568368,-0.000322392392645829,-0.01647907511015,-0.00585289387370876
"delta",0.00102589062801945,0.000470932375213614,-0.000322392392645829,0.00224202339313527,-0.00653562010269655,-0.0020456222847207
"lambda",0.00850762798738448,-0.0068964373589546,-0.01647907511015,-0.00653562010269655,0.767210057414133,-0.112188469762976
"luce",-0.000847802467137572,-0.00103543139346525,-0.00585289387370876,-0.0020456222847207,-0.112188469762976,0.0615332919723151
"alpha",0.00393774256445513,-0.00127152372958365,-0.000956847888133946,0.0113491827670371,0.0145103011098335,-0.0118724302483676
"beta",-0.00127152372958365,0.0347387634211376,0.00194484259261025,-0.0191563717226957,-0.0401833582838854,0.00186128723807511
"gamma",-0.000956847888133946,0.00194484259261025,0.0039996686582425,-0.00472122695175947,-0.0100935406855075,0.000277622918003819
"delta",0.0113491827670371,-0.0191563717226957,-0.00472122695175947,0.0929039634622124,-0.0196322636687278,-0.0284715361453817
"lambda",0.0145103011098335,-0.0401833582838854,-0.0100935406855075,-0.0196322636687278,1.2497831676482,-0.0429058247541319
"luce",-0.0118724302483676,0.00186128723807511,0.000277622918003819,-0.0284715361453817,-0.0429058247541319,0.0618938030004786
"alpha",0.0610352075959409,-0.000305453216031348,-0.0329512819875897,0.000663048879520341,-0.00665457468349597,-0.000262196401679826
"beta",-0.000305453216031348,0.00365217993658346,0.00366027770097106,0.00031993095075931,-0.0354391090649236,-0.00396047831084718
"gamma",-0.0329512819875897,0.00366027770097106,0.0876109107850961,-0.000657680448607035,0.0017385939576329,-0.00990076297128916
"delta",0.000663048879520341,0.00031993095075931,-0.000657680448607035,0.000539429046753485,-0.00702570769892839,-0.00157640368588859
"lambda",-0.00665457468349597,-0.0354391090649236,0.0017385939576329,-0.00702570769892839,1.06034644919655,-0.115313807254306
"luce",-0.000262196401679826,-0.00396047831084718,-0.00990076297128916,-0.00157640368588859,-0.115313807254306,0.0719910322708975
"alpha",0.00384420943576357,-0.0026113238558505,-0.00045434004691406,0.00403819960079048,-0.00238981876706552,-0.0130502150590307
"beta",-0.0026113238558505,0.0290999857164637,0.00114727147930595,-0.00919303229676269,-0.0548606129015797,0.00663314695563119
"gamma",-0.00045434004691406,0.00114727147930595,0.00220260240411657,0.000247634017102058,-0.0102175640096449,-0.00366577119782158
"delta",0.00403819960079048,-0.00919303229676269,0.000247634017102058,0.0136803463568624,-0.039943156740455,-0.0140786596435771
"lambda",-0.00238981876706552,-0.0548606129015797,-0.0102175640096449,-0.039943156740455,1.35158044368199,0.0254745669359017
"luce",-0.0130502150590307,0.00663314695563119,-0.00366577119782158,-0.0140786596435771,0.0254745669359017,0.0743142883133618
"alpha",0.0263244868307512,0.0012499800756018,-0.0139549330323001,0.000457001092329464,-0.0105647732584672,-0.00508964915778027
"beta",0.0012499800756018,0.0731852880216586,0.00594715648007971,-0.00943134827715355,-0.0263754319332767,-0.0021156035844763
"gamma",-0.0139549330323001,0.00594715648007971,0.0848044991617349,-0.00219896120283541,-0.0130870289523828,-0.0231802988894534
