"","alpha","beta","gamma","delta","lambda","luce"
"alpha",0.073144939562002,0.00153703912022848,0.00865077269824574,0.00114443290136132,0.00499007390800525,-0.0103924427551269
"beta",0.00153703912022848,0.0742031413366015,-0.00235059620040676,-0.00899559875577396,-0.0355560426989239,-0.0151925248097866
"gamma",0.00865077269824574,-0.00235059620040676,0.0301296722844689,0.0012558163261676,-0.000249415424509227,0.00591131965665284
"delta",0.00114443290136132,-0.00899559875577396,0.0012558163261676,0.016630756163889,0.0217457595667628,0.00434189773351068
"lambda",0.00499007390800525,-0.0355560426989239,-0.000249415424509227,0.0217457595667628,0.887708205612403,-0.0248192965610739
"luce",-0.0103924427551269,-0.0151925248097866,0.00591131965665284,0.00434189773351068,-0.0248192965610739,0.0671114817693789
"alpha",0.0544108370055643,6.11026695222829e-05,-0.00164290785786512,0.00145258711497528,0.0124981066227479,-0.018827934154032
"beta",6.11026695222829e-05,0.0782346308401525,-0.00251516409573795,-0.00493359955321085,-0.0360243884417517,-0.00617278834696685
"gamma",-0.00164290785786512,-0.00251516409573795,0.0628058975834054,0.0023248613313029,-0.0111255784553082,0.00107697881320177
"delta",0.00145258711497528,-0.00493359955321085,0.0023248613313029,0.0114044820832138,-0.0178610271039916,-0.00399025574909976
"lambda",0.0124981066227479,-0.0360243884417517,-0.0111255784553082,-0.0178610271039916,1.25593793193505,-0.0333594249633435
"luce",-0.018827934154032,-0.00617278834696685,0.00107697881320177,-0.00399025574909976,-0.0333594249633435,0.0741500646874668
"alpha",0.0701308718831777,-0.00110547483147554,0.00302566617852907,-0.00112179697903504,0.0219077636435984,-0.0186242011604506
"beta",-0.00110547483147554,0.0726858624799258,0.000511460160989828,-0.000338257039121714,-0.0740913144213545,-0.00696234276204752
"gamma",0.00302566617852907,0.000511460160989828,0.0565293419339171,0.00140954021238565,-0.000308261218566192,-0.00416027499107062
"delta",-0.00112179697903504,-0.000338257039121714,0.00140954021238565,0.0116121423747474,0.00270122172555793,-0.00148497516855503
"lambda",0.0219077636435984,-0.0740913144213545,-0.000308261218566192,0.00270122172555793,1.04105690469848,-0.0981684512120137
"luce",-0.0186242011604506,-0.00696234276204752,-0.00416027499107062,-0.00148497516855503,-0.0981684512120137,0.0595231381637996
"alpha",0.0762821520585532,-0.00150685134875352,0.0069106888176033,-0.000522954930210879,0.00686491486413722,-0.00881609528954372
"beta",-0.00150685134875352,0.078477345193907,-0.00186709861403545,-0.00158415153188321,-0.0405942518868966,-0.00557162633548727
"gamma",0.0069106888176033,-0.00186709861403545,0.0360942945880033,-7.99736751350667e-05,-0.0105736172825854,0.00746273720536266
"delta",-0.000522954930210879,-0.00158415153188321,-7.99736751350667e-05,0.0033433891213093,-0.00885325559108442,-0.00182863778729027
"lambda",0.00686491486413722,-0.0405942518868966,-0.0105736172825854,-0.00885325559108442,1.28521528767171,-0.0386827194328141
"luce",-0.00881609528954372,-0.00557162633548727,0.00746273720536266,-0.00182863778729027,-0.0386827194328141,0.077337489194638
"alpha",0.0584275765679274,-0.00146019475221104,0.00902354547311113,-0.000972258808215923,-0.00499499378164335,-9.11484487439118e-05
"beta",-0.00146019475221104,0.0722438122535769,0.00152360497425498,-0.00380178969448064,-0.0331627500700543,-0.00594507473605708
"gamma",0.00902354547311113,0.00152360497425498,0.041906002547957,0.000526380348936479,-0.00100923634232363,0.00242203240267802
"delta",-0.000972258808215923,-0.00380178969448064,0.000526380348936479,0.0149938378824748,0.0130904922765691,0.000719701154044295
"lambda",-0.00499499378164335,-0.0331627500700543,-0.00100923634232363,0.0130904922765691,0.986969251991352,-0.017764987603281
"luce",-9.11484487439118e-05,-0.00594507473605708,0.00242203240267802,0.000719701154044295,-0.017764987603281,0.049267381935295
"alpha",0.0681675588902162,0.000221125904552497,0.00563821510541696,-0.00183844923693158,-0.000738612653596213,-0.0160510858591997
"beta",0.000221125904552497,0.0762294409860796,0.00258365186043551,-0.00782890965345641,-0.0493631331052454,-0.00181284136191819
"gamma",0.00563821510541696,0.00258365186043551,0.0325824412693348,4.42542147158407e-05,-0.0113376909156426,0.00624296868988638
"delta",-0.00183844923693158,-0.00782890965345641,4.42542147158407e-05,0.0147363178615575,-0.0017555481807949,-0.00525719200399691
"lambda",-0.000738612653596213,-0.0493631331052454,-0.0113376909156426,-0.0017555481807949,1.15489882156342,-0.0365314398937671
"luce",-0.0160510858591997,-0.00181284136191819,0.00624296868988638,-0.00525719200399691,-0.0365314398937671,0.0735851479638559
"alpha",0.0745435234591407,0.00213377010594355,0.00402364277834124,-0.00130913940713215,0.0199592849440643,-0.014841523535916
"beta",0.00213377010594355,0.0754824178860662,0.00338303782658578,-0.000610562795305311,-0.0676618224029352,-0.0067531878927425
"gamma",0.00402364277834124,0.00338303782658578,0.0600431487359801,0.00528703679620683,0.0173847022751193,0.00513576991317134
"delta",-0.00130913940713215,-0.000610562795305311,0.00528703679620683,0.0205567327991663,0.0395502531957147,0.00426652541382743
"lambda",0.0199592849440643,-0.0676618224029352,0.0173847022751193,0.0395502531957147,1.11189596419466,-0.0931293241646534
"luce",-0.014841523535916,-0.0067531878927425,0.00513576991317134,0.00426652541382743,-0.0931293241646534,0.0686979332607366
"alpha",0.0717434864934709,0.000853842423693442,0.00622802089826445,-0.00239116377446112,0.000502203365247847,-0.00765192200912555
"beta",0.000853842423693442,0.0730117876677614,-0.00156312669436851,-0.00124096245452505,-0.072639770638128,-0.0100522173093258
"gamma",0.00622802089826445,-0.00156312669436851,0.0330522761752971,0.000294876207280093,-0.0116104588526835,0.00417485319857652
"delta",-0.00239116377446112,-0.00124096245452505,0.000294876207280093,0.0230199599948481,0.0179475597517996,-0.00177740095992659
"lambda",0.000502203365247847,-0.072639770638128,-0.0116104588526835,0.0179475597517996,0.992638697131241,-0.103955161090655
"luce",-0.00765192200912555,-0.0100522173093258,0.00417485319857652,-0.00177740095992659,-0.103955161090655,0.0667698067325962
"alpha",0.0681153835124562,0.000167821394864386,0.000472135228602392,-0.000590332155415583,-0.00203239286688712,-0.0106261042580832
"beta",0.000167821394864386,0.0463600713418712,0.000290035354121231,-0.00220256419639566,-0.026918277876185,-0.00325345831656589
"gamma",0.000472135228602392,0.000290035354121231,0.0536598106204026,-0.000221700685566847,0.00455142083616988,0.00388294290723083
"delta",-0.000590332155415583,-0.00220256419639566,-0.000221700685566847,0.0275012490278019,0.000343725952142984,0.00213538281387912
"lambda",-0.00203239286688712,-0.026918277876185,0.00455142083616988,0.000343725952142984,0.905242916124301,-0.0369701168839588
"luce",-0.0106261042580832,-0.00325345831656589,0.00388294290723083,0.00213538281387912,-0.0369701168839588,0.0601789430658607
"alpha",0.0558414555519013,-0.000910491681308477,0.00224053885387387,-0.00259291362696523,0.00647157198108561,-0.0105709463484018
"beta",-0.000910491681308477,0.0630766511974225,-0.00139417890268842,0.00148750955732811,-0.0743573162022158,-0.00467114946280762
"gamma",0.00224053885387387,-0.00139417890268842,0.0740124672242508,0.00337449839621785,0.00114409240674372,0.00213796649328629
"delta",-0.00259291362696523,0.00148750955732811,0.00337449839621785,0.062268544057707,0.0163248802087568,0.00125381168818816
"lambda",0.00647157198108561,-0.0743573162022158,0.00114409240674372,0.0163248802087568,0.808915005904791,-0.0531082088318378
"luce",-0.0105709463484018,-0.00467114946280762,0.00213796649328629,0.00125381168818816,-0.0531082088318378,0.0360419564536975
"alpha",0.0569949289420925,0.0036262859569202,0.00116709145313112,-0.00197187606876649,0.0134321579497364,-0.0187162431343719
"beta",0.0036262859569202,0.0588020055952587,0.00337987548380242,-0.001411947543724,-0.0453903401478496,-0.0135001142278066
"gamma",0.00116709145313112,0.00337987548380242,0.0630869472813295,0.000360260928866993,0.0157867417785936,0.00169123090951796
"delta",-0.00197187606876649,-0.001411947543724,0.000360260928866993,0.0275216492909227,0.0216566487674511,0.00616265731257714
"lambda",0.0134321579497364,-0.0453903401478496,0.0157867417785936,0.0216566487674511,1.05460883282406,-0.0449799085985331
"luce",-0.0187162431343719,-0.0135001142278066,0.00169123090951796,0.00616265731257714,-0.0449799085985331,0.0726810962016152
"alpha",0.0585345186793944,0.000634158955608287,0.000988811665255865,-0.000437029836682567,-0.00463856086226752,-0.00352781593230703
"beta",0.000634158955608287,0.0628885632121672,0.00233850271682558,-0.00918591289532628,-0.0315688269479773,-0.0044592410133488
"gamma",0.000988811665255865,0.00233850271682558,0.034551287878688,0.000890596457545159,-0.00227878297652426,-0.000763771744352759
"delta",-0.000437029836682567,-0.00918591289532628,0.000890596457545159,0.0208596846282493,0.028570726539854,0.00317891485033067
"lambda",-0.00463856086226752,-0.0315688269479773,-0.00227878297652426,0.028570726539854,0.932846773021879,-0.0133228143061616
"luce",-0.00352781593230703,-0.0044592410133488,-0.000763771744352759,0.00317891485033067,-0.0133228143061616,0.0483599478412476
"alpha",0.0686131509687833,5.99486352777945e-05,0.006257059404822,0.000217525523275408,0.00612598123816424,-0.0100954949486955
"beta",5.99486352777945e-05,0.0692068851016356,0.000819718542292833,0.0057223150985667,-0.0603881028788777,-0.00755640006767465
"gamma",0.006257059404822,0.000819718542292833,0.0491947435000437,8.38609460524021e-05,8.84097285648041e-05,0.00393121162279212
"delta",0.000217525523275408,0.0057223150985667,8.38609460524021e-05,0.0271067144433556,0.0308092225713034,0.0018993479442942
"lambda",0.00612598123816424,-0.0603881028788777,8.84097285648041e-05,0.0308092225713034,1.05197229971579,-0.0612904195448696
"luce",-0.0100954949486955,-0.00755640006767465,0.00393121162279212,0.0018993479442942,-0.0612904195448696,0.0415352494477773
"alpha",0.0649890986342162,0.0024635406914878,-0.00799186655714198,-0.00129090393395874,0.00752994034794765,-0.0151509711148248
"beta",0.0024635406914878,0.0542713362804332,0.00343087503215786,-0.00232399819764065,-0.074160404327854,-0.0153387769321887
"gamma",-0.00799186655714198,0.00343087503215786,0.0675856496570577,-0.000138967346972781,-0.00820177959206453,-0.00154514522648104
"delta",-0.00129090393395874,-0.00232399819764065,-0.000138967346972781,0.0170407340924018,0.0228339922756096,0.0034957850893146
"lambda",0.00752994034794765,-0.074160404327854,-0.00820177959206453,0.0228339922756096,1.148291422924,-0.0314881856848744
"luce",-0.0151509711148248,-0.0153387769321887,-0.00154514522648104,0.0034957850893146,-0.0314881856848744,0.0679342212709334
"alpha",0.0770970994502828,-0.00182517680154162,0.00764134546868867,0.000535160188998604,-0.00451501599955266,-0.00187183801417805
"beta",-0.00182517680154162,0.0690314390882245,-0.00105483135466074,-0.00421066250441287,-0.0691219552949195,-0.0144873895646666
"gamma",0.00764134546868867,-0.00105483135466074,0.0378067402062514,-6.23396103093753e-05,-0.0113613094340582,0.00502607749116104
"delta",0.000535160188998604,-0.00421066250441287,-6.23396103093753e-05,0.0246859026972267,0.00696192658510641,0.00358957466344269
"lambda",-0.00451501599955266,-0.0691219552949195,-0.0113613094340582,0.00696192658510641,1.01819647824603,-0.0918347570921646
"luce",-0.00187183801417805,-0.0144873895646666,0.00502607749116104,0.00358957466344269,-0.0918347570921646,0.07394474658297
"alpha",0.0473194559712375,0.000253314081301627,0.00582186759852671,-0.000810884014570194,0.0142631723064673,-0.0127144940245104
"beta",0.000253314081301627,0.0592359612718605,-0.00100601406676182,-0.00408003283471221,-0.0791621788637568,-0.00920553824318339
"gamma",0.00582186759852671,-0.00100601406676182,0.0733897005872277,0.00332364122980254,7.73029444747952e-05,0.000990154437906694
"delta",-0.000810884014570194,-0.00408003283471221,0.00332364122980254,0.0262488613617712,0.0281804208803157,0.00338235503660966
"lambda",0.0142631723064673,-0.0791621788637568,7.73029444747952e-05,0.0281804208803157,1.14702109542771,-0.058760283546228
"luce",-0.0127144940245104,-0.00920553824318339,0.000990154437906694,0.00338235503660966,-0.058760283546228,0.0604054028139123
"alpha",0.0547954370335663,0.00510109459094188,-0.00299757710806798,-0.000496969278857329,0.00706857092852927,-0.0138396953910404
"beta",0.00510109459094188,0.0417541676607102,0.00201206545471881,-0.000109239623804,-0.00705675593956577,-0.0055812196329556
"gamma",-0.00299757710806798,0.00201206545471881,0.0477813175683013,7.73780927859581e-05,0.000704548790182575,0.00490142238921443
"delta",-0.000496969278857329,-0.000109239623804,7.73780927859581e-05,0.0195990032071603,0.00738425588487669,0.00246462716841641
"lambda",0.00706857092852927,-0.00705675593956577,0.000704548790182575,0.00738425588487669,0.739060760295939,-0.0278126569770594
"luce",-0.0138396953910404,-0.0055812196329556,0.00490142238921443,0.00246462716841641,-0.0278126569770594,0.0750666230881723
"alpha",0.0639962912246116,0.00345085056845062,0.00608712186886025,0.000893120719160909,0.0164391771150214,-0.0161058770853924
"beta",0.00345085056845062,0.0713178742380567,-0.000910915776083809,0.00548102941374726,-0.065350889183353,-0.0160143477578082
"gamma",0.00608712186886025,-0.000910915776083809,0.0442671621087506,0.00195893969543855,-0.000494339382285201,0.00636580146696732
"delta",0.000893120719160909,0.00548102941374726,0.00195893969543855,0.0427377004170809,0.0317172209030162,0.00158791697759131
"lambda",0.0164391771150214,-0.065350889183353,-0.000494339382285201,0.0317172209030162,1.12062038669591,-0.0811298011996266
"luce",-0.0161058770853924,-0.0160143477578082,0.00636580146696732,0.00158791697759131,-0.0811298011996266,0.0640844289934605
"alpha",0.0742237762405923,0.00385451073422781,0.00600181646124553,-9.23937385671187e-05,-0.00603769826009979,-0.00641384147837542
"beta",0.00385451073422781,0.0597517876467068,-0.00110342535630245,-8.85563870308752e-05,-0.0314720911147838,-0.0098745884252989
"gamma",0.00600181646124553,-0.00110342535630245,0.0352728261679406,0.000476946275976356,-0.000706497111827116,0.00853125326784381
"delta",-9.23937385671187e-05,-8.85563870308752e-05,0.000476946275976356,0.0243277985037416,0.0107101482768438,0.00116930201172258
"lambda",-0.00603769826009979,-0.0314720911147838,-0.000706497111827116,0.0107101482768438,0.772499368585816,-0.0272339630785244
"luce",-0.00641384147837542,-0.0098745884252989,0.00853125326784381,0.00116930201172258,-0.0272339630785244,0.0664204810049372
"alpha",0.067501787325818,-0.000450850607859556,0.00696896273052935,0.00131644659221131,0.0123045269452327,-0.00110059488873484
"beta",-0.000450850607859556,0.0744853683467421,0.000476307937859858,-0.00265909632724126,-0.0316793457788891,-0.00548165175268098
"gamma",0.00696896273052935,0.000476307937859858,0.0345507579354327,0.00115785168258707,0.00195199303881895,0.0057743930213292
"delta",0.00131644659221131,-0.00265909632724126,0.00115785168258707,0.0146336450747264,-0.0116490963367054,-0.00327466168199492
"lambda",0.0123045269452327,-0.0316793457788891,0.00195199303881895,-0.0116490963367054,1.14187929846789,-0.0423109507747786
"luce",-0.00110059488873484,-0.00548165175268098,0.0057743930213292,-0.00327466168199492,-0.0423109507747786,0.0635168006072421
"alpha",0.0734870741596098,0.0014166175714419,0.00528412344173968,-0.000239104018074664,-0.0157574981319985,-0.00871920721237543
"beta",0.0014166175714419,0.0769706511016453,-0.0011320442536556,-0.00204306786719673,-0.0377064059116,-0.00843623224570781
"gamma",0.00528412344173968,-0.0011320442536556,0.0326101003635861,-0.00019537491546354,-0.0094591704344794,0.00400376589557135
"delta",-0.000239104018074664,-0.00204306786719673,-0.00019537491546354,0.00673398253672189,-0.011330604451188,-0.00407502190389627
"lambda",-0.0157574981319985,-0.0377064059116,-0.0094591704344794,-0.011330604451188,1.17799969576508,-0.033743578335424
"luce",-0.00871920721237543,-0.00843623224570781,0.00400376589557135,-0.00407502190389627,-0.033743578335424,0.0748886883896039
"alpha",0.0593836811741445,0.00142960627343476,-0.00724251023118578,-0.000366809142042514,-0.00558860775324054,-0.0154964231352133
"beta",0.00142960627343476,0.0241322185996192,0.00237954299355834,-0.00492299563058637,-0.000567338807271412,0.00124664354256696
"gamma",-0.00724251023118578,0.00237954299355834,0.0656895888559578,-7.66978083425207e-05,0.00134531992381812,0.000729062332175724
"delta",-0.000366809142042514,-0.00492299563058637,-7.66978083425207e-05,0.0174140616745089,0.0103133222960164,0.00207123424153748
"lambda",-0.00558860775324054,-0.000567338807271412,0.00134531992381812,0.0103133222960164,0.779984391975482,-0.00580627104147685
"luce",-0.0154964231352133,0.00124664354256696,0.000729062332175724,0.00207123424153748,-0.00580627104147685,0.068682640936298
"alpha",0.0701398340132852,0.00292275080880436,-0.0137303539610173,-0.00136826870259027,-0.00876245992971847,-0.0126188423440659
"beta",0.00292275080880436,0.0734670210220053,0.00223831000937121,-0.00349599606086302,-0.0430415630741921,-0.00662885203094231
"gamma",-0.0137303539610173,0.00223831000937121,0.0557495556547897,0.00435699415528158,0.00199568384035308,-0.0067748152531493
"delta",-0.00136826870259027,-0.00349599606086302,0.00435699415528158,0.0155384906453449,-0.00852050714842386,-0.00393257639896376
"lambda",-0.00876245992971847,-0.0430415630741921,0.00199568384035308,-0.00852050714842386,1.09873433279615,-0.031746090479907
"luce",-0.0126188423440659,-0.00662885203094231,-0.0067748152531493,-0.00393257639896376,-0.031746090479907,0.071092604711697
"alpha",0.0461766452000497,0.00148555392335529,0.00253306064993253,-0.0014686884536605,0.013949785327683,-0.0126155248288338
"beta",0.00148555392335529,0.061862562105761,0.000654645999564436,0.00527572922733326,-0.0612858645379766,-0.0109034442225034
"gamma",0.00253306064993253,0.000654645999564436,0.0700320331124487,0.00186071634200474,-0.015016495592277,0.00525103865508418
"delta",-0.0014686884536605,0.00527572922733326,0.00186071634200474,0.0240625552633572,0.0198987697561752,0.00217833315454085
"lambda",0.013949785327683,-0.0612858645379766,-0.015016495592277,0.0198987697561752,1.12565715941328,-0.0487336432425459
"luce",-0.0126155248288338,-0.0109034442225034,0.00525103865508418,0.00217833315454085,-0.0487336432425459,0.058101711461223
"alpha",0.055790965944892,0.000289109516885071,0.0101034857172527,0.00195644259144816,0.0125829183224899,-0.00689949210824271
"beta",0.000289109516885071,0.0470605619524806,-0.000675675240276883,-0.0027009505676332,-0.0552567404282807,-0.00662978109969355
"gamma",0.0101034857172527,-0.000675675240276883,0.0624829364055511,0.00328944867891676,-0.0042226387534692,0.00595827498105119
"delta",0.00195644259144816,-0.0027009505676332,0.00328944867891676,0.0387597976841572,0.0100388151420671,0.00229316090520511
"lambda",0.0125829183224899,-0.0552567404282807,-0.0042226387534692,0.0100388151420671,0.690335757024096,-0.0383285530212831
"luce",-0.00689949210824271,-0.00662978109969355,0.00595827498105119,0.00229316090520511,-0.0383285530212831,0.0326330006015626
"alpha",0.0748186375650956,-0.000107106894139803,0.00885003271136043,0.00299297386193102,0.0118945225215816,-0.000548633338901562
"beta",-0.000107106894139803,0.0623865421451235,-0.00206527007087807,-0.00767200877182057,-0.0760117958543427,-0.00792660666604352
"gamma",0.00885003271136043,-0.00206527007087807,0.0262511422690439,0.00126763972978312,-0.00331928276335514,0.00846694567161282
"delta",0.00299297386193102,-0.00767200877182057,0.00126763972978312,0.0335354183804519,0.0327437926909828,0.00678283738596982
"lambda",0.0118945225215816,-0.0760117958543427,-0.00331928276335514,0.0327437926909828,1.10788865246311,-0.0866069706622298
"luce",-0.000548633338901562,-0.00792660666604352,0.00846694567161282,0.00678283738596982,-0.0866069706622298,0.0759704283521712
"alpha",0.0679749740811425,0.00181521395248209,0.00818124342669787,0.0010930777603473,-0.000851982159424629,-0.00349937411905302
"beta",0.00181521395248209,0.0479263841836571,0.000975779421826644,-0.0097874264502516,-0.0320111903082803,-0.00383761272509616
"gamma",0.00818124342669787,0.000975779421826644,0.0544585193036629,0.00120378471444447,-0.000863124131784818,0.00773614886550814
"delta",0.0010930777603473,-0.0097874264502516,0.00120378471444447,0.0204307366884202,0.0183666323984962,0.00444808787563231
"lambda",-0.000851982159424629,-0.0320111903082803,-0.000863124131784818,0.0183666323984962,0.944043441291018,-0.0391014239480635
"luce",-0.00349937411905302,-0.00383761272509616,0.00773614886550814,0.00444808787563231,-0.0391014239480635,0.0626366305075216
"alpha",0.072748716568851,-9.432575869789e-05,0.00873894055686374,0.00153367270174468,-0.0112955330895635,-0.00466885032715924
"beta",-9.432575869789e-05,0.0707119723298801,-0.000365670133316736,-0.0119920378316885,-0.0500059275457971,-0.0144579546715028
"gamma",0.00873894055686374,-0.000365670133316736,0.0327863510992349,0.000837295520250727,-0.00230972696692478,0.00631297132035267
"delta",0.00153367270174468,-0.0119920378316885,0.000837295520250727,0.0334922088184321,-0.021775443693586,-0.00394122181268166
"lambda",-0.0112955330895635,-0.0500059275457971,-0.00230972696692478,-0.021775443693586,1.04187041529912,-0.0605190914564082
"luce",-0.00466885032715924,-0.0144579546715028,0.00631297132035267,-0.00394122181268166,-0.0605190914564082,0.0722387397797697
"alpha",0.0612632659344232,0.000837894152372067,0.000479876265821655,-0.00274521738382264,0.0110983109071906,-0.00956624779466883
"beta",0.000837894152372067,0.0714670480188699,-0.000660070785255822,0.00926550509064675,-0.0336991161385605,-0.0048576224476133
"gamma",0.000479876265821655,-0.000660070785255822,0.0653666388983593,0.002168701857878,0.00511486463440065,0.00492560452091816
"delta",-0.00274521738382264,0.00926550509064675,0.002168701857878,0.042640909158658,0.0278209769221598,0.0032446219588704
"lambda",0.0110983109071906,-0.0336991161385605,0.00511486463440065,0.0278209769221598,0.578769312129572,-0.0416618482951483
"luce",-0.00956624779466883,-0.0048576224476133,0.00492560452091816,0.0032446219588704,-0.0416618482951483,0.0364758182747512
"alpha",0.0722076838346772,-0.000802960419536654,0.00151212234352167,0.000976268493935971,0.0075922568921552,-0.00957453962256807
"beta",-0.000802960419536654,0.057821917141641,-0.00220787075700197,-0.0035937252525008,-0.0568903413521558,-0.00713111860768306
"gamma",0.00151212234352167,-0.00220787075700197,0.0704868686794524,0.00465322170871896,-0.000992316682947193,0.00313519690760361
"delta",0.000976268493935971,-0.0035937252525008,0.00465322170871896,0.0533458095837065,0.0210995077292412,0.00239020188731726
"lambda",0.0075922568921552,-0.0568903413521558,-0.000992316682947193,0.0210995077292412,0.71584026511765,-0.05954713862661
"luce",-0.00957453962256807,-0.00713111860768306,0.00313519690760361,0.00239020188731726,-0.05954713862661,0.0504632166127676
"alpha",0.0627274350683826,0.0056004195767263,0.00600259958669604,0.00199715108571759,6.69447325097527e-05,-0.0125906671774555
"beta",0.0056004195767263,0.06719548385117,-0.00344098005059968,0.00725190962416033,-0.0621115711446249,-0.0163279738262914
"gamma",0.00600259958669604,-0.00344098005059968,0.067142813195804,0.000680374028443069,-0.010340768384932,0.0112758516533748
"delta",0.00199715108571759,0.00725190962416033,0.000680374028443069,0.0313662024162552,0.0159126586118834,0.00364277267809862
"lambda",6.69447325097527e-05,-0.0621115711446249,-0.010340768384932,0.0159126586118834,0.996820801647489,-0.0584258091279258
"luce",-0.0125906671774555,-0.0163279738262914,0.0112758516533748,0.00364277267809862,-0.0584258091279258,0.0748896574860803
"alpha",0.0689662950879956,0.00337387560615669,-0.000549955476713306,-0.00289838397395018,0.0126060619331488,-0.0139197058086293
"beta",0.00337387560615669,0.048952921751541,0.000853662226983313,-0.0088980615616542,-0.0740553627384723,-0.00939997566064164
"gamma",-0.000549955476713306,0.000853662226983313,0.0597393422236626,0.00378534366477582,0.00266492282822729,0.000740485671800521
"delta",-0.00289838397395018,-0.0088980615616542,0.00378534366477582,0.0454499175551327,0.0321183256834265,0.00191313275812161
"lambda",0.0126060619331488,-0.0740553627384723,0.00266492282822729,0.0321183256834265,1.17582572262111,-0.091136599727848
"luce",-0.0139197058086293,-0.00939997566064164,0.000740485671800521,0.00191313275812161,-0.091136599727848,0.0641633496802037
"alpha",0.0771006242589512,-0.000675708563461322,0.0110382969358882,-0.00093391640180013,0.000850308572667355,0.00264283784339368
"beta",-0.000675708563461322,0.030576020530469,-0.000166916796289095,-0.00265716437567948,-0.0111276560773411,-0.00273821646144756
"gamma",0.0110382969358882,-0.000166916796289095,0.0482946428092336,0.000318688977829449,0.011477054858956,0.00708918283376632
"delta",-0.00093391640180013,-0.00265716437567948,0.000318688977829449,0.0175132021819709,0.00191516437085038,-4.1067813974432e-05
"lambda",0.000850308572667355,-0.0111276560773411,0.011477054858956,0.00191516437085038,0.754349366106306,-0.0175977470050141
"luce",0.00264283784339368,-0.00273821646144756,0.00708918283376632,-4.1067813974432e-05,-0.0175977470050141,0.0671282081395957
"alpha",0.0716424902665942,-0.00179615651631226,-0.00271859981570703,-0.00099035799045126,-0.0095754310229547,0.00055170552686589
"beta",-0.00179615651631226,0.0756356868308427,-0.00329644525216694,-0.00416878249953189,-0.0422251105976345,-0.00524220747648551
"gamma",-0.00271859981570703,-0.00329644525216694,0.0448558256918181,0.00172782141679653,-0.00663222594892577,0.000456069655295167
"delta",-0.00099035799045126,-0.00416878249953189,0.00172782141679653,0.012463442737526,-0.00664456815043297,-0.00298288307022162
"lambda",-0.0095754310229547,-0.0422251105976345,-0.00663222594892577,-0.00664456815043297,1.13226119395597,-0.0428350649997958
"luce",0.00055170552686589,-0.00524220747648551,0.000456069655295167,-0.00298288307022162,-0.0428350649997958,0.0641017233698184
"alpha",0.0521724636536278,0.00175879893029812,0.00368919008388086,-0.00105295808920374,0.00786883096526824,-0.0171706990713275
"beta",0.00175879893029812,0.063665529271067,-0.000530255393750049,-0.00803620593162,-0.0587797764676035,-0.0130101135676005
"gamma",0.00368919008388086,-0.000530255393750049,0.0531357846537701,0.000248052844692229,-0.00196238925161341,0.00434677070867816
"delta",-0.00105295808920374,-0.00803620593162,0.000248052844692229,0.0236339575866508,0.0337504030585417,0.00501570171708773
"lambda",0.00786883096526824,-0.0587797764676035,-0.00196238925161341,0.0337504030585417,1.07410723442245,-0.047840353292206
"luce",-0.0171706990713275,-0.0130101135676005,0.00434677070867816,0.00501570171708773,-0.047840353292206,0.0745254460253801
"alpha",0.0678364448741951,0.000288586717935943,0.00042837016812624,0.000640755354666349,0.00634365766514669,-0.000567387960637752
"beta",0.000288586717935943,0.0223532674137787,0.00021742472976949,0.000184100075809883,0.00879179345179301,0.00270285345278814
"gamma",0.00042837016812624,0.00021742472976949,0.046648405774446,-4.74952681328366e-05,0.00946512603802455,0.00212943677705097
"delta",0.000640755354666349,0.000184100075809883,-4.74952681328366e-05,0.0114195418679089,0.0115908995030287,0.00205271766128078
"lambda",0.00634365766514669,0.00879179345179301,0.00946512603802455,0.0115908995030287,0.917769446519285,-0.0180296978559825
"luce",-0.000567387960637752,0.00270285345278814,0.00212943677705097,0.00205271766128078,-0.0180296978559825,0.0565018889591276
"alpha",0.0512665244656931,0.00281019683294633,0.00182240077076555,-0.00049241638092934,0.00930217749318002,-0.0159458786283305
"beta",0.00281019683294633,0.0737458813694082,-0.00295580890376183,-0.0130844737061323,-0.0358051756861442,-0.00857809749631869
"gamma",0.00182240077076555,-0.00295580890376183,0.0653243274119382,0.00364904211996372,-0.00291618307358734,0.0078476756718823
"delta",-0.00049241638092934,-0.0130844737061323,0.00364904211996372,0.022065026205413,-0.00128812239253137,-0.000297919391723112
"lambda",0.00930217749318002,-0.0358051756861442,-0.00291618307358734,-0.00128812239253137,0.928679342457024,-0.0445354678733063
"luce",-0.0159458786283305,-0.00857809749631869,0.0078476756718823,-0.000297919391723112,-0.0445354678733063,0.0729478953373857
"alpha",0.0639420195860552,0.00056709490851187,-0.00126587238567941,0.000894453630538994,-0.00743860789335368,-0.00161916359300783
"beta",0.00056709490851187,0.0594264280397197,0.000356331519179419,0.0109565371165701,-0.0798227762943849,-0.00939405728062862
"gamma",-0.00126587238567941,0.000356331519179419,0.0202818696760099,0.000523288704101776,0.00334179256555879,5.93396018513277e-05
"delta",0.000894453630538994,0.0109565371165701,0.000523288704101776,0.032337117230083,0.0173287740907886,0.00391800317718569
"lambda",-0.00743860789335368,-0.0798227762943849,0.00334179256555879,0.0173287740907886,1.05724570560654,-0.0349564754717749
"luce",-0.00161916359300783,-0.00939405728062862,5.93396018513277e-05,0.00391800317718569,-0.0349564754717749,0.0515791206499129
"alpha",0.0741247038569501,0.000853287711131518,-0.0113779594413539,-0.00145250123424288,-0.00287814977996666,-0.00946121432249252
