"","alpha","beta","gamma","delta","lambda","luce"
"luce",-0.0237683098003362,0.000566632985457183,0.00100904907036088,0.000189894236800506,-0.121350629968732,0.0394055121280147
"alpha",0.00152884544848727,-1.2666705420076e-05,-0.000172178196390922,0.000106558985147958,0.00136093954980053,-0.00119939658030638
"beta",-1.2666705420076e-05,0.0094475008787854,-5.25586220164584e-05,-0.00145794780871169,-0.0153003639284682,-0.000142593492469627
"gamma",-0.000172178196390922,-5.25586220164584e-05,0.000394249083454491,2.77380598127528e-05,0.000209320991090709,0.000174145895442041
"delta",0.000106558985147958,-0.00145794780871169,2.77380598127528e-05,0.00150161898909678,0.00226407272038415,0.00011626946045947
"lambda",0.00136093954980053,-0.0153003639284682,0.000209320991090709,0.00226407272038415,0.038964698113868,-0.00454255245529854
"luce",-0.00119939658030638,-0.000142593492469627,0.000174145895442041,0.00011626946045947,-0.00454255245529854,0.00489618740817172
"alpha",0.0379675188535476,0.000195764120103935,6.75637030798256e-05,0.000502754252801476,0.106157076694782,-0.0401849232010516
"beta",0.000195764120103935,0.00542029194641391,-0.000139300783655506,-0.0008263715576857,-0.0147190353430803,-0.000353508420450601
"gamma",6.75637030798256e-05,-0.000139300783655506,0.00229451537047815,5.14392219396253e-06,-0.00131772165780728,0.000562706312708529
"delta",0.000502754252801476,-0.0008263715576857,5.14392219396253e-06,0.00374010960379575,0.00418019369548714,-0.000510971746423253
"lambda",0.106157076694782,-0.0147190353430803,-0.00131772165780728,0.00418019369548714,0.430659145126296,-0.127716396749746
"luce",-0.0401849232010516,-0.000353508420450601,0.000562706312708529,-0.000510971746423253,-0.127716396749746,0.049109073815294
"alpha",0.0207199839721317,0.00258016285257618,-0.000347433203885718,4.50402513051023e-05,0.0301905955938774,-0.0224660897790288
"beta",0.00258016285257618,0.0306891261265453,-0.000318243379255171,-0.000472315157539474,-0.0464606471564521,-0.00361907653876895
"gamma",-0.000347433203885718,-0.000318243379255171,0.00346551283635249,0.000225740038481874,-0.00267134698115538,0.00190956955251725
"delta",4.50402513051023e-05,-0.000472315157539474,0.000225740038481874,0.00299677816840735,0.0047404187711516,-0.000598255264878529
"lambda",0.0301905955938774,-0.0464606471564521,-0.00267134698115538,0.0047404187711516,0.161259231964218,-0.0402335045660009
"luce",-0.0224660897790288,-0.00361907653876895,0.00190956955251725,-0.000598255264878529,-0.0402335045660009,0.0296951007890927
"alpha",0.0179767994474907,0.000658699929171425,0.000124654916320032,-0.000154022908419251,0.0573808038402052,-0.0190423254684337
"beta",0.000658699929171425,0.00438836879888002,0.000124101046420206,-0.00100233258063904,-0.0173449335008455,-0.000756676260724199
"gamma",0.000124654916320032,0.000124101046420206,0.00353804950438906,7.08987504756006e-05,-0.0104535957840895,0.00297024014215715
"delta",-0.000154022908419251,-0.00100233258063904,7.08987504756006e-05,0.000694042750713744,0.00506217959124609,0.000289802219203024
"lambda",0.0573808038402052,-0.0173449335008455,-0.0104535957840895,0.00506217959124609,0.429006705894193,-0.0902846449051519
"luce",-0.0190423254684337,-0.000756676260724199,0.00297024014215715,0.000289802219203024,-0.0902846449051519,0.0292476523680796
"alpha",0.00448515838079495,0.00151666302711926,-0.000748870723757771,1.7514963165213e-05,0.0035614641546638,-0.00295133070716753
"beta",0.00151666302711926,0.0241706349550317,7.37089572319576e-05,-0.00276503615566957,-0.0402555920284992,-0.00284443509323694
"gamma",-0.000748870723757771,7.37089572319576e-05,0.00123111199644666,2.40707733232967e-05,-0.000137305409629946,0.00048278055173572
"delta",1.7514963165213e-05,-0.00276503615566957,2.40707733232967e-05,0.000554748939642015,0.00205485461452154,0.000144669090129551
"lambda",0.0035614641546638,-0.0402555920284992,-0.000137305409629946,0.00205485461452154,0.192437352606005,-0.00465007667898478
"luce",-0.00295133070716753,-0.00284443509323694,0.00048278055173572,0.000144669090129551,-0.00465007667898478,0.0059963925288858
"alpha",0.0273766275912136,0.00489232950153475,-0.000989197850914836,-0.000265264978122133,0.0765036538252318,-0.0259347293077211
"beta",0.00489232950153475,0.0358981399547666,-0.000357085045018378,-7.47357691996889e-05,-0.0880497728063271,-0.00538496714112432
"gamma",-0.000989197850914836,-0.000357085045018378,0.00478578398261442,7.52823489766296e-05,-0.0114928701920982,0.00342538619054137
"delta",-0.000265264978122133,-7.47357691996889e-05,7.52823489766296e-05,0.00234695910987712,0.00229090411173536,-0.000280812854603854
"lambda",0.0765036538252318,-0.0880497728063271,-0.0114928701920982,0.00229090411173536,0.660348447040705,-0.0935220622535848
"luce",-0.0259347293077211,-0.00538496714112432,0.00342538619054137,-0.000280812854603854,-0.0935220622535848,0.0317487552155057
"alpha",0.0310306134116463,0.00195190173165242,0.00187696253774585,0.000126764795736033,0.0830494569189349,-0.0232875540536154
"beta",0.00195190173165242,0.00484933678008184,0.000171415763027989,-0.000974607907818169,-0.00958758604224227,-0.00168818298540558
"gamma",0.00187696253774585,0.000171415763027989,0.00396368879222442,0.000529200139560664,-0.0132905343299937,0.00270712077095573
"delta",0.000126764795736033,-0.000974607907818169,0.000529200139560664,0.00440534235632687,-0.000733758475467756,0.000738222248594249
"lambda",0.0830494569189349,-0.00958758604224227,-0.0132905343299937,-0.000733758475467756,0.541933908992017,-0.112233170962838
"luce",-0.0232875540536154,-0.00168818298540558,0.00270712077095573,0.000738222248594249,-0.112233170962838,0.0297338158516456
"alpha",0.0038420153985069,-7.77584583779706e-05,-0.000491862735146913,-1.10798373175438e-05,0.0100986897354668,-0.00427543770951593
"beta",-7.77584583779706e-05,0.00563047103649058,-6.56883983702711e-05,-0.00105835811414723,-0.0187341194891714,2.39393110042335e-05
"gamma",-0.000491862735146913,-6.56883983702711e-05,0.000717725595147093,6.84196269682084e-05,-0.000126043129801878,0.000537114630624928
"delta",-1.10798373175438e-05,-0.00105835811414723,6.84196269682084e-05,0.000835255203517712,0.00377340481807533,0.000252505939060928
"lambda",0.0100986897354668,-0.0187341194891714,-0.000126043129801878,0.00377340481807533,0.142191633692295,-0.0229232371010615
"luce",-0.00427543770951593,2.39393110042335e-05,0.000537114630624928,0.000252505939060928,-0.0229232371010615,0.011048805196088
"alpha",0.0148514146065367,0.00576093703103842,-0.00187431121370864,-0.000172368847770619,0.0294193626893332,-0.0149530860041378
"beta",0.00576093703103842,0.0260024512140824,-0.00048986950129101,-0.00206432302682801,-0.0326429993910489,-0.00940733424502321
"gamma",-0.00187431121370864,-0.00048986950129101,0.00730100015924465,0.000107922442931372,-0.0021359881801968,0.00160206764603469
"delta",-0.000172368847770619,-0.00206432302682801,0.000107922442931372,0.000340494810394421,0.00146807656248754,0.000252487983402167
"lambda",0.0294193626893332,-0.0326429993910489,-0.0021359881801968,0.00146807656248754,0.31886973377673,-0.0504311497821925
"luce",-0.0149530860041378,-0.00940733424502321,0.00160206764603469,0.000252487983402167,-0.0504311497821925,0.026322714001022
"alpha",0.00245637833739692,0.000116531815796182,-0.000350553026535084,3.85643504560833e-05,0.00803361371408332,-0.00333662916439212
"beta",0.000116531815796182,0.0526378687793485,3.16153197512467e-05,-0.00123460010390681,-0.139349908128986,-0.00175253195119391
"gamma",-0.000350553026535084,3.16153197512467e-05,0.000921039045388124,8.96179912819591e-05,-0.00110387436697365,0.000508669890598556
"delta",3.85643504560833e-05,-0.00123460010390681,8.96179912819591e-05,0.000235300303511664,0.00204463604938558,-0.000104118908268389
"lambda",0.00803361371408332,-0.139349908128986,-0.00110387436697365,0.00204463604938558,0.589915874256706,-0.0214632783807747
"luce",-0.00333662916439212,-0.00175253195119391,0.000508669890598556,-0.000104118908268389,-0.0214632783807747,0.0104387921279124
"alpha",0.00861837359013974,0.00208065278192631,-0.00235244163595969,-0.000220253496966392,0.00551409435610868,-0.00392660396694295
"beta",0.00208065278192631,0.015183554472466,0.000337816538124913,-0.00181924743344898,-0.0223959413227425,-0.00371293109374375
"gamma",-0.00235244163595969,0.000337816538124913,0.0107518965396729,6.57409848716152e-05,0.000505109279025033,0.000789829912420745
"delta",-0.000220253496966392,-0.00181924743344898,6.57409848716152e-05,0.000364379887722177,0.00232026098176348,0.000402871021794396
"lambda",0.00551409435610868,-0.0223959413227425,0.000505109279025033,0.00232026098176348,0.136621099982141,-0.00986702815103118
"luce",-0.00392660396694295,-0.00371293109374375,0.000789829912420745,0.000402871021794396,-0.00986702815103118,0.0086687893526746
"alpha",0.00835459335527729,0.0025879602435255,-8.40213083082445e-05,-3.58273347226392e-05,0.010784547842336,-0.00908559491426052
"beta",0.0025879602435255,0.0533294198750865,-3.3783681663877e-05,9.42926164270554e-05,-0.130455142582355,-0.00422933834887381
"gamma",-8.40213083082445e-05,-3.3783681663877e-05,0.000412697206814848,1.71674212811959e-05,-0.0017432782878609,0.000815375485985131
"delta",-3.58273347226392e-05,9.42926164270554e-05,1.71674212811959e-05,0.00128235873808553,-0.00123324975345179,-8.00727949342352e-06
"lambda",0.010784547842336,-0.130455142582355,-0.0017432782878609,-0.00123324975345179,0.62226638312532,-0.0216819351022995
"luce",-0.00908559491426052,-0.00422933834887381,0.000815375485985131,-8.00727949342352e-06,-0.0216819351022995,0.0160348370337384
"alpha",0.0140733528814296,-0.000522674597471326,-0.000419585727919924,-5.64110535113294e-05,0.0255518785707595,-0.015709626500057
"beta",-0.000522674597471326,0.0122619856921211,0.000182312814576217,-0.00324227034336884,-0.0236583443358573,0.000673196364528566
"gamma",-0.000419585727919924,0.000182312814576217,0.00210486479220431,0.00107220009579672,-0.00670406936797317,0.00278638958698823
"delta",-5.64110535113294e-05,-0.00324227034336884,0.00107220009579672,0.0108357243571705,0.00107761535186971,0.00165168723076931
"lambda",0.0255518785707595,-0.0236583443358573,-0.00670406936797317,0.00107761535186971,0.14349929580361,-0.0452644750677168
"luce",-0.015709626500057,0.000673196364528566,0.00278638958698823,0.00165168723076931,-0.0452644750677168,0.0257775712122707
"alpha",0.0267340622553915,0.0130457805810094,0.000130779165828382,-0.00199647828233472,0.0127781596242193,-0.021018788505759
"beta",0.0130457805810094,0.023935830266168,-0.000600754173634563,0.000340864139416459,-0.00990766057918113,-0.012609134095876
"gamma",0.000130779165828382,-0.000600754173634563,0.00321888641601985,0.000100843391953011,-0.000559893043420688,0.000693211389721136
"delta",-0.00199647828233472,0.000340864139416459,0.000100843391953011,0.0051379108507825,0.00252576410089065,0.000849586059191433
"lambda",0.0127781596242193,-0.00990766057918113,-0.000559893043420688,0.00252576410089065,0.0430531188366378,-0.0131052133663057
"luce",-0.021018788505759,-0.012609134095876,0.000693211389721136,0.000849586059191433,-0.0131052133663057,0.0202708950390708
"alpha",0.0127461267696378,9.84165061225519e-05,-0.00207950750483331,-6.39753539797921e-05,0.0504574721524434,-0.014154730448493
"beta",9.84165061225519e-05,0.00488094727227623,-6.80508086769655e-05,-0.00171593031796592,-0.0239822771129278,0.000264597136872375
"gamma",-0.00207950750483331,-6.80508086769655e-05,0.0062780892895619,-0.000284551896300954,0.00204645638642549,0.000410439902746916
"delta",-6.39753539797921e-05,-0.00171593031796592,-0.000284551896300954,0.00188205613932085,0.00726465563666966,0.00028785615485945
"lambda",0.0504574721524434,-0.0239822771129278,0.00204645638642549,0.00726465563666966,0.470263773300411,-0.0829073264906083
"luce",-0.014154730448493,0.000264597136872375,0.000410439902746916,0.00028785615485945,-0.0829073264906083,0.0231716971800666
"alpha",0.0146273474482458,0.00316144371478694,-0.00109525769118559,-0.000130269387143389,0.0426383202155806,-0.0110061229471559
"beta",0.00316144371478694,0.0224163116421877,-0.000274235490190936,-0.00115401767996216,-0.05319611958441,-0.00362416612224507
"gamma",-0.00109525769118559,-0.000274235490190936,0.00145987014962497,0.000111972210987185,-0.00271884022448595,0.000943195944977274
"delta",-0.000130269387143389,-0.00115401767996216,0.000111972210987185,0.000204869979371369,0.0026686865907212,0.000132891928429075
"lambda",0.0426383202155806,-0.05319611958441,-0.00271884022448595,0.0026686865907212,0.468449519947173,-0.0479500095569411
"luce",-0.0110061229471559,-0.00362416612224507,0.000943195944977274,0.000132891928429075,-0.0479500095569411,0.0121561732164725
"alpha",0.00814091011690408,0.00114794098408939,-0.000682758802701219,-0.000191507241987512,0.0114878328637672,-0.00597798938069849
"beta",0.00114794098408939,0.00742816964304091,-0.000215300350374818,-0.00124260907775961,-0.0118224720550089,-0.00207030126797552
"gamma",-0.000682758802701219,-0.000215300350374818,0.00133175311572525,6.20706230234959e-05,5.77924286312359e-05,0.000917907154649135
"delta",-0.000191507241987512,-0.00124260907775961,6.20706230234959e-05,0.000271617365514852,0.00224015125996293,0.000434614426520355
"lambda",0.0114878328637672,-0.0118224720550089,5.77924286312359e-05,0.00224015125996293,0.162537945753652,-0.0208549681031753
"luce",-0.00597798938069849,-0.00207030126797552,0.000917907154649135,0.000434614426520355,-0.0208549681031753,0.0122556579629319
"alpha",0.0124276551384227,0.00396235042483717,-0.000639670807280265,5.52359906895416e-05,0.0147271416905413,-0.0151971262497304
"beta",0.00396235042483717,0.0442799456350883,0.000109799192321255,-0.000223490982216177,-0.0389945762139719,-0.00670279407778433
"gamma",-0.000639670807280265,0.000109799192321255,0.00299872802856604,7.58798880135292e-05,-0.000759066297335681,0.000407199936705372
"delta",5.52359906895416e-05,-0.000223490982216177,7.58798880135292e-05,0.00105330695099116,-0.000432163807659734,-0.00015800252840316
"lambda",0.0147271416905413,-0.0389945762139719,-0.000759066297335681,-0.000432163807659734,0.424428841439301,-0.0250125009190751
"luce",-0.0151971262497304,-0.00670279407778433,0.000407199936705372,-0.00015800252840316,-0.0250125009190751,0.024763966349728
"alpha",0.00502123243169183,0.000785778439002316,-0.00155381407626554,-4.16481478534507e-05,0.00275383484851704,-0.0037475870524283
"beta",0.000785778439002316,0.0669298660887074,-0.000106018874710904,-0.00224648400730234,-0.0674522029294303,-0.000950726124726922
"gamma",-0.00155381407626554,-0.000106018874710904,0.00853296133556839,0.000455223909209933,0.000113551017607152,0.000756553336640082
"delta",-4.16481478534507e-05,-0.00224648400730234,0.000455223909209933,0.00196189609004493,0.00131404319073073,-0.000370912807771122
"lambda",0.00275383484851704,-0.0674522029294303,0.000113551017607152,0.00131404319073073,0.598716541133402,-0.00696453881069567
"luce",-0.0037475870524283,-0.000950726124726922,0.000756553336640082,-0.000370912807771122,-0.00696453881069567,0.00806631923875483
"alpha",0.0172950107434416,0.000423067854528328,-0.0028958223155868,0.000169016091339533,0.0332010931751635,-0.0108988138666746
"beta",0.000423067854528328,0.0240851429157418,0.000296528796931025,-0.0008931224572146,-0.056948811588192,-8.79677839466828e-05
"gamma",-0.0028958223155868,0.000296528796931025,0.00948388778391872,0.000993413130648529,-0.00175440567837631,0.000782070351063022
"delta",0.000169016091339533,-0.0008931224572146,0.000993413130648529,0.00422045261322182,0.0113018912372415,-0.000935675078042119
"lambda",0.0332010931751635,-0.056948811588192,-0.00175440567837631,0.0113018912372415,0.306175810432314,-0.0361971769158913
"luce",-0.0108988138666746,-8.79677839466828e-05,0.000782070351063022,-0.000935675078042119,-0.0361971769158913,0.0107439109297766
"alpha",0.0207180164793839,0.00117090104802719,0.00229099646790023,-0.000290477686066261,0.0231727628931049,-0.00983385854520843
"beta",0.00117090104802719,0.0254707232917544,0.000829385861200853,-0.000667747599009892,-0.0565311219351269,-0.000606178475732669
"gamma",0.00229099646790023,0.000829385861200853,0.00790035452372655,0.000140672763489138,-0.0132071853582782,0.0030187347800435
"delta",-0.000290477686066261,-0.000667747599009892,0.000140672763489138,0.000623019835784549,0.00402572643065595,-0.000225353989794477
"lambda",0.0231727628931049,-0.0565311219351269,-0.0132071853582782,0.00402572643065595,0.283698873223593,-0.0378827670395147
"luce",-0.00983385854520843,-0.000606178475732669,0.0030187347800435,-0.000225353989794477,-0.0378827670395147,0.0126710643210345
"alpha",0.0112559452667702,0.00286139086859638,-0.00111550833820845,-2.48582950168658e-05,0.00563199634652558,-0.00634805395058522
"beta",0.00286139086859638,0.0207096533056466,-0.000506938252445587,-0.000204934524844673,-0.0103034837038753,-0.00530858318604919
"gamma",-0.00111550833820845,-0.000506938252445587,0.0166699350369827,0.000214076681169993,0.00125802054434983,0.00012891717204824
"delta",-2.48582950168658e-05,-0.000204934524844673,0.000214076681169993,0.00126301981830773,0.000194567693643996,-0.000137474102722129
"lambda",0.00563199634652558,-0.0103034837038753,0.00125802054434983,0.000194567693643996,0.204656399015164,-0.0133374487555133
"luce",-0.00634805395058522,-0.00530858318604919,0.00012891717204824,-0.000137474102722129,-0.0133374487555133,0.012166950466404
"alpha",0.00817085176690515,-0.000707486156009973,-0.00202760149220659,0.000121360010163655,0.0334230621113706,-0.0115457543179351
"beta",-0.000707486156009973,0.0154095556180015,0.000226422087243708,-0.00151218373452066,-0.0427292472948864,0.00107926458563008
"gamma",-0.00202760149220659,0.000226422087243708,0.00821229195589611,-1.64827142329632e-05,-0.00105193452672296,0.001216382605041
"delta",0.000121360010163655,-0.00151218373452066,-1.64827142329632e-05,0.000274253757633603,0.0040141913467377,-7.77500459756929e-05
"lambda",0.0334230621113706,-0.0427292472948864,-0.00105193452672296,0.0040141913467377,0.329240623868579,-0.0667041506115813
"luce",-0.0115457543179351,0.00107926458563008,0.001216382605041,-7.77500459756929e-05,-0.0667041506115813,0.0244358327486186
"alpha",0.0109788473774743,0.000840019175542291,-0.000966675691017118,-0.000110984700009332,0.0230660567336236,-0.00925890387023643
"beta",0.000840019175542291,0.0192837650764056,-0.000364114260757439,-0.000261301269291675,-0.0382277637955649,-0.00069961795149547
"gamma",-0.000966675691017118,-0.000364114260757439,0.00188117574474431,0.000271933276906389,-0.00161700311988496,0.000708804119928287
"delta",-0.000110984700009332,-0.000261301269291675,0.000271933276906389,0.00288152942676673,0.00251143877099468,-8.43919624006968e-05
"lambda",0.0230660567336236,-0.0382277637955649,-0.00161700311988496,0.00251143877099468,0.190982521327349,-0.0290329240690728
"luce",-0.00925890387023643,-0.00069961795149547,0.000708804119928287,-8.43919624006968e-05,-0.0290329240690728,0.010761279890064
"alpha",0.0151258567690569,-0.000111786908156376,-0.00256568642913182,-0.000189771550020975,0.0247262806483636,-0.00764388381236477
"beta",-0.000111786908156376,0.0367981718354135,2.26775647346376e-05,-0.0012496914886314,-0.0930930575584539,-1.60878223028217e-05
"gamma",-0.00256568642913182,2.26775647346376e-05,0.0105928783964474,0.000798398799636463,-0.000197431430034568,0.000434541623895303
"delta",-0.000189771550020975,-0.0012496914886314,0.000798398799636463,0.00344188628341925,0.00847352702711009,-0.000352654122193743
"lambda",0.0247262806483636,-0.0930930575584539,-0.000197431430034568,0.00847352702711009,0.362503575469425,-0.0242696861726524
"luce",-0.00764388381236477,-1.60878223028217e-05,0.000434541623895303,-0.000352654122193743,-0.0242696861726524,0.0070195801100558
"alpha",0.0143234970553403,0.00646160875285679,-0.000455892453130683,0.000412604619148704,0.0347535063467091,-0.0122848593591547
"beta",0.00646160875285679,0.0398954647449918,0.000116422864764909,0.000827865206383021,-0.0786940901491662,-0.00784135000405733
"gamma",-0.000455892453130683,0.000116422864764909,0.00440004099842034,5.66927184905799e-05,-0.000997474916340455,0.000105346981819894
"delta",0.000412604619148704,0.000827865206383021,5.66927184905799e-05,0.00245876200347256,0.00291607449324959,-0.000728144049564287
"lambda",0.0347535063467091,-0.0786940901491662,-0.000997474916340455,0.00291607449324959,0.515258167060657,-0.0396383876540255
"luce",-0.0122848593591547,-0.00784135000405733,0.000105346981819894,-0.000728144049564287,-0.0396383876540255,0.0143002727899248
"alpha",0.0192979751344063,0.000998943526077712,-0.00413734695153518,-0.000412930707231201,0.0609084187319524,-0.0213066867494763
"beta",0.000998943526077712,0.00447237395025434,-0.00046794018469959,-0.00220217211337413,-0.0196421495065581,-0.00121283749639203
"gamma",-0.00413734695153518,-0.00046794018469959,0.0110030275683961,-0.000448956206869567,-0.00289438109073275,0.00267308526061921
"delta",-0.000412930707231201,-0.00220217211337413,-0.000448956206869567,0.00258967009446807,0.0088231219791722,0.0011028966607487
"lambda",0.0609084187319524,-0.0196421495065581,-0.00289438109073275,0.0088231219791722,0.469464370052475,-0.102639441917244
"luce",-0.0213066867494763,-0.00121283749639203,0.00267308526061921,0.0011028966607487,-0.102639441917244,0.0359545939124304
"alpha",0.017653110275991,0.000725421320755269,0.000766551686435871,-0.000381710729601433,0.0352692785726072,-0.00841254255004825
"beta",0.000725421320755269,0.00991998885588917,0.000136078135016149,-0.000248358006013108,-0.0319167036371821,-0.000408076661103111
"gamma",0.000766551686435871,0.000136078135016149,0.00483111230017399,3.45494289824353e-05,-0.00623974534560487,0.00103779717137883
"delta",-0.000381710729601433,-0.000248358006013108,3.45494289824353e-05,0.000485223933807372,0.00367672857011497,-0.000163391127299785
"lambda",0.0352692785726072,-0.0319167036371821,-0.00623974534560487,0.00367672857011497,0.368802707732191,-0.042839929036157
"luce",-0.00841254255004825,-0.000408076661103111,0.00103779717137883,-0.000163391127299785,-0.042839929036157,0.00922618682136684
"alpha",0.017498086743281,0.000478184250693019,0.0011412779526135,-2.94933060788472e-05,0.0397386173945349,-0.0151485577733561
"beta",0.000478184250693019,0.00445471784852737,0.000223989647873673,-0.00109011795458842,-0.0197183517193885,0.000104559482017307
"gamma",0.0011412779526135,0.000223989647873673,0.00161845939729414,9.08482634280824e-06,-0.00450229377702256,0.00127482751681407
"delta",-2.94933060788472e-05,-0.00109011795458842,9.08482634280824e-06,0.000474345791348054,0.00517440686297739,2.51718992938933e-05
"lambda",0.0397386173945349,-0.0197183517193885,-0.00450229377702256,0.00517440686297739,0.333943453294633,-0.0670667734613149
"luce",-0.0151485577733561,0.000104559482017307,0.00127482751681407,2.51718992938933e-05,-0.0670667734613149,0.0243577838887542
"alpha",0.0170106029388451,0.000163776675289762,0.000130813561191644,-4.58598835884235e-05,0.0285828829583335,-0.0180588086022424
"beta",0.000163776675289762,0.0107008584829328,0.00020821294558226,-0.00123340285184597,-0.021496977248604,9.32339810638604e-05
"gamma",0.000130813561191644,0.00020821294558226,0.00346052413524691,5.95971888111568e-05,-0.00336152242779919,0.00168311107995335
"delta",-4.58598835884235e-05,-0.00123340285184597,5.95971888111568e-05,0.000355252885668411,0.00296813093472875,-2.323424066196e-05
"lambda",0.0285828829583335,-0.021496977248604,-0.00336152242779919,0.00296813093472875,0.132489294789582,-0.045021575238424
"luce",-0.0180588086022424,9.32339810638604e-05,0.00168311107995335,-2.323424066196e-05,-0.045021575238424,0.0274118857537963
"alpha",0.0199975520982881,0.000249753747187798,-0.00273683399114342,-0.000389230649739845,0.054095819884178,-0.0144708855105964
"beta",0.000249753747187798,0.00854876921858326,9.48250455166273e-05,-0.00135096100985776,-0.032093080329172,0.00037448569403879
"gamma",-0.00273683399114342,9.48250455166273e-05,0.00960857650575293,-0.000752262524243884,-0.00159749764539604,0.000804880667802343
"delta",-0.000389230649739845,-0.00135096100985776,-0.000752262524243884,0.00429720083453562,0.00197792441295869,0.000617439580513081
"lambda",0.054095819884178,-0.032093080329172,-0.00159749764539604,0.00197792441295869,0.397442175968582,-0.0602530962963068
"luce",-0.0144708855105964,0.00037448569403879,0.000804880667802343,0.000617439580513081,-0.0602530962963068,0.0153693692970788
"alpha",0.0131312167033848,0.000410738838461338,-0.00114340559688931,8.83986087071799e-05,0.0510864371526873,-0.012881595446721
"beta",0.000410738838461338,0.00553168177603566,7.15116934082117e-05,-0.00162792357877316,-0.0179772428736958,-0.000800428046722279
"gamma",-0.00114340559688931,7.15116934082117e-05,0.00155996603249488,-0.000106571600821028,-0.00320264990813357,0.000993690887661066
"delta",8.83986087071799e-05,-0.00162792357877316,-0.000106571600821028,0.00444023583647243,0.00540588697435969,0.000302742627908022
"lambda",0.0510864371526873,-0.0179772428736958,-0.00320264990813357,0.00540588697435969,0.438783887951107,-0.0719156812017972
"luce",-0.012881595446721,-0.000800428046722279,0.000993690887661066,0.000302742627908022,-0.0719156812017972,0.0179640773308519
"alpha",0.0183454840750383,-0.000874152574951414,-0.00392703904775112,0.000196428977999442,0.0509060154093524,-0.0188026796508396
"beta",-0.000874152574951414,0.00793538544549387,-0.000185843130395017,-0.00151294508418321,-0.0298736621941802,0.00200291997917239
"gamma",-0.00392703904775112,-0.000185843130395017,0.00886778242449743,-0.000854167472320856,-0.00093264684885561,0.00194789950756009
"delta",0.000196428977999442,-0.00151294508418321,-0.000854167472320856,0.00351073816719687,0.00430792284360305,-4.98840236561388e-05
"lambda",0.0509060154093524,-0.0298736621941802,-0.00093264684885561,0.00430792284360305,0.323386295061995,-0.0734104483655412
"luce",-0.0188026796508396,0.00200291997917239,0.00194789950756009,-4.98840236561388e-05,-0.0734104483655412,0.0257794866038029
"alpha",0.0293443596016189,0.000321392068149007,-0.00217702408722454,-4.88890701451415e-05,0.0599225613509962,-0.0148249973558948
"beta",0.000321392068149007,0.0072736076258656,9.76260342755253e-05,-0.00115752896027917,-0.0303103328431542,0.00048029119844789
"gamma",-0.00217702408722454,9.76260342755253e-05,0.00425757871634492,0.00016413097623319,-0.00418178060054681,0.0012001123116342
"delta",-4.88890701451415e-05,-0.00115752896027917,0.00016413097623319,0.000618173156265812,0.00500410425933149,-1.83023376050872e-05
"lambda",0.0599225613509962,-0.0303103328431542,-0.00418178060054681,0.00500410425933149,0.426337697958083,-0.0610020178508928
"luce",-0.0148249973558948,0.00048029119844789,0.0012001123116342,-1.83023376050872e-05,-0.0610020178508928,0.0140059398125479
"alpha",0.00718965423632009,0.00113378439896968,-0.000772016143770071,-0.000302603851481043,0.00869468607235372,-0.00535329855801933
"beta",0.00113378439896968,0.0028805946314095,-0.000105957616153917,-0.00086336243291644,-0.00729227136201691,-0.00294280631126603
"gamma",-0.000772016143770071,-0.000105957616153917,0.00425351097042969,6.50952738523583e-05,0.000135167023965413,0.00084453738911503
"delta",-0.000302603851481043,-0.00086336243291644,6.50952738523583e-05,0.000690367716283198,0.00276272005345099,0.00110136005965351
"lambda",0.00869468607235372,-0.00729227136201691,0.000135167023965413,0.00276272005345099,0.192779601469445,-0.0314238023238505
"luce",-0.00535329855801933,-0.00294280631126603,0.00084453738911503,0.00110136005965351,-0.0314238023238505,0.0172790206396172
"alpha",0.0301851462824476,0.00245411745146687,-0.00185977900837078,-4.71374717702003e-05,0.092938544788222,-0.0265991386268318
"beta",0.00245411745146687,0.00842667968142697,-0.000112847746157935,-0.000380845459842477,-0.0182515751193018,-0.00258536240926295
"gamma",-0.00185977900837078,-0.000112847746157935,0.00257366800814317,0.000185960152534538,-0.00706439001093796,0.00223912793460849
"delta",-4.71374717702003e-05,-0.000380845459842477,0.000185960152534538,0.000344547133301592,0.00236189584768832,-7.84452210760899e-05
"lambda",0.092938544788222,-0.0182515751193018,-0.00706439001093796,0.00236189584768832,0.588240498190328,-0.121863018076427
"luce",-0.0265991386268318,-0.00258536240926295,0.00223912793460849,-7.84452210760899e-05,-0.121863018076427,0.0343462478315485
"alpha",0.00773711797572205,-0.000154037156920301,-0.000883280999932859,3.73146224905038e-05,0.0140628904782548,-0.00291134871108146
"beta",-0.000154037156920301,0.0267672494592009,2.60995240624301e-05,-0.000650184761963433,-0.087365788500329,0.000181221996860825
"gamma",-0.000883280999932859,2.60995240624301e-05,0.00725569084631477,8.82202462727027e-05,0.000135584156472994,0.0001037885489032
"delta",3.73146224905038e-05,-0.000650184761963433,8.82202462727027e-05,0.000236673361083391,0.00292737523902294,-5.6061730116557e-05
"lambda",0.0140628904782548,-0.087365788500329,0.000135584156472994,0.00292737523902294,0.41012749952901,-0.0144985078198273
"luce",-0.00291134871108146,0.000181221996860825,0.0001037885489032,-5.6061730116557e-05,-0.0144985078198273,0.00267979012945372
"alpha",0.0167945565028751,0.00630548720293974,-0.00181391026173574,0.000288940185530231,0.0175085477985288,-0.0194103496975039
"beta",0.00630548720293974,0.0532845542997589,-0.000326258394110503,-0.00135808481498179,-0.0469624691160042,-0.010850650545874
