"","alpha","beta","gamma","delta","lambda","luce"
"gamma",0.00526109286305735,-0.00277263270360619,0.0643763009666924,0.0135403368462955,0.00513909124559718,0.00149841863174373
"delta",0.00124220811094562,-0.0182418389979557,0.0135403368462955,0.0552750931194535,-0.0883837591268864,-0.0201685098173049
"lambda",0.00779241222266119,-0.00189573333909067,0.00513909124559718,-0.0883837591268864,1.27918615434116,-0.00448278466872381
"luce",-0.0214235200826732,0.00236885112913895,0.00149841863174373,-0.0201685098173049,-0.00448278466872381,0.0709717201829899
"alpha",0.0653420251360805,0.00331773419483605,-0.00387796944142809,-0.00301699629397604,-0.00895392577201081,-0.0209771936755097
"beta",0.00331773419483605,0.0741877787268124,-0.00145119273703772,-0.0135168828912662,0.0120756666388044,8.3703455559326e-06
"gamma",-0.00387796944142809,-0.00145119273703772,0.033533267809069,0.00880858799219082,0.0105309527707677,-0.000489679097813206
"delta",-0.00301699629397604,-0.0135168828912662,0.00880858799219082,0.0358731248301825,-0.0660121689800967,-0.0182954376706525
"lambda",-0.00895392577201081,0.0120756666388044,0.0105309527707677,-0.0660121689800967,1.31924609065404,0.0028746820423622
"luce",-0.0209771936755097,8.3703455559326e-06,-0.000489679097813206,-0.0182954376706525,0.0028746820423622,0.0740315120169752
"alpha",0.0435099760474512,0.00106341789989851,0.00539927965869964,0.000141216017447199,0.0045876937236698,-0.00758200027317653
"beta",0.00106341789989851,0.0785522216347576,-0.00183779787663116,-0.00658892967408019,0.0100096698120541,0.00118676180136623
"gamma",0.00539927965869964,-0.00183779787663116,0.0622636381854157,0.00192703517839328,-0.00800950068322204,0.00429345809437306
"delta",0.000141216017447199,-0.00658892967408019,0.00192703517839328,0.011519540527165,-0.037642874932239,-0.00332472057046443
"lambda",0.0045876937236698,0.0100096698120541,-0.00800950068322204,-0.037642874932239,1.31256026058971,0.007757813517157
"luce",-0.00758200027317653,0.00118676180136623,0.00429345809437306,-0.00332472057046443,0.007757813517157,0.033294085912001
"alpha",0.0698591696164811,0.002718326123451,-0.00194594414624105,-0.00144688297369954,0.0100529117001906,-0.00456006148279413
"beta",0.002718326123451,0.0745335723698562,0.010889413987924,-0.00758700664751485,-0.074867263611427,-0.0107722795369292
"gamma",-0.00194594414624105,0.010889413987924,0.0678770608727756,0.00528385078212542,0.0622523317373551,0.00705476878035384
"delta",-0.00144688297369954,-0.00758700664751485,0.00528385078212542,0.0456355353606408,-0.0335895087691002,-0.0112407933004869
"lambda",0.0100529117001906,-0.074867263611427,0.0622523317373551,-0.0335895087691002,1.17695351923782,-0.0397526868813075
"luce",-0.00456006148279413,-0.0107722795369292,0.00705476878035384,-0.0112407933004869,-0.0397526868813075,0.068543650351131
"alpha",0.0641400043074852,-0.000265635126195173,0.00543604561198461,0.00135788957345717,-0.0101621590315664,-0.0177152070531135
"beta",-0.000265635126195173,0.0780128328241423,-0.00103938326990334,-0.00997737111076986,0.00981592766249916,0.00289289287756298
"gamma",0.00543604561198461,-0.00103938326990334,0.0564739743185948,0.00167854013809178,-0.00276495833820975,0.00771662118887203
"delta",0.00135788957345717,-0.00997737111076986,0.00167854013809178,0.0196031407344212,-0.0481593287664717,-0.00860509201879272
"lambda",-0.0101621590315664,0.00981592766249916,-0.00276495833820975,-0.0481593287664717,1.36718450114209,0.0257522534922927
"luce",-0.0177152070531135,0.00289289287756298,0.00771662118887203,-0.00860509201879272,0.0257522534922927,0.0605467801518871
"alpha",0.0501068616522329,-0.000251325628949387,0.00465246293812891,0.00230394928086145,-0.0032201259774607,-0.017013690743663
"beta",-0.000251325628949387,0.0756784589325971,-0.00180574383092899,-0.0135642468885148,0.00891749215235523,0.00448928336471473
"gamma",0.00465246293812891,-0.00180574383092899,0.0608907226545519,0.00332880138166238,-0.0010569664159127,0.00728537947599647
"delta",0.00230394928086145,-0.0135642468885148,0.00332880138166238,0.0343522981250145,-0.0738960198047609,-0.0120008544063719
"lambda",-0.0032201259774607,0.00891749215235523,-0.0010569664159127,-0.0738960198047609,1.38695627988662,0.0123719948412316
"luce",-0.017013690743663,0.00448928336471473,0.00728537947599647,-0.0120008544063719,0.0123719948412316,0.0590210128893199
"alpha",0.050461153295511,-0.00301506463064672,0.0050987621612031,0.00063692357196201,-0.00218011204260135,-0.00583246338332846
"beta",-0.00301506463064672,0.074351701640297,-0.000531740308127291,-0.00836986850319242,0.0151451927394486,0.000762207110954471
"gamma",0.0050987621612031,-0.000531740308127291,0.0200817192561543,-6.41147489244469e-05,0.000114346380773947,0.00724967244118411
"delta",0.00063692357196201,-0.00836986850319242,-6.41147489244469e-05,0.0157792658490718,-0.0384143183074885,-0.00754637207800751
"lambda",-0.00218011204260135,0.0151451927394486,0.000114346380773947,-0.0384143183074885,1.36627607590407,0.00687315115052545
"luce",-0.00583246338332846,0.000762207110954471,0.00724967244118411,-0.00754637207800751,0.00687315115052545,0.073096882807773
"alpha",0.0672672649246288,0.00755335250201959,0.00133954099314334,-0.00205610647720026,0.0271769435866888,-0.0112961232151563
"beta",0.00755335250201959,0.0688942959041878,0.00697222429838802,-0.00222689656361805,-0.074334941104222,-0.0120122651370809
"gamma",0.00133954099314334,0.00697222429838802,0.0671166593126257,0.000553504141312285,0.0338196978156429,0.0120209404082295
"delta",-0.00205610647720026,-0.00222689656361805,0.000553504141312285,0.0345313772958548,-0.00852935112288626,-0.00498027150718879
"lambda",0.0271769435866888,-0.074334941104222,0.0338196978156429,-0.00852935112288626,1.04013447925747,-0.0862526202381768
"luce",-0.0112961232151563,-0.0120122651370809,0.0120209404082295,-0.00498027150718879,-0.0862526202381768,0.0746344535014446
"alpha",0.0695061637361673,0.00270677993936897,0.00549679914886531,0.00138550964684553,0.00382315370539405,-0.0198573922909056
"beta",0.00270677993936897,0.0756942559775763,-9.77456597238963e-05,-0.0128570236447076,0.0187841546557213,-0.00049743826329855
"gamma",0.00549679914886531,-9.77456597238963e-05,0.0595157779379833,0.0045281099594796,-0.00287910403036554,0.00973768192377084
"delta",0.00138550964684553,-0.0128570236447076,0.0045281099594796,0.0369399318247456,-0.0918425135249687,-0.0155436871533523
"lambda",0.00382315370539405,0.0187841546557213,-0.00287910403036554,-0.0918425135249687,1.38480089872118,0.0232596694233076
"luce",-0.0198573922909056,-0.00049743826329855,0.00973768192377084,-0.0155436871533523,0.0232596694233076,0.0686898348619548
"alpha",0.0758574579176799,-0.000307765752510293,-0.0172535474058278,-0.000731014518272898,-0.0230835273557672,-0.00119618450541028
"beta",-0.000307765752510293,0.0611322792853241,0.00932206093983261,-0.00157300685456264,-0.0117194972076771,-0.00762567181412692
"gamma",-0.0172535474058278,0.00932206093983261,0.0651553660875405,0.00282933511078237,0.0398094610519507,0.00349565029214681
"delta",-0.000731014518272898,-0.00157300685456264,0.00282933511078237,0.0312253913919785,-0.0126483401392489,-0.00439428294575968
"lambda",-0.0230835273557672,-0.0117194972076771,0.0398094610519507,-0.0126483401392489,0.793764506465864,-0.0228451969594888
"luce",-0.00119618450541028,-0.00762567181412692,0.00349565029214681,-0.00439428294575968,-0.0228451969594888,0.0574894128535881
"alpha",0.077118050891883,-0.00192189500392194,-0.0141293456915118,-0.000266498697298913,-0.0114500837720141,-0.00457385949303118
"beta",-0.00192189500392194,0.0592041207719249,0.0112544665811679,-0.00248199002349673,-0.0141009598431263,-0.00912742695883973
"gamma",-0.0141293456915118,0.0112544665811679,0.0614102915559073,0.000929920836413884,0.0326802405116969,0.00172969586286264
"delta",-0.000266498697298913,-0.00248199002349673,0.000929920836413884,0.0321016692598705,-0.00696916428216789,-0.0042686092554656
"lambda",-0.0114500837720141,-0.0141009598431263,0.0326802405116969,-0.00696916428216789,0.754904648626886,-0.0227253573541161
"luce",-0.00457385949303118,-0.00912742695883973,0.00172969586286264,-0.0042686092554656,-0.0227253573541161,0.0531295315074806
"alpha",0.0638771900514775,0.00864342105970786,0.00855705837821529,0.00145409137649763,0.016841164868794,-0.0077529392673625
"beta",0.00864342105970786,0.0740056017916843,0.000334336256799337,-0.00323792557813929,-0.095972205821316,-0.0140419132172056
"gamma",0.00855705837821529,0.000334336256799337,0.0528029049888723,0.00228442847047168,0.00841631988091262,0.0117018953632307
"delta",0.00145409137649763,-0.00323792557813929,0.00228442847047168,0.0366811810238615,-0.00463348453712706,-0.0055891859420194
"lambda",0.016841164868794,-0.095972205821316,0.00841631988091262,-0.00463348453712706,1.07169923087926,-0.0880029864714604
"luce",-0.0077529392673625,-0.0140419132172056,0.0117018953632307,-0.0055891859420194,-0.0880029864714604,0.0682758964182482
"alpha",0.0670372257134604,0.006402744161149,0.00652233568116394,-0.00195985500014118,0.0205356517968865,0.000477612597684606
"beta",0.006402744161149,0.0690929147575396,0.00767478904831577,-0.00522267556406191,-0.0903003127562779,-0.0126943025052123
"gamma",0.00652233568116394,0.00767478904831577,0.0594732597220459,0.00329009101491653,0.0406204294161324,0.0101510981257297
"delta",-0.00195985500014118,-0.00522267556406191,0.00329009101491653,0.0402096312905325,-0.0143082581492194,-0.00117092731590493
"lambda",0.0205356517968865,-0.0903003127562779,0.0406204294161324,-0.0143082581492194,1.07132443918151,-0.0515013211034113
"luce",0.000477612597684606,-0.0126943025052123,0.0101510981257297,-0.00117092731590493,-0.0515013211034113,0.0694440829120664
"alpha",0.0674361769832993,0.00364299437264263,0.00318643233313447,-0.000368548058877655,0.0174590824900367,-0.0155769473609747
"beta",0.00364299437264263,0.0748201115229574,0.00211899792291416,-0.0115409378656676,-0.0673864503356262,-0.0069277032031549
"gamma",0.00318643233313447,0.00211899792291416,0.0676900206590419,0.00801538588311398,0.0250876804940255,0.0065651022431655
"delta",-0.000368548058877655,-0.0115409378656676,0.00801538588311398,0.0592931338591452,-0.0754332896507594,-0.0160866311758097
"lambda",0.0174590824900367,-0.0673864503356262,0.0250876804940255,-0.0754332896507594,1.19337626228084,-0.0506225119165343
"luce",-0.0155769473609747,-0.0069277032031549,0.0065651022431655,-0.0160866311758097,-0.0506225119165343,0.0674626179906116
"alpha",0.0590150862045876,0.00296454373859139,-0.00440564240667287,-0.00224084870374723,-0.0104680590739499,-0.000441808397870639
"beta",0.00296454373859139,0.0746393379734179,0.00659732584220214,-0.0117248143334021,-0.0620747738561447,-0.00696071718190447
"gamma",-0.00440564240667287,0.00659732584220214,0.0604396827703357,0.0107798722619899,0.0478531054685615,0.0015141132560108
"delta",-0.00224084870374723,-0.0117248143334021,0.0107798722619899,0.056294985527977,-0.0701268782922772,-0.0114376222250667
"lambda",-0.0104680590739499,-0.0620747738561447,0.0478531054685615,-0.0701268782922772,1.21871793093486,-0.0466977807061708
"luce",-0.000441808397870639,-0.00696071718190447,0.0015141132560108,-0.0114376222250667,-0.0466977807061708,0.0597007681534216
"alpha",0.0741580570721654,-0.00424038911462544,-0.0146097106953065,-0.00113899970491457,-0.016825098427611,-0.00422348120502449
"beta",-0.00424038911462544,0.0588304313958876,0.0115718023435888,-0.00151617708451029,-0.0180556218151473,-0.00485780614309101
"gamma",-0.0146097106953065,0.0115718023435888,0.0669038347205216,0.000316733538538296,0.0512899507646635,0.000367964915964213
"delta",-0.00113899970491457,-0.00151617708451029,0.000316733538538296,0.0326465643619744,-0.00966021153412279,-0.00302841334932888
"lambda",-0.016825098427611,-0.0180556218151473,0.0512899507646635,-0.00966021153412279,0.836039016205241,-0.0251520044607656
"luce",-0.00422348120502449,-0.00485780614309101,0.000367964915964213,-0.00302841334932888,-0.0251520044607656,0.0544692340723001
"alpha",0.0694101462119523,0.00311382419048459,-0.00694894007675692,-0.000817386171732976,0.00347023917152513,-0.0124249479360569
"beta",0.00311382419048459,0.0664898980482025,0.0121898425121604,-0.00618617045933811,-0.0420317916943837,-0.0123935014510662
"gamma",-0.00694894007675692,0.0121898425121604,0.0740005025708496,0.0034841163767437,0.0446365370289256,0.004141915421664
"delta",-0.000817386171732976,-0.00618617045933811,0.0034841163767437,0.0414561479240204,-0.0259329188485014,-0.00957081606605553
"lambda",0.00347023917152513,-0.0420317916943837,0.0446365370289256,-0.0259329188485014,1.0410467476158,-0.075020818369287
"luce",-0.0124249479360569,-0.0123935014510662,0.004141915421664,-0.00957081606605553,-0.075020818369287,0.0715531321161115
"alpha",0.069008457653347,0.00210152846251703,0.0110389571996473,0.00379958595300175,-0.00952952448648286,-0.0107813938491007
"beta",0.00210152846251703,0.0754889914024467,0.00339706857082258,-0.0115429046931437,-0.0292200497816108,0.000201208248778266
"gamma",0.0110389571996473,0.00339706857082258,0.050240373347477,0.0081899754125732,-0.0144823784707372,0.00829478809878663
"delta",0.00379958595300175,-0.0115429046931437,0.0081899754125732,0.0606085305175164,-0.108004422198981,-0.0231397135200654
"lambda",-0.00952952448648286,-0.0292200497816108,-0.0144823784707372,-0.108004422198981,1.26298230651992,-0.00646472307533717
"luce",-0.0107813938491007,0.000201208248778266,0.00829478809878663,-0.0231397135200654,-0.00646472307533717,0.0750210121298202
"alpha",0.0609059060056413,-0.000271213124471202,0.00373010632070658,-6.8137663261791e-05,0.00150982645048138,-0.0112204805413667
"beta",-0.000271213124471202,0.0777373383527368,-0.00221484865482944,-0.016677217116905,0.00469086590491609,0.00515119099740817
"gamma",0.00373010632070658,-0.00221484865482944,0.0536668194285974,0.00919096955546998,-0.00725780509511765,0.00993393289286233
"delta",-6.8137663261791e-05,-0.016677217116905,0.00919096955546998,0.0405196114484816,-0.081185312521334,-0.0174272431761306
"lambda",0.00150982645048138,0.00469086590491609,-0.00725780509511765,-0.081185312521334,1.33655532551801,0.0136514978827411
"luce",-0.0112204805413667,0.00515119099740817,0.00993393289286233,-0.0174272431761306,0.0136514978827411,0.0732883416464706
"alpha",0.0635862003351444,-0.00277399566579739,0.00705595268965881,0.00464017881946466,-0.00456537037830208,-0.0177912002617047
"beta",-0.00277399566579739,0.0778361552348265,-0.00186927024044305,-0.0131039148623961,0.00426163098652177,0.00615564991606456
"gamma",0.00705595268965881,-0.00186927024044305,0.0520695694046003,0.00618687547795565,0.00164394843902965,0.00448364367092388
"delta",0.00464017881946466,-0.0131039148623961,0.00618687547795565,0.0381168170258848,-0.0819525726413228,-0.0207271611820571
"lambda",-0.00456537037830208,0.00426163098652177,0.00164394843902965,-0.0819525726413228,1.34352669435821,0.0195800436279736
"luce",-0.0177912002617047,0.00615564991606456,0.00448364367092388,-0.0207271611820571,0.0195800436279736,0.082088170080067
"alpha",0.0688219415095691,0.00221332307563838,-0.00672859551622333,0.000572464128391908,0.00111843719529604,-0.0113766438476437
"beta",0.00221332307563838,0.0707499874478165,0.0115914856601849,-0.00294415677634708,-0.0474342049456659,-0.0174138784346532
"gamma",-0.00672859551622333,0.0115914856601849,0.0770467555096069,0.00225072292959599,0.0515898152461175,0.00649475216764346
"delta",0.000572464128391908,-0.00294415677634708,0.00225072292959599,0.0323224448246358,-0.00448791127253021,-0.00338952031453749
"lambda",0.00111843719529604,-0.0474342049456659,0.0515898152461175,-0.00448791127253021,0.914484589975495,-0.0501546116465823
"luce",-0.0113766438476437,-0.0174138784346532,0.00649475216764346,-0.00338952031453749,-0.0501546116465823,0.0680010203983989
"alpha",0.0533297773942221,0.00167067138390571,0.00137978118640636,0.000316284164502906,0.0139489696591404,-0.0166679313089539
"beta",0.00167067138390571,0.0722225068277667,-0.00051606860659215,-0.0214128101777174,-0.0154725419087578,0.00216001026780621
"gamma",0.00137978118640636,-0.00051606860659215,0.0721157380262669,0.00994848070209063,0.00870579624930913,0.00566298602950303
"delta",0.000316284164502906,-0.0214128101777174,0.00994848070209063,0.0628340711810914,-0.0885961421055857,-0.0189560196162011
"lambda",0.0139489696591404,-0.0154725419087578,0.00870579624930913,-0.0885961421055857,1.28925112782122,-0.01768589703103
"luce",-0.0166679313089539,0.00216001026780621,0.00566298602950303,-0.0189560196162011,-0.01768589703103,0.0588321425143623
"alpha",0.0662053837380751,0.00288020960913801,-0.00225979462503996,-0.00251271090507502,0.0128239018084127,-0.0115916878298439
"beta",0.00288020960913801,0.0756395747142036,0.00538235244889211,-0.00797481377550179,-0.0707595601693538,-0.00752151157635216
"gamma",-0.00225979462503996,0.00538235244889211,0.0720263326938781,0.00271280738589221,0.0395994702469655,0.0046671478279903
"delta",-0.00251271090507502,-0.00797481377550179,0.00271280738589221,0.048465049351638,-0.0588706627587547,-0.00795103568243159
"lambda",0.0128239018084127,-0.0707595601693538,0.0395994702469655,-0.0588706627587547,1.17909747725393,-0.0621501478559464
"luce",-0.0115916878298439,-0.00752151157635216,0.0046671478279903,-0.00795103568243159,-0.0621501478559464,0.0464797616121246
"alpha",0.0734372658348054,0.0040924075524213,0.0113670268181785,0.000100769117776874,0.0022694197214887,-0.014047839927988
"beta",0.0040924075524213,0.0727544780100864,0.00162763370632784,-0.0126929197015372,-0.0183216348057971,-0.00186121787216337
"gamma",0.0113670268181785,0.00162763370632784,0.0412359226308863,0.00241146680516514,-0.00193642226029575,0.00601281881574521
"delta",0.000100769117776874,-0.0126929197015372,0.00241146680516514,0.0772553480256882,-0.115610473303101,-0.0240777743644409
"lambda",0.0022694197214887,-0.0183216348057971,-0.00193642226029575,-0.115610473303101,1.25450409271367,-0.00714371833015966
"luce",-0.014047839927988,-0.00186121787216337,0.00601281881574521,-0.0240777743644409,-0.00714371833015966,0.0680004049002677
"alpha",0.0643376738165171,0.00676797131121126,0.00217724173397386,7.4083302938154e-05,0.0133833911104569,0.00092710625407699
"beta",0.00676797131121126,0.0683665043722516,0.0148488038140551,-0.00146693256725149,-0.0717837538593446,-0.00715796211171611
"gamma",0.00217724173397386,0.0148488038140551,0.0723287967798215,0.00514577530636343,0.054132264976911,0.00923448775650628
"delta",7.4083302938154e-05,-0.00146693256725149,0.00514577530636343,0.0390943494588866,-0.0106463872721608,-0.00232108725161365
"lambda",0.0133833911104569,-0.0717837538593446,0.054132264976911,-0.0106463872721608,0.991857588598019,-0.0356538419046004
"luce",0.00092710625407699,-0.00715796211171611,0.00923448775650628,-0.00232108725161365,-0.0356538419046004,0.0594394777716559
"alpha",0.0714558144380357,0.00638466842667922,0.00648535156405427,-0.000471150388983219,0.0312344137368368,-0.00788205502439774
"beta",0.00638466842667922,0.0695940820077488,0.00885724471936608,-0.00448640041068524,-0.0773655708144159,-0.0149651647835974
"gamma",0.00648535156405427,0.00885724471936608,0.0633521185285486,0.00116653773176198,0.0322104082966282,0.0118289612484644
"delta",-0.000471150388983219,-0.00448640041068524,0.00116653773176198,0.0375389233766319,-0.0167326721723969,-0.00340437965122543
"lambda",0.0312344137368368,-0.0773655708144159,0.0322104082966282,-0.0167326721723969,1.07851812285758,-0.0721377498249298
"luce",-0.00788205502439774,-0.0149651647835974,0.0118289612484644,-0.00340437965122543,-0.0721377498249298,0.0756331864387302
"alpha",0.0709922709982731,-0.00374446196186572,-0.0141742471708145,-0.00278517437505855,-0.0139623574020296,-0.00989716926239891
"beta",-0.00374446196186572,0.072639224110082,0.00609529809365564,-0.0138584966671488,-0.0565052004476706,-0.00634562419038878
"gamma",-0.0141742471708145,0.00609529809365564,0.0531699757139146,0.00509658210897941,0.0486835198889915,0.00223639492977017
"delta",-0.00278517437505855,-0.0138584966671488,0.00509658210897941,0.047719031069941,-0.0496945335125676,-0.013539406024548
"lambda",-0.0139623574020296,-0.0565052004476706,0.0486835198889915,-0.0496945335125676,1.2552109982846,-0.0631035082826786
"luce",-0.00989716926239891,-0.00634562419038878,0.00223639492977017,-0.013539406024548,-0.0631035082826786,0.0685837387709422
"alpha",0.0646299723445023,0.000201511049567164,0.00079281198709427,0.00118176758098744,0.00763860230293586,-0.0175118662377391
"beta",0.000201511049567164,0.0724453725966696,0.00418413952916831,-0.0110806550983641,-0.045555571119783,-0.00522059087075846
"gamma",0.00079281198709427,0.00418413952916831,0.0701977597502296,0.00922127492653016,0.0195746697832203,0.0097693625532519
"delta",0.00118176758098744,-0.0110806550983641,0.00922127492653016,0.0596846836953701,-0.0825889659686469,-0.0181928007381981
"lambda",0.00763860230293586,-0.045555571119783,0.0195746697832203,-0.0825889659686469,1.12738195284941,-0.035002297128406
"luce",-0.0175118662377391,-0.00522059087075846,0.0097693625532519,-0.0181928007381981,-0.035002297128406,0.0674337655841863
"alpha",0.0650660954643786,0.000659754524799053,0.00579714329704214,0.000424041581756077,0.00944362943738774,-0.0142641500391621
"beta",0.000659754524799053,0.0748918868364107,0.00247300907155877,-0.0156127408916863,0.0028404790070517,0.00251839939153796
"gamma",0.00579714329704214,0.00247300907155877,0.0610936904654925,0.00995307998624274,-3.42739398575833e-05,0.00715779047624373
"delta",0.000424041581756077,-0.0156127408916863,0.00995307998624274,0.051933094543626,-0.0931560200901341,-0.0229714076924816
"lambda",0.00944362943738774,0.0028404790070517,-3.42739398575833e-05,-0.0931560200901341,1.27442575949055,-0.00849195753251429
"luce",-0.0142641500391621,0.00251839939153796,0.00715779047624373,-0.0229714076924816,-0.00849195753251429,0.0800129043380657
"alpha",0.0653801235295761,0.00603338111743945,0.0042266133625834,-0.00193951496662069,0.0148973519616965,-0.00984189914214505
"beta",0.00603338111743945,0.0660056405293427,0.00758918710271918,-0.00459547485580068,-0.0659965259334234,-0.0128343249306536
"gamma",0.0042266133625834,0.00758918710271918,0.0710454852117784,0.00174511892251616,0.0293312042422669,0.0122173579441301
"delta",-0.00193951496662069,-0.00459547485580068,0.00174511892251616,0.0361066487120241,-0.0171812506734154,-0.0053872097078096
"lambda",0.0148973519616965,-0.0659965259334234,0.0293312042422669,-0.0171812506734154,1.01089734320418,-0.0688038827854554
"luce",-0.00984189914214505,-0.0128343249306536,0.0122173579441301,-0.0053872097078096,-0.0688038827854554,0.0702818462017265
"alpha",0.0755075410835658,0.00138875734038231,-0.008794284526937,-0.00156850277312031,-0.00285268647493204,-0.00118644860493336
"beta",0.00138875734038231,0.0674742523233152,0.0142287423167883,-0.00325092788670276,-0.0587580860750988,-0.0114055609530183
"gamma",-0.008794284526937,0.0142287423167883,0.0744065467227643,0.00238209809822167,0.0566385380651815,0.00622936723245189
"delta",-0.00156850277312031,-0.00325092788670276,0.00238209809822167,0.0373115542727386,-0.00998998441832875,-0.00428115215085192
"lambda",-0.00285268647493204,-0.0587580860750988,0.0566385380651815,-0.00998998441832875,1.00561098391492,-0.0274193313663564
"luce",-0.00118644860493336,-0.0114055609530183,0.00622936723245189,-0.00428115215085192,-0.0274193313663564,0.0562693651327955
"alpha",0.0735797775135639,0.00137009214148993,-0.0118991090998183,-0.000945094842006137,-0.0114176504195353,-0.00372427274725372
"beta",0.00137009214148993,0.0688136364747572,0.0121781557095532,-0.00344313393163403,-0.0531731642393275,-0.0105450777909907
"gamma",-0.0118991090998183,0.0121781557095532,0.0741598054955211,0.00124701764288419,0.0634650969911226,0.00957241473649359
"delta",-0.000945094842006137,-0.00344313393163403,0.00124701764288419,0.0363443337618731,-0.016262044578094,-0.00511438010907691
"lambda",-0.0114176504195353,-0.0531731642393275,0.0634650969911226,-0.016262044578094,1.01493242803077,-0.0375303167780394
"luce",-0.00372427274725372,-0.0105450777909907,0.00957241473649359,-0.00511438010907691,-0.0375303167780394,0.0638580902089111
"alpha",0.0578229419427199,-0.00129558372911778,-0.000377290553666749,-0.000805345069090889,-0.00246382253101475,-0.0176134856808375
"beta",-0.00129558372911778,0.0790500377358459,0.00339034329733194,-0.0147154229850125,-0.0188275682331494,0.00144273007537375
"gamma",-0.000377290553666749,0.00339034329733194,0.0645724645622598,0.0148978513587882,3.1958504970402e-05,0.00102361507346661
"delta",-0.000805345069090889,-0.0147154229850125,0.0148978513587882,0.0565682609213833,-0.0841647354932793,-0.0257275550352855
"lambda",-0.00246382253101475,-0.0188275682331494,3.1958504970402e-05,-0.0841647354932793,1.24520605638326,-0.00574163341717193
"luce",-0.0176134856808375,0.00144273007537375,0.00102361507346661,-0.0257275550352855,-0.00574163341717193,0.0792022878424321
"alpha",0.0708143542367569,0.000956712257565102,-0.00725856558470801,-0.00533578883032001,0.0158817131456148,-0.016208878531104
"beta",0.000956712257565102,0.0776584674575587,0.00605669652544928,-0.0116854099719884,-0.0214541353248773,-0.00685158893160508
"gamma",-0.00725856558470801,0.00605669652544928,0.0616203292826552,0.0104015826252824,0.0247871822792048,0.00064328037733355
"delta",-0.00533578883032001,-0.0116854099719884,0.0104015826252824,0.0554373107989473,-0.0869485019877711,-0.0220107348739058
"lambda",0.0158817131456148,-0.0214541353248773,0.0247871822792048,-0.0869485019877711,1.26831067490307,-0.0301984830598459
"luce",-0.016208878531104,-0.00685158893160508,0.00064328037733355,-0.0220107348739058,-0.0301984830598459,0.0735708299081905
"alpha",0.0739702411333781,0.00514510864983954,0.00140448554625925,-0.000542459725679278,0.0127610132924694,-0.00816235116951671
"beta",0.00514510864983954,0.0671392718005401,0.0118306897705807,-0.000920929511362852,-0.0596387803249239,-0.0126038507537091
"gamma",0.00140448554625925,0.0118306897705807,0.0666969742740617,-2.59963073413272e-05,0.0484147351261993,0.00879480217211576
"delta",-0.000542459725679278,-0.000920929511362852,-2.59963073413272e-05,0.036767403620834,-0.0151766548910828,-0.00334843727546788
"lambda",0.0127610132924694,-0.0596387803249239,0.0484147351261993,-0.0151766548910828,1.01275053149227,-0.0651753594533144
"luce",-0.00816235116951671,-0.0126038507537091,0.00879480217211576,-0.00334843727546788,-0.0651753594533144,0.0717250293095251
"alpha",0.0608137915144764,0.0010356701107951,0.00181492048379956,0.00131534021789548,0.00998350507773558,-0.0205554345434563
"beta",0.0010356701107951,0.0772438011338208,0.000700955044440511,-0.0131224906339376,0.0145668207499504,0.00239133528473966
"gamma",0.00181492048379956,0.000700955044440511,0.063668270237836,0.0070624600747308,-0.00525365778979175,0.00384768867020092
"delta",0.00131534021789548,-0.0131224906339376,0.0070624600747308,0.038385669856174,-0.0829162411578531,-0.0182056591862621
"lambda",0.00998350507773558,0.0145668207499504,-0.00525365778979175,-0.0829162411578531,1.36457515913736,0.00384685835902798
"luce",-0.0205554345434563,0.00239133528473966,0.00384768867020092,-0.0182056591862621,0.00384685835902798,0.0738479747865837
"alpha",0.0722446461702452,-0.0020554334850724,-0.0126883839104337,-0.00130807395016642,-0.0110787810704924,-0.00374904282338377
"beta",-0.0020554334850724,0.0595106715220417,0.00860137542073347,-0.00217268794543563,-0.0191910377139424,-0.00666569396246124
"gamma",-0.0126883839104337,0.00860137542073347,0.0690272243685156,0.000476280433012678,0.0376412469821816,0.00309515903710485
"delta",-0.00130807395016642,-0.00217268794543563,0.000476280433012678,0.0339149591899068,-0.0143997258977612,-0.00219371117592924
"lambda",-0.0110787810704924,-0.0191910377139424,0.0376412469821816,-0.0143997258977612,0.813561692438213,-0.021736551406506
"luce",-0.00374904282338377,-0.00666569396246124,0.00309515903710485,-0.00219371117592924,-0.021736551406506,0.0518073152877038
"alpha",0.071760072864894,0.0043218888951114,0.00324410992868257,-0.00165123140387748,0.024133646006673,-0.00263138043474439
"beta",0.0043218888951114,0.0680185789086871,0.008620559785528,-0.00206305922397182,-0.0729784179375393,-0.0137990362024937
"gamma",0.00324410992868257,0.008620559785528,0.0643943535442733,0.00398281076264752,0.0482560862159766,0.0120012984308998
"delta",-0.00165123140387748,-0.00206305922397182,0.00398281076264752,0.0397520522197114,0.00239718745307725,-0.00513835810607198
"lambda",0.024133646006673,-0.0729784179375393,0.0482560862159766,0.00239718745307725,1.04806644455779,-0.0563870514873731
"luce",-0.00263138043474439,-0.0137990362024937,0.0120012984308998,-0.00513835810607198,-0.0563870514873731,0.0708521535487121
"alpha",0.0559991939868491,-0.0017098562775965,-1.85936094709584e-05,0.00281143259556916,0.00168684848420651,-0.0202576888011687
"beta",-0.0017098562775965,0.07538414964255,-0.00167944599836153,-0.0194356196407642,-0.0150536284376809,0.00246844520069937
"gamma",-1.85936094709584e-05,-0.00167944599836153,0.0696619038908538,0.0118409475039624,0.00937901837368214,0.00664659382709517
