"","beta","delta","lambdaluce"
"delta",-0.00296761114246487,0.0123757536699679,0.0105223793338185
"lambdaluce",-0.0921365792069732,0.0105223793338185,0.432971160768757
"beta",0.0466077741671439,-0.00356554646712273,-0.140585517531511
"delta",-0.00356554646712273,0.00180400824874581,0.0258087112585761
"lambdaluce",-0.140585517531511,0.0258087112585761,1.27055777471437
"beta",0.023220837944864,-0.00176510197952848,-0.0967929778376693
"delta",-0.00176510197952848,0.00720430286761751,0.0175583061643781
"lambdaluce",-0.0967929778376693,0.0175583061643781,1.09702707361386
"beta",0.0705814308626203,-0.000864480686344727,-0.0987520116055868
"delta",-0.000864480686344727,0.00196864074622886,-0.0026991958935455
"lambdaluce",-0.0987520116055868,-0.0026991958935455,1.52857515036931
"beta",0.041383675067087,-0.00269347529583974,-0.0454300960720231
"delta",-0.00269347529583974,0.0201849555386276,0.0036428851550675
"lambdaluce",-0.0454300960720231,0.0036428851550675,0.150438345563123
"beta",0.00309160915232867,-0.000633479785938665,-0.00792856447602114
"delta",-0.000633479785938665,0.00451839168950204,0.00722643669634725
"lambdaluce",-0.00792856447602114,0.00722643669634725,0.754945266409192
"beta",0.0241752029624467,-0.00464631683838822,-0.113364118651684
"delta",-0.00464631683838822,0.00233414444662994,0.0337290897823281
"lambdaluce",-0.113364118651684,0.0337290897823281,1.35975299464889
"beta",0.012716139993219,-0.00137036772158588,-0.0803143393810895
"delta",-0.00137036772158588,0.00468472450151791,0.014733579997422
"lambdaluce",-0.0803143393810895,0.014733579997422,1.14537877086963
"beta",0.0621852244671278,-0.00222393764224011,-0.104707287258013
"delta",-0.00222393764224011,0.00432336993460804,0.0150365765033634
"lambdaluce",-0.104707287258013,0.0150365765033634,0.293783487569535
"beta",0.0368715650246396,-0.00479504144104624,-0.161478243700572
"delta",-0.00479504144104624,0.00275192598157001,0.0402403806036628
"lambdaluce",-0.161478243700572,0.0402403806036628,1.32927782398871
"beta",0.0483684261972762,-0.00398688605474836,-0.072571585350168
"delta",-0.00398688605474836,0.0171440352282227,0.00439317313545831
"lambdaluce",-0.072571585350168,0.00439317313545831,0.216617181681229
"beta",0.063060182324266,-0.00388848257120352,-0.120427545111158
"delta",-0.00388848257120352,0.00144069326754478,-0.00350050820909524
"lambdaluce",-0.120427545111158,-0.00350050820909524,1.29147777485611
"beta",0.037723806265665,-0.00360950391169846,-0.0841286706988289
"delta",-0.00360950391169846,0.0125789333442701,0.00624521567645998
"lambdaluce",-0.0841286706988289,0.00624521567645998,0.386586118776262
"beta",0.050369586505277,0.00037363031464264,-0.102431410007526
"delta",0.00037363031464264,0.00634202696913883,0.0102245211167098
"lambdaluce",-0.102431410007526,0.0102245211167098,0.399625703106122
"beta",0.0506643720637388,-0.00530654741759551,-0.128569463636625
"delta",-0.00530654741759551,0.00411750630039674,0.0238084784887451
"lambdaluce",-0.128569463636625,0.0238084784887451,0.58512758319234
"beta",0.00883072183904218,-0.000652579538707673,-0.0295472868365965
"delta",-0.000652579538707673,0.00460090628494144,0.00612651004189929
"lambdaluce",-0.0295472868365965,0.00612651004189929,0.466219079626672
"beta",0.022082314682533,-0.00387108148492924,-0.102822079931988
"delta",-0.00387108148492924,0.00994962827409667,0.019267513032831
"lambdaluce",-0.102822079931988,0.019267513032831,0.88648440310706
"beta",0.03155686392638,-0.00451060069991207,-0.128394701933027
"delta",-0.00451060069991207,0.00219015144182726,0.0310856683500608
"lambdaluce",-0.128394701933027,0.0310856683500608,1.03245863614366
